Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
					515.01	CAD	515.01	CAD								
"PARKS, FORESTRY & RECREATION"	2418-34	03-15-2013	03-18-2013	THE HOME DEPOT #7129	29.99	CAD	29.99	CAD	2710	GENERAL HARDWARE	P00404	N-CENTRAL-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2423-22	03-19-2013	03-21-2013	THE HOME DEPOT #7129	41.07	CAD	41.07	CAD	2730	LOCKS	P00404	N-CENTRAL-TURF&HORT	5200	Home Supply Warehouse	*****	
					71.06	CAD	71.06	CAD								
"PARKS, FORESTRY & RECREATION"	2397-30	03-03-2013	03-04-2013	MICHAELS #3983	24.39	CAD	24.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06461	JG ALTHOUSE CS-ARTS-	5945	"Game, Toy, and Hobby Shops"	ART PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2397-31	03-03-2013	03-04-2013	FRESHCO #9771	66.09	CAD	66.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"RICE KRISPIES,CAKE MIX,WHIP,SHORTENING,MARSHMALLOW"	
"PARKS, FORESTRY & RECREATION"	2399-18	03-03-2013	03-05-2013	YOUR DOLLAR STORE WITH	65.59	CAD	65.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06461	JG ALTHOUSE CS-ARTS-	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2400-39	03-05-2013	03-06-2013	SHOPPERSDRUGMART0893	20.50	CAD	20.50	CAD	2570	JANITORIAL SUPPLIES	P12043	JG ALTHOUSE-COMM CTR	5912	"Drug Stores, Pharmacies"	"BABY WIPES, WET ONES, FACIAL TISSUES"	
"PARKS, FORESTRY & RECREATION"	2406-18	03-05-2013	03-07-2013	METRO #704	26.91	CAD	26.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"EGGS, CAKE MIX"	
"PARKS, FORESTRY & RECREATION"	2406-19	03-06-2013	03-07-2013	NOFRILLS CHRIS 273	79.95	CAD	79.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"SEASONINGS, KIDNEY BEANS, APPLES, GREEN ONION"	
"PARKS, FORESTRY & RECREATION"	2406-20	03-06-2013	03-07-2013	SHOPPERSDRUGMART0893	28.24	CAD	28.24	CAD	2570	JANITORIAL SUPPLIES	P06461	JG ALTHOUSE CS-ARTS-	5912	"Drug Stores, Pharmacies"	SOAPS	
"PARKS, FORESTRY & RECREATION"	2407-33	03-06-2013	03-08-2013	METRO #704	197.14	CAD	197.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"MILK,YOGURT,ICE TEA,SOUR CREAM,CRACKERS,CHEESE"	
"PARKS, FORESTRY & RECREATION"	2409-53	03-07-2013	03-11-2013	METRO #704	25.16	CAD	25.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"BREAD CRUMBS, FROZEN FRUITS, CHICKEN BREAST"	
"PARKS, FORESTRY & RECREATION"	2409-54	03-07-2013	03-11-2013	CDN TIRE STORE #00070	92.82	CAD	92.82	CAD	2710	GENERAL HARDWARE	P04935	JG ALTHOUSE CS-H CAM	5200	Home Supply Warehouse	"BATTERIES, LARGE SPATULA, BALLOONS"	
"PARKS, FORESTRY & RECREATION"	2409-55	03-07-2013	03-11-2013	WAL-MART # 3031	238.66	CAD	238.66	CAD	2610	KITCHEN SUPPLIES	P04935	JG ALTHOUSE CS-H CAM	5310	Discount Stores	"BAKING CUPS, MIXING BOWLS"	
"PARKS, FORESTRY & RECREATION"	2409-56	03-07-2013	03-11-2013	WAL-MART # 3031	45.20	CAD	45.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04935	JG ALTHOUSE CS-H CAM	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2409-57	03-10-2013	03-11-2013	FRESHCO #9771	28.09	CAD	28.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"CAKE MIX, FROSTING"	
"PARKS, FORESTRY & RECREATION"	2409-58	03-07-2013	03-11-2013	WAL-MART # 3031	-60.88	CAD	-60.88	CAD	2610	KITCHEN SUPPLIES	P04935	JG ALTHOUSE CS-H CAM	5310	Discount Stores	RETURNED ITEMS	
"PARKS, FORESTRY & RECREATION"	2411-23	03-10-2013	03-12-2013	YOUR DOLLAR STORE WITH	27.12	CAD	27.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06461	JG ALTHOUSE CS-ARTS-	5310	Discount Stores	ART PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2416-25	03-13-2013	03-15-2013	METRO #704	33.02	CAD	33.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"BREYERS FROZEN DESSERTS, SMUCKERS"	
"PARKS, FORESTRY & RECREATION"	2416-26	03-13-2013	03-15-2013	METRO #704	37.42	CAD	37.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04935	JG ALTHOUSE CS-H CAM	5411	"Grocery Stores, Supermarkets"	"POTATOES, CANDIES, RAISINS"	
"PARKS, FORESTRY & RECREATION"	2423-23	03-20-2013	03-21-2013	CANADIAN RED CROSS	28.75	CAD	28.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12043	JG ALTHOUSE-COMM CTR	7399	Business Services - Not Elsewhere Classi	BABYSITTING IN TRAINING PACKAGE	
					"1,004.17"	CAD	"1,004.17"	CAD								
"PARKS, FORESTRY & RECREATION"	2406-21	03-06-2013	03-07-2013	NOFRILLS JOSEPHS 730	733.34	CAD	733.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PGRAM	
"PARKS, FORESTRY & RECREATION"	2406-22	03-06-2013	03-07-2013	NOFRILLS PETER'S 3926	191.11	CAD	191.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	7999	Recreation Services (Not Elsewhere Class	FOOD	
"PARKS, FORESTRY & RECREATION"	2411-24	03-11-2013	03-12-2013	NOFRILLS JOSEPHS 730	501.07	CAD	501.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2411-25	03-11-2013	03-12-2013	NOFRILLS PETER'S 3926	131.80	CAD	131.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	7999	Recreation Services (Not Elsewhere Class	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2411-26	03-11-2013	03-12-2013	STRICTLY BULK	40.67	CAD	40.67	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2419-15	03-18-2013	03-19-2013	NOFRILLS JOSEPHS 730	312.92	CAD	312.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2419-16	03-18-2013	03-19-2013	NOFRILLS PETER'S 3926	164.75	CAD	164.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	7999	Recreation Services (Not Elsewhere Class	FLOUR	
"PARKS, FORESTRY & RECREATION"	2419-17	03-18-2013	03-19-2013	STRICTLY BULK	111.75	CAD	111.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2427-16	03-25-2013	03-26-2013	NOFRILLS JOSEPHS 730	255.08	CAD	255.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2427-17	03-25-2013	03-26-2013	NOFRILLS PETER'S 3926	159.74	CAD	159.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	7999	Recreation Services (Not Elsewhere Class	FOOD FOR PRGM	
"PARKS, FORESTRY & RECREATION"	2427-18	03-25-2013	03-26-2013	STRICTLY BULK	48.65	CAD	48.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13057	GENINT&CLB-DUFFGRVPK	5411	"Grocery Stores, Supermarkets"	FOOD FOR PRGM	
					"2,650.88"	CAD	"2,650.88"	CAD								
"PARKS, FORESTRY & RECREATION"	2416-27	03-14-2013	03-15-2013	MEGALAB MFG. CO. LTD.	143.19	CAD	143.19	CAD	2570	JANITORIAL SUPPLIES	P07739	GUS RYDER POOL&HLTH	7349	"Cleaning and Maintenance, Janitorial Ser"	TRAC SPRAY FOR WHIRLPOOL	
"PARKS, FORESTRY & RECREATION"	2416-28	03-14-2013	03-15-2013	STAPLES STORE #11	36.48	CAD	36.48	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P07744	GUS RYDER POOL&HLTH	5943	"Office, School Supply, and Stationery St"	SIGN LAMINATION	
"PARKS, FORESTRY & RECREATION"	2418-35	03-14-2013	03-18-2013	CDN TIRE STORE #00070	22.55	CAD	22.55	CAD	2570	JANITORIAL SUPPLIES	P07744	GUS RYDER POOL&HLTH	5200	Home Supply Warehouse	TWIST TIES	
					202.22	CAD	202.22	CAD								
EMERGENCY MEDICAL SERVICES	2407-34	03-07-2013	03-08-2013	TORONTO PARKING AUTHOR	13.00	CAD	13.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46776	MANGERS - HUB ADMIN	7523	Automobile Parking Lots and Garages	PARKING - DIVISION HEADS MEETING	
EMERGENCY MEDICAL SERVICES	2414-44	03-13-2013	03-14-2013	TORONTO PARKING AUTHOR	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	B46776	MANGERS - HUB ADMIN	7523	Automobile Parking Lots and Garages	PARKING - MEETING WITH INTERIM CHIEF CORONER	
					21.00	CAD	21.00	CAD								
"PARKS, FORESTRY & RECREATION"	2411-27	03-11-2013	03-12-2013	NOFRILLS CHRIS 273	29.92	CAD	29.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12414	RW-CA-HOL-BLOORDALE	5411	"Grocery Stores, Supermarkets"	"PEACHES, GRANOLA BARS"	
"PARKS, FORESTRY & RECREATION"	2418-36	03-15-2013	03-18-2013	CINESTARZ-MISSISSAUGA	474.00	CAD	474.00	CAD	4118	TICKETS AND ADMISSION FEES	P12414	RW-CA-HOL-BLOORDALE	7832	Motion Picture Theaters	ADMISSION - MARCH BREAK CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2418-37	03-15-2013	03-18-2013	PLANET BOWL	458.03	CAD	458.03	CAD	4118	TICKETS AND ADMISSION FEES	P12414	RW-CA-HOL-BLOORDALE	7933	Bowling Alleys	ADMISSION - MARCH BREAK CAMP TRIP	
					961.95	CAD	961.95	CAD								
EMERGENCY MEDICAL SERVICES	2397-32	03-02-2013	03-04-2013	AHEARN   SOPER INC.	174.15	CAD	174.15	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B24100	QUALITY REVIEW  SVCS	5072	Hardware Equipment and Supplies	ID CARD PRINTER	
					174.15	CAD	174.15	CAD								
"PARKS, FORESTRY & RECREATION"	2409-59	03-08-2013	03-11-2013	LEE VALLEY TOOLS 800-2	541.27	CAD	541.27	CAD	3015	M & E - GROUNDS	P00152	C-WTRFRONT3-TURF&HOR	5251	Hardware Stores	"SHOVELS, PRUNING SAWS"	
"PARKS, FORESTRY & RECREATION"	2419-18	03-18-2013	03-19-2013	ROTBLOTT'S DISCOUNT WH	18.06	CAD	18.06	CAD	2570	JANITORIAL SUPPLIES	P00152	C-WTRFRONT3-TURF&HOR	5251	Hardware Stores	PAPER PICKING BROOMS	
"PARKS, FORESTRY & RECREATION"	2422-23	03-18-2013	03-20-2013	THE HOME DEPOT #7080	135.49	CAD	135.49	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00152	C-WTRFRONT3-TURF&HOR	5200	Home Supply Warehouse	RP SHOVEL	
"PARKS, FORESTRY & RECREATION"	2425-26	03-21-2013	03-22-2013	SOBEYS #718        QPS	189.57	CAD	189.57	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00152	C-WTRFRONT3-TURF&HOR	5411	"Grocery Stores, Supermarkets"	PLANTS & FLOWERS	
"PARKS, FORESTRY & RECREATION"	2431-25	03-27-2013	03-28-2013	GOLF SUPPLY HOUSE	999.99	CAD	999.99	CAD	2710	GENERAL HARDWARE	P00152	C-WTRFRONT3-TURF&HOR	5941	Sporting Goods Stores	STAKES & ROPE FOR GARDEN DISPLAY BEDS	
					"1,884.38"	CAD	"1,884.38"	CAD								
"PARKS, FORESTRY & RECREATION"	2426-27	03-23-2013	03-25-2013	FAIOLA IMPORT COMPANY	839.03	CAD	839.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07697	CUMMER COMPLEX-OPERA	5713	Floor Covering Stores	3 X 3 ANTI-SLIP MOSIAC FLOOR TILES	
					839.03	CAD	839.03	CAD								
"PARKS, FORESTRY & RECREATION"	2407-35	03-07-2013	03-08-2013	NO FRILLS CHRIS STACEY	44.26	CAD	44.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01701	G&I RISK-SOCIAL PGM	5411	"Grocery Stores, Supermarkets"	"CRACKERS, CHEDDAR, MILK"	
"PARKS, FORESTRY & RECREATION"	2411-28	03-11-2013	03-12-2013	NO FRILLS CHRIS STACEY	86.99	CAD	86.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04321	G&I RISK-H CAMP	5411	"Grocery Stores, Supermarkets"	"EGGS, ALMONDS, VINEGAR, WRAPS, CHICKEN BREAST"	
"PARKS, FORESTRY & RECREATION"	2418-38	03-15-2013	03-18-2013	NO FRILLS CHRIS STACEY	27.33	CAD	27.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04321	G&I RISK-H CAMP	5411	"Grocery Stores, Supermarkets"	"JUICY GELS, APPLE JUICE, SALT, CHICKEN BREAST"	
"PARKS, FORESTRY & RECREATION"	2423-24	03-20-2013	03-21-2013	WIZARD WORLD	611.00	CAD	611.00	CAD	4118	TICKETS AND ADMISSION FEES	P04321	G&I RISK-H CAMP	7996	"Amusement Parks, Carnivals, Circuses, Fo"	ADMISSION - MARCH BREAK CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2426-28	03-22-2013	03-25-2013	NOFRILLS SHERIFFS 270	150.63	CAD	150.63	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P01701	G&I RISK-SOCIAL PGM	5411	"Grocery Stores, Supermarkets"	"CRACKERS, CEREALS, APPLE DRINKS, ORANGES, CHEESE"	
"PARKS, FORESTRY & RECREATION"	2431-26	03-26-2013	03-28-2013	CURRY'S HEAD OFFICE	41.69	CAD	41.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01701	G&I RISK-SOCIAL PGM	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES FOR ART PROGRAMS	
					961.90	CAD	961.90	CAD								
TORONTO WATER	2416-29	03-14-2013	03-15-2013	PRINCESS AUTO	253.07	CAD	253.07	CAD	3080	M & E - HAND TOOLS	WW1177	HTP SOLIDS	5085	Industrial Supplies Not Elsewhere Classi	PIPE WRENCH	
TORONTO WATER	2425-27	03-20-2013	03-22-2013	MR METAL(ETOBICOKE) IN	21.12	CAD	21.12	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1177	HTP SOLIDS	5051	Metal Service Centers and Offices	PARTS - HR FLAT	
TORONTO WATER	2426-29	03-21-2013	03-25-2013	MR METAL(ETOBICOKE) IN	21.12	CAD	21.12	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1177	HTP SOLIDS	5051	Metal Service Centers and Offices	PARTS - HR FLAT	
					295.31	CAD	295.31	CAD								
"PARKS, FORESTRY & RECREATION"	2430-30	03-26-2013	03-27-2013	DISCOUNTERS POOL SPA	135.46	CAD	135.46	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC&MEC	5039	Construction Materials Not Elsewhere Cla	OMNI SPA ANTIFOAM	
					135.46	CAD	135.46	CAD								
"PARKS, FORESTRY & RECREATION"	2409-60	03-07-2013	03-11-2013	MYMARK #54211	47.45	CAD	47.45	CAD	2610	KITCHEN SUPPLIES	P12286	PS-OP-SPS-RIVERDALE	5310	Discount Stores	COFFEEMAKER	
"PARKS, FORESTRY & RECREATION"	2409-61	03-10-2013	03-11-2013	NOFRILLS COSIMO'S #347	146.42	CAD	146.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12286	PS-OP-SPS-RIVERDALE	5411	"Grocery Stores, Supermarkets"	"MILK, FLOUR, COFFEE, BUTTER, TUNA, LETTUCE, BREAD"	
"PARKS, FORESTRY & RECREATION"	2409-62	03-10-2013	03-11-2013	DOLLAR TREE #40159	77.69	CAD	77.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12286	PS-OP-SPS-RIVERDALE	5331	Variety Stores	"BEADS, GLUE, MUGS, WRAPERS, CRAFTWOOD"	
"PARKS, FORESTRY & RECREATION"	2413-40	03-10-2013	03-13-2013	DESERRES	92.40	CAD	92.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12286	PS-OP-SPS-RIVERDALE	5970	"Artist Supply Stores, Craft Shops"	"TAPESTRY NEEDLES, BEADINGS"	
"PARKS, FORESTRY & RECREATION"	2413-41	03-12-2013	03-13-2013	NOFRILLS COSIMO'S #347	33.48	CAD	33.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12286	PS-OP-SPS-RIVERDALE	5411	"Grocery Stores, Supermarkets"	"EGGS, MILK, BUTTER, BREAD, OATS"	
"PARKS, FORESTRY & RECREATION"	2423-25	03-19-2013	03-21-2013	CDN TIRE STORE #00273	107.32	CAD	107.32	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	P12286	PS-OP-SPS-RIVERDALE	5200	Home Supply Warehouse	"MITTS, COFFEE FILTERS"	
"PARKS, FORESTRY & RECREATION"	2426-30	03-22-2013	03-25-2013	TUCKERS POTTERY SUPPLI	952.03	CAD	952.03	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P12286	PS-OP-SPS-RIVERDALE	5970	"Artist Supply Stores, Craft Shops"	REPAIRS	
"PARKS, FORESTRY & RECREATION"	2426-31	03-23-2013	03-25-2013	NOFRILLS COSIMO'S #347	55.95	CAD	55.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12286	PS-OP-SPS-RIVERDALE	5411	"Grocery Stores, Supermarkets"	"EGGS, MILK, OATS, BUTTER, BREAD, LETTUCE"	
"PARKS, FORESTRY & RECREATION"	2427-19	03-25-2013	03-26-2013	DOLLAR TREE #40159	28.25	CAD	28.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12286	PS-OP-SPS-RIVERDALE	5331	Variety Stores	"GOOGLE EYS, TABLE COVERS"	
"PARKS, FORESTRY & RECREATION"	2431-27	03-27-2013	03-28-2013	TUCKERS POTTERY SUPPLI	535.56	CAD	535.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12286	PS-OP-SPS-RIVERDALE	5970	"Artist Supply Stores, Craft Shops"	POTTERY SUPPLIES - CLAYS AND GLAZES	
					"2,076.55"	CAD	"2,076.55"	CAD								
"PARKS, FORESTRY & RECREATION"	2406-23	03-06-2013	03-07-2013	BAHNAIR OF CANADA LIMI	46.10	CAD	46.10	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P00405	N-CENTRAL1-TURF&HORT	1711	"Air Conditioning, Heating, and Plumbing"	CONDENSOR FILTERS	
"PARKS, FORESTRY & RECREATION"	2418-39	03-14-2013	03-18-2013	ROY TURK INDUSTRIAL SA	491.44	CAD	491.44	CAD	2570	JANITORIAL SUPPLIES	P00859	ALNESS YD-YD OPERN	5085	Industrial Supplies Not Elsewhere Classi	WYPALL WIPERS AND DEODORIZER	
"PARKS, FORESTRY & RECREATION"	2425-28	03-21-2013	03-22-2013	DO ALL CANADA INC	351.20	CAD	351.20	CAD	2710	GENERAL HARDWARE	P00859	ALNESS YD-YD OPERN	5085	Industrial Supplies Not Elsewhere Classi	BLADES FOR NEW STEEL BANDSAW	
"PARKS, FORESTRY & RECREATION"	2430-31	03-26-2013	03-27-2013	HEWITT MAT.HAND -CONCO	702.13	CAD	702.13	CAD	4424	CONTRACTED SERVICES - GENERAL	P00859	ALNESS YD-YD OPERN	7538	Automotive Service Shops	SAFETY AND OIL CHANGE ON FORKLIFT	
					"1,590.87"	CAD	"1,590.87"	CAD								
"PARKS, FORESTRY & RECREATION"	2397-33	03-01-2013	03-04-2013	LONG   MCQUADE LIMITED	23.73	CAD	23.73	CAD	4590	RENTAL - OTHER	P06454	FAIRBANK CC-ARTS-VIS	7399	Business Services - Not Elsewhere Classi	RENTAL OF SOUND SYSTEM FOR DANCE RECITAL	
"PARKS, FORESTRY & RECREATION"	2397-34	03-01-2013	03-04-2013	THE HOME DEPOT #7004	20.99	CAD	20.99	CAD	2710	GENERAL HARDWARE	P06454	FAIRBANK CC-ARTS-VIS	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2406-24	03-04-2013	03-07-2013	ACTIVE KIDS ZONE	100.00	CAD	100.00	CAD	4118	TICKETS AND ADMISSION FEES	P04304	BARBARA FRUM-H CAMP	7032	Recreational and Sporting Camps	DEPOSIT FOR TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	2409-63	03-09-2013	03-11-2013	WMT SUPRCTR #1116	55.13	CAD	55.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-H CAMP	5411	"Grocery Stores, Supermarkets"	"FABRIC PAINT,BORAX,CONCTACT PAPER"	
"PARKS, FORESTRY & RECREATION"	2411-29	03-09-2013	03-12-2013	CDN TIRE STORE #00087	45.61	CAD	45.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-H CAMP	5200	Home Supply Warehouse	"CLAY POTS, MASON JAR, SOIL, BEAN SEEDS"	
"PARKS, FORESTRY & RECREATION"	2413-42	03-11-2013	03-13-2013	WAL-MART # 3105	28.18	CAD	28.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04304	BARBARA FRUM-H CAMP	5310	Discount Stores	"CONTACT PAPER, CRAYONS"	
"PARKS, FORESTRY & RECREATION"	2414-45	03-13-2013	03-14-2013	THE PUTTING EDGE VAUGH	406.80	CAD	406.80	CAD	4118	TICKETS AND ADMISSION FEES	P04928	FAIRBANK CC-H CAMP	7999	Recreation Services (Not Elsewhere Class	ADMISSION - MARCH BREAK CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2418-40	03-15-2013	03-18-2013	PARTY CITY-LAWRENCE	30.09	CAD	30.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04928	FAIRBANK CC-H CAMP	5999	Miscellaneous and Specialty Retail Store	CAMP PRIZES	
"PARKS, FORESTRY & RECREATION"	2418-41	03-15-2013	03-18-2013	ACTIVE KIDS ZONE	216.40	CAD	216.40	CAD	4118	TICKETS AND ADMISSION FEES	P04304	BARBARA FRUM-H CAMP	7032	Recreational and Sporting Camps	ADMISSION - MARCH BREAK CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2431-28	03-27-2013	03-28-2013	TUCKERS POTTERY SUPPLI	171.87	CAD	171.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06454	FAIRBANK CC-ARTS-VIS	5970	"Artist Supply Stores, Craft Shops"	CLAY FOR SPRING POTTERY PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2431-29	03-27-2013	03-28-2013	REMENYI MUSIC   BOOKS	18.90	CAD	18.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06454	FAIRBANK CC-ARTS-VIS	5733	"Music Stores - Musical Instruments, Pian"	PIANO BOOKS	
					"1,117.70"	CAD	"1,117.70"	CAD								
"PARKS, FORESTRY & RECREATION"	2397-35	03-01-2013	03-04-2013	STONEGATE VALUMART	5.14	CAD	5.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12051	PKLAWN-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR COOKING PRGM	
"PARKS, FORESTRY & RECREATION"	2409-64	03-08-2013	03-11-2013	MICHAELS OF CANADA #34	33.87	CAD	33.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12051	PKLAWN-COMM CTR-PGM	5945	"Game, Toy, and Hobby Shops"	CRAFT SUPPLIES FOR MARCH BREAK CAMPS	
"PARKS, FORESTRY & RECREATION"	2409-65	03-08-2013	03-11-2013	DOLLAR TREE CANADA STO	35.26	CAD	35.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12051	PKLAWN-COMM CTR-PGM	5331	Variety Stores	CRAFT SUPPLIES FOR MARCH BREAK CAMPS	
"PARKS, FORESTRY & RECREATION"	2409-66	03-08-2013	03-11-2013	WAL-MART # 3031	16.81	CAD	16.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12051	PKLAWN-COMM CTR-PGM	5310	Discount Stores	SUPPLIES FOR MARCH BREAK CAMPS	
"PARKS, FORESTRY & RECREATION"	2409-67	03-08-2013	03-11-2013	CURRY'S - MISSISSAUGA	31.48	CAD	31.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12051	PKLAWN-COMM CTR-PGM	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES FOR MARCH BREAK CAMPS	
"PARKS, FORESTRY & RECREATION"	2413-43	03-12-2013	03-13-2013	SOBEYS #7383       QPS	60.47	CAD	60.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12051	PKLAWN-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR MARCH BREAK CAMPS	
"PARKS, FORESTRY & RECREATION"	2414-46	03-12-2013	03-14-2013	CURRY'S - MISSISSAUGA	33.84	CAD	33.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12051	PKLAWN-COMM CTR-PGM	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES FOR MARCH BREAK CAMPS	
