Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					148.37	CAD	2.70	CAD							
							64.99	GBP							
							25.94	USD							
"PARKS, FORESTRY & RECREATION"	5339-14	2019-09-05	2019-09-09	WMT SUPRCTR #1117	89.79	CAD	89.79	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P07010	OAKRIDGE CRC-INSTRL-ADULT	5411	"Grocery Stores, Supermarkets"	"SWIFFER, VINEGAR, BLEACH"
"PARKS, FORESTRY & RECREATION"	5342-7	2019-09-11	2019-09-11	AMAZON.CA ON51R7GJ3	26.10	CAD	26.10	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P10162	LOCATION SUPP - SC	4816	Computer Network/Information Services	DESK PAD CALENDAR
"PARKS, FORESTRY & RECREATION"	5342-8	2019-09-11	2019-09-11	AMAZON.CA MO9EM02B0	31.84	CAD	31.84	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P10162	LOCATION SUPP - SC	4816	Computer Network/Information Services	MONTHLY PLANNER
"PARKS, FORESTRY & RECREATION"	5343-19	2019-09-12	2019-09-12	AMAZON.CA RG8MJ2VF3	19.92	CAD	19.92	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P10162	LOCATION SUPP - SC	4816	Computer Network/Information Services	CALENDAR
"PARKS, FORESTRY & RECREATION"	5343-20	2019-09-11	2019-09-12	THEBRICK.COM-EAST	902.80	CAD	902.80	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P07693	DON MONTGOMERY CRC-PRGM SUPPORT	5712	"Equipment, Furniture, and Home Furnishin"	SENIORS PRGM - FRIDGE
"PARKS, FORESTRY & RECREATION"	5349-14	2019-09-19	2019-09-20	BEST BUY #965	884.76	CAD	884.76	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13335	WARDEN CC - PRGM SUPPORT	5732	Electronic Sales	BLUETOOTH FOR SENIORS PRGM
"PARKS, FORESTRY & RECREATION"	5350-30	2019-09-20	2019-09-23	BUTTERFLY BEADS & JEWE	198.66	CAD	198.66	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P07693	DON MONTGOMERY CRC-PRGM SUPPORT	5944	"Clock, Jewelry, Watch, and Silverware St"	JEWELRY PRGM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5350-31	2019-09-19	2019-09-23	WMT SUPRCTR #1117	13.07	CAD	13.07	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13350	FITNESS & WELLNESS - WARDEN CC	5411	"Grocery Stores, Supermarkets"	GEL PENS FOR OPEN HOUSE
"PARKS, FORESTRY & RECREATION"	5352-15	2019-09-24	2019-09-25	CHAPTERS 929	127.15	CAD	127.15	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P06667	ELLESMERE-PRGM SUPPORT	5942	Book Stores	OFFICE SUPPLIES
"PARKS, FORESTRY & RECREATION"	5354-9	2019-09-26	2019-09-27	AMZN MKTP CA A80K75IE3	91.96	CAD	91.96	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P06940	ELLESMERE CC-FITNESS	4816	Computer Network/Information Services	FITNESS ROOM SHOWER CURTAINS
"PARKS, FORESTRY & RECREATION"	5355-28	2019-09-27	2019-09-30	AMZN MKTP CA U49663UC3	107.40	CAD	107.40	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P07010	OAKRIDGE CRC-INSTRL-ADULT	4816	Computer Network/Information Services	OAKRIDGE FITNESS ROOM SHOWER CURTAINS
					"2,493.45"	CAD	"2,493.45"	CAD							
					218.28	CAD	55.55	CAD							
							119.00	USD							
ECONOMIC DEVELOPMENT & CULTURE	5337-11	2019-09-04	2019-09-05	DOLLARAMA # 736	64.47	CAD	64.47	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0122	MH MUS MUSEUMS MANAGER'S OFFICE	5310	Discount Stores	DRAWING SUPPLIES
ECONOMIC DEVELOPMENT & CULTURE	5350-32	2019-09-20	2019-09-23	MAG-AGCO RAS	150.00	CAD	150.00	CAD	4830	PERMIT AND LICENSE FEES	AH0124	MH CUR MARKET GALLERY ADMINISTRATION	9399	Government Services - Not Elsewhere Clas	SPECIAL OCCASSION PERMIT
ECONOMIC DEVELOPMENT & CULTURE	5351-16	2019-09-23	2019-09-24	CURRY'S ART STORE	305.30	CAD	305.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0122	MH MUS MUSEUMS MANAGER'S OFFICE	5970	"Artist Supply Stores, Craft Shops"	DRAWING SUPPLIES
ECONOMIC DEVELOPMENT & CULTURE	5352-17	2019-09-24	2019-09-25	LARSON-JUHL CANADA LTD	344.58	CAD	344.58	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0124	MH CUR MARKET GALLERY ADMINISTRATION	5099	Durable Goods Not Elsewhere Classified	FRAMING SUPPLIES
ECONOMIC DEVELOPMENT & CULTURE	5355-29	2019-09-27	2019-09-30	THE PRINTING HOUSE #01	20.78	CAD	20.78	CAD	4825	PRINTING AND REPRODUCTION – THIRD PARTIES	AH0124	MH CUR MARKET GALLERY ADMINISTRATION	5999	Miscellaneous and Specialty Retail Store	COLOUR PRINTING
ECONOMIC DEVELOPMENT & CULTURE	5355-30	2019-09-28	2019-09-30	MAG-AGCO RAS	150.00	CAD	150.00	CAD	4830	PERMIT AND LICENSE FEES	AH0124	MH CUR MARKET GALLERY ADMINISTRATION	9399	Government Services - Not Elsewhere Clas	SPECIAL OCCASSION PERMIT
					"1,035.13"	CAD	"1,035.13"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5337-12	2019-09-04	2019-09-05	LAKESHORE LUMBER	83.72	CAD	83.72	CAD	2710	GENERAL HARDWARE	AH0128	AC AS ASSEMBLY HALL	5251	Hardware Stores	"PLYWOOD FOR SHELVING AND CUT TO SIZE, SCREWS"
ECONOMIC DEVELOPMENT & CULTURE	5339-15	2019-09-06	2019-09-09	AMZN MKTP CA MO24Z7HK0	77.47	CAD	77.47	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	"PAINTER'S TAPE, KENISNGTON WIRELESS PRESENTER, FUN-TAK PUTTY"
ECONOMIC DEVELOPMENT & CULTURE	5339-16	2019-09-06	2019-09-09	NO FRILL'S #1306	49.62	CAD	49.62	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0128	AC AS ASSEMBLY HALL	5411	"Grocery Stores, Supermarkets"	"FOOD FOR VOLUNTEER PROGRAM - COOKIES, COFFEE, DECAF COFFEE, MILK AND CREAM"
ECONOMIC DEVELOPMENT & CULTURE	5341-9	2019-09-10	2019-09-10	AMZN MKTP CA MO34Q6DG0	34.30	CAD	34.30	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	"USB C ADAPTER, MINI METAL RAZOR HANDLE SCRAPER"
ECONOMIC DEVELOPMENT & CULTURE	5342-9	2019-09-10	2019-09-11	AMZN MKTP CA QM1MT1HC3	42.99	CAD	42.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	WIRELESS DOOR OPEN CHIME
ECONOMIC DEVELOPMENT & CULTURE	5342-10	2019-09-11	2019-09-11	AMZ CASTLE ROAD	-6.89	CAD	-6.89	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	REFUND PICTURE HANGER HOOK
ECONOMIC DEVELOPMENT & CULTURE	5343-21	2019-09-05	2019-09-12	CRUCIAL PINS	226.00	CAD	226.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	7311	Advertising Services	PINS FOR CULTURE DAYS
ECONOMIC DEVELOPMENT & CULTURE	5343-22	2019-09-12	2019-09-12	AMZN MKTP CA N923O3Q23	78.66	CAD	78.66	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	"LED NIGHT LIGHT PLUG IN, RUBBERMAID SMALL DISH DRAINER, CRAYONS, CRAYOLA SUPER TIPS WASHABLE MARKERS"
ECONOMIC DEVELOPMENT & CULTURE	5347-15	2019-09-17	2019-09-18	FACEBK 9NDTKN6RP2	30.00	CAD	30.00	CAD	4414	ADVERTISING & PROMOTION	AH0128	AC AS ASSEMBLY HALL	7311	Advertising Services	FACEBOOK ADS
ECONOMIC DEVELOPMENT & CULTURE	5348-8	2019-09-18	2019-09-19	NO FRILL'S #1306	32.98	CAD	32.98	CAD	2740	"CONCESSION, SNACK BAR AND GIFT SHOP FOOD ITEMS AND SUPPLIES"	AH0128	AC AS ASSEMBLY HALL	5411	"Grocery Stores, Supermarkets"	"CONCESSION SUPPLIES, COOKIES, MILK, CREAM, RICE KRISPIE SQUARES, FRUIT BARS"
ECONOMIC DEVELOPMENT & CULTURE	5349-15	2019-09-19	2019-09-20	CURRY'S ART STORE	27.80	CAD	27.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	5970	"Artist Supply Stores, Craft Shops"	"PENCIL SHARPENERS, TEMPERA PAIN, PAINT BRUSHES"
ECONOMIC DEVELOPMENT & CULTURE	5349-16	2019-09-20	2019-09-20	FACEBK N4T9CPARP2	30.00	CAD	30.00	CAD	4414	ADVERTISING & PROMOTION	AH0128	AC AS ASSEMBLY HALL	7311	Advertising Services	FACEBOOK ADS
ECONOMIC DEVELOPMENT & CULTURE	5350-33	2019-09-19	2019-09-23	CDN TIRE STORE #00152	15.81	CAD	15.81	CAD	2715	PAINT SUPPLIES	AH0128	AC AS ASSEMBLY HALL	5200	Home Supply Warehouse	FOAM PAINT BRUSHES
ECONOMIC DEVELOPMENT & CULTURE	5350-34	2019-09-23	2019-09-23	FACEBK D38TDPARP2	40.00	CAD	40.00	CAD	4414	ADVERTISING & PROMOTION	AH0128	AC AS ASSEMBLY HALL	7311	Advertising Services	FACEBOOK ADS
ECONOMIC DEVELOPMENT & CULTURE	5352-18	2019-09-24	2019-09-25	AMZN MKTP CA ZS4IE9LR3	183.01	CAD	183.01	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	PREMIUM EXTRA LARGE EXERCISE MATS FOR
ECONOMIC DEVELOPMENT & CULTURE	5352-19	2019-09-24	2019-09-25	AMZN MKTP CA 5B32Q50Y3	183.00	CAD	183.00	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	PREMIUM EXTRA LARGE EXERCISE MATS FOR PROGRAMMING
ECONOMIC DEVELOPMENT & CULTURE	5352-20	2019-09-24	2019-09-25	MICHAELS #4921	"2,074.68"	CAD	"2,074.68"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	5945	"Game, Toy, and Hobby Shops"	FRAMES FOR TIS THE SEASON
ECONOMIC DEVELOPMENT & CULTURE	5353-19	2019-09-25	2019-09-26	NO FRILL'S #1306	16.82	CAD	16.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0128	AC AS ASSEMBLY HALL	5411	"Grocery Stores, Supermarkets"	"PERRIER WATER, CRAKERS, LEMONS FOR PROGRAM"
ECONOMIC DEVELOPMENT & CULTURE	5353-20	2019-09-25	2019-09-26	DOLLARAMA #0939	38.19	CAD	38.19	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	AH0128	AC AS ASSEMBLY HALL	5310	Discount Stores	PLATES AND NAPKINS FOR PROGRAMS
ECONOMIC DEVELOPMENT & CULTURE	5354-10	2019-09-26	2019-09-27	AMZN MKTP CA M78TW9LA3	95.82	CAD	95.82	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0128	AC AS ASSEMBLY HALL	4816	Computer Network/Information Services	"EXTENSION CORD, OUTDOOR CABLE"
ECONOMIC DEVELOPMENT & CULTURE	5354-11	2019-09-26	2019-09-27	LAKESHORE LUMBER	58.47	CAD	58.47	CAD	2710	GENERAL HARDWARE	AH0128	AC AS ASSEMBLY HALL	5251	Hardware Stores	"VARATHANE, CUT PLYWOOD FOR SHELVING"
ECONOMIC DEVELOPMENT & CULTURE	5354-12	2019-09-26	2019-09-27	M&M FOOD MARKET #087	116.52	CAD	116.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0128	AC AS ASSEMBLY HALL	5411	"Grocery Stores, Supermarkets"	"DESSERT BARS, MACAROON DESSERT BARS, CHOCOLATE CHUNK BUTTERCREAM BARS, ETC."
ECONOMIC DEVELOPMENT & CULTURE	5355-31	2019-09-26	2019-09-30	COLL AUDIO	558.22	CAD	558.22	CAD	4590	RENTAL – OTHER	AH0128	AC AS ASSEMBLY HALL	5733	"Music Stores - Musical Instruments, Pian"	RENTAL OF BACKLINE DRUM KIT
ECONOMIC DEVELOPMENT & CULTURE	5355-32	2019-09-30	2019-09-30	FACEBK J6X6SN6RP2	60.00	CAD	60.00	CAD	4414	ADVERTISING & PROMOTION	AH0128	AC AS ASSEMBLY HALL	7311	Advertising Services	FACEBOOK ADS
					"4,147.19"	CAD	"4,147.19"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5348-9	2019-09-18	2019-09-19	PARKING AUTHORITYOFTOR	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0165	BGS BRE EAST DISTRICT OFFICE	9399	Government Services - Not Elsewhere Clas	PARKING FOR STAFF MEETING
ECONOMIC DEVELOPMENT & CULTURE	5351-17	2019-09-23	2019-09-24	PAYPAL  SCARBOROUGH	75.00	CAD	75.00	CAD	4118	TICKETS AND ADMISSION FEES	ED0165	BGS BRE EAST DISTRICT OFFICE	8641	"Associations - Civic, Social, and Frater"	EVENT REGISTRATIONS
					95.00	CAD	95.00	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5347-16	2019-09-17	2019-09-18	AIR CAN  00145500405046	565.13	CAD	565.13	CAD	4215	BUSINESS TRAVEL-AIR TRANSPORTATION	ED0149	PS S SPONSORSHIP EDC	3009	Air Canada	"AIRFARE - NASHVILLE,TN"
ECONOMIC DEVELOPMENT & CULTURE	5348-10	2019-09-17	2019-09-19	WESTJET 0005500405045	408.14	CAD	408.14	CAD	4215	BUSINESS TRAVEL-AIR TRANSPORTATION	ED0149	PS S SPONSORSHIP EDC	3180	WestJet Airlines	"AIRFARE - NASHVILLE,TN"
					973.27	CAD	973.27	CAD							
FACILITIES MANAGEMENT	5345-27	2019-09-12	2019-09-16	CTF SUPPLY (11)	243.16	CAD	243.16	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61534320	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	STAINLESS ANCHORS
FACILITIES MANAGEMENT	5345-28	2019-09-13	2019-09-16	CTF SUPPLY (11)	48.38	CAD	48.38	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61541858	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	ADHESIVE AND JIG SAW BLADES
FACILITIES MANAGEMENT	5354-13	2019-09-25	2019-09-27	CTF SUPPLY (11)	49.99	CAD	49.99	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61523932	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	CEMENT CUTTING BLADES
					341.53	CAD	341.53	CAD							
"PARKS, FORESTRY & RECREATION"	5345-29	2019-09-13	2019-09-16	FOOD BASICS #863	8.09	CAD	8.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13254	SUMMER CAMPS - CURRAN HALL CC	5411	"Grocery Stores, Supermarkets"	"ICE TEA, FRUITS"
"PARKS, FORESTRY & RECREATION"	5347-17	2019-09-16	2019-09-18	CDN TIRE STORE #00175	29.31	CAD	29.31	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	5200	Home Supply Warehouse	5 GALLON BUCKETS AND LIDS
"PARKS, FORESTRY & RECREATION"	5349-17	2019-09-18	2019-09-20	THE HOME DEPOT #7107	49.63	CAD	49.63	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	5200	Home Supply Warehouse	POTTING MIX
"PARKS, FORESTRY & RECREATION"	5350-35	2019-09-20	2019-09-23	COSTCO BUSINESS CENTER	122.39	CAD	122.39	CAD	3050	M & E – KITCHEN	P06666	CURRAN HALL-PRGM SUPPORT	5300	Wholesale Clubs	"PARCH PAPER, TIN FOIL, TONGS, MIXING BOWLS"
"PARKS, FORESTRY & RECREATION"	5352-21	2019-09-23	2019-09-25	THE HOME DEPOT #7027	54.08	CAD	54.08	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	5200	Home Supply Warehouse	**MORE**  10' WH GUTTE
"PARKS, FORESTRY & RECREATION"	5353-21	2019-09-24	2019-09-26	AQUARIUM SERVICES	15.81	CAD	15.81	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	7998	"Aquariums, Dolphinariums, Seaquariums"	SILICONE SEALANT
"PARKS, FORESTRY & RECREATION"	5353-22	2019-09-24	2019-09-26	THE HOME DEPOT #7238	31.23	CAD	31.23	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	5200	Home Supply Warehouse	**MORE**  KSULTRACLRTB
"PARKS, FORESTRY & RECREATION"	5354-14	2019-09-25	2019-09-27	THE HOME DEPOT #7238	-6.52	CAD	-6.52	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	5200	Home Supply Warehouse	KSULTRACLRTB
"PARKS, FORESTRY & RECREATION"	5355-33	2019-09-27	2019-09-30	NSA JUICE PLUS	206.79	CAD	206.79	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P06666	CURRAN HALL-PRGM SUPPORT	5969	Direct Marketing - Other Direct Marketer	"ROCK WOOK, MICRO GREEN EST KIT"
"PARKS, FORESTRY & RECREATION"	5355-34	2019-09-27	2019-09-30	SHERIDAN NURSERIES SCA	14.67	CAD	14.67	CAD	2600	RECREATIONAL AND EDUCATIONAL SUPPLIES	P13254	SUMMER CAMPS - CURRAN HALL CC	5261	Lawn and Garden Supply Stores	"CACTUS SOIL, SEEDING SOIL"
					525.48	CAD	525.48	CAD							
SOLID WASTE MANAGEMENT	5339-17	2019-09-07	2019-09-09	PIKTOCHARTCO 1DTEDFSDE	54.29	CAD	39.99	USD	4760	MEMBERSHIP FEES	SW0703	WASTE MANAGEMENT PLANNING	5817	Digital Goods - Software Applications (e	MEMBERSHIP FEES
SOLID WASTE MANAGEMENT	5344-11	2019-09-13	2019-09-13	TORONTO AND REGION CON	542.40	CAD	542.40	CAD	4995	OTHER EXPENSES WHICH ARE NOT COVERED BY A SPECIFIC COST ELEMENT.	SW0703	WASTE MANAGEMENT PLANNING	7999	Recreation Services (Not Elsewhere Class	OTHER EXPENSES
SOLID WASTE MANAGEMENT	5345-30	2019-09-15	2019-09-16	MAILCHIMP    MONTHLY	100.44	CAD	100.44	CAD	4813	INTERNET	SW0703	WASTE MANAGEMENT PLANNING	5968	Direct Marketing - Continuity/Subscripti	INTERNET
					697.13	CAD	642.84	CAD							
							39.99	USD							
FACILITIES MANAGEMENT	5336-2	2019-09-03	2019-09-04	POOLHOTTUBPARTS	70.03	CAD	70.03	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61534779	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5996	Swimming Pools - Sales and Supplies	POOL SAFE CAULKING
FACILITIES MANAGEMENT	5339-18	2019-09-05	2019-09-09	CDN TIRE STORE #00182	64.36	CAD	64.36	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61541296	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	PIN LOCKS
FACILITIES MANAGEMENT	5341-10	2019-09-04	2019-09-10	RAPID EQUIPMENT RENTAL	686.09	CAD	686.09	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61531888	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	HOIST
FACILITIES MANAGEMENT	5343-23	2019-09-11	2019-09-12	EASTERN PARTITIONS LTD	244.08	CAD	244.08	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61541966	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	TOILET PAPER HOLDER
FACILITIES MANAGEMENT	5343-24	2019-09-11	2019-09-12	EASTERN PARTITIONS LTD	474.60	CAD	474.60	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61542098	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	STALL LOCKS
FACILITIES MANAGEMENT	5348-11	2019-09-18	2019-09-19	NOBLE 1039	270.05	CAD	270.05	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61535642	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PIPE FOR DRYER
FACILITIES MANAGEMENT	5352-22	2019-09-24	2019-09-25	DANFORTH ROOFING SUPPL	235.22	CAD	235.22	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61543132	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DRYER VENTING
FACILITIES MANAGEMENT	5354-15	2019-09-26	2019-09-27	EASTERN PARTITIONS LTD	780.83	CAD	780.83	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61543205	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	PARTITION TO MAKE STALL ACCESSIBLE COMPLIANT
FACILITIES MANAGEMENT	5355-35	2019-09-27	2019-09-30	FLYNN GROUP OF COMPANI	"1,543.58"	CAD	"1,543.58"	CAD	2530	BUILDING REPAIRS & RENOVATION SUPPLIES	61490516	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1761	"Roofing and Siding, Sheet Metal Work Con"	ROOFING WORK
					"4,368.84"	CAD	"4,368.84"	CAD							
CHILDRENS SERVICES	5334-21	2019-08-29	2019-09-02	MOTHERCRAFT	395.00	CAD	395.00	CAD	4256	CONFERENCES/SEMINARS – REGISTRATION FEES	E0143A	TRAINING	8299	Educational Services	HCCAO CONFERENCE
CHILDRENS SERVICES	5338-6	2019-09-05	2019-09-06	AMZN MKTP CA MO4AV55B0	128.41	CAD	128.41	CAD	4310	TRAINING & DEVELOPMENT-EXTERNAL	E0143A	TRAINING	4816	Computer Network/Information Services	TRAINING MATERIALS
CHILDRENS SERVICES	5344-12	2019-09-11	2019-09-13	MOTHERCRAFT	395.00	CAD	395.00	CAD	4256	CONFERENCES/SEMINARS – REGISTRATION FEES	E0143A	TRAINING	8299	Educational Services	HCCAO CONFERENCE
					918.41	CAD	918.41	CAD							
					254.54	CAD	236.87	CAD							
							12.95	USD							
"PARKS, FORESTRY & RECREATION"	5334-23	2019-08-29	2019-09-02	CDN TIRE STORE #00182	33.89	CAD	33.89	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5200	Home Supply Warehouse	POND SKIMMER
"PARKS, FORESTRY & RECREATION"	5342-11	2019-09-09	2019-09-11	TIMM ENTERPRISES LTD.	381.08	CAD	381.08	CAD	2710	GENERAL HARDWARE	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5046	Commercial Equipment Not Elsewhere Class	LANDSCAPE FABRIC AND STAPLES FOR RENOVATION
"PARKS, FORESTRY & RECREATION"	5345-31	2019-09-13	2019-09-16	PET VALU #2197	56.48	CAD	56.48	CAD	2620	ANIMAL CARE SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5995	Pet Shops - Pet Food and Supplies	FISH AND TURTLE FOOD
"PARKS, FORESTRY & RECREATION"	5353-23	2019-09-25	2019-09-26	TIMM ENTERPRISES LTD.	724.10	CAD	724.10	CAD	2710	GENERAL HARDWARE	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5046	Commercial Equipment Not Elsewhere Class	"LANDSCAPE FABRIC, STAPLES FOR BED RENOVATIONS"
"PARKS, FORESTRY & RECREATION"	5355-37	2019-09-27	2019-09-30	THE HOME DEPOT #7073	616.45	CAD	616.45	CAD	2710	GENERAL HARDWARE	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5200	Home Supply Warehouse	**MORE**  HDWE CLOTH
					"1,812.00"	CAD	"1,812.00"	CAD							
"PARKS, FORESTRY & RECREATION"	5336-3	2019-09-03	2019-09-04	ATLAS TOOLS & MACHINER	23.26	CAD	23.26	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	BRUTE MECHANICS
"PARKS, FORESTRY & RECREATION"	5339-21	2019-09-06	2019-09-09	LOWES #02951	125.93	CAD	125.93	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	"CARGO NET, ZIPNET"
"PARKS, FORESTRY & RECREATION"	5339-22	2019-09-06	2019-09-09	RONA # 55130	103.69	CAD	103.69	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	DRILL B CARB
"PARKS, FORESTRY & RECREATION"	5339-23	2019-09-03	2019-09-09	PACIFIC FASTENERS (198	41.35	CAD	41.35	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	CAPS
"PARKS, FORESTRY & RECREATION"	5341-11	2019-09-09	2019-09-10	KOMPAN INC	69.51	CAD	51.44	USD	2601	DURABLE RECREATIONAL & EDUCATIONAL SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	7299	Other Services (Not Elsewhere Classified	47021400  DO-NUT CAP
"PARKS, FORESTRY & RECREATION"	5349-18	2019-09-18	2019-09-20	A.B.C. RECREATION LTD	80.09	CAD	80.09	CAD	2601	DURABLE RECREATIONAL & EDUCATIONAL SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	7399	Business Services - Not Elsewhere Classi	47021398-  BH CAPS
"PARKS, FORESTRY & RECREATION"	5349-19	2019-09-18	2019-09-20	CDN TIRE STORE #00182	30.49	CAD	30.49	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	HARDWARE
"PARKS, FORESTRY & RECREATION"	5350-36	2019-09-20	2019-09-23	PLAYPOWER LT CANADA IN	679.13	CAD	679.13	CAD	2601	DURABLE RECREATIONAL & EDUCATIONAL SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5099	Durable Goods Not Elsewhere Classified	47021396  CLIMBING ROPE
