Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5229-27	2019-04-05	2019-04-08	CDN TIRE STORE #00209	107.73	CAD	107.73	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06743	BEACHES CC-PRGM SUPPORT	5200	Home Supply Warehouse	"UMBRELLA REPLACEMENT FOR FRONT, RING FOR CAMP GAMES"
"PARKS, FORESTRY & RECREATION"	5232-87	2019-04-11	2019-04-11	FRESH CO #9679	88.65	CAD	88.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5232-88	2019-04-11	2019-04-11	METRO #37	57.89	CAD	57.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5232-89	2019-04-12	2019-04-12	NOFRILLS ROD&JOES	62.14	CAD	62.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5237-60	2019-04-18	2019-04-19	FRESH CO #9679	36.14	CAD	36.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5237-61	2019-04-18	2019-04-19	METRO #37	39.30	CAD	39.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5239-25	2019-04-23	2019-04-23	FRESH CO #9679	65.94	CAD	65.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5239-26	2019-04-23	2019-04-23	METRO #37	42.32	CAD	42.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5241-60	2019-04-26	2019-04-26	COSTCO BUSINESS CENTER	227.19	CAD	227.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5300	Wholesale Clubs	SUPPLIES FOR COOKING PROGRAM & KEW CLUB LIGHT REPLACEMENT
"PARKS, FORESTRY & RECREATION"	5241-61	2019-04-25	2019-04-25	LOBLAWS #1021	54.39	CAD	54.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
"PARKS, FORESTRY & RECREATION"	5241-62	2019-04-25	2019-04-25	DOLLARAMA # 843	102.04	CAD	102.04	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06742	BALMY BEACH CC-PRGM SUPPORT	5310	Discount Stores	"GLUE, CLAY BLOCKS, TRAVEL KITS"
"PARKS, FORESTRY & RECREATION"	5241-63	2019-04-25	2019-04-25	FRESH CO #9679	77.50	CAD	77.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM
					"1,491.55"	CAD	"1,491.55"	CAD							
"PARKS, FORESTRY & RECREATION"	5224-32	2019-04-02	2019-04-02	NOFRILLS ROD&JOES	4.27	CAD	4.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06671	OAKRIDGE-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	MILK
"PARKS, FORESTRY & RECREATION"	5225-145	2019-04-02	2019-04-03	CDN TIRE STORE #00209	18.28	CAD	18.28	CAD	2710	GENERAL HARDWARE	P06671	OAKRIDGE-PRGM SUPPORT	5200	Home Supply Warehouse	LOCK AND HINGE FOR FRIDGE
"PARKS, FORESTRY & RECREATION"	5225-146	2019-04-03	2019-04-03	ACTION LOCKSMITHS INC	25.99	CAD	25.99	CAD	2730	LOCKS	P06671	OAKRIDGE-PRGM SUPPORT	5072	Hardware Equipment and Supplies	KEYS FOR MULTI-PURPOSE ROOM
"PARKS, FORESTRY & RECREATION"	5226-82	2019-04-04	2019-04-04	THE SOURCE #51200	10.16	CAD	10.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P06671	OAKRIDGE-PRGM SUPPORT	5732	Electronic Sales	ADAPTOR FOR COMPUTER AUDIO
"PARKS, FORESTRY & RECREATION"	5226-83	2019-04-04	2019-04-04	LONG & MCQUADE	33.90	CAD	33.90	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P06671	OAKRIDGE-PRGM SUPPORT	5733	"Music Stores - Musical Instruments, Pian"	MIC RENTAL
"PARKS, FORESTRY & RECREATION"	5226-84	2019-04-04	2019-04-04	BROWN S SPORTS AND CYC	76.79	CAD	76.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06671	OAKRIDGE-PRGM SUPPORT	5941	Sporting Goods Stores	PICKLE BALLS
"PARKS, FORESTRY & RECREATION"	5230-54	2019-04-09	2019-04-09	SQ *SQ *MERLIN S ENTER	"1,090.45"	CAD	"1,090.45"	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P13239	SPECIAL EVENTS - SCARB. VILLAGE RC	7929	"Bands, Orchestras, and Miscellaneous Ent"	BOUNCER RENTALS
"PARKS, FORESTRY & RECREATION"	5230-55	2019-04-09	2019-04-09	PLAY IT AGAIN SPORTS	321.84	CAD	321.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07985	BIRCHMOUNT CC-SPORTS	5931	"Second Hand Stores, Used Merchandise Sto"	BASCKET BALLS
"PARKS, FORESTRY & RECREATION"	5231-39	2019-04-10	2019-04-10	PLAY IT AGAIN SPORTS	4.50	CAD	4.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07985	BIRCHMOUNT CC-SPORTS	5931	"Second Hand Stores, Used Merchandise Sto"	INFLATER PINS
"PARKS, FORESTRY & RECREATION"	5232-90	2019-04-11	2019-04-11	MICHAELS OF CANADA #49	147.11	CAD	147.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13239	SPECIAL EVENTS - SCARB. VILLAGE RC	5945	"Game, Toy, and Hobby Shops"	FACE PAINT
"PARKS, FORESTRY & RECREATION"	5232-91	2019-04-11	2019-04-11	MICHAELS OF CANADA #49	149.28	CAD	149.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07985	BIRCHMOUNT CC-SPORTS	5945	"Game, Toy, and Hobby Shops"	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5233-26	2019-04-12	2019-04-12	YOUR DOLLAR STORE WITH	94.36	CAD	94.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07985	BIRCHMOUNT CC-SPORTS	5999	Miscellaneous and Specialty Retail Store	ART SUPPLIES
"PARKS, FORESTRY & RECREATION"	5237-62	2019-04-20	2019-04-20	NOFRILLS ROD&JOES	4.52	CAD	4.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07985	BIRCHMOUNT CC-SPORTS	5411	"Grocery Stores, Supermarkets"	CHOCOLATE BARS
"PARKS, FORESTRY & RECREATION"	5243-35	2019-04-29	2019-04-29	DOLLARAMA # 843	27.18	CAD	27.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07985	BIRCHMOUNT CC-SPORTS	5310	Discount Stores	SAFETY GOGGLES
					"2,008.63"	CAD	"2,008.63"	CAD							
FIRE SERVICES	5225-147	2019-04-03	2019-04-03	PEN*PENNWELL SUBSCRIPT	67.07	CAD	49.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	5968	Direct Marketing - Continuity/Subscripti	FIRE ENGINEERING SUBSCRIPTION
FIRE SERVICES	5225-148	2019-04-03	2019-04-03	PEN*PENNWELL SUBSCRIPT	67.07	CAD	49.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	5968	Direct Marketing - Continuity/Subscripti	FIRE ENGINEERING SUBSCRIPTION
					134.14	CAD	98.00	USD							
TORONTO WATER	5232-92	2019-04-11	2019-04-11	CANADIAN STANDARDS ASS	"1,721.30"	CAD	"1,721.30"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	8398	"Organizations, Charitable and Social Ser"	**MORE**  FREIGHT
					"1,721.30"	CAD	"1,721.30"	CAD							
FACILITIES MANAGEMENT	5224-33	2019-04-02	2019-04-02	PAUL WOLF ELECTRIC & L	20.61	CAD	20.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	5065	Electrical Parts and Equipment	
FACILITIES MANAGEMENT	5225-149	2019-04-02	2019-04-03	THE HOME DEPOT #7012	31.62	CAD	31.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61505273	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	11  LED P
FACILITIES MANAGEMENT	5225-150	2019-04-02	2019-04-03	THE HOME DEPOT #7012	90.35	CAD	90.35	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	5200	Home Supply Warehouse	6  CCT TRIMS
FACILITIES MANAGEMENT	5233-27	2019-04-12	2019-04-12	LOWES #02951*	60.95	CAD	60.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61509979	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	6-FT LEADER HOSE
FACILITIES MANAGEMENT	5234-32	2019-04-15	2019-04-15	LOWES #03096*	16.93	CAD	16.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61510220	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	10PK 15A 120V DECO SP SWITCH WH
FACILITIES MANAGEMENT	5235-40	2019-04-15	2019-04-16	THE HOME DEPOT #7129	9.44	CAD	9.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61509869	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	BAT.TESTER
					229.90	CAD	229.90	CAD							
"PARKS, FORESTRY & RECREATION"	5230-56	2019-04-09	2019-04-09	FOOD BASICS #629	32.74	CAD	32.74	CAD	2499	OTHER CHEMICALS	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5411	"Grocery Stores, Supermarkets"	ANT SPRAY
"PARKS, FORESTRY & RECREATION"	5236-31	2019-04-17	2019-04-17	DOLLARAMA # 577	27.46	CAD	27.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5310	Discount Stores	"GIFTS FOR STUDENTS - MUGS, CANDIES, PENS"
"PARKS, FORESTRY & RECREATION"	5237-63	2019-04-17	2019-04-19	WAL-MART #1061	107.11	CAD	107.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5411	"Grocery Stores, Supermarkets"	GIFTS FOR STUDENTS - JOURNALS
					167.31	CAD	167.31	CAD							
"PARKS, FORESTRY & RECREATION"	5230-57	2019-04-08	2019-04-09	WAL-MART # 3031	83.07	CAD	83.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5310	Discount Stores	GROCERIES FOR CHEF CLASS
"PARKS, FORESTRY & RECREATION"	5232-93	2019-04-10	2019-04-11	SUPREME SPORTS INC	43.79	CAD	43.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10059	ST MARCELLUS CS-INSTRL	5655	"Sports Apparel, Riding Apparel Stores"	TKD BELTS
"PARKS, FORESTRY & RECREATION"	5232-94	2019-04-11	2019-04-11	METRO #704	5.95	CAD	5.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5411	"Grocery Stores, Supermarkets"	CREATIVE CHEF CLASS SUPPLIES
"PARKS, FORESTRY & RECREATION"	5234-33	2019-04-15	2019-04-15	SP * FASHIONNOVA.COM	658.46	CAD	479.88	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12075	HOLLYCREST-COMM CTR-PRGM SUPPORT	5691	Men's and Women's Clothing Stores	HIGH WAIST JOGGERS FOR DANCE RECITAL
"PARKS, FORESTRY & RECREATION"	5234-34	2019-04-15	2019-04-15	METRO #704	33.57	CAD	33.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12075	HOLLYCREST-COMM CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	CHEF CLASS
"PARKS, FORESTRY & RECREATION"	5235-41	2019-04-16	2019-04-16	SP * URBAN PLANET	551.34	CAD	551.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	HIP HOP COSTUMES
"PARKS, FORESTRY & RECREATION"	5235-42	2019-04-15	2019-04-16	DANCEWEAR SOLUTIONS	530.46	CAD	386.18	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12075	HOLLYCREST-COMM CTR-PRGM SUPPORT	5699	Accessory  and Apparel Stores - Miscella	**MORE**  HIGH-LOW TRICOT SKIRT
"PARKS, FORESTRY & RECREATION"	5235-43	2019-04-17	2019-04-17	FOREVER21	269.51	CAD	269.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	CROP TOPS FOR HIP HOP
"PARKS, FORESTRY & RECREATION"	5235-44	2019-04-16	2019-04-16	URBAN KIDS 1518	152.99	CAD	152.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	HIP HOP COSTUMES
"PARKS, FORESTRY & RECREATION"	5236-32	2019-04-17	2019-04-17	SP * URBAN PLANET	237.23	CAD	237.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	HIP HOP COSTUMES
"PARKS, FORESTRY & RECREATION"	5236-33	2019-04-17	2019-04-17	JUSTICE WEB 866-246-58	91.73	CAD	66.93	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5621	Women's Ready to Wear Stores	LEGGINGS FOR HIP HOP
"PARKS, FORESTRY & RECREATION"	5236-34	2019-04-17	2019-04-17	GROUPE DYNAMITE	226.00	CAD	226.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5621	Women's Ready to Wear Stores	HOODIES FOR HIP HOP COSTUMES
"PARKS, FORESTRY & RECREATION"	5236-35	2019-04-17	2019-04-17	METRO #704	12.83	CAD	12.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5411	"Grocery Stores, Supermarkets"	CREATIVE CHEF
"PARKS, FORESTRY & RECREATION"	5236-36	2019-04-18	2019-04-18	OLDNAVY.COM 2944	55.39	CAD	55.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5651	Family Clothing Stores	CROSS BACK BLACK TANKS FOR DANCE RECITAL
"PARKS, FORESTRY & RECREATION"	5237-64	2019-04-16	2019-04-19	PIZZA PIZZA # 907	-8.00	CAD	-8.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5814	Quick Payment Service - Fast-Food Restau	REFUND
"PARKS, FORESTRY & RECREATION"	5237-65	2019-04-17	2019-04-19	FLAG OUTLET	75.57	CAD	75.57	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	7399	Business Services - Not Elsewhere Classi	FLAGS FOR PROPS IN RECITAL
"PARKS, FORESTRY & RECREATION"	5237-66	2019-04-18	2019-04-19	THE CHILDRENS PLACE	107.48	CAD	107.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****		5641	Children's and Infants' Wear Stores	SHORTS FOR HIP HOP COSTUMES
"PARKS, FORESTRY & RECREATION"	5237-67	2019-04-19	2019-04-19	CUSTOM TICKETS BY TM-C	187.00	CAD	187.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	7922	Theatrical Producers (except Motion Pict	TICKETS FOR RECITAL
"PARKS, FORESTRY & RECREATION"	5237-68	2019-04-19	2019-04-19	JUST FOR KIX	439.10	CAD	319.91	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5699	Accessory  and Apparel Stores - Miscella	SEQUIN MESH LEOTARD
"PARKS, FORESTRY & RECREATION"	5239-27	2019-04-23	2019-04-23	METRO #704	84.08	CAD	84.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5411	"Grocery Stores, Supermarkets"	CHEF CLASS SUPPLIES
"PARKS, FORESTRY & RECREATION"	5240-32	2019-04-24	2019-04-24	JUSTICE # 1830	88.91	CAD	88.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5641	Children's and Infants' Wear Stores	SHIRTS AND HEADBANDS FOR HIP HOP
"PARKS, FORESTRY & RECREATION"	5240-33	2019-04-24	2019-04-24	DOLLARAMA #1047	17.01	CAD	17.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5310	Discount Stores	ZIPPER BAGS FOR COSTUMES
"PARKS, FORESTRY & RECREATION"	5241-64	2019-04-25	2019-04-25	JUSTICE # 1830	8.30	CAD	8.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5641	Children's and Infants' Wear Stores	SHIRTS FOR RECITAL
"PARKS, FORESTRY & RECREATION"	5241-65	2019-04-25	2019-04-25	URBAN KIDS 1518	299.52	CAD	299.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	HIP HOP COSTUMES
"PARKS, FORESTRY & RECREATION"	5241-66	2019-04-25	2019-04-25	URBAN PLANET 1389	83.02	CAD	83.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	COATS FOR HIP HOP
"PARKS, FORESTRY & RECREATION"	5241-67	2019-04-25	2019-04-25	THE CHILDREN S PLACE #	23.10	CAD	23.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5641	Children's and Infants' Wear Stores	SHORTS FOR HIP HOP
"PARKS, FORESTRY & RECREATION"	5243-36	2019-04-28	2019-04-29	LONGO S # 28 APPLEWOOD	39.07	CAD	39.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5411	"Grocery Stores, Supermarkets"	CHEF CLASS SUPPLIES
"PARKS, FORESTRY & RECREATION"	5244-54	2019-04-30	2019-04-30	URBAN KIDS 1518	146.93	CAD	146.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS-VISL/PERF	5691	Men's and Women's Clothing Stores	COSTUMES FOR HIP HOP
					"4,543.41"	CAD	"2,823.66"	CAD							
							"1,252.90"	USD							
FLEET SERVICES	5226-85	2019-04-03	2019-04-04	MTO RUS - SO LAKESHORE	"5,165.00"	CAD	"5,165.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-86	2019-04-04	2019-04-04	MTO RUS - SO LAKESHORE	17.00	CAD	17.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-87	2019-04-04	2019-04-04	MTO RUS - SO LAKESHORE	"8,426.00"	CAD	"8,426.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-88	2019-04-04	2019-04-04	MTO RUS - SO LAKESHORE	"8,932.50"	CAD	"8,932.50"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-89	2019-04-04	2019-04-04	MTO RUS - SO LAKESHORE	"9,843.75"	CAD	"9,843.75"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-90	2019-04-04	2019-04-04	MTO RUS - SO LAKESHORE	"9,953.00"	CAD	"9,953.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-91	2019-04-04	2019-04-04	MTO RUS - SO LAKESHORE	"10,000.00"	CAD	"10,000.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5226-92	2019-04-04	2019-04-04	STAPLES.CA	54.57	CAD	54.57	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FL7004	DIRECTOR'S OFFICE	5943	"Office, School Supply, and Stationery St"	3-WORLD MAP
FLEET SERVICES	5232-95	2019-04-10	2019-04-11	GRAND & TOY A0	"1,827.91"	CAD	"1,827.91"	CAD	3310	FURNISHINGS	*****		5943	"Office, School Supply, and Stationery St"	WORKFIT-S DUAL SIT-STAND-WORKS
					"54,219.73"	CAD	"54,219.73"	CAD							
"PARKS, FORESTRY & RECREATION"	5226-93	2019-04-04	2019-04-04	DOLLARAMA #0939	21.24	CAD	21.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07744	GUS RYDER POOL&HLTH CLUB-PRGM SUPP	5310	Discount Stores	"ORGANIZER, BATT, PENCIL CASE"
"PARKS, FORESTRY & RECREATION"	5229-28	2019-04-08	2019-04-08	BEST BUY CANADA #938	146.89	CAD	146.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07511	GUS RYDER HLTH CLUB-FITNESS	5732	Electronic Sales	REPLACEMENT SPEAKER
"PARKS, FORESTRY & RECREATION"	5230-58	2019-04-08	2019-04-09	WAL-MART # 3031	121.53	CAD	121.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07511	GUS RYDER HLTH CLUB-FITNESS	5310	Discount Stores	SUPPLIES
					289.66	CAD	289.66	CAD							
"PARKS, FORESTRY & RECREATION"	5224-34	2019-04-03	2019-04-03	ULINE	996.66	CAD	996.66	CAD	3065	M & E - PLANT & GARAGE	P00272	E-SOUTH2-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  20  DOUBLE PRONG TOOL RACK
"PARKS, FORESTRY & RECREATION"	5229-29	2019-04-08	2019-04-08	PRINCESS AUTO #36	14.68	CAD	14.68	CAD	2401	LUBRICANTS	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	LUBRICANT
"PARKS, FORESTRY & RECREATION"	5232-96	2019-04-11	2019-04-11	THE HOME DEPOT #7107	61.94	CAD	61.94	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  TAPE
"PARKS, FORESTRY & RECREATION"	5232-97	2019-04-12	2019-04-12	PRINCESS AUTO #36	174.85	CAD	174.85	CAD	2130	PARTS - MOBILE EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	TARPS
"PARKS, FORESTRY & RECREATION"	5235-45	2019-04-16	2019-04-16	LOWES #03321*	33.18	CAD	33.18	CAD	*****	AGRICULTURE & BOTANICAL SUPPLIES	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	**MORE**  EVEREADY GOLD AAA-12
"PARKS, FORESTRY & RECREATION"	5237-69	2019-04-17	2019-04-19	CDN TIRE STORE #00654	76.74	CAD	76.74	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HARDWARE
"PARKS, FORESTRY & RECREATION"	5241-68	2019-04-25	2019-04-25	BRAFASCO / SCARBOROUGH	64.03	CAD	64.03	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	BOLTS
"PARKS, FORESTRY & RECREATION"	5241-69	2019-04-25	2019-04-25	OES INC. - CAD	711.90	CAD	711.90	CAD	3020	M & E - COMMUNICATIONS	P10954	BIRCHMOUNT-OPERATIONS	5065	Electrical Parts and Equipment	SCOREBOARD CONTROLLER
"PARKS, FORESTRY & RECREATION"	5241-70	2019-04-25	2019-04-25	THE HOME DEPOT #7001	97.94	CAD	97.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P10954	BIRCHMOUNT-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SCISSOR 8.5
"PARKS, FORESTRY & RECREATION"	5241-71	2019-04-24	2019-04-25	THE HOME DEPOT #7107	127.92	CAD	127.92	CAD	2110	PARTS - FURNITURE & FIXTURES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  2X4X12 SPF.
"PARKS, FORESTRY & RECREATION"	5243-37	2019-04-30	2019-04-30	ULINE	982.42	CAD	982.42	CAD	2110	PARTS - FURNITURE & FIXTURES	P00272	E-SOUTH2-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  4X3  CORK BOARD W/ALUMINUM FRAME
