Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5403-10	2019-12-03	2019-12-03	ULINE	74.91	CAD	74.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5964	Direct Marketing - Catalog Merchants	"6""X600' ANTI-CHAFE TAPE"
FACILITIES MANAGEMENT	5403-11	2019-11-26	2019-12-03	RAPID EQUIPMENT RENTAL	823.01	CAD	823.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61551437	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	ZOOM BOOM
FACILITIES MANAGEMENT	5408-25	2019-12-05	2019-12-09	DOWNTOWN FORD / LINCOL	141.25	CAD	141.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5511	"Automobile and Truck Dealers - Sales, Se"	PROGRAM SPARE KEY 077023
FACILITIES MANAGEMENT	5409-8	2019-12-09	2019-12-10	AMAZON.CA MO0FO5W13	65.36	CAD	65.36	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	4816	Computer Network/Information Services	ENDLESS RATCHET STRAP
FACILITIES MANAGEMENT	5409-9	2019-12-09	2019-12-10	PRINCESS AUTO 36	621.49	CAD	621.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	PRESS
FACILITIES MANAGEMENT	5409-10	2019-12-09	2019-12-10	ROTBLOTTS DISCOUNT WAR	22.59	CAD	22.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61563489	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	ROOF SEALER
FACILITIES MANAGEMENT	5410-14	2019-12-09	2019-12-11	SPAENAUR	777.90	CAD	777.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5072	Hardware Equipment and Supplies	HARDWARE EQUIPMENT AND SUPPLIES
FACILITIES MANAGEMENT	5410-15	2019-12-10	2019-12-11	EASTERN PARTITIONS LTD	524.32	CAD	524.32	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61562536	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5046	Commercial Equipment Not Elsewhere Class	STALL DOOR LOCKS
FACILITIES MANAGEMENT	5411-18	2019-12-09	2019-12-12	ACKLANDS GRAINGER INC	160.30	CAD	160.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  ANCHOR LEAD S68X 112IN - part 1
FACILITIES MANAGEMENT	5412-16	2019-12-12	2019-12-13	BOTHWELL-ACCURATE CO.I	"1,969.35"	CAD	"1,969.35"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558022	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	PERMANENT REPAIR
FACILITIES MANAGEMENT	5412-17	2019-12-10	2019-12-13	ACKLANDS GRAINGER INC	220.28	CAD	220.28	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  ANCHOR LEAD 68X34IN - part 2
FACILITIES MANAGEMENT	5413-30	2019-12-13	2019-12-16	BOTHWELL-ACCURATE CO.I	970.26	CAD	970.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61556159	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	PERMANENT REPAIR
FACILITIES MANAGEMENT	5417-11	2019-12-19	2019-12-20	BOTHWELL-ACCURATE CO.I	299.82	CAD	299.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61562614	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	PERM ROOF REPAIR
FACILITIES MANAGEMENT	5417-12	2019-12-19	2019-12-20	BOTHWELL-ACCURATE CO.I	603.91	CAD	603.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61563891	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	PERM REPAIR ON ROOF
FACILITIES MANAGEMENT	5417-13	2019-12-19	2019-12-20	BOTHWELL-ACCURATE CO.I	569.79	CAD	569.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61563489	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	PERMANENT ROOF REPAIR
FACILITIES MANAGEMENT	5418-30	2019-12-19	2019-12-23	RAPID EQUIPMENT RENTAL	811.34	CAD	811.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61557750	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	HOIST
					"8,655.88"	CAD	"8,655.88"	CAD							
CHILDRENS SERVICES	5402-19	2019-11-29	2019-12-02	SQ  SQ  LOFT KITCHEN	497.70	CAD	497.70	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	E0143A	TRAINING	5499	Miscellaneous Food Stores - Convenience	CABR Training
CHILDRENS SERVICES	5402-20	2019-11-29	2019-12-02	ZONE4.CA 888-444-0197	440.00	CAD	440.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	E0143A	TRAINING	7941	"Athletic Fields, Commercial Sports, Prof"	CONFERENCE
CHILDRENS SERVICES	5410-16	2019-12-10	2019-12-11	GODADDY.COM CANADA	67.77	CAD	67.77	CAD	4827	ONLINE SERVICES FEES	E0143A	TRAINING	7372	"Computer Programming, Integrated Systems"	WEBHOSTING DOMAIN RENEWAL - RAISING THE VILLAGE
CHILDRENS SERVICES	5411-19	2019-12-11	2019-12-12	OMHSRA	140.00	CAD	140.00	CAD	4760	MEMBERSHIP FEES	E0143A	TRAINING	8641	"Associations - Civic, Social, and Frater"	MEM. REG APPLIC FEE
CHILDRENS SERVICES	5412-18	2019-12-11	2019-12-13	RYERSON STUDENT CAMPUS	"1,177.50"	CAD	"1,177.50"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	E0143A	TRAINING	7991	Tourist Attractions and Exhibits	ROOM - MENTAL  HEALTH TRAINING
CHILDRENS SERVICES	5416-24	2019-12-18	2019-12-19	ETHICAL WEB SERVICES I	239.11	CAD	239.11	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	E0143A	TRAINING	4816	Computer Network/Information Services	WEBHOSTING TRAINING - RAISING THE VILLAGE
CHILDRENS SERVICES	5418-31	2019-12-19	2019-12-23	PAYPAL  GLOBAL ERP	904.00	CAD	904.00	CAD	150043	PREPAID EXPENSES		MULTIPLE COST CENTRES	8249	"Schools, Trade and Vocational"	COURSE
					"3,466.08"	CAD	"3,466.08"	CAD							
MUNICIPAL LICENSING & STANDARDS	5404-16	2019-12-02	2019-12-04	CDN TIRE STORE #00070	67.75	CAD	67.75	CAD	2620	ANIMAL CARE SUPPLIES	MS5036	TAS WEST REGION	5200	Home Supply Warehouse	ANIMAL FRIENDLY SALT
MUNICIPAL LICENSING & STANDARDS	5404-17	2019-12-02	2019-12-04	PETSMART INC. 2190	64.38	CAD	64.38	CAD	2620	ANIMAL CARE SUPPLIES	MS5036	TAS WEST REGION	5995	Pet Shops - Pet Food and Supplies	SPECIALITY FOOD FOR HAY
MUNICIPAL LICENSING & STANDARDS	5408-26	2019-12-06	2019-12-09	WWW COSTCO CA	"2,982.46"	CAD	"2,982.46"	CAD	2620	ANIMAL CARE SUPPLIES	*****	MULTIPLE COST CENTRES	5399	Miscellaneous General Merchandise	LIVER TRATES FOR SHELTER DOGS
MUNICIPAL LICENSING & STANDARDS	5412-19	2019-12-12	2019-12-13	WWW COSTCO CA	-250.14	CAD	-250.14	CAD	2620	ANIMAL CARE SUPPLIES	*****	MULTIPLE COST CENTRES	5399	Miscellaneous General Merchandise	CREDIT FOR SHIPPING ON LIVER TREATS
					"2,864.45"	CAD	"2,864.45"	CAD							
"PARKS, FORESTRY & RECREATION"	5402-23	2019-11-29	2019-12-02	DOLLARAMA # 874	12.43	CAD	12.43	CAD	3330	ARTIFACTS & ART OBJECTS	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5310	Discount Stores	BOWLS FOR ALCOVES
					12.43	CAD	12.43	CAD							
"PARKS, FORESTRY & RECREATION"	5410-17	2019-12-10	2019-12-11	PAYPAL  NEWWORLDPAR	"3,198.58"	CAD	"3,198.58"	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5941	Sporting Goods Stores	PLAYGROUND PARTS
"PARKS, FORESTRY & RECREATION"	5412-20	2019-12-12	2019-12-13	INT IN  PARK N PLAY DE	574.49	CAD	574.49	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	1520	General Contractors - Residential and Co	TRAPEZE RING SINGLE
"PARKS, FORESTRY & RECREATION"	5417-14	2019-12-18	2019-12-20	CDN TIRE STORE #00182	145.75	CAD	145.75	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	SIDE GUN KIT
					"3,918.82"	CAD	"3,918.82"	CAD							
"PARKS, FORESTRY & RECREATION"	5403-12	2019-12-02	2019-12-03	PRINCESS AUTO 12	195.43	CAD	195.43	CAD	2710	GENERAL HARDWARE	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	CASTORS
"PARKS, FORESTRY & RECREATION"	5403-13	2019-12-02	2019-12-03	MR METAL(ETOBICOKE) IN	241.78	CAD	241.78	CAD	2532	STEEL	P00430	N-EAST-WINTER MAINT	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5410-18	2019-12-09	2019-12-11	MR METAL(ETOBICOKE) IN	186.90	CAD	186.90	CAD	2532	STEEL	P07707	RODING CC-OPERATIONS	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5411-21	2019-12-10	2019-12-12	CSL TOOLS	235.02	CAD	235.02	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5072	Hardware Equipment and Supplies	TOOL
"PARKS, FORESTRY & RECREATION"	5411-22	2019-12-11	2019-12-12	MR METAL(ETOBICOKE) IN	319.25	CAD	319.25	CAD	2532	STEEL	P00859	ALNESS YD-YARD OPERNS	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5412-21	2019-12-12	2019-12-13	METAL SUPERMARKETS (VA	49.23	CAD	49.23	CAD	2532	STEEL	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5414-9	2019-12-16	2019-12-17	BOLTS PLUS	149.25	CAD	149.25	CAD	2710	GENERAL HARDWARE	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	SHOP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5415-17	2019-12-17	2019-12-18	CAMCARB	336.81	CAD	336.81	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5169	Chemicals and Allied Products Not Elsewh	SHOP SUPPLIES
"PARKS, FORESTRY & RECREATION"	5417-15	2019-12-19	2019-12-20	MR METAL(ETOBICOKE) IN	894.40	CAD	894.40	CAD	2532	STEEL	P07707	RODING CC-OPERATIONS	5051	Metal Service Centers and Offices	STEEL
					"2,608.07"	CAD	"2,608.07"	CAD							
FACILITIES MANAGEMENT	5408-30	2019-12-06	2019-12-09	PAUL WOLF ELECTRIC & L	38.74	CAD	38.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61562955	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	LAMPS
FACILITIES MANAGEMENT	5413-31	2019-12-13	2019-12-16	PAUL WOLF ELECTRIC & L	64.98	CAD	64.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61562955	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	BALLASTS
FACILITIES MANAGEMENT	5413-32	2019-12-13	2019-12-16	PAUL WOLF ELECTRIC & L	283.78	CAD	283.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61559593	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5416-25	2019-12-18	2019-12-19	PAUL WOLF ELECTRIC & L	39.23	CAD	39.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61532169	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5417-16	2019-12-19	2019-12-20	POWERTRADE ELECTRIC LT	124.30	CAD	124.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61549230	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	RECEIPT
FACILITIES MANAGEMENT	5417-17	2019-12-19	2019-12-20	POWERTRADE ELECTRIC LT	35.31	CAD	35.31	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61563979	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	GFI
FACILITIES MANAGEMENT	5417-18	2019-12-19	2019-12-20	POWERTRADE ELECTRIC LT	34.96	CAD	34.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61563255	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	PARTS
					621.30	CAD	621.30	CAD							
"PARKS, FORESTRY & RECREATION"	5406-17	2019-12-06	2019-12-06	AMZN MKTP CA DQ6AM6763	63.87	CAD	63.87	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07672	NORSEMAN POOL-PRGM SUPPORT	4816	Computer Network/Information Services	CLOCKS FOR CHANGE ROOMS
					63.87	CAD	63.87	CAD							
"PARKS, FORESTRY & RECREATION"	5403-14	2019-12-02	2019-12-03	SP   PICKLEBALL DEPOT	123.74	CAD	123.74	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11767	TRINITY-SPORTS	5941	Sporting Goods Stores	INDOOR PICKLEBALL FOR SENIOR'S PRGM
"PARKS, FORESTRY & RECREATION"	5405-15	2019-12-04	2019-12-05	METRO #720	186.03	CAD	186.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04747	JJ PICCININNI-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	FOOD FOR WTY STAFF DEVELOPMENT MEETING
					309.77	CAD	309.77	CAD							
"PARKS, FORESTRY & RECREATION"	5405-16	2019-12-04	2019-12-05	MR METAL(ETOBICOKE) IN	201.90	CAD	201.90	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	5051	Metal Service Centers and Offices	METAL FOR SHOP TILT AND LOAD
"PARKS, FORESTRY & RECREATION"	5413-33	2019-12-13	2019-12-16	START AUTO ELECTRIC LT	219.22	CAD	219.22	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00869	WATERFRONT / CENTRAL FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	STARTER REBUILD
"PARKS, FORESTRY & RECREATION"	5415-18	2019-12-16	2019-12-18	CDN TIRE STORE #00654	344.47	CAD	344.47	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PARKS EQP MNT/REP	5200	Home Supply Warehouse	SERVICE TRUCK TOOLS
"PARKS, FORESTRY & RECREATION"	5420-18	2019-12-23	2019-12-25	THE HOME DEPOT #7253	"1,227.95"	CAD	"1,227.95"	CAD	3080	M & E - HAND TOOLS	P00483	S-WEST 2-PARKS EQP MNT/REP	5200	Home Supply Warehouse	26'/8M 2PK
					"1,993.54"	CAD	"1,993.54"	CAD							
"PARKS, FORESTRY & RECREATION"	5402-24	2019-11-29	2019-12-02	JASON'S NO FRILLS #363	14.21	CAD	14.21	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PASTA
"PARKS, FORESTRY & RECREATION"	5402-25	2019-11-29	2019-12-02	TUCKERS POTTERY SUPPLI	346.23	CAD	346.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06362	JJ PICCININNI-SOCIAL PRGM	5970	"Artist Supply Stores, Craft Shops"	CLAY FOR POTTERY PRGM
"PARKS, FORESTRY & RECREATION"	5403-15	2019-12-02	2019-12-03	BEST BUY #617	33.89	CAD	33.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06362	JJ PICCININNI-SOCIAL PRGM	5732	Electronic Sales	TYPE C CABLE FOR CELL PHONE
					394.33	CAD	394.33	CAD							
"PARKS, FORESTRY & RECREATION"	5404-18	2019-12-02	2019-12-04	THE HOME DEPOT #7001	69.51	CAD	69.51	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  CITRUS CLNR
"PARKS, FORESTRY & RECREATION"	5423-4	2019-12-27	2019-12-30	IKEA NORTH YORK EMPU	143.51	CAD	143.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00835	TECH SERV. 1-TRADES	5712	"Equipment, Furniture, and Home Furnishin"	CABINETS
"PARKS, FORESTRY & RECREATION"	5423-5	2019-12-27	2019-12-30	THE HOME DEPOT #7027	434.44	CAD	434.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00835	TECH SERV. 1-TRADES	5200	Home Supply Warehouse	**MORE**  LU LOCK BOX
					647.46	CAD	647.46	CAD							
FACILITIES MANAGEMENT	5402-26	2019-11-29	2019-12-02	DULUX PAINTS #8613	140.80	CAD	140.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61559186	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5402-27	2019-11-29	2019-12-02	DULUX PAINTS #8613	20.01	CAD	20.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558803	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5403-16	2019-12-02	2019-12-03	PRIMETIME PAINT & PAPE	67.79	CAD	67.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61537040	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5403-17	2019-12-02	2019-12-03	PRIMETIME PAINT & PAPE	62.14	CAD	62.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558368	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5404-19	2019-12-03	2019-12-04	DULUX PAINTS #8613	289.96	CAD	289.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558368	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5404-20	2019-12-03	2019-12-04	PRIMETIME PAINT & PAPE	56.49	CAD	56.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558368	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5405-17	2019-12-04	2019-12-05	DULUX PAINTS #8613	145.92	CAD	145.92	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558634	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5406-18	2019-12-04	2019-12-06	THE HOME DEPOT #7080	24.83	CAD	24.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61557339	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	ULT STN AW
FACILITIES MANAGEMENT	5406-19	2019-12-05	2019-12-06	PRIMETIME PAINT & PAPE	149.14	CAD	149.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61551841	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5406-20	2019-12-05	2019-12-06	PRIMETIME PAINT & PAPE	124.28	CAD	124.28	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558368	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5408-31	2019-12-06	2019-12-09	THE HOME DEPOT #7013	70.43	CAD	70.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558368	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	15X20 B.TARP
FACILITIES MANAGEMENT	5409-11	2019-12-09	2019-12-10	DULUX PAINTS #8613	175.85	CAD	175.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61562842	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5409-12	2019-12-09	2019-12-10	DULUX PAINTS #8613	167.66	CAD	167.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61556347	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5410-19	2019-12-10	2019-12-11	DULUX PAINTS #8613	911.36	CAD	911.36	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61558368	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	PAINT
FACILITIES MANAGEMENT	5410-20	2019-12-10	2019-12-11	PRIMETIME PAINT & PAPE	40.66	CAD	40.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61563533	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5231	"Glass, Paint, Wallpaper Stores"	THINNER
					"2,447.32"	CAD	"2,447.32"	CAD							
"PARKS, FORESTRY & RECREATION"	5402-28	2019-11-29	2019-12-02	INT IN  RILEY SPORTS	"2,491.44"	CAD	"2,491.44"	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10450	NORTH TORONTO-PRGM SUPPORT	5941	Sporting Goods Stores	HOCKEY NETS FOR OUTDOOR RINKS
"PARKS, FORESTRY & RECREATION"	5403-18	2019-12-02	2019-12-03	METRO #752	51.50	CAD	51.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	"BACON, LETTUCE, BANANAS, MILK"
"PARKS, FORESTRY & RECREATION"	5406-21	2019-12-05	2019-12-06	NOFRILLS CARLO'S 705	93.88	CAD	93.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	"SNACK BAR (MUFFINS, HOT CHOCOLATE, BAGELS)"
"PARKS, FORESTRY & RECREATION"	5408-32	2019-12-06	2019-12-09	COSTCO WHOLESALE W535	84.15	CAD	84.15	CAD	2120	PARTS - MACHINERY & EQUIPMENT	*****	MULTIPLE COST CENTRES	5300	Wholesale Clubs	"RINK SOCIAL SPECIAL EVENT (HOT CHOCOLATE, CUPS)"
"PARKS, FORESTRY & RECREATION"	5412-22	2019-12-12	2019-12-13	TUCKERS POTTERY SUPPLI	95.99	CAD	95.99	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P10450	NORTH TORONTO-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	POTTERY KILN
"PARKS, FORESTRY & RECREATION"	5413-34	2019-12-14	2019-12-16	UNIVERSITY FIREWOOD 23	92.66	CAD	92.66	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P10746	NORTH TORONTO-INSTRL	5983	"Fuel Dealers - Coal, Fuel Oil, Liquefied"	FIRE WOOD FOR RINK SOCIAL
"PARKS, FORESTRY & RECREATION"	5415-19	2019-12-17	2019-12-18	WPY BOUNCE FITNESS CAN	200.01	CAD	200.01	CAD	4102	ENTERTAINER AND BAND FEES	P13272	SUMMER CAMPS - NORTH TORONTO MEMO	5999	Miscellaneous and Specialty Retail Store	YOUTH CAMP - SPECIAL GUEST
					"3,109.63"	CAD	"3,109.63"	CAD							
"PARKS, FORESTRY & RECREATION"	5414-10	2019-12-13	2019-12-17	CDN TIRE STORE #00600	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12594	PDU-MARKETING	5200	Home Supply Warehouse	HANGERS FOR OFFICE
					22.59	CAD	22.59	CAD							
"PARKS, FORESTRY & RECREATION"	5408-33	2019-12-07	2019-12-09	ROGERS  CBL30321249208	89.12	CAD	89.12	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07197	CUMMER-FITNESS	4899	Cable and Other Pay Television Services	MONTHLY TV SERVICE FEE
					89.12	CAD	89.12	CAD							
"PARKS, FORESTRY & RECREATION"	5405-18	2019-12-03	2019-12-05	WAL-MART # 3111	44.72	CAD	44.72	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PEAS, RICE, CAKE MIX"
"PARKS, FORESTRY & RECREATION"	5405-19	2019-12-03	2019-12-05	WAL-MART # 3111	30.62	CAD	30.62	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BECEL, ICING, SUGAR, CAKE BOARDS"
"PARKS, FORESTRY & RECREATION"	5406-22	2019-12-05	2019-12-06	DOLLARAMA #0931	8.48	CAD	8.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06664	BURROWS HALL-PRGM SUPPORT	5310	Discount Stores	CUTLERY
"PARKS, FORESTRY & RECREATION"	5406-23	2019-12-05	2019-12-06	DOLLAR TREE # 40245	38.14	CAD	38.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06664	BURROWS HALL-PRGM SUPPORT	5331	Variety Stores	"BOWLS, FOAM PLATES, ZIPPER BAGS"
