Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5526-20	2020-05-13	2020-05-14	RONA # 55340	932.78	CAD	932.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61593113	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	FRAME LUMBER
FACILITIES MANAGEMENT	5528-27	2020-05-14	2020-05-18	CTF SUPPLY (08)	245.20	CAD	245.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61591461	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	HEAVY BOLTS +DRILL BIT
FACILITIES MANAGEMENT	5533-22	2020-05-20	2020-05-25	THE HOME DEPOT #7001	495.06	CAD	495.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61593113	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  DECK SCREWS
FACILITIES MANAGEMENT	5534-10	2020-05-25	2020-05-26	RONA # 55340	719.81	CAD	719.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61593113	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DECKING FLOOR
					"3,107.97"	CAD	"3,107.97"	CAD							
"PARKS, FORESTRY & RECREATION"	5533-23	2020-05-24	2020-05-25	ADOBE PHOTOGPHY PLAN	16.25	CAD	11.29	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5734	Computer Software Stores	WEB BASED PROGRAM SUPPORT
					16.25	CAD	11.29	USD							
"PARKS, FORESTRY & RECREATION"	5518-10	2020-05-04	2020-05-05	AUTO PARTS CENTRES	60.96	CAD	60.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	5533	"Automotive Parts, Accessories Stores"	GREASE GUN ATTACHMENT
"PARKS, FORESTRY & RECREATION"	5518-11	2020-05-05	2020-05-05	AMAZON.CA ZK8NR1663	53.12	CAD	53.12	CAD	2082	HEALTH & SAFETY SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	4816	Computer Network/Information Services	MEASURING SYRINGES
"PARKS, FORESTRY & RECREATION"	5523-23	2020-05-08	2020-05-11	JUKE BOX PRINT	125.43	CAD	125.43	CAD	2082	HEALTH & SAFETY SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	2741	Miscellaneous Publishing and Printing	SOCIAL DISTANCING STICKERS
"PARKS, FORESTRY & RECREATION"	5526-21	2020-05-13	2020-05-14	AMZN MKTP CA MC2SV4KV0	399.92	CAD	399.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00267	E-NORTH1-TURF&HORT	4816	Computer Network/Information Services	PORTABLE BEACON LIGHTS
"PARKS, FORESTRY & RECREATION"	5526-22	2020-05-14	2020-05-14	ONTARIO COLLEGE OF TRA	67.80	CAD	67.80	CAD	4830	PERMIT & LICENSE FEES	P00830	TECH SERV. 1-FLEET EQUIP	9399	Government Services - Not Elsewhere Clas	LICENCE RENEWAL
"PARKS, FORESTRY & RECREATION"	5534-11	2020-05-26	2020-05-26	AMZN MKTP CA M76V68X02	399.92	CAD	399.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00830	TECH SERV. 1-FLEET EQUIP	4816	Computer Network/Information Services	PORTABLE BEACON LIGHTS
"PARKS, FORESTRY & RECREATION"	5535-20	2020-05-25	2020-05-27	THE HOME DEPOT #7001	251.80	CAD	251.80	CAD	3080	M & E - HAND TOOLS	P00830	TECH SERV. 1-FLEET EQUIP	5200	Home Supply Warehouse	**MORE**  SPRAY PAINT
					"1,358.95"	CAD	"1,358.95"	CAD							
"PARKS, FORESTRY & RECREATION"	5520-17	2020-05-05	2020-05-06	DAVE & ANNETTE'S NO FR	36.05	CAD	36.05	CAD	2082	HEALTH & SAFETY SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	5411	"Grocery Stores, Supermarkets"	HAND SOAP AND WATER
"PARKS, FORESTRY & RECREATION"	5525-23	2020-05-12	2020-05-13	DOLLARAMA # 359	20.34	CAD	20.34	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	5310	Discount Stores	PLASTIC TRAYS
"PARKS, FORESTRY & RECREATION"	5536-13	2020-05-26	2020-05-28	THE HOME DEPOT #7001	502.76	CAD	502.76	CAD	3080	M & E - HAND TOOLS	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  40PCSHOCK
"PARKS, FORESTRY & RECREATION"	5536-14	2020-05-26	2020-05-28	THE HOME DEPOT #7001	101.60	CAD	101.60	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	5200	Home Supply Warehouse	3PK CAUTION
					660.75	CAD	660.75	CAD							
TORONTO WATER	5523-24	2020-05-10	2020-05-11	STREETSVILLE HOME HARD	22.54	CAD	22.54	CAD	2730	LOCKS	TW4070	WW TREATMNT:  HUMBER TP - WA 1  SOLIDS	5251	Hardware Stores	KEY CUT
TORONTO WATER	5525-24	2020-05-12	2020-05-13	FASTENAL CANADA02ONTO1	121.94	CAD	121.94	CAD	2710	GENERAL HARDWARE	TW4070	WW TREATMNT:  HUMBER TP - WA 1  SOLIDS	5085	Industrial Supplies Not Elsewhere Classi	GAS LEAK REPAIR
					144.48	CAD	144.48	CAD							
FACILITIES MANAGEMENT	5522-25	2020-05-07	2020-05-08	CANADA AUTO PARKS	60.00	CAD	60.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61597929	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING SPACES FOR CRANE
FACILITIES MANAGEMENT	5525-25	2020-05-12	2020-05-13	PAUL WOLF ELECTRIC & L	88.93	CAD	88.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61591535	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	FUSES FOR WELDER
FACILITIES MANAGEMENT	5535-21	2020-05-26	2020-05-27	HVAC RENTALS ONTARIO	825.80	CAD	825.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61600162	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	FAN RENTAL
FACILITIES MANAGEMENT	5536-15	2020-05-27	2020-05-28	HVAC RENTALS ONTARIO	"2,123.16"	CAD	"2,123.16"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61600162	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	FAN RENTALS
FACILITIES MANAGEMENT	5538-12	2020-05-28	2020-05-29	HVAC RENTALS ONTARIO	825.80	CAD	825.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61600162	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7394	"Equipment Rental and Leasing Services, F"	FAN RENTALS
					"3,923.69"	CAD	"3,923.69"	CAD							
"PARKS, FORESTRY & RECREATION"	5517-28	2020-05-01	2020-05-04	METAL SUPERMARKETS (SC	317.02	CAD	317.02	CAD	2532	STEEL	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5051	Metal Service Centers and Offices	ALUMINUM RECTANGULAR TUBING
"PARKS, FORESTRY & RECREATION"	5528-28	2020-05-15	2020-05-18	PRINCESS AUTO 36	15.80	CAD	15.80	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5085	Industrial Supplies Not Elsewhere Classi	GOGGLE WELDING
"PARKS, FORESTRY & RECREATION"	5535-22	2020-05-26	2020-05-27	LOWES #02494	77.97	CAD	77.97	CAD	2715	PAINT SUPPLIES	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	**MORE**  426G TRMPRO SAFETY YELLOW
"PARKS, FORESTRY & RECREATION"	5538-13	2020-05-28	2020-05-29	LOWES #02633	33.88	CAD	33.88	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5200	Home Supply Warehouse	LEAK SEAL - BROWN 405G
					444.67	CAD	444.67	CAD							
"PARKS, FORESTRY & RECREATION"	5523-25	2020-05-08	2020-05-11	BELL CANADA (CR)	43.78	CAD	43.78	CAD	4813	INTERNET	P07645	DENTONIA-OPERATIONS	4812	Telecommunication Equipment Including Te	INTERNET
"PARKS, FORESTRY & RECREATION"	5525-26	2020-05-12	2020-05-13	TURF CARE	344.67	CAD	344.67	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07645	DENTONIA-OPERATIONS	5261	Lawn and Garden Supply Stores	"HUB-WHEEL SPACER, NUT-LOCK"
"PARKS, FORESTRY & RECREATION"	5527-22	2020-05-14	2020-05-15	DOLLARAMA # 230	33.90	CAD	33.90	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07645	DENTONIA-OPERATIONS	5310	Discount Stores	ROUND SPONGE
"PARKS, FORESTRY & RECREATION"	5528-29	2020-05-14	2020-05-18	THE HOME DEPOT #7012	95.54	CAD	95.54	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5200	Home Supply Warehouse	**MORE**  QUICK LINKS
"PARKS, FORESTRY & RECREATION"	5531-21	2020-05-19	2020-05-21	BRAFASCO / SCARBOROUGH	286.15	CAD	286.15	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"BOLT WASHER, LOCKNUT, EARPLUGS"
"PARKS, FORESTRY & RECREATION"	5531-22	2020-05-20	2020-05-21	ALPINE LAWN GARDEN EQU	203.38	CAD	203.38	CAD	2710	GENERAL HARDWARE	P07645	DENTONIA-OPERATIONS	5251	Hardware Stores	MAGNUM GATORLINE
					"1,007.42"	CAD	"1,007.42"	CAD							
TORONTO WATER	5526-23	2020-05-12	2020-05-14	CDN TIRE STORE #00654	10.16	CAD	10.16	CAD	2570	JANITORIAL SUPPLIES	TW6025	C&TS: CUSTOMER CARE SUPPORT	5200	Home Supply Warehouse	SOAP FOR WASHING MACHINE
TORONTO WATER	5538-14	2020-05-28	2020-05-29	MAIN DRUG MART	183.43	CAD	183.43	CAD	2082	HEALTH & SAFETY SUPPLIES	TW6025	C&TS: CUSTOMER CARE SUPPORT	5912	"Drug Stores, Pharmacies"	SANITIZER AND WIPES
					193.59	CAD	193.59	CAD							
"PARKS, FORESTRY & RECREATION"	5517-29	2020-05-01	2020-05-04	SHERWIN WILLIAMS 76870	36.07	CAD	36.07	CAD	2715	PAINT SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5231	"Glass, Paint, Wallpaper Stores"	CLEAR SILICONE
"PARKS, FORESTRY & RECREATION"	5517-30	2020-05-01	2020-05-04	THE HOME DEPOT #7012	151.73	CAD	151.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	DRYWALL/DRYWLL COMPOUND
"PARKS, FORESTRY & RECREATION"	5534-12	2020-05-26	2020-05-26	ULINE	"4,442.76"	CAD	"4,442.76"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5964	Direct Marketing - Catalog Merchants	**MORE**  6X9 MENS RESTROOM SIGN-BLUE
					"4,630.56"	CAD	"4,630.56"	CAD							
CITY PLANNING	5517-31	2020-05-02	2020-05-04	CANADIAN INSTITUTE OF	-670.95	CAD	-670.95	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	UR0022	HEAD OFFICE-CITY PLANNING	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION
					-670.95	CAD	-670.95	CAD							
TORONTO WATER	5535-23	2020-05-25	2020-05-27	THE HOME DEPOT #7078	28.77	CAD	28.77	CAD	3099	GENERAL EQUIPMENT	TW2025	D&C: CENTRAL SERVICES	5200	Home Supply Warehouse	"**MORE**  10""X36"" BLK"
TORONTO WATER	5535-24	2020-05-25	2020-05-27	THE HOME DEPOT #7078	12.20	CAD	12.20	CAD	3099	GENERAL EQUIPMENT	TW2025	D&C: CENTRAL SERVICES	5200	Home Supply Warehouse	"**MORE**  GB-1"" PLASTI"
					40.97	CAD	40.97	CAD							
TORONTO WATER	5533-24	2020-05-21	2020-05-25	THE HOME DEPOT #7012	258.93	CAD	258.93	CAD	2710	GENERAL HARDWARE	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	**MORE**  MIL18CAD
TORONTO WATER	5538-15	2020-05-27	2020-05-29	LAVIGNES CANVAS CO	862.17	CAD	862.17	CAD	2665	PROTECTIVE CLOTHING	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5551	Boat Dealers	CLOTH MASKS
TORONTO WATER	5538-16	2020-05-27	2020-05-29	LAVIGNES CANVAS CO	"2,990.00"	CAD	"2,990.00"	CAD	2665	PROTECTIVE CLOTHING	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5551	Boat Dealers	CLOTH MASKS
					"4,111.10"	CAD	"4,111.10"	CAD							
"PARKS, FORESTRY & RECREATION"	5538-17	2020-05-27	2020-05-29	CDN TIRE STORE #00182	11.29	CAD	11.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10430	BOB ABATE CC-PRGM SUPPORT	5200	Home Supply Warehouse	USB CORD FOR CELL PHONE
					11.29	CAD	11.29	CAD							
TRANSPORTATION SERVICES	5523-26	2020-05-09	2020-05-11	GOLDEN SUPPLIES LTD	56.50	CAD	56.50	CAD	2665	PROTECTIVE CLOTHING	TP0164	ROADWAY MANAGEMENT & OVERHEAD-D2	5085	Industrial Supplies Not Elsewhere Classi	MASK FOR EMPLOYEES
					56.50	CAD	56.50	CAD							
"PARKS, FORESTRY & RECREATION"	5528-30	2020-05-15	2020-05-18	THE HOME DEPOT #7011	187.32	CAD	187.32	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00114	CENTENNIAL-PLANT PRODUCTION	5200	Home Supply Warehouse	**MORE**  HDWE CLOTH
					187.32	CAD	187.32	CAD							
"PARKS, FORESTRY & RECREATION"	5523-27	2020-05-07	2020-05-11	ROYAL RADIATOR & AC SE	367.25	CAD	367.25	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07647	HUMBER VALLEY-OPERATIONS	7538	Automotive Service Shops	RADIATOR COOLER REPAIR
"PARKS, FORESTRY & RECREATION"	5527-23	2020-05-14	2020-05-15	BEST BUY CANADA #927	451.97	CAD	451.97	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07647	HUMBER VALLEY-OPERATIONS	5732	Electronic Sales	CPS POWER SUPPLY WITH CABLE
"PARKS, FORESTRY & RECREATION"	5528-31	2020-05-15	2020-05-18	TURF CARE	"1,256.37"	CAD	"1,256.37"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	FILTER OIL/SEAL FLOCKED/MACHINE PARTS
"PARKS, FORESTRY & RECREATION"	5528-32	2020-05-15	2020-05-18	TURF CARE	17.56	CAD	17.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	NUT LOCK BULKHEAD
"PARKS, FORESTRY & RECREATION"	5531-23	2020-05-20	2020-05-21	BELL CANADA (CR)	521.75	CAD	521.75	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07647	HUMBER VALLEY-OPERATIONS	4812	Telecommunication Equipment Including Te	MONTHLY BILL
"PARKS, FORESTRY & RECREATION"	5531-24	2020-05-19	2020-05-21	WAL-MART #1199	57.27	CAD	57.27	CAD	2570	JANITORIAL SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5411	"Grocery Stores, Supermarkets"	"PINE CLEANER, WINDEX"
"PARKS, FORESTRY & RECREATION"	5532-27	2020-05-20	2020-05-22	CDN TIRE STORE #00294	212.42	CAD	212.42	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5200	Home Supply Warehouse	BATTERY
"PARKS, FORESTRY & RECREATION"	5532-28	2020-05-20	2020-05-22	JENCO EQUIPMENT	310.75	CAD	310.75	CAD	4590	RENTAL - OTHER	P07647	HUMBER VALLEY-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	PORTABLE TOILET RENTAL
"PARKS, FORESTRY & RECREATION"	5533-25	2020-05-21	2020-05-25	CDN TIRE STORE #00119	485.79	CAD	485.79	CAD	3080	M & E - HAND TOOLS	P07647	HUMBER VALLEY-OPERATIONS	5200	Home Supply Warehouse	"SCREW DRIVER, BRIX SET, SPRAYER"
"PARKS, FORESTRY & RECREATION"	5535-25	2020-05-26	2020-05-27	U OF G - RIDGETOWN WEB	84.75	CAD	84.75	CAD	4830	PERMIT & LICENSE FEES	P07647	HUMBER VALLEY-OPERATIONS	8220	"Colleges, Universities, Professional Sch"	LICENSE FEE
"PARKS, FORESTRY & RECREATION"	5535-26	2020-05-26	2020-05-27	U OF G - RIDGETOWN WEB	84.75	CAD	84.75	CAD	4830	PERMIT & LICENSE FEES	P07647	HUMBER VALLEY-OPERATIONS	8220	"Colleges, Universities, Professional Sch"	LICENSE FEE
"PARKS, FORESTRY & RECREATION"	5535-27	2020-05-25	2020-05-27	CDN TIRE STORE #00042	656.44	CAD	656.44	CAD	3080	M & E - HAND TOOLS	P07647	HUMBER VALLEY-OPERATIONS	5200	Home Supply Warehouse	"PLIER SET, STANLEY SOCKET SET"
"PARKS, FORESTRY & RECREATION"	5535-28	2020-05-26	2020-05-27	SPEELMAN'S GARDEN CENT	"2,542.50"	CAD	"2,542.50"	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	SOD
					"7,049.57"	CAD	"7,049.57"	CAD							
FACILITIES MANAGEMENT	5525-27	2020-05-12	2020-05-13	PAUL WOLF ELECTRIC & L	28.49	CAD	28.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61598464	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5526-25	2020-05-13	2020-05-14	PAUL WOLF ELECTRIC & L	27.76	CAD	27.76	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61592131	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5534-13	2020-05-25	2020-05-26	PAUL WOLF ELECTRIC & L	289.96	CAD	289.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61593392	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
					346.21	CAD	346.21	CAD							
"PARKS, FORESTRY & RECREATION"	5520-18	2020-05-05	2020-05-06	TENAQUIP LIMITEE	492.77	CAD	492.77	CAD	2082	HEALTH & SAFETY SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	5085	Industrial Supplies Not Elsewhere Classi	DISINFECTANT AND SANITIZER
"PARKS, FORESTRY & RECREATION"	5528-33	2020-05-14	2020-05-18	THE HOME DEPOT #7027	822.72	CAD	822.72	CAD	*****	M & E - HAND TOOLS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  VARIETY PK
"PARKS, FORESTRY & RECREATION"	5528-34	2020-05-14	2020-05-18	CDN TIRE STORE #00209	417.20	CAD	417.20	CAD	3080	M & E - HAND TOOLS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HAND TOOLS
"PARKS, FORESTRY & RECREATION"	5529-4	2020-05-15	2020-05-19	CDN TIRE STORE #00264	603.08	CAD	603.08	CAD	3080	M & E - HAND TOOLS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	IMPACT AIR TOOLS
"PARKS, FORESTRY & RECREATION"	5534-14	2020-05-25	2020-05-26	LOWES #02633	885.29	CAD	885.29	CAD	2775	ASPHALT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#
"PARKS, FORESTRY & RECREATION"	5535-29	2020-05-26	2020-05-27	SILVER MILE HARDWARE	"1,799.20"	CAD	"1,799.20"	CAD	3015	M & E - GROUNDS	P00272	E-SOUTH2-TURF&HORT	5072	Hardware Equipment and Supplies	BRUSH CUTTER AND HARNESS
"PARKS, FORESTRY & RECREATION"	5538-18	2020-05-27	2020-05-29	THE HOME DEPOT #7027	862.08	CAD	862.08	CAD	3080	M & E - HAND TOOLS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  XTREME TIE
					"5,882.34"	CAD	"5,882.34"	CAD							
"PARKS, FORESTRY & RECREATION"	5521-20	2020-05-06	2020-05-07	BRETT YOUNG	675.74	CAD	675.74	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07648	SCARLETT WOODS-OPERATIONS	0763	Agricultural Cooperatives	MAXFORCE QUANTUM ANT BAIT
"PARKS, FORESTRY & RECREATION"	5527-24	2020-05-14	2020-05-15	BEST BUY #956	316.38	CAD	316.38	CAD	2650	COMPUTER AND PRINTER SUPPLIES	PR100X	PFR EMERGENCY EVENT RESPONSE	5732	Electronic Sales	BATTERY BACKUP FOR POS SYSTEM
"PARKS, FORESTRY & RECREATION"	5531-25	2020-05-20	2020-05-21	BELL CANADA (CR)	658.36	CAD	658.36	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07647	HUMBER VALLEY-OPERATIONS	4812	Telecommunication Equipment Including Te	MONTHLY BILL
"PARKS, FORESTRY & RECREATION"	5535-30	2020-05-26	2020-05-27	GOLF SUPPLY HOUSE	839.03	CAD	839.03	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07647	HUMBER VALLEY-OPERATIONS	5941	Sporting Goods Stores	GOLF PENCILS
"PARKS, FORESTRY & RECREATION"	5536-16	2020-05-27	2020-05-28	U OF G - RIDGETOWN WEB	84.75	CAD	84.75	CAD	4760	MEMBERSHIP FEES	P07648	SCARLETT WOODS-OPERATIONS	8220	"Colleges, Universities, Professional Sch"	IPM ANNUAL REGISTRATION
"PARKS, FORESTRY & RECREATION"	5538-19	2020-05-28	2020-05-29	TURF CARE	"1,854.19"	CAD	"1,854.19"	CAD	2535	PLUMBING SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	IRRIGATION CONTROL BOARD
					"4,428.45"	CAD	"4,428.45"	CAD							
TORONTO WATER	5516-16	2020-04-30	2020-05-01	CHAUNCEY BUILDERS SUPP	"2,087.11"	CAD	"2,087.11"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	5211	"Building Materials, Lumber Stores"	SAND BAGS
TORONTO WATER	5517-33	2020-05-01	2020-05-04	CHAUNCEY BUILDERS SUPP	"1,139.49"	CAD	"1,139.49"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	5211	"Building Materials, Lumber Stores"	SAND BAGS
TORONTO WATER	5538-20	2020-05-28	2020-05-29	DANFORTH ROOFING SUPPL	128.13	CAD	128.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	5039	Construction Materials Not Elsewhere Cla	ALUMINUM SIDING
TORONTO WATER	5538-21	2020-05-22	2020-05-29	COOPER EQUIPMENT RENTA	256.26	CAD	256.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	7394	"Equipment Rental and Leasing Services, F"	DIAMOND BLADE
					"3,610.99"	CAD	"3,610.99"	CAD							
TORONTO WATER	5517-34	2020-05-01	2020-05-04	PKG GAS TORONTO (CANPD	127.71	CAD	127.71	CAD	2715	PAINT SUPPLIES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5169	Chemicals and Allied Products Not Elsewh	PAINT
TORONTO WATER	5518-12	2020-05-05	2020-05-05	MSC	465.25	CAD	320.76	USD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	MT5 VALUE-TURN LIVE CENTER
TORONTO WATER	5520-19	2020-05-06	2020-05-06	MSC	331.57	CAD	229.39	USD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	**MORE**  3/16-3/4 4JT H.DUTY ACCUPRO KEY DRI
TORONTO WATER	5521-21	2020-05-06	2020-05-07	SHERWIN WILLIAMS 76886	26.19	CAD	26.19	CAD	2715	PAINT SUPPLIES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5231	"Glass, Paint, Wallpaper Stores"	Paint
TORONTO WATER	5526-26	2020-05-13	2020-05-14	RONA # 55140	28.00	CAD	28.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5251	Hardware Stores	ANCHORS
TORONTO WATER	5533-26	2020-05-21	2020-05-25	NEXT SUPPLY	38.49	CAD	38.49	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5251	Hardware Stores	PLUMBING SUPPLIES
TORONTO WATER	5538-22	2020-05-29	2020-05-29	CHANDLER INDUSTRIAL SU	468.61	CAD	468.61	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	SANDBLASTER PARTS
					"1,485.82"	CAD	689.00	CAD							
							550.15	USD							
"PARKS, FORESTRY & RECREATION"	5536-17	2020-05-27	2020-05-28	ONTARIO RADIATION SERV	73.45	CAD	73.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	7538	Automotive Service Shops	HEATER CORE REPAIR
					73.45	CAD	73.45	CAD							
"PARKS, FORESTRY & RECREATION"	5517-35	2020-05-01	2020-05-04	TURF CARE	165.21	CAD	165.21	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	IRRIGATION SHOVELS
"PARKS, FORESTRY & RECREATION"	5523-28	2020-05-05	2020-05-11	ONTBELTING  POWER TRAN	55.60	CAD	55.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	VENTRAC BELTS
					220.81	CAD	220.81	CAD							
TORONTO WATER	5527-25	2020-05-13	2020-05-15	THE HOME DEPOT #7136	81.24	CAD	81.24	CAD	2710	GENERAL HARDWARE	TW2035	D&C: PROGRAM MAINTENANCE	5200	Home Supply Warehouse	**MORE**  ROLLER 3PACK
