Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5435-17	2020-01-13	2020-01-14	LOCK-UP SERVICES	28.57	CAD	28.57	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	7299	Other Services (Not Elsewhere Classified	DUPLICATE KEYS
"PARKS, FORESTRY & RECREATION"	5436-21	2020-01-14	2020-01-15	OMNIFLEX HOSE & EQUIPM	354.26	CAD	354.26	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	PSI AIR HOSE
"PARKS, FORESTRY & RECREATION"	5437-20	2020-01-14	2020-01-16	PACIFIC FASTENERS (198	33.21	CAD	33.21	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	BOLTS
"PARKS, FORESTRY & RECREATION"	5437-21	2020-01-14	2020-01-16	THE HOME DEPOT #7011	39.53	CAD	39.53	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	ORGANIZER
"PARKS, FORESTRY & RECREATION"	5437-22	2020-01-14	2020-01-16	CDN TIRE STORE #00070	37.26	CAD	37.26	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	COMBO STK POKT
"PARKS, FORESTRY & RECREATION"	5438-22	2020-01-17	2020-01-17	"PLAYPOWER LT CANADA, I"	30.51	CAD	30.51	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5046	Commercial Equipment Not Elsewhere Class	47021396 PARTS CARTON
"PARKS, FORESTRY & RECREATION"	5438-23	2020-01-17	2020-01-17	"PLAYPOWER LT CANADA, I"	"2,624.99"	CAD	"2,624.99"	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5046	Commercial Equipment Not Elsewhere Class	47021396 MIRAGE AND HARNESS
"PARKS, FORESTRY & RECREATION"	5439-28	2020-01-17	2020-01-20	OMNIFLEX HOSE & EQUIPM	354.26	CAD	354.26	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5085	Industrial Supplies Not Elsewhere Classi	AIR HOSE
"PARKS, FORESTRY & RECREATION"	5439-29	2020-01-15	2020-01-20	PACIFIC FASTENERS (198	14.16	CAD	14.16	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	HARDWARE
"PARKS, FORESTRY & RECREATION"	5439-30	2020-01-17	2020-01-20	THE HOME DEPOT #7013	786.75	CAD	786.75	CAD	*****	MISCELLANEOUS MATERIALS & SUPPLIES	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  OLFA 25M 5PK
"PARKS, FORESTRY & RECREATION"	5441-23	2020-01-20	2020-01-22	THE HOME DEPOT #7013	121.10	CAD	121.10	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	**MORE**  7/16 4X8.OSB
"PARKS, FORESTRY & RECREATION"	5442-16	2020-01-21	2020-01-23	CDN TIRE STORE #00182	676.27	CAD	676.27	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	POLYCAST SQUARE
"PARKS, FORESTRY & RECREATION"	5443-25	2020-01-24	2020-01-24	"PLAYPOWER LT CANADA, I"	"2,057.73"	CAD	"2,057.73"	CAD	2601	DUR REC & EDUC SUPP	P00898	KIPLING YD-PARKS CONSTR	5046	Commercial Equipment Not Elsewhere Class	47021396 PANEL
"PARKS, FORESTRY & RECREATION"	5443-26	2020-01-23	2020-01-24	RONA # 55130	147.02	CAD	147.02	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5251	Hardware Stores	HINGES
"PARKS, FORESTRY & RECREATION"	5444-37	2020-01-23	2020-01-27	THE HOME DEPOT #7114	30.10	CAD	30.10	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	SOCKT ADPT
"PARKS, FORESTRY & RECREATION"	5446-15	2020-01-27	2020-01-29	THE HOME DEPOT #7114	146.85	CAD	146.85	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	AQUAPHALT
"PARKS, FORESTRY & RECREATION"	5447-16	2020-01-28	2020-01-30	THE HOME DEPOT #7013	25.32	CAD	25.32	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	15A PLUG OR
"PARKS, FORESTRY & RECREATION"	5447-17	2020-01-28	2020-01-30	CDN TIRE STORE #00182	56.49	CAD	56.49	CAD	2710	GENERAL HARDWARE	P00898	KIPLING YD-PARKS CONSTR	5200	Home Supply Warehouse	30P COMBO WR
					"8,993.79"	CAD	"8,993.79"	CAD							
"PARKS, FORESTRY & RECREATION"	5429-13	2020-01-02	2020-01-06	PURE METAL GALVANIZING	621.50	CAD	621.50	CAD	2532	STEEL	P00409	N-EAST1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	GALVANIZED STEEL
"PARKS, FORESTRY & RECREATION"	5429-14	2020-01-02	2020-01-06	PURE METAL GALVANIZING	621.50	CAD	621.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00408	N-EAST-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	GALV STEEL
"PARKS, FORESTRY & RECREATION"	5438-24	2020-01-16	2020-01-17	METAL SUPERMARKETS (VA	37.78	CAD	37.78	CAD	2532	STEEL	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5439-31	2020-01-17	2020-01-20	MR METAL(ETOBICOKE) IN	115.73	CAD	115.73	CAD	2532	STEEL	P07726	NORTH TORONTO-OPERATIONS	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5441-24	2020-01-21	2020-01-22	CAMCARB	719.82	CAD	719.82	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5169	Chemicals and Allied Products Not Elsewh	"DIFFUSE, NOZZLES"
"PARKS, FORESTRY & RECREATION"	5441-25	2020-01-21	2020-01-22	CAMCARB	201.71	CAD	201.71	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5169	Chemicals and Allied Products Not Elsewh	GASES FOR WELDING
"PARKS, FORESTRY & RECREATION"	5442-17	2020-01-21	2020-01-23	THE HOME DEPOT #7078	26.08	CAD	26.08	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5200	Home Supply Warehouse	"B/OX 3/8"""
"PARKS, FORESTRY & RECREATION"	5442-18	2020-01-22	2020-01-23	MR METAL(ETOBICOKE) IN	59.43	CAD	59.43	CAD	2532	STEEL	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5442-19	2020-01-22	2020-01-23	MR METAL(ETOBICOKE) IN	319.63	CAD	319.63	CAD	2532	STEEL	P07707	RODING CC-OPERATIONS	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5442-20	2020-01-22	2020-01-23	BOLTS PLUS	76.57	CAD	76.57	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	TRUCK SUPPLIES
"PARKS, FORESTRY & RECREATION"	5444-38	2020-01-24	2020-01-27	METAL SUPERMARKETS (VA	644.10	CAD	644.10	CAD	2532	STEEL	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5051	Metal Service Centers and Offices	STEEL
					"3,443.85"	CAD	"3,443.85"	CAD							
FACILITIES MANAGEMENT	5427-12	2020-01-02	2020-01-03	PAUL WOLF ELECTRIC & L	50.49	CAD	50.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0388	1515 QUEEN ST E-OP-S(ASHBRIDGE PARK)	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5427-13	2020-01-02	2020-01-03	PAUL WOLF ELECTRIC & L	93.63	CAD	93.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0296	1631 QUEEN E-OPS-S	5065	Electrical Parts and Equipment	BATTERY
FACILITIES MANAGEMENT	5433-23	2020-01-09	2020-01-10	POWERTRADE ELECTRIC LT	238.17	CAD	238.17	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5251	Hardware Stores	BATTERIES
FACILITIES MANAGEMENT	5434-35	2020-01-10	2020-01-13	PAUL WOLF ELECTRIC & L	86.56	CAD	86.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5065	Electrical Parts and Equipment	BATTERIES
FACILITIES MANAGEMENT	5434-36	2020-01-10	2020-01-13	PAUL WOLF ELECTRIC & L	244.77	CAD	244.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0262	843 PALMERSTON-OPS-S(ST.ALBANS B&G CLUB)	5065	Electrical Parts and Equipment	LIGHTS
FACILITIES MANAGEMENT	5436-22	2020-01-14	2020-01-15	POWERTRADE ELECTRIC LT	142.47	CAD	142.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0262	843 PALMERSTON-OPS-S(ST.ALBANS B&G CLUB)	5251	Hardware Stores	PARTS
FACILITIES MANAGEMENT	5438-25	2020-01-16	2020-01-17	POWERTRADE ELECTRIC LT	107.46	CAD	107.46	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0293	OTHER LOCATIONS-EDCT-OPS-SOUTH	1731	Electrical Contractors	PARTS
FACILITIES MANAGEMENT	5438-26	2020-01-16	2020-01-17	PAUL WOLF ELECTRIC & L	67.80	CAD	67.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0293	OTHER LOCATIONS-EDCT-OPS-SOUTH	5065	Electrical Parts and Equipment	CAGES
FACILITIES MANAGEMENT	5443-27	2020-01-23	2020-01-24	PAUL WOLF ELECTRIC & L	344.73	CAD	344.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2651	888 COSBURN AVE-OPS-SOUTH(E.YORK ARENA)	5065	Electrical Parts and Equipment	BATTERY UNIT
FACILITIES MANAGEMENT	5445-14	2020-01-27	2020-01-28	PAUL WOLF ELECTRIC & L	135.60	CAD	135.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0293	OTHER LOCATIONS-EDCT-OPS-SOUTH	5065	Electrical Parts and Equipment	LAMPS
FACILITIES MANAGEMENT	5446-16	2020-01-28	2020-01-29	PAUL WOLF ELECTRIC & L	16.70	CAD	16.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0522	953 GERRARD ST -OP-S(PAPE AVE REC CENTRE	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5446-17	2020-01-28	2020-01-29	PAUL WOLF ELECTRIC & L	87.80	CAD	87.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0293	OTHER LOCATIONS-EDCT-OPS-SOUTH	5065	Electrical Parts and Equipment	LAMPS
FACILITIES MANAGEMENT	5447-18	2020-01-29	2020-01-30	POWERTRADE ELECTRIC LT	444.37	CAD	444.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2656	901 COSBURN AV-OPS-SOUTH E.Y.CURLING	1731	Electrical Contractors	LENSES
FACILITIES MANAGEMENT	5448-18	2020-01-30	2020-01-31	PAUL WOLF ELECTRIC & L	130.52	CAD	130.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0372	115 FELSTEAD AV-OP-S(MONARCH PARK)	5065	Electrical Parts and Equipment	LAMPS
					"2,191.07"	CAD	"2,191.07"	CAD							
"PARKS, FORESTRY & RECREATION"	5440-20	2020-01-21	2020-01-21	AMZN MKTP CA X582A8NS3	11.99	CAD	11.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07672	NORSEMAN POOL-PRGM SUPPORT	4816	Computer Network/Information Services	ZIPPER ENVELOPE FILE BAGS FOR DAILY DEPOSITS
"PARKS, FORESTRY & RECREATION"	5447-19	2020-01-29	2020-01-30	SPLASHABLES INC	334.37	CAD	334.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07672	NORSEMAN POOL-PRGM SUPPORT	5699	Accessory  and Apparel Stores - Miscella	LANE TENSIONERS
					346.36	CAD	346.36	CAD							
"PARKS, FORESTRY & RECREATION"	5435-18	2020-01-13	2020-01-14	STAPLES STORE #11	63.27	CAD	63.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10460	TRINITY-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	LOG BOOK
"PARKS, FORESTRY & RECREATION"	5436-23	2020-01-14	2020-01-15	FRESHCO #9780	36.05	CAD	36.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11695	TRINITY-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BAKING SESSION - VANILLA, STRAWBERRIES, SUGAR"
"PARKS, FORESTRY & RECREATION"	5442-21	2020-01-22	2020-01-23	METRO #720	22.31	CAD	22.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11695	TRINITY-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"BAKING SESSION - TOMATOES, CHEESE"
"PARKS, FORESTRY & RECREATION"	5446-18	2020-01-28	2020-01-29	CURRY'S ART STORE	126.28	CAD	126.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01906	TRINITY-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	SKETCH PADS
					247.91	CAD	247.91	CAD							
"PARKS, FORESTRY & RECREATION"	5430-18	2020-01-06	2020-01-07	NASH COMPETITION ENGIN	689.30	CAD	689.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	7538	Automotive Service Shops	ZAMBONI CYLINDER HEAD
"PARKS, FORESTRY & RECREATION"	5434-37	2020-01-10	2020-01-13	NASH COMPETITION ENGIN	779.70	CAD	779.70	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P01191	S-CENTRAL AIRS-OPERATIONS	7538	Automotive Service Shops	ZAMBONI CYLINDER HEAD
"PARKS, FORESTRY & RECREATION"	5439-32	2020-01-18	2020-01-20	PRINCESS AUTO 36	406.75	CAD	406.75	CAD	3080	M & E - HAND TOOLS	P00483	TEY-TECH-SMALL-ENGINES	5085	Industrial Supplies Not Elsewhere Classi	SHOP TOOLS
"PARKS, FORESTRY & RECREATION"	5441-26	2020-01-20	2020-01-22	ISN CANADA GROUP INC	"1,107.40"	CAD	"1,107.40"	CAD	2401	LUBRICANTS	P00483	TEY-TECH-SMALL-ENGINES	5085	Industrial Supplies Not Elsewhere Classi	LUBRICANTS
"PARKS, FORESTRY & RECREATION"	5442-22	2020-01-22	2020-01-23	START AUTO ELECTRIC LT	213.57	CAD	213.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00869	WATERFRONT / CENTRAL FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	ALTERNATOR REBUILD
"PARKS, FORESTRY & RECREATION"	5443-28	2020-01-23	2020-01-24	MARKHAM MOWER	882.53	CAD	882.53	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00790	S-EAST-PRGM SUPPORT	5599	"Miscellaneous Automotive, Aircraft, and"	WESTERN PLOW PARTS
					"4,079.25"	CAD	"4,079.25"	CAD							
"PARKS, FORESTRY & RECREATION"	5443-29	2020-01-22	2020-01-24	MECP-HWIN WEB	77.00	CAD	77.00	CAD	4760	MEMBERSHIP FEES	P00111	RIVERLEA-PLANT DISPLAY	9399	Government Services - Not Elsewhere Clas	HWIN WEB MEMBERSHIP
"PARKS, FORESTRY & RECREATION"	5443-30	2020-01-22	2020-01-24	MECP-HWIN WEB	81.98	CAD	81.98	CAD	4760	MEMBERSHIP FEES	P00111	RIVERLEA-PLANT DISPLAY	9399	Government Services - Not Elsewhere Clas	HWIN MEMBERSHIP
"PARKS, FORESTRY & RECREATION"	5446-19	2020-01-28	2020-01-29	LOWES #02494	141.14	CAD	141.14	CAD	2410	DE - ICERS	P00268	E-NORTH2-TURF&HORT	5200	Home Supply Warehouse	50LB LANDSCAPERS CHOICE ICE MELTE
					300.12	CAD	300.12	CAD							
"PARKS, FORESTRY & RECREATION"	5429-15	2020-01-02	2020-01-06	WAL-MART # 3145	271.06	CAD	271.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	YOUTH PRGM - GAMES
"PARKS, FORESTRY & RECREATION"	5429-16	2020-01-02	2020-01-06	WAL-MART # 3145	118.51	CAD	118.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	YOUTH PRGM - GAMES
"PARKS, FORESTRY & RECREATION"	5433-24	2020-01-09	2020-01-10	REAL CANADIAN WHOLESAL	99.36	CAD	99.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	INGREDIENTS FOR PIZZA MAKING
"PARKS, FORESTRY & RECREATION"	5433-25	2020-01-09	2020-01-10	REAL CANADIAN WHOLESAL	113.09	CAD	113.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	YOUTH DROP IN - SNACKS
"PARKS, FORESTRY & RECREATION"	5433-26	2020-01-09	2020-01-10	METRO #750	12.05	CAD	12.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	PIZZA DOUGH
"PARKS, FORESTRY & RECREATION"	5436-24	2020-01-14	2020-01-15	REAL CANADIAN WHOLESAL	129.90	CAD	129.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	YOUTH DROP IN - SNACKS
"PARKS, FORESTRY & RECREATION"	5436-25	2020-01-14	2020-01-15	REAL CANADIAN WHOLESAL	83.35	CAD	83.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FACILITY CLEANING PRODUCTS
"PARKS, FORESTRY & RECREATION"	5436-26	2020-01-14	2020-01-15	REAL CANADIAN WHOLESAL	87.04	CAD	87.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	ALL DROP IN GIRLS CLUB LIBRARY
"PARKS, FORESTRY & RECREATION"	5436-27	2020-01-14	2020-01-15	LONG & MCQUADE	50.34	CAD	50.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06454	FAIRBANK CC-ARTS-VISL/PERF	5733	"Music Stores - Musical Instruments, Pian"	PIANO BOOKS
"PARKS, FORESTRY & RECREATION"	5437-23	2020-01-15	2020-01-16	FRESHCO #9879	35.53	CAD	35.53	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11858	FAIRBANK CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	CKNG PRM - MAKING BANANA PANCAKES
"PARKS, FORESTRY & RECREATION"	5437-24	2020-01-13	2020-01-16	JP TOWING SERVICE AND	203.40	CAD	203.40	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	P06764	FAIRBANK-OPERATIONS	7549	Towing Services	TOWING CHARGES
"PARKS, FORESTRY & RECREATION"	5448-19	2020-01-30	2020-01-31	HOBBY WORLD	478.34	CAD	478.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10532	FAIRBANK-PRGM SUPPORT	5970	"Artist Supply Stores, Craft Shops"	ARTS AND CRAFT SUPPLIES
					"1,681.97"	CAD	"1,681.97"	CAD							
"PARKS, FORESTRY & RECREATION"	5425-6	2019-12-30	2020-01-01	THE HOME DEPOT #7027	442.42	CAD	442.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00835	TECH SERV. 1-TRADES	5200	Home Supply Warehouse	**MORE**  PULL
"PARKS, FORESTRY & RECREATION"	5432-19	2020-01-07	2020-01-09	THE HOME DEPOT #7027	704.06	CAD	704.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	**MORE**  RESPIRATOR
"PARKS, FORESTRY & RECREATION"	5446-20	2020-01-27	2020-01-29	THE HOME DEPOT #7107	110.73	CAD	110.73	CAD	2535	PLUMBING SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  DIABLO 2PK
					"1,257.21"	CAD	"1,257.21"	CAD							
"PARKS, FORESTRY & RECREATION"	5429-17	2020-01-04	2020-01-06	WAL-MART # 3105	67.77	CAD	67.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10450	NORTH TORONTO-PRGM SUPPORT	5310	Discount Stores	GRIDDLE FOR SENIORS PRGM
"PARKS, FORESTRY & RECREATION"	5431-21	2020-01-06	2020-01-08	BLUE BONNET CLEANERS	94.95	CAD	94.95	CAD	4419	LAUNDRY SERVICES	P10450	NORTH TORONTO-PRGM SUPPORT	7216	Dry Cleaners	DRY CLEANING TABLE CLOTHS FOR SENIORS PRGM
"PARKS, FORESTRY & RECREATION"	5436-28	2020-01-14	2020-01-15	COSTCO WHOLESALE W535	101.65	CAD	101.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5300	Wholesale Clubs	"SNACK BAR- MAYO, COFFEE, HOT CHOCOLATE"
"PARKS, FORESTRY & RECREATION"	5442-23	2020-01-22	2020-01-23	METRO #752	2.84	CAD	2.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13063	GEN INTRST & CLUBS - NORTH TORONTO MEMO	5411	"Grocery Stores, Supermarkets"	BANANAS
					267.21	CAD	267.21	CAD							
"PARKS, FORESTRY & RECREATION"	5431-22	2020-01-07	2020-01-08	ROGERS  CBL30321249208	89.12	CAD	89.12	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07197	CUMMER-FITNESS	4899	Cable and Other Pay Television Services	MONTHLY CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5444-39	2020-01-24	2020-01-27	THE HOME DEPOT #7129	429.38	CAD	429.38	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07197	CUMMER-FITNESS	5200	Home Supply Warehouse	AIR PURIFIER
"PARKS, FORESTRY & RECREATION"	5445-15	2020-01-24	2020-01-28	CDN TIRE STORE #00192	282.49	CAD	282.49	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P07197	CUMMER-FITNESS	5200	Home Supply Warehouse	FITNESS CENTRE - HANDHELD VACUUM FOR FITNESS MACHINES
"PARKS, FORESTRY & RECREATION"	5447-20	2020-01-29	2020-01-30	LISTRO'S NO FRILLS #36	30.31	CAD	30.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10285	ANTIBES CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"COOKNG SUPPLIES- PEPPERS, ZUCCHINIS, LETTUCE"
					831.30	CAD	831.30	CAD							
"PARKS, FORESTRY & RECREATION"	5434-38	2020-01-10	2020-01-13	WAL-MART # 3111	83.18	CAD	83.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	STORAGE BINS
"PARKS, FORESTRY & RECREATION"	5435-19	2020-01-12	2020-01-14	WAL-MART # 3111	32.09	CAD	32.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05464	BURROWS HALL-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LYSOL WIPES, AIR FRESHENERS"
"PARKS, FORESTRY & RECREATION"	5439-33	2020-01-17	2020-01-20	DOLLARAMA # 356	24.51	CAD	24.51	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05464	BURROWS HALL-SOCIAL PRGM	5310	Discount Stores	"FOOD CONTAINERS, COFFEE CUPS, COOKIES"
"PARKS, FORESTRY & RECREATION"	5439-34	2020-01-19	2020-01-20	DOLLARAMA #0931	30.00	CAD	30.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05464	BURROWS HALL-SOCIAL PRGM	5310	Discount Stores	"ZIPLOC BAGS, DISH SOAP, BATTERIES"
					169.78	CAD	169.78	CAD							
"PARKS, FORESTRY & RECREATION"	5429-18	2020-01-03	2020-01-06	PKG GAS TORONTO (CANPD	118.85	CAD	118.85	CAD	2532	STEEL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5169	Chemicals and Allied Products Not Elsewh	WELDING GAS
"PARKS, FORESTRY & RECREATION"	5434-39	2020-01-10	2020-01-13	MR METAL(ETOBICOKE) IN	407.06	CAD	407.06	CAD	2532	STEEL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5051	Metal Service Centers and Offices	STEEL
"PARKS, FORESTRY & RECREATION"	5448-20	2020-01-29	2020-01-31	CDN TIRE STORE #00654	65.49	CAD	65.49	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	GREASE
					591.40	CAD	591.40	CAD							
"PARKS, FORESTRY & RECREATION"	5425-7	2019-12-30	2020-01-01	CSL TOOLS	383.06	CAD	383.06	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	5072	Hardware Equipment and Supplies	TOOLS- TORQUE
"PARKS, FORESTRY & RECREATION"	5426-2	2019-12-31	2020-01-02	THE HOME DEPOT #7078	248.01	CAD	248.01	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  MIL 6IN CAR
"PARKS, FORESTRY & RECREATION"	5427-14	2020-01-02	2020-01-03	JOVAN DISTRIBUTORS	570.03	CAD	570.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00853	ALNESS YD-TRADES	5072	Hardware Equipment and Supplies	PANIC DEVICE
"PARKS, FORESTRY & RECREATION"	5429-19	2020-01-02	2020-01-06	THE HOME DEPOT #7078	41.34	CAD	41.34	CAD	2710	GENERAL HARDWARE	P00853	ALNESS YD-TRADES	5200	Home Supply Warehouse	**MORE**  SCREW
"PARKS, FORESTRY & RECREATION"	5430-19	2020-01-06	2020-01-07	INTERNATIONAL DISTRIBU	922.80	CAD	922.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00853	ALNESS YD-TRADES	5046	Commercial Equipment Not Elsewhere Class	DOOR CLOSERS
