Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2721-39	2013-10-22	2013-10-23	NOFRILLS CHRIS 273	40.26	CAD	40.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12075	HOLLYCREST-COMM CTR-	5411	"Grocery Stores, Supermarkets"	FOOD ITEMS	
"PARKS, FORESTRY & RECREATION"	2727-30	2013-10-25	2013-10-28	WAL-MART # 3031	13.54	CAD	13.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08584	HOLLYCREST CS-SPEC E	5310	Discount Stores	HALLOWEEN PARTY ITEMS	
					317.13	CAD	317.13	CAD								
TORONTO WATER	2718-54	2013-10-17	2013-10-21	THE HOME DEPOT #7134	42.91	CAD	42.91	CAD	2575	ELECTRICAL SUPPLIES	PW1018	WS CENTRAL WORK AREA	5200	Home Supply Warehouse	DESK LAMP	
					42.91	CAD	42.91	CAD								
"PARKS, FORESTRY & RECREATION"	2705-30	2013-10-09	2013-10-10	LAKESHORE COMMUNICATIO	301.71	CAD	301.71	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00091	ROCKLIFF-PRUNING/REM	7622	Electronic Repair Shops	HYDRO RADIO BATTERIES	
"PARKS, FORESTRY & RECREATION"	2710-35	2013-10-11	2013-10-15	THE HOME DEPOT #7013	163.83	CAD	163.83	CAD	*****	GENERAL HARDWARE	P00091	ROCKLIFF-PRUNING/REM	5200	Home Supply Warehouse	**MORE**  SHOP VAC/BAGS	
					465.54	CAD	465.54	CAD								
"PARKS, FORESTRY & RECREATION"	2700-38	2013-10-04	2013-10-07	MICHAELS #3983	212.11	CAD	212.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11408	EARL BALES-SOC PGM	5945	"Game, Toy, and Hobby Shops"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2708-31	2013-10-09	2013-10-11	WAL-MART # 5831	88.36	CAD	88.36	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11408	EARL BALES-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2716-25	2013-10-16	2013-10-18	METRO #401	28.54	CAD	28.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05988	EARL BALES-PGM SUPP	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2718-55	2013-10-19	2013-10-21	WAL-MART # 5831	6.78	CAD	6.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11408	EARL BALES-SOC PGM	5411	"Grocery Stores, Supermarkets"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2720-30	2013-10-18	2013-10-22	METRO #401	31.27	CAD	31.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11408	EARL BALES-SOC PGM	5411	"Grocery Stores, Supermarkets"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2723-38	2013-10-23	2013-10-24	STAPLES #287	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05988	EARL BALES-PGM SUPP	5943	"Office, School Supply, and Stationery St"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2725-39	2013-10-22	2013-10-25	METRO #401	92.99	CAD	92.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11408	EARL BALES-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2725-40	2013-10-23	2013-10-25	WAL-MART # 5831	66.08	CAD	66.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05988	EARL BALES-PGM SUPP	5411	"Grocery Stores, Supermarkets"	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2729-25	2013-10-27	2013-10-29	WAL-MART # 5831	96.58	CAD	96.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11408	EARL BALES-SOC PGM	5411	"Grocery Stores, Supermarkets"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2730-32	2013-10-28	2013-10-30	WAL-MART # 5831	25.99	CAD	25.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13234	SPCEVNT-NY-DISTCENT	5411	"Grocery Stores, Supermarkets"	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2731-25	2013-10-28	2013-10-31	METRO #401	43.50	CAD	43.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05988	EARL BALES-PGM SUPP	5411	"Grocery Stores, Supermarkets"	REC SUPPLIES	
					714.79	CAD	714.79	CAD								
PUBLIC HEALTH	2695-31	2013-10-02	2013-10-04	SCARBOROUGH GRACE DQDS	"1,361.53"	CAD	"1,361.53"	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS	
PUBLIC HEALTH	2695-32	2013-10-03	2013-10-04	NEW PLAZA MOTEL	"1,186.50"	CAD	"1,186.50"	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	PH1079	GEN. DIV. EXPENDITUR	7011	"Lodging - Hotels, Motels, Resorts - Not"		
					"2,548.03"	CAD	"2,548.03"	CAD								
"PARKS, FORESTRY & RECREATION"	2700-39	2013-10-04	2013-10-07	SI VOUS PLAY	179.94	CAD	179.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5941	Sporting Goods Stores	SOCCER BALLS	
"PARKS, FORESTRY & RECREATION"	2700-40	2013-10-04	2013-10-07	YOUR DOLLAR STORE WITH	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR PRESCHOOL HALLOWEEN EVENT	
"PARKS, FORESTRY & RECREATION"	2702-20	2013-10-04	2013-10-08	FOOD BASICS #672	28.73	CAD	28.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12148	JENNER J MARIE CC-PG	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2702-21	2013-10-04	2013-10-08	CDN TIRE STORE #00030	48.31	CAD	48.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5200	Home Supply Warehouse	HOOKS & BATTERIES	
"PARKS, FORESTRY & RECREATION"	2710-36	2013-10-11	2013-10-15	NOFRILLS DICKIES 752	22.46	CAD	22.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12148	JENNER J MARIE CC-PG	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2710-37	2013-10-11	2013-10-15	YOUR DOLLAR STORE WITH	45.77	CAD	45.77	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5999	Miscellaneous and Specialty Retail Store	SUPPLIES FOR BEADING ACTIVITY	
"PARKS, FORESTRY & RECREATION"	2720-31	2013-10-18	2013-10-22	FOOD BASICS #672	45.08	CAD	45.08	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12148	JENNER J MARIE CC-PG	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2720-32	2013-10-19	2013-10-22	CDN TIRE STORE #00485	15.02	CAD	15.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5200	Home Supply Warehouse	BATTERIES FOR KEYBOARDS	
"PARKS, FORESTRY & RECREATION"	2721-40	2013-10-21	2013-10-23	TARGET CANADA T3742	31.29	CAD	31.29	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5310	Discount Stores	"HAND SANITIZER FOR PROGRAM, WALL CLOCK"	
"PARKS, FORESTRY & RECREATION"	2727-31	2013-10-26	2013-10-28	TARGET CANADA T3742	16.92	CAD	16.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5310	Discount Stores	GLUE	
"PARKS, FORESTRY & RECREATION"	2730-33	2013-10-28	2013-10-30	CDN TIRE STORE #00459	38.37	CAD	38.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12148	JENNER J MARIE CC-PG	5200	Home Supply Warehouse	TABLE TENNIS BALLS	
"PARKS, FORESTRY & RECREATION"	2731-26	2013-10-26	2013-10-31	FOOD BASICS #672	44.18	CAD	44.18	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12148	JENNER J MARIE CC-PG	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
					533.02	CAD	533.02	CAD								
"PARKS, FORESTRY & RECREATION"	2700-41	2013-10-03	2013-10-07	SPLASHABLES	629.95	CAD	629.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5996	Swimming Pools - Sales and Supplies	POOL TOYS	
"PARKS, FORESTRY & RECREATION"	2731-27	2013-10-30	2013-10-31	FUTURE SHOP #605	181.61	CAD	181.61	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P13129	INSTAQUA-CENTNIALW	5732	Electronic Sales	"WIRELESS BOOMBOX, EXTENDED WARRANTY"	
					811.56	CAD	811.56	CAD								
TORONTO WATER	2704-28	2013-10-08	2013-10-09	BOLTS PLUS INC	135.60	CAD	135.60	CAD	2710	GENERAL HARDWARE	PW2014	O&M W2 SRVS MTC&REPR	5085	Industrial Supplies Not Elsewhere Classi	LED FLASHLIGHT	
					135.60	CAD	135.60	CAD								
"PARKS, FORESTRY & RECREATION"	2727-32	2013-10-24	2013-10-28	WAL-MART # 3740	56.34	CAD	56.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08499	THISTLETOWN SC-PGM S	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR MOVIE NIGHT	
"PARKS, FORESTRY & RECREATION"	2731-28	2013-10-29	2013-10-31	WAL-MART # 3740	43.40	CAD	43.40	CAD	2575	ELECTRICAL SUPPLIES	P08499	THISTLETOWN SC-PGM S	5411	"Grocery Stores, Supermarkets"	LIGHT BULBS FOR CENTRE	
					99.74	CAD	99.74	CAD								
"PARKS, FORESTRY & RECREATION"	2689-39	2013-09-30	2013-10-01	NOFRILLS VITO'S #3936	169.40	CAD	169.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06258	LAWRENCE HGTS-SPORTS	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR VARIOUS PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2690-36	2013-09-30	2013-10-02	PAYPAL *HOBBY WORLD	127.24	CAD	127.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06258	LAWRENCE HGTS-SPORTS	5932	"Antique Shops - Sales, Repairs, and Rest"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2690-37	2013-09-30	2013-10-02	WAL-MART # 3105	257.48	CAD	257.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06258	LAWRENCE HGTS-SPORTS	5310	Discount Stores	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2695-33	2013-10-02	2013-10-04	CDN TIRE STORE #00019	90.31	CAD	90.31	CAD	*****	LOCKS	P10317	LAWRENCE HTS-PGM SUP	5200	Home Supply Warehouse	**MORE**  HASPS	
"PARKS, FORESTRY & RECREATION"	2695-34	2013-10-02	2013-10-04	CDN TIRE STORE #00019	22.55	CAD	22.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06258	LAWRENCE HGTS-SPORTS	5200	Home Supply Warehouse	PRGM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2695-35	2013-10-03	2013-10-04	FORTINO'S	80.44	CAD	80.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06258	LAWRENCE HGTS-SPORTS	5411	"Grocery Stores, Supermarkets"	"BEEF,DRINKS,SAUZE,VEGI'S"	
"PARKS, FORESTRY & RECREATION"	2700-42	2013-10-05	2013-10-07	FORTINO'S	38.07	CAD	38.07	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06258	LAWRENCE HGTS-SPORTS	5411	"Grocery Stores, Supermarkets"	"TURKET,BREAD,CELERY,ONIONS"	
"PARKS, FORESTRY & RECREATION"	2708-32	2013-10-10	2013-10-11	NOFRILLS PATS 1330	71.65	CAD	71.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HTS-SOC PGM	5411	"Grocery Stores, Supermarkets"	"BEEF,POTATOES,ONIONS,PEPPERS,ROMAINE LETTUCE"	
"PARKS, FORESTRY & RECREATION"	2710-38	2013-10-09	2013-10-15	JACK WATSON *12482	154.79	CAD	154.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06258	LAWRENCE HGTS-SPORTS	5941	Sporting Goods Stores	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2713-24	2013-10-16	2013-10-17	NOFRILLS PATS 1330	205.57	CAD	205.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08174	LAWRENCE HTS-SOC PGM	5411	"Grocery Stores, Supermarkets"	"CHICKEN,BAGELS,JAM,CHEESE,PASTA SAUSE,LETTUCE"	
"PARKS, FORESTRY & RECREATION"	2713-25	2013-10-16	2013-10-17	FABRICLAND DISTRIBUTOR	43.98	CAD	43.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08174	LAWRENCE HTS-SOC PGM	5949	"Fabric, Needlework, Piece Goods, and Sew"	"FABRIC,NOTIONS"	
"PARKS, FORESTRY & RECREATION"	2731-29	2013-10-29	2013-10-31	THE HOME DEPOT #7129	15.82	CAD	15.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08174	LAWRENCE HTS-SOC PGM	5200	Home Supply Warehouse	SUPPLIES FOR HALLOWEEN PARTY	
"PARKS, FORESTRY & RECREATION"	2731-30	2013-10-29	2013-10-31	CDN TIRE STORE #00019	13.53	CAD	13.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08174	LAWRENCE HTS-SOC PGM	5200	Home Supply Warehouse	SUPPLIES FOR HALLOWEEN PARTY	
					"1,290.83"	CAD	"1,290.83"	CAD								
"PARKS, FORESTRY & RECREATION"	2713-26	2013-10-16	2013-10-17	STAPLES #287	45.34	CAD	45.34	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P00427	PRN-PKS CONSTRUCTN	5943	"Office, School Supply, and Stationery St"	INK FOR PRINTER	
"PARKS, FORESTRY & RECREATION"	2713-27	2013-10-16	2013-10-17	CONCORD HARDWARE LIMIT	586.41	CAD	586.41	CAD	3080	M & E - HAND TOOLS	P00427	PRN-PKS CONSTRUCTN	5251	Hardware Stores	TOOLS	
"PARKS, FORESTRY & RECREATION"	2725-41	2013-10-23	2013-10-25	CSA GROUP	93.79	CAD	93.79	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P00427	PRN-PKS CONSTRUCTN	8398	"Organizations, Charitable and Social Ser"	CSA STANDARD PDF FILE	
					725.54	CAD	725.54	CAD								
TORONTO WATER	2720-33	2013-10-21	2013-10-22	HONIG INDUSTRIAL EQUIP	157.01	CAD	157.01	CAD	3080	M & E - HAND TOOLS	WW1179	HTP LIQUIDS SECONDRY	5969	Direct Marketing - Other Direct Marketer	"DORMER TAPSER, DRILL BITS"	
TORONTO WATER	2721-41	2013-10-21	2013-10-23	APPLIED INDUSTRIAL TEC	14.84	CAD	14.84	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1179	HTP LIQUIDS SECONDRY	5085	Industrial Supplies Not Elsewhere Classi	SHAFT COLLAR	
TORONTO WATER	2721-42	2013-10-21	2013-10-23	MR METAL(ETOBICOKE) IN	48.12	CAD	48.12	CAD	2532	STEEL	WW1179	HTP LIQUIDS SECONDRY	5051	Metal Service Centers and Offices	CR SHEET	
TORONTO WATER	2721-43	2013-10-22	2013-10-23	HONIG INDUSTRIAL EQUIP	89.04	CAD	89.04	CAD	2710	GENERAL HARDWARE	WW1179	HTP LIQUIDS SECONDRY	5969	Direct Marketing - Other Direct Marketer	CUT OFF WHEEL	
TORONTO WATER	2721-44	2013-10-22	2013-10-23	BENNETT CUSTOM CANVAS	146.90	CAD	146.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	WW1179	HTP LIQUIDS SECONDRY	5046	Commercial Equipment Not Elsewhere Class	WINDOW REPLACEMENT ENCLOSE PANEL	
TORONTO WATER	2721-45	2013-10-22	2013-10-23	REGIONAL HOSE TORONTO	90.55	CAD	90.55	CAD	2710	GENERAL HARDWARE	WW1179	HTP LIQUIDS SECONDRY	5533	"Automotive Parts, Accessories Stores"	HOSEGARDEN THREAD	
					546.46	CAD	546.46	CAD								
"PARKS, FORESTRY & RECREATION"	2690-38	2013-10-01	2013-10-02	RTA ELECTRIC MOTOR COR	965.02	CAD	965.02	CAD	4424	CONTRACTED SERVICES - GENERAL	P12783	KIPLING YD-N-FAC&MEC	7538	Automotive Service Shops	MOTOR REPAIRS	
"PARKS, FORESTRY & RECREATION"	2723-39	2013-10-23	2013-10-24	BLACK'S #28	14.68	CAD	14.68	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	P12783	KIPLING YD-N-FAC&MEC	5946	Camera and Photographic Supply Stores	USB CARD READER	
"PARKS, FORESTRY & RECREATION"	2729-26	2013-10-28	2013-10-29	RTA ELECTRIC MOTOR COR	965.02	CAD	965.02	CAD	4424	CONTRACTED SERVICES - GENERAL	P12783	KIPLING YD-N-FAC&MEC	7538	Automotive Service Shops	MOTOR REPAIRS	
					"1,944.72"	CAD	"1,944.72"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2690-39	2013-10-01	2013-10-02	ENVILLE EVENT DESIGN A	"1,715.34"	CAD	"1,715.34"	CAD	4116	CATERING SERVICES	AH0101	HS-MH-PUB-FORT YORK	5811	Caterers	FOOD & DELIVERY FOR ON COMMON GROUND	
ECONOMIC DEVELOPMENT & CULTURE	2705-31	2013-10-09	2013-10-10	SIDAN TRAFFIC CONTROL	"1,050.90"	CAD	"1,050.90"	CAD	4468	CONTR SRV - FENCING	AH0101	HS-MH-PUB-FORT YORK	4789	Transportation Services-Not Elsewhere Cl	60 BARRICADES FOR ON COMMON GROUND	
ECONOMIC DEVELOPMENT & CULTURE	2710-39	2013-10-10	2013-10-15	CYCLE TORONTO	750.00	CAD	750.00	CAD	4995	OTHER EXPENSES	AH0101	HS-MH-PUB-FORT YORK	8641	"Associations - Civic, Social, and Frater"	BIKE VALET SERVICE ON COMMON GROUND	
ECONOMIC DEVELOPMENT & CULTURE	2716-26	2013-10-17	2013-10-18	PAYPAL *GEOFF	129.82	CAD	129.82	CAD	2670	UNIFORMS	AH0101	HS-MH-PUB-FORT YORK	8999	Professional Services - Not Elsewhere Cl	WW1 PROGRAM REPRODUCTION LEBELLING	
ECONOMIC DEVELOPMENT & CULTURE	2723-40	2013-10-23	2013-10-24	THE BRECHIN GROUP INC	51.57	CAD	51.57	CAD	2670	UNIFORMS	AH0101	HS-MH-PUB-FORT YORK	9399	Government Services - Not Elsewhere Clas	WW1 ARCHIVAL IMAGE FILES & OUTPUT	
ECONOMIC DEVELOPMENT & CULTURE	2723-41	2013-10-23	2013-10-24	MCGILL LIBRARY LTS DIG	135.60	CAD	135.60	CAD	2670	UNIFORMS	AH0101	HS-MH-PUB-FORT YORK	8220	"Colleges, Universities, Professional Sch"	WW1 ARCHIVAL IMAGE FILES & OUTPUT	
ECONOMIC DEVELOPMENT & CULTURE	2730-34	2013-10-28	2013-10-30	PAYPAL *GEOFF	-12.02	CAD	-12.02	CAD	2670	UNIFORMS	AH0101	HS-MH-PUB-FORT YORK	8999	Professional Services - Not Elsewhere Cl	SHIPPING REFUND	
					"3,821.21"	CAD	"3,821.21"	CAD								
"PARKS, FORESTRY & RECREATION"	2689-40	2013-09-27	2013-10-01	METRO #750	4.00	CAD	4.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR AFTER SCHOOL PRGM	
"PARKS, FORESTRY & RECREATION"	2693-32	2013-10-01	2013-10-03	FOOD BASICS #689	24.80	CAD	24.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR AFTER SCHOOL PRGM	
"PARKS, FORESTRY & RECREATION"	2693-33	2013-10-01	2013-10-03	FOOD BASICS #689	63.57	CAD	63.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR AFTER SCHOOL PRGM	
"PARKS, FORESTRY & RECREATION"	2693-34	2013-10-01	2013-10-03	WAL-MART # 3740	28.09	CAD	28.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	REC SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2700-43	2013-10-04	2013-10-07	LONG   MCQUADE #60	169.08	CAD	169.08	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12444	RW-CA-SUM-WN1 CLAREV	5733	"Music Stores - Musical Instruments, Pian"	MUSIC BOOKS	
"PARKS, FORESTRY & RECREATION"	2704-29	2013-10-07	2013-10-09	WAL-MART # 3105	62.64	CAD	62.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08146	AMESBURY CC-SOC PGM	5310	Discount Stores	PRESCHOOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2704-30	2013-10-07	2013-10-09	WAL-MART # 3105	61.77	CAD	61.77	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5310	Discount Stores	PRESCHOOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2705-32	2013-10-08	2013-10-10	METRO #750	34.49	CAD	34.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	2708-33	2013-10-09	2013-10-11	METRO #750	40.10	CAD	40.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR AFTER SCHOOL PROGRAM	
"PARKS, FORESTRY & RECREATION"	2716-27	2013-10-17	2013-10-18	NOFRILLS LEONETTI'S #3	23.52	CAD	23.52	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR AFTER SCHOOL PROGRAM	
"PARKS, FORESTRY & RECREATION"	2721-46	2013-10-21	2013-10-23	WAL-MART # 3105	24.11	CAD	24.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5310	Discount Stores	FOOD FOR AFTER SCHOOL & COOKING PROGRAM	
"PARKS, FORESTRY & RECREATION"	2730-35	2013-10-28	2013-10-30	WAL-MART # 3105	95.82	CAD	95.82	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUM-WN1 CLAREV	5310	Discount Stores	PRESCHOOL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2731-31	2013-10-28	2013-10-31	METRO #750	43.10	CAD	43.10	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08146	AMESBURY CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR AFTER SCHOOL PROGRAM	
"PARKS, FORESTRY & RECREATION"	2731-32	2013-10-29	2013-10-31	WAL-MART # 3105	73.33	CAD	73.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08146	AMESBURY CC-SOC PGM	5310	Discount Stores	PRESCHOOL SUPPLIES	
					748.42	CAD	748.42	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2693-35	2013-10-02	2013-10-03	RCSS SCARBOROUGH #2809	101.81	CAD	101.81	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0099	HS-MH-PUB-SCAR MUSEU	5411	"Grocery Stores, Supermarkets"	"PROG.SUPPL:BUTTER,MILK,PUMPKIN,SQUASH,INDIAN CORN"	
ECONOMIC DEVELOPMENT & CULTURE	2695-36	2013-10-02	2013-10-04	CDN TIRE STORE #00030	90.35	CAD	90.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0099	HS-MH-PUB-SCAR MUSEU	5200	Home Supply Warehouse	"CLAY FLOWER POTS, CRITTER RIDDER"	
ECONOMIC DEVELOPMENT & CULTURE	2695-37	2013-10-02	2013-10-04	WAL-MART #3159	42.80	CAD	42.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0099	HS-MH-PUB-SCAR MUSEU	5411	"Grocery Stores, Supermarkets"	LOCKS FOR LOCKERS	
ECONOMIC DEVELOPMENT & CULTURE	2704-31	2013-10-08	2013-10-09	RCSS SCARBOROUGH #2809	116.83	CAD	116.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0099	HS-MH-PUB-SCAR MUSEU	5411	"Grocery Stores, Supermarkets"	"PROGRAM GROCERIES- APPLES, CINNAMON, MINCEMEAT, CH"	
ECONOMIC DEVELOPMENT & CULTURE	2708-34	2013-10-09	2013-10-11	WAL-MART #3635	151.65	CAD	151.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0099	HS-MH-PUB-SCAR MUSEU	5310	Discount Stores	"PROGRAM SUPPLIES- BOOKS, BOARD GAMES"	
ECONOMIC DEVELOPMENT & CULTURE	2712-15	2013-10-15	2013-10-16	RCSS SCARBOROUGH #2809	104.70	CAD	104.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0099	HS-MH-PUB-SCAR MUSEU	5411	"Grocery Stores, Supermarkets"	"PROGRAM GROCERIES- BUTTER, FLOUR, VANILLA, PEACHES"	
ECONOMIC DEVELOPMENT & CULTURE	2720-34	2013-10-17	2013-10-22	FOOD BASICS #653	23.46	CAD	23.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0099	HS-MH-PUB-SCAR MUSEU	5411	"Grocery Stores, Supermarkets"	"PROGRAM GROCERIES- CREAM CHEESE, APPLE CIDER"	
ECONOMIC DEVELOPMENT & CULTURE	2725-42	2013-10-22	2013-10-25	FOOD BASICS #653	26.83	CAD	26.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0099	HS-MH-PUB-SCAR MUSEU	5411	"Grocery Stores, Supermarkets"	"PROGRAM GROCERIES- FLOUR, BUTTER, MILK, CREAM"	
