Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					180.79	CAD	180.79	CAD							
TORONTO WATER	5905-51	2021-10-01	2021-10-04	CINTAS CANADA 33G	107.88	CAD	107.88	CAD	4419	LAUNDRY SERVICES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	7296	"Clothing Rental - Costumes, Uniforms and"	STAFF LAUNDRY
TORONTO WATER	5907-21	2021-10-04	2021-10-05	COSTCO BUSINESS CENTER	159.02	CAD	159.02	CAD	2082	HEALTH & SAFETY SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5300	Wholesale Clubs	"PINESOL, MASKS"
TORONTO WATER	5909-55	2021-10-05	2021-10-07	THE HOME DEPOT #7107	68.33	CAD	68.33	CAD	2710	GENERAL HARDWARE	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5200	Home Supply Warehouse	**MORE**  MONOSILKBWHT
TORONTO WATER	5909-56	2021-10-06	2021-10-07	WWW COSTCO CA	"1,559.37"	CAD	"1,559.37"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5399	Miscellaneous General Merchandise	AC UNITS
TORONTO WATER	5911-52	2021-10-08	2021-10-11	CINTAS CANADA 33G	45.73	CAD	45.73	CAD	4419	LAUNDRY SERVICES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	7296	"Clothing Rental - Costumes, Uniforms and"	STAFF LAUNDRY
TORONTO WATER	5913-31	2021-10-12	2021-10-13	TENAQUIP LIMITEE	982.20	CAD	982.20	CAD	2665	PROTECTIVE CLOTHING	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5085	Industrial Supplies Not Elsewhere Classi	NITRILE GLOVES
TORONTO WATER	5916-52	2021-10-16	2021-10-18	CINTAS CANADA 33G	93.78	CAD	93.78	CAD	4419	LAUNDRY SERVICES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	7296	"Clothing Rental - Costumes, Uniforms and"	STAFF LAUNDRY
TORONTO WATER	5921-79	2021-10-22	2021-10-25	CINTAS CANADA 33G	102.82	CAD	102.82	CAD	4419	LAUNDRY SERVICES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	7296	"Clothing Rental - Costumes, Uniforms and"	STAFF LAUNDRY
TORONTO WATER	5922-29	2021-10-25	2021-10-26	TENAQUIP LIMITEE	449.74	CAD	449.74	CAD	2570	JANITORIAL SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5085	Industrial Supplies Not Elsewhere Classi	"DISH SOAP, HAND CLEANER FANTASTIC"
TORONTO WATER	5923-34	2021-10-26	2021-10-27	IN  TOTAL GATE MANUFAC	"2,938.00"	CAD	"2,938.00"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5085	Industrial Supplies Not Elsewhere Classi	REMOTES AND CONTROLERS
					"6,506.87"	CAD	"6,506.87"	CAD							
TORONTO WATER	5923-35	2021-10-25	2021-10-27	ONTBELTING  POWER TRAN	55.57	CAD	55.57	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	BALL BEARINGS
TORONTO WATER	5923-36	2021-10-25	2021-10-27	ONTBELTING  POWER TRAN	20.16	CAD	20.16	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	BOLT
TORONTO WATER	5925-41	2021-10-28	2021-10-29	MR METAL(ETOBICOKE) IN	34.32	CAD	34.32	CAD	2710	GENERAL HARDWARE	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5051	Metal Service Centers and Offices	DRILL BITS
TORONTO WATER	5925-42	2021-10-27	2021-10-29	THE HOME DEPOT #7027	39.23	CAD	39.23	CAD	2532	STEEL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5200	Home Supply Warehouse	**MORE**  MIL BIT HLDR
					149.28	CAD	149.28	CAD							
TORONTO PARAMEDIC SERVICES	5920-49	2021-10-22	2021-10-22	ULINE	718.33	CAD	718.33	CAD	*****	GENERAL EQUIPMENT	*****	UNASSIGNED	5964	Direct Marketing - Catalog Merchants	DRUM TRUCK-PLASTIC & FIBER DRUMS
					718.33	CAD	718.33	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5910-36	2021-10-08	2021-10-08	VISTEK LTD	217.53	CAD	217.53	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	F01132	SEATON HOUSE-CLIENT SERV-HOSTEL EMERG SH	5044	"Office, Photographic, Photocopy, and Mic"	"VIDEO MIC ON-CAMERA MINI-PLUG MIC,3 LED LIGHT KIT W/ CASE, STANDS, BALL HEADS TO BE USE FOR THE DE-ESCALATION TRC ON ELI"
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5910-37	2021-10-06	2021-10-08	MAIN AIR SYSTEMS INC	"2,260.00"	CAD	"2,260.00"	CAD	4411	CONTRACTED SERVICES - HEATING & AIR COND	F01123	SEATON HOUSE-PROPERTY SERV	5074	Plumbing and Heating Equipment	RENTAL OF 5 TON UNIT FROM SEPTEMBER 1ST TO SEPTEMBER 30TH. FOR SEATON HOUSE'S COOLING CENTRES IN CLIENT AREAS
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5910-38	2021-10-06	2021-10-08	THE HOME DEPOT #7080	278.16	CAD	278.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	F01123	SEATON HOUSE-PROPERTY SERV	5200	Home Supply Warehouse	RADAR23103PK - ceiling tiles
					"2,755.69"	CAD	"2,755.69"	CAD							
PUBLIC HEALTH	5905-52	2021-10-01	2021-10-04	KAHOOT! AS	156.34	CAD	119.40	USD	3420	COMPUTERS - SOFTWARE	PH3564	CDIP PROGRAM SUPPORT	5734	Computer Software Stores	COMPUTERS - SOFTWARE
PUBLIC HEALTH	5910-39	2021-10-07	2021-10-08	KAHOOT! AS	107.60	CAD	83.16	USD	3420	COMPUTERS - SOFTWARE	PH3564	CDIP PROGRAM SUPPORT	5734	Computer Software Stores	COMPUTERS - SOFTWARE
					263.94	CAD	202.56	USD							
PUBLIC HEALTH	5904-31	2021-10-01	2021-10-01	AMAZON.CA 2C77U6K41	22.82	CAD	22.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	4816	Computer Network/Information Services	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5904-32	2021-09-30	2021-10-01	WHOLESALE MEDICAL NETW	200.00	CAD	200.00	CAD	2823	MEDICAL SUPPLIES	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES
PUBLIC HEALTH	5905-53	2021-10-01	2021-10-04	DOLLARAMA #1201	70.72	CAD	70.72	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	MEDICAL SUPPLIES
PUBLIC HEALTH	5905-54	2021-10-03	2021-10-04	AMAZON.CA 2C93V3B72	22.82	CAD	22.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	4816	Computer Network/Information Services	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5909-57	2021-10-06	2021-10-07	DOLLARAMA #1201	8.39	CAD	8.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	5310	Discount Stores	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5910-40	2021-10-06	2021-10-08	CDN TIRE STORE #00182	101.47	CAD	101.47	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5910-41	2021-10-07	2021-10-08	SHOPPERS DRUG MART #14	7.67	CAD	7.67	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5911-53	2021-10-08	2021-10-11	DOLLARAMA #1201	2.83	CAD	2.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	5310	Discount Stores	RECREATIONAL & EDUCATIONAL SUPPLIES
PUBLIC HEALTH	5911-54	2021-10-08	2021-10-11	SHOPPERS DRUG MART #14	20.32	CAD	20.32	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5911-55	2021-10-08	2021-10-11	SHOPPERS DRUG MART #13	35.66	CAD	35.66	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5912-5	2021-10-08	2021-10-12	CDN TIRE STORE #00600	81.36	CAD	81.36	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5913-32	2021-10-12	2021-10-13	DOLLARAMA #1201	9.04	CAD	9.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	RECREATIONAL & EDUCATIONAL SUPPLIES
PUBLIC HEALTH	5914-49	2021-10-13	2021-10-14	METRO DRUGS	842.81	CAD	842.81	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5122	"Drugs, Drug Proprietaries, and Druggists"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5914-50	2021-10-13	2021-10-14	DOLLARAMA #1201	13.93	CAD	13.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	5310	Discount Stores	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5914-51	2021-10-13	2021-10-14	CHARLES PHARMACY	473.32	CAD	473.32	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5914-52	2021-10-13	2021-10-14	TORONTO CPR	140.00	CAD	140.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	PH4061	NEEDLE EXCHANGE PROGRM	8299	Educational Services	TRAINING & DEVELOPMENT - EXTERNAL
PUBLIC HEALTH	5916-53	2021-10-15	2021-10-18	SHOPPERS DRUG MART #13	51.31	CAD	51.31	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5916-54	2021-10-15	2021-10-18	KASSEL'S PHARMACY	180.00	CAD	180.00	CAD	2824	PRESCRIPTION DRUGS	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5916-55	2021-10-15	2021-10-18	KASSEL'S PHARMACY	186.00	CAD	186.00	CAD	2824	PRESCRIPTION DRUGS	PH4066	METHADONE PROGRAM 100% PROVINCIAL FUNDED	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5917-38	2021-10-15	2021-10-19	CDN TIRE STORE #00019	288.27	CAD	288.27	CAD	2823	MEDICAL SUPPLIES	PH4160	SIS OPERATING	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5919-47	2021-10-20	2021-10-21	DOLLARAMA #1201	13.93	CAD	13.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	5310	Discount Stores	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5919-48	2021-10-20	2021-10-21	WOODGREEN PHARMACY	433.47	CAD	433.47	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5922-30	2021-10-25	2021-10-26	DOLLARAMA #1201	19.13	CAD	19.13	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4152	SUBSTANCE USE AND ADDICTIONS PROGRAM	5310	Discount Stores	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5924-34	2021-10-26	2021-10-28	CDN TIRE STORE #00600	79.02	CAD	79.02	CAD	2824	PRESCRIPTION DRUGS	PH4160	SIS OPERATING	5200	Home Supply Warehouse	PRESCRIPTION DRUGS
PUBLIC HEALTH	5924-35	2021-10-27	2021-10-28	DOLLARAMA #1201	54.33	CAD	54.33	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	PRESCRIPTION DRUGS
					"3,358.62"	CAD	"3,358.62"	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5905-55	2021-10-01	2021-10-04	CPC SCP/0000321347899	103.96	CAD	103.96	CAD	4805	POSTAGE	D3A011	BENDALE ACRES-PA-OA	4215	"Courier Services - Air & Ground, Freight"	STAMPS FOR MAIL
SENIOR SERVICES AND LONG-TERM CARE 	5910-42	2021-10-07	2021-10-08	MEDICAL MART MEDLINE C	"1,274.64"	CAD	"1,274.64"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	Approved from list
SENIOR SERVICES AND LONG-TERM CARE 	5910-43	2021-10-07	2021-10-08	MINUTEMAN PRESS	54.24	CAD	54.24	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	2741	Miscellaneous Publishing and Printing	Approved from list
SENIOR SERVICES AND LONG-TERM CARE 	5910-44	2021-10-07	2021-10-08	MINUTEMAN PRESS	158.20	CAD	158.20	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	2741	Miscellaneous Publishing and Printing	Approved from list
SENIOR SERVICES AND LONG-TERM CARE 	5910-45	2021-10-07	2021-10-08	MINUTEMAN PRESS	230.52	CAD	230.52	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	2741	Miscellaneous Publishing and Printing	Approved from list
SENIOR SERVICES AND LONG-TERM CARE 	5913-33	2021-10-12	2021-10-13	MEDICAL MART MEDLINE C	186.46	CAD	186.46	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	Approved from list
SENIOR SERVICES AND LONG-TERM CARE 	5919-49	2021-10-20	2021-10-21	BECK TAXI	117.05	CAD	117.05	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	4121	Limousines and Taxicabs	Approved from list
					"2,125.07"	CAD	"2,125.07"	CAD							
"PARKS, FORESTRY & RECREATION"	5913-34	2021-10-12	2021-10-13	SILVER MILE HARDWARE	"2,751.12"	CAD	"2,751.12"	CAD	2580	LABORATORY SUPPLIES	P12856	RAVINE & WATERCOURSE MAINTENANCE	5072	Hardware Equipment and Supplies	TOOLS
"PARKS, FORESTRY & RECREATION"	5922-31	2021-10-25	2021-10-26	LOWES #03201	427.14	CAD	427.14	CAD	2710	GENERAL HARDWARE	P12856	RAVINE & WATERCOURSE MAINTENANCE	5200	Home Supply Warehouse	SC ELEC. KEYPAD LVR
"PARKS, FORESTRY & RECREATION"	5924-36	2021-10-27	2021-10-28	PRINCESS AUTO 36	266.54	CAD	266.54	CAD	2710	GENERAL HARDWARE	P12856	RAVINE & WATERCOURSE MAINTENANCE	5085	Industrial Supplies Not Elsewhere Classi	PAINT STRAP
					"3,444.80"	CAD	"3,444.80"	CAD							
"PARKS, FORESTRY & RECREATION"	5911-56	2021-10-10	2021-10-11	AMAZON.CA 274K755A1	677.97	CAD	677.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10549	Y-REC SUPER3-PRGM SUPPORT	4816	Computer Network/Information Services	TRAINIGN SPEAKERS
"PARKS, FORESTRY & RECREATION"	5921-80	2021-10-21	2021-10-25	CDN TIRE STORE #00119	"1,615.78"	CAD	"1,615.78"	CAD	3099	GENERAL EQUIPMENT	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	HUMIDEX READERS FOR OUTDOOR POOLS
"PARKS, FORESTRY & RECREATION"	5921-81	2021-10-21	2021-10-25	CDN TIRE STORE #00653	587.55	CAD	587.55	CAD	3099	GENERAL EQUIPMENT	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	HUMIDEX READERS FOR OUTDOOR POOLS
"PARKS, FORESTRY & RECREATION"	5922-32	2021-10-24	2021-10-26	CDN TIRE STORE #00152	395.39	CAD	395.39	CAD	3099	GENERAL EQUIPMENT	P08627	W-Y O/D POOL-OPERATIONS	5200	Home Supply Warehouse	HUMIDEX READERS FOR OUTDOOR POOLS
"PARKS, FORESTRY & RECREATION"	5922-33	2021-10-24	2021-10-26	CDN TIRE STORE #00242	451.83	CAD	451.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10549	Y-REC SUPER3-PRGM SUPPORT	5200	Home Supply Warehouse	HUMINDEX READER
"PARKS, FORESTRY & RECREATION"	5922-34	2021-10-25	2021-10-26	AMZ AMAZON.CA	-677.97	CAD	-677.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10549	Y-REC SUPER3-PRGM SUPPORT	4816	Computer Network/Information Services	REFUND FOR SPEAKER
"PARKS, FORESTRY & RECREATION"	5923-37	2021-10-26	2021-10-27	AMAZON.CA 9C7EY9B73	677.97	CAD	677.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10549	Y-REC SUPER3-PRGM SUPPORT	4816	Computer Network/Information Services	TRAINING SPEAKER
"PARKS, FORESTRY & RECREATION"	5924-37	2021-10-27	2021-10-28	WWW COSTCO CA	"2,689.24"	CAD	"2,689.24"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P10549	Y-REC SUPER3-PRGM SUPPORT	5399	Miscellaneous General Merchandise	MUSKOKA CHAIRS
					"6,417.76"	CAD	"6,417.76"	CAD							
"PARKS, FORESTRY & RECREATION"	5919-50	2021-10-20	2021-10-21	TRADEWINDS INTL SLS CO	762.77	CAD	762.77	CAD	2665	PROTECTIVE CLOTHING	P12198	HORTICULTURE - CITYWIDE	0780	Horticultural and Landscaping Services	POLLINATOR FREINDLY BULBS FOR VOLUNTER MAINT HABITAT
					762.77	CAD	762.77	CAD							
"PARKS, FORESTRY & RECREATION"	5905-56	2021-10-01	2021-10-04	BOLTS PLUS	145.21	CAD	145.21	CAD	2710	GENERAL HARDWARE	P00415	N-WEST3-TURF&HORT	5251	Hardware Stores	MARKING STICK PAINT MARKERS
"PARKS, FORESTRY & RECREATION"	5905-57	2021-10-01	2021-10-04	UNITED REFRIGERATION	47.46	CAD	47.46	CAD	2665	PROTECTIVE CLOTHING	P00415	N-WEST3-TURF&HORT	5065	Electrical Parts and Equipment	NITRILE GLOVES
"PARKS, FORESTRY & RECREATION"	5905-58	2021-10-01	2021-10-04	THE HOME DEPOT #7129	85.71	CAD	85.71	CAD	2715	PAINT SUPPLIES	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  HDX3PK BRUSH
"PARKS, FORESTRY & RECREATION"	5910-46	2021-10-06	2021-10-08	CDN TIRE STORE #00019	53.27	CAD	53.27	CAD	2710	GENERAL HARDWARE	P13472	NY - SPORTS FIELD MAINTENANCE	5200	Home Supply Warehouse	TARPS BUNGEE STRAPS
"PARKS, FORESTRY & RECREATION"	5914-53	2021-10-13	2021-10-14	BOLTS PLUS	145.71	CAD	145.71	CAD	2665	PROTECTIVE CLOTHING	P13472	NY - SPORTS FIELD MAINTENANCE	5251	Hardware Stores	DISPOSABLE SUITS DISPOSABLE RESPIRATOR
					477.36	CAD	477.36	CAD							
"PARKS, FORESTRY & RECREATION"	5910-47	2021-10-06	2021-10-08	THE HOME DEPOT #7080	396.03	CAD	396.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  RSS3/8X7
"PARKS, FORESTRY & RECREATION"	5910-48	2021-10-07	2021-10-08	DUPONT WIRE WORKS LTD	"2,768.50"	CAD	"2,768.50"	CAD	2532	STEEL	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5999	Miscellaneous and Specialty Retail Store	WIRE MESH
"PARKS, FORESTRY & RECREATION"	5914-54	2021-10-13	2021-10-14	CENTRAL FAIRBANK LUMBE	169.70	CAD	169.70	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5039	Construction Materials Not Elsewhere Cla	SCREWS
"PARKS, FORESTRY & RECREATION"	5914-55	2021-10-12	2021-10-14	CTF SUPPLY (11)	196.77	CAD	196.77	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	DECK SCREWS
"PARKS, FORESTRY & RECREATION"	5914-56	2021-10-12	2021-10-14	THE HOME DEPOT #7080	499.97	CAD	499.97	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  MONOSILWDCLR
"PARKS, FORESTRY & RECREATION"	5914-57	2021-10-12	2021-10-14	THE HOME DEPOT #7012	209.66	CAD	209.66	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  SCREWS
"PARKS, FORESTRY & RECREATION"	5914-58	2021-10-12	2021-10-14	THE HOME DEPOT #7073	59.30	CAD	59.30	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	EVERBILT
"PARKS, FORESTRY & RECREATION"	5914-59	2021-10-13	2021-10-14	WINTACT HRDWE	56.45	CAD	56.45	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	SCREWS
"PARKS, FORESTRY & RECREATION"	5914-60	2021-10-13	2021-10-14	TORONTO EAST HOME HARD	32.75	CAD	32.75	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	SCREWS
"PARKS, FORESTRY & RECREATION"	5915-34	2021-10-13	2021-10-15	CTF SUPPLY (11)	101.42	CAD	101.42	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5085	Industrial Supplies Not Elsewhere Classi	SCREWS
"PARKS, FORESTRY & RECREATION"	5921-82	2021-10-21	2021-10-25	THE HOME DEPOT #7080	87.51	CAD	87.51	CAD	2710	GENERAL HARDWARE	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  WEATHERSTRIP
"PARKS, FORESTRY & RECREATION"	5923-38	2021-10-25	2021-10-27	THE HOME DEPOT #7080	299.60	CAD	299.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  3/16X1-3/4FT
"PARKS, FORESTRY & RECREATION"	5924-38	2021-10-26	2021-10-28	THE HOME DEPOT #7080	131.97	CAD	131.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  DUCK 2TREAD
					"5,009.63"	CAD	"5,009.63"	CAD							
PUBLIC HEALTH	5907-22	2021-10-04	2021-10-05	TORONTO EAST PHARMASAV	340.69	CAD	340.69	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5907-23	2021-10-04	2021-10-05	HOSPITAL FOR SICK CHIL	"1,509.93"	CAD	"1,509.93"	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION DRUGS
PUBLIC HEALTH	5907-24	2021-10-04	2021-10-05	SUNNYBROOK M1 PHARMACY	62.25	CAD	62.25	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5907-25	2021-10-04	2021-10-05	SUNNYBROOK M1 PHARMACY	17.80	CAD	17.80	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5909-58	2021-10-04	2021-10-07	BIRCHMOUNT HOSPITAL PH	857.00	CAD	857.00	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5910-49	2021-10-07	2021-10-08	SUNNYBROOK M1 PHARMACY	112.51	CAD	112.51	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5923-39	2021-10-26	2021-10-27	EGH CENTRE PHARMACY	64.95	CAD	64.95	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5923-40	2021-10-26	2021-10-27	SUNNYBROOK M1 PHARMACY	410.33	CAD	410.33	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5925-43	2021-10-28	2021-10-29	TORONTO EAST PHARMASAV	329.70	CAD	329.70	CAD	2824	PRESCRIPTION DRUGS	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
					"3,705.16"	CAD	"3,705.16"	CAD							
"PARKS, FORESTRY & RECREATION"	5904-33	2021-09-30	2021-10-01	MAR CO CLAY PRODUCTS	811.62	CAD	811.62	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12856	RAVINE & WATERCOURSE MAINTENANCE	1740	"Insulation, Masonry, Plastering, Stonewo"	BASEBALL DIAMOND ANCHORS
					811.62	CAD	811.62	CAD							
