Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5825-54	2021-06-15	2021-06-17	THE HOME DEPOT #7129	151.77	CAD	151.77	2715	PAINT SUPPLIES	CAD	*****	UNASSIGNED	5200	Home Supply Warehouse	MARKING PNT
"PARKS, FORESTRY & RECREATION"	5826-42	2021-06-16	2021-06-18	ABLE LOCK SERVICE LTD.	40.68	CAD	40.68	2730	LOCKS	CAD	P00415	N-WEST3-TURF&HORT	7393	"Detective Agencies, Protective Agencies,"	KEYS CUT
"PARKS, FORESTRY & RECREATION"	5826-43	2021-06-17	2021-06-18	BOLTS PLUS	183.06	CAD	183.06	2715	PAINT SUPPLIES	CAD	P13472	NY - SPORTS FIELD MAINTENANCE	5251	Hardware Stores	MARKING PAINT
"PARKS, FORESTRY & RECREATION"	5831-58	2021-06-23	2021-06-25	THE HOME DEPOT #7129	97.52	CAD	97.52	2710	GENERAL HARDWARE	CAD	P00415	N-WEST3-TURF&HORT	5200	Home Supply Warehouse	**MORE**  DECK SCREWS
"PARKS, FORESTRY & RECREATION"	5832-75	2021-06-25	2021-06-28	HUTCHINSON FARM SUPPLY	448.34	CAD	448.34	2160	PARTS - UNLICENSED EQUIPMENT	CAD	P00415	N-WEST3-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	TIRES
					"1,136.05"	CAD	"1,136.05"			CAD					
"PARKS, FORESTRY & RECREATION"	5815-41	2021-06-03	2021-06-04	GRIP CLINCH CANADA	179.29	CAD	179.29	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	NAIL GUN REPAIR
"PARKS, FORESTRY & RECREATION"	5821-44	2021-06-09	2021-06-11	THE HOME DEPOT #7012	837.09	CAD	837.09	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	DRYWALL/MDF SHEETS
"PARKS, FORESTRY & RECREATION"	5830-59	2021-06-23	2021-06-24	GRIP CLINCH CANADA	199.62	CAD	199.62	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5251	Hardware Stores	GUN REPAIRS
					"1,216.00"	CAD	"1,216.00"			CAD					
PUBLIC HEALTH	5814-34	2021-06-01	2021-06-03	BIRCHMOUNT HOSPITAL PH	519.46	CAD	519.46	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5817-63	2021-06-05	2021-06-07	HOSPITAL FOR SICK CHIL	"1,141.82"	CAD	"1,141.82"	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION DRUGS
PUBLIC HEALTH	5818-38	2021-06-07	2021-06-08	HOSPITAL FOR SICK CHIL	897.72	CAD	897.72	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION DRUGS
PUBLIC HEALTH	5819-47	2021-06-08	2021-06-09	NORTH YORK GENERAL HOS	306.00	CAD	306.00	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION DRUGS
PUBLIC HEALTH	5819-48	2021-06-07	2021-06-09	DYNACARE MEDICAL LABOR	270.00	CAD	270.00	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	CAD	PH4021	TUBERCULOSIS PROGRAM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	PROFESSIONAL SERVICES MEDICAL AND DE
PUBLIC HEALTH	5819-49	2021-06-08	2021-06-09	PRESCRIPTION CARE CENT	"4,275.11"	CAD	"4,275.11"	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5819-50	2021-06-08	2021-06-09	PRESCRIPTION CARE CENT	"4,347.87"	CAD	"4,347.87"	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5819-51	2021-06-08	2021-06-09	SUNNYBROOK M1 PHARMACY	112.51	CAD	112.51	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5820-46	2021-06-09	2021-06-10	STJOSEPH'S HEALTH CTR-	810.89	CAD	810.89	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION DRUGS
PUBLIC HEALTH	5820-47	2021-06-09	2021-06-10	STJOSEPH'S HEALTH CTR-	"1,780.38"	CAD	"1,780.38"	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	8062	Hospitals	PRESCRIPTION DRUGS
PUBLIC HEALTH	5826-44	2021-06-17	2021-06-18	QUEENSWAY MOTEL	550.00	CAD	550.00	4840	MOTEL/HOTEL RENT CHG	CAD	PH1079	GENERAL DIVISIONAL EXPENDITURES	7011	"Lodging - Hotels, Motels, Resorts - Not"	MOTEL/HOTEL RENT CHG
PUBLIC HEALTH	5831-59	2021-06-24	2021-06-25	QUEENSWAY MOTEL	550.00	CAD	550.00	4840	MOTEL/HOTEL RENT CHG	CAD	PH1079	GENERAL DIVISIONAL EXPENDITURES	7011	"Lodging - Hotels, Motels, Resorts - Not"	MOTEL/HOTEL RENT CHG
PUBLIC HEALTH	5832-76	2021-06-25	2021-06-28	TORONTO EAST PHARMASAV	329.70	CAD	329.70	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5832-77	2021-06-24	2021-06-28	PHARMASAVE #624	124.87	CAD	124.87	2824	PRESCRIPTION DRUGS	CAD	PH4021	TUBERCULOSIS PROGRAM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5834-71	2021-06-28	2021-06-30	DYNACARE MEDICAL LABOR	810.00	CAD	810.00	4025	PROFESSIONAL SERVICES MEDICAL AND DENTAL	CAD	PH4021	TUBERCULOSIS PROGRAM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	PROFESSIONAL SERVICES MEDICAL AND DE
					"16,826.33"	CAD	"16,826.33"			CAD					
"PARKS, FORESTRY & RECREATION"	5833-57	2021-06-25	2021-06-29	CDN TIRE STORE #00654	326.73	CAD	326.73	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P10452	REGENT PARK-PRGM SUPPORT	5200	Home Supply Warehouse	BINS FOR SUMMER CAMPS
					326.73	CAD	326.73			CAD					
"PARKS, FORESTRY & RECREATION"	5820-48	2021-06-09	2021-06-10	ALPINE LAWN GARDEN EQU	140.91	CAD	140.91	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00264	E-CENTRAL2-TURF&HORT	5251	Hardware Stores	DRIVE SHAFT
"PARKS, FORESTRY & RECREATION"	5821-45	2021-06-09	2021-06-11	JOHN SINGLER	296.06	CAD	296.06	3080	M & E - HAND TOOLS	CAD	P00830	TECH SERV. 1-FLEET EQUIP	5251	Hardware Stores	1/4 RATCHET
"PARKS, FORESTRY & RECREATION"	5822-76	2021-06-10	2021-06-14	WURTH CANADA - WEB	93.20	CAD	93.20	2401	LUBRICANTS	CAD	P00830	TECH SERV. 1-FLEET EQUIP	5085	Industrial Supplies Not Elsewhere Classi	"LUBE, SPRAY"
"PARKS, FORESTRY & RECREATION"	5824-56	2021-06-11	2021-06-16	CTF SUPPLY (08)	38.21	CAD	38.21	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00264	E-CENTRAL2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	BOLTS
"PARKS, FORESTRY & RECREATION"	5827-87	2021-06-17	2021-06-21	PROTEK STARTERS ALTERN	135.60	CAD	135.60	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00264	E-CENTRAL2-TURF&HORT	7538	Automotive Service Shops	STARTER REBUILD
					703.98	CAD	703.98			CAD					
"PARKS, FORESTRY & RECREATION"	5819-52	2021-06-09	2021-06-09	ULINE	"1,457.54"	CAD	"1,457.54"	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P03546	METRO HALL FITNESS CENTRE	5964	Direct Marketing - Catalog Merchants	**MORE**  BLK ULINE UTILITY CART 40X18X33
"PARKS, FORESTRY & RECREATION"	5820-49	2021-06-09	2021-06-10	LEBERT FITNESS INC	452.00	CAD	452.00	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P03546	METRO HALL FITNESS CENTRE	5941	Sporting Goods Stores	FIT EQIP FOR O/D STAN WADLOW
"PARKS, FORESTRY & RECREATION"	5821-46	2021-06-10	2021-06-11	LEBERT FITNESS INC	678.00	CAD	678.00	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P03546	METRO HALL FITNESS CENTRE	5941	Sporting Goods Stores	FIT EQUIP FOR O/D REGENT PARK
					"2,587.54"	CAD	"2,587.54"			CAD					
PUBLIC HEALTH	5822-77	2021-06-11	2021-06-14	DIGITAL HEALTH CANADA	"-1,050.00"	CAD	"-1,050.00"	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CAD	PH4139	HEALTH INFORMATICS	8398	"Organizations, Charitable and Social Ser"	CONFERENCES/SEMINARS - REGISTRATION
					"-1,050.00"	CAD	"-1,050.00"			CAD					
"PARKS, FORESTRY & RECREATION"	5813-62	2021-06-01	2021-06-02	ALPINE LAWN GARDEN EQU	419.71	CAD	419.71	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00264	E-CENTRAL2-TURF&HORT	5251	Hardware Stores	PARTS FOR TRIMMER
"PARKS, FORESTRY & RECREATION"	5817-64	2021-06-04	2021-06-07	ALPINE LAWN GARDEN EQU	310.69	CAD	310.69	3080	M & E - HAND TOOLS	CAD	P00038	E-EAST-PRUNING/REMOVAL	5251	Hardware Stores	HT ATTACHMENT
"PARKS, FORESTRY & RECREATION"	5817-65	2021-06-04	2021-06-07	ALPINE LAWN GARDEN EQU	378.53	CAD	378.53	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00264	E-CENTRAL2-TURF&HORT	5251	Hardware Stores	PARTS FOR TRIMMER
"PARKS, FORESTRY & RECREATION"	5820-50	2021-06-09	2021-06-10	ALPINE LAWN GARDEN EQU	512.86	CAD	512.86	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00038	E-EAST-PRUNING/REMOVAL	5251	Hardware Stores	PARTS FOR CHAIN SAW
"PARKS, FORESTRY & RECREATION"	5824-57	2021-06-15	2021-06-16	ALPINE LAWN GARDEN EQU	504.37	CAD	504.37	2120	PARTS - MACHINERY & EQUIPMENT	CAD	P00268	E-NORTH2-TURF&HORT	5251	Hardware Stores	PARTS FOR LAWNMOWER
"PARKS, FORESTRY & RECREATION"	5831-60	2021-06-24	2021-06-25	AUTO PARTS CENTRES	121.61	CAD	121.61	2401	LUBRICANTS	CAD	P00268	E-NORTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	LUBRICATE
"PARKS, FORESTRY & RECREATION"	5834-72	2021-06-24	2021-06-30	INTERLINE WHOLESALE HA	68.93	CAD	68.93	3080	M & E - HAND TOOLS	CAD	P00830	TECH SERV. 1-FLEET EQUIP	5072	Hardware Equipment and Supplies	SHOP TOOLS
					"2,316.70"	CAD	"2,316.70"			CAD					
"PARKS, FORESTRY & RECREATION"	5831-61	2021-06-24	2021-06-25	MISSISSAUGA STEEL MART	473.31	CAD	473.31	2532	STEEL	CAD	P12754	W-NORTH-N-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	"METAL PGATES, PLUNKETT/HIGH PARK"
					473.31	CAD	473.31			CAD					
"PARKS, FORESTRY & RECREATION"	5812-44	2021-05-31	2021-06-01	HYDROGARDEN SERVICES D	900.00	CAD	900.00	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00404	N-CENTRAL-TURF&HORT	5261	Lawn and Garden Supply Stores	SOIL MIX FOR PLANTERS
"PARKS, FORESTRY & RECREATION"	5814-35	2021-06-01	2021-06-03	HYDROGARDEN SERVICES D	932.32	CAD	932.32	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00404	N-CENTRAL-TURF&HORT	5261	Lawn and Garden Supply Stores	SOIL MIX FOR PLANTERS
"PARKS, FORESTRY & RECREATION"	5815-42	2021-06-03	2021-06-04	CENTENNIAL PLUMBING SU	356.87	CAD	356.87	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00404	N-CENTRAL-TURF&HORT	1711	"Air Conditioning, Heating, and Plumbing"	HOSES FOR WATERING
"PARKS, FORESTRY & RECREATION"	5820-51	2021-06-10	2021-06-10	ULINE	477.30	CAD	477.30	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00404	N-CENTRAL-TURF&HORT	5964	Direct Marketing - Catalog Merchants	**MORE**  UPS A/S WHT PEANUTS 7 CU FT
"PARKS, FORESTRY & RECREATION"	5832-78	2021-06-25	2021-06-28	LEE VALLEY - VAUGHAN	380.93	CAD	380.93	3080	M & E - HAND TOOLS	CAD	P00404	N-CENTRAL-TURF&HORT	5072	Hardware Equipment and Supplies	PRUNING TOOLS AND ERONOMIC TOOLS FOR GARDENERS
"PARKS, FORESTRY & RECREATION"	5832-79	2021-06-25	2021-06-28	SPEELMAN'S GARDEN CENT	293.80	CAD	293.80	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00404	N-CENTRAL-TURF&HORT	5261	Lawn and Garden Supply Stores	ERGONOMIC HAND TOOLS FOR GARDENERS
					"3,341.22"	CAD	"3,341.22"			CAD					
"PARKS, FORESTRY & RECREATION"	5825-55	2021-06-16	2021-06-17	MARCHANTS.COM	517.38	CAD	517.38	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P04677	RODING-SUMMER CAMPS	5941	Sporting Goods Stores	"HOOPS, SOCCER BALLS, BEANS"
"PARKS, FORESTRY & RECREATION"	5829-56	2021-06-22	2021-06-23	MARCHANTS.COM	-87.52	CAD	-87.52	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P04677	RODING-SUMMER CAMPS	5941	Sporting Goods Stores	"HOOPS, SOCCER BALLS BAGS"
"PARKS, FORESTRY & RECREATION"	5833-58	2021-06-27	2021-06-29	WAL-MART #1137	42.94	CAD	42.94	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P06080	RODING-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	ZIPLOCK
					472.80	CAD	472.80			CAD					
"PARKS, FORESTRY & RECREATION"	5812-45	2021-05-28	2021-06-01	WWW.CANADIANTIRE.CA	225.95	CAD	225.95	3310	FURNISHINGS	CAD	P00545	S-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	TABLES FOR LUNCH ROOM
"PARKS, FORESTRY & RECREATION"	5818-39	2021-06-07	2021-06-08	KOOY BROTHERS	557.15	CAD	557.15	2082	HEALTH & SAFETY SUPPLIES	CAD	P00545	S-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	ANTI VIBRATION GLOVES
"PARKS, FORESTRY & RECREATION"	5819-53	2021-06-07	2021-06-09	THE HOME DEPOT #7073	456.85	CAD	456.85	2710	GENERAL HARDWARE	CAD	P00545	S-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	FOLDING SAW LOCK BOX FANS
"PARKS, FORESTRY & RECREATION"	5826-45	2021-06-17	2021-06-18	MASTERS GOLF CARTS INC	"2,994.50"	CAD	"2,994.50"	4520	RENTAL OF MACHINERY AND EQUIPMENT	CAD	P00545	S-CENTRAL1-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	UTILITY VEHICLE RENTAL
"PARKS, FORESTRY & RECREATION"	5827-88	2021-06-18	2021-06-21	THE HOME DEPOT #7073	123.17	CAD	123.17	2710	GENERAL HARDWARE	CAD	P00545	S-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	WET DRY VACUUM
"PARKS, FORESTRY & RECREATION"	5828-35	2021-06-21	2021-06-22	THE SOURCE 50150	293.78	CAD	293.78	4804	WIRELESS DEVICES	CAD	P00545	S-CENTRAL1-TURF&HORT	5732	Electronic Sales	2 WAY RADIOS
					"4,651.40"	CAD	"4,651.40"			CAD					
"PARKS, FORESTRY & RECREATION"	5813-63	2021-06-01	2021-06-02	KOOY BROS LAWN	294.76	CAD	294.76	2710	GENERAL HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	LINE TRIMMER WIRE
"PARKS, FORESTRY & RECREATION"	5814-36	2021-06-02	2021-06-03	SUPER SAVE GROUP GT	507.28	CAD	507.28	4520	RENTAL OF MACHINERY AND EQUIPMENT	CAD	P00267	E-NORTH1-TURF&HORT	7394	"Equipment Rental and Leasing Services, F"	RENTAL OF PORTABLE TOILET
"PARKS, FORESTRY & RECREATION"	5815-43	2021-06-03	2021-06-04	BBYMARKETPLA CRHOUSE T	32.59	CAD	32.59	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00267	E-NORTH1-TURF&HORT	5732	Electronic Sales	HEADPHONES
"PARKS, FORESTRY & RECREATION"	5815-44	2021-06-03	2021-06-04	BEST BUY.CA # 900	45.19	CAD	45.19	3410	COMPUTERS - HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5732	Electronic Sales	SPEAKERS FOR COMPUTER
"PARKS, FORESTRY & RECREATION"	5815-45	2021-06-03	2021-06-04	MARCHANT'S SCHOOL SPOR	983.10	CAD	983.10	2601	DUR REC & EDUC SUPP	CAD	P00267	E-NORTH1-TURF&HORT	5941	Sporting Goods Stores	NETS FOR SOCCER FIELDS
"PARKS, FORESTRY & RECREATION"	5819-54	2021-06-07	2021-06-09	THE HOME DEPOT CANADA	219.22	CAD	219.22	3015	M & E - GROUNDS	CAD	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	TURF ROLLER
"PARKS, FORESTRY & RECREATION"	5822-78	2021-06-11	2021-06-14	HYDROGARDEN SERVICES D	927.53	CAD	927.53	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00267	E-NORTH1-TURF&HORT	5261	Lawn and Garden Supply Stores	PROMIX SOIL
"PARKS, FORESTRY & RECREATION"	5822-79	2021-06-10	2021-06-14	THE HOME DEPOT #7001	19.14	CAD	19.14	2710	GENERAL HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	TARPS
"PARKS, FORESTRY & RECREATION"	5827-89	2021-06-18	2021-06-21	THE HOME DEPOT #7001	53.97	CAD	53.97	2710	GENERAL HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	"9"" 4PK STAKE"
"PARKS, FORESTRY & RECREATION"	5828-36	2021-06-21	2021-06-22	LEE VALLEY - SCARBOROU	233.91	CAD	233.91	2710	GENERAL HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5072	Hardware Equipment and Supplies	"PRUNERS, KNEE PADS, SHARPENER"
"PARKS, FORESTRY & RECREATION"	5832-80	2021-06-25	2021-06-28	LEE VALLEY - SCARBOROU	123.17	CAD	123.17	2665	PROTECTIVE CLOTHING	CAD	P00267	E-NORTH1-TURF&HORT	5072	Hardware Equipment and Supplies	KNEE PADS
"PARKS, FORESTRY & RECREATION"	5832-81	2021-06-25	2021-06-28	THE HOME DEPOT #7001	101.11	CAD	101.11	2531	LUMBER	CAD	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	4X8-5/8.STD
"PARKS, FORESTRY & RECREATION"	5833-59	2021-06-28	2021-06-29	ALPINE LAWN GARDEN EQU	598.84	CAD	598.84	2710	GENERAL HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5251	Hardware Stores	LINE TRIMMER
"PARKS, FORESTRY & RECREATION"	5834-73	2021-06-28	2021-06-30	THE HOME DEPOT #7001	42.92	CAD	42.92	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	"40""X100'"
"PARKS, FORESTRY & RECREATION"	5834-74	2021-06-28	2021-06-30	THE HOME DEPOT #7001	103.86	CAD	103.86	2710	GENERAL HARDWARE	CAD	P00267	E-NORTH1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  HD900C
"PARKS, FORESTRY & RECREATION"	5834-75	2021-06-29	2021-06-30	EAGLE BEAVER SPORTS LT	152.55	CAD	152.55	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00267	E-NORTH1-TURF&HORT	5941	Sporting Goods Stores	CHALK FOR FOUL LINES
					"4,439.14"	CAD	"4,439.14"			CAD					
"PARKS, FORESTRY & RECREATION"	5832-82	2021-06-25	2021-06-28	AMZN MKTP CA 2114G6BM2	399.95	CAD	399.95	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P12663	NORTH - GENERAL REGION - INTEGRATION SER	4816	Computer Network/Information Services	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5832-83	2021-06-25	2021-06-28	AMZN MKTP CA 215H95B02	399.95	CAD	399.95	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P12663	NORTH - GENERAL REGION - INTEGRATION SER	4816	Computer Network/Information Services	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5832-84	2021-06-26	2021-06-28	AMZN MKTP CA 210PQ0QX2	23.99	CAD	23.99	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P12663	NORTH - GENERAL REGION - INTEGRATION SER	4816	Computer Network/Information Services	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5832-85	2021-06-26	2021-06-28	AMZN MKTP CA 214X56710	24.99	CAD	24.99	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P12663	NORTH - GENERAL REGION - INTEGRATION SER	4816	Computer Network/Information Services	PROGRAM SUPPLIES
"PARKS, FORESTRY & RECREATION"	5832-86	2021-06-27	2021-06-28	AMZN MKTP CA 219B65U20	99.85	CAD	99.85	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P12663	NORTH - GENERAL REGION - INTEGRATION SER	4816	Computer Network/Information Services	PROGRAM SUPPLIES
					948.73	CAD	948.73			CAD					
"PARKS, FORESTRY & RECREATION"	5813-64	2021-05-31	2021-06-02	THE HOME DEPOT #7107	-168.33	CAD	-168.33	2710	GENERAL HARDWARE	CAD	P10186	C-REC SUPER2-PRGM SUPPORT	5200	Home Supply Warehouse	GENERAL HARDWARE RETURNED
					-168.33	CAD	-168.33			CAD					
"PARKS, FORESTRY & RECREATION"	5821-47	2021-06-10	2021-06-11	UOFG-LAB SERVICES DIVI	390.00	CAD	390.00	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00516	HIGH PARK-PRGM SUPPORT	5942	Book Stores	CARCASS DISPOSAL
"PARKS, FORESTRY & RECREATION"	5821-48	2021-06-09	2021-06-11	RENS PETS DEPOT-DIST C	154.00	CAD	154.00	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00516	HIGH PARK-PRGM SUPPORT	5995	Pet Shops - Pet Food and Supplies	VITAMIN MINERAL BLEND
"PARKS, FORESTRY & RECREATION"	5827-90	2021-06-18	2021-06-21	UOFG-LARGE ANIMAL CLIN	600.00	CAD	600.00	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00516	HIGH PARK-PRGM SUPPORT	8220	"Colleges, Universities, Professional Sch"	"EXAM, EMERG ACCESS FEE"
"PARKS, FORESTRY & RECREATION"	5827-91	2021-06-17	2021-06-21	UOFG-LARGE ANIMAL CLIN	"1,000.00"	CAD	"1,000.00"	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00516	HIGH PARK-PRGM SUPPORT	8220	"Colleges, Universities, Professional Sch"	EXAM BIOCHEMISTRY PROFILE
"PARKS, FORESTRY & RECREATION"	5831-62	2021-06-24	2021-06-25	SQ  RACHEL'S SHEARING	406.85	CAD	406.85	2999	MISCELLANEOUS MATERIALS & SUPPLIES	CAD	P00516	HIGH PARK-PRGM SUPPORT	8999	Professional Services - Not Elsewhere Cl	LLAMA SHEARING
					"2,550.85"	CAD	"2,550.85"			CAD					
SOLID WASTE MANAGEMENT	5828-37	2021-06-18	2021-06-22	CDN TIRE STORE #00321	79.09	CAD	79.09	3099	GENERAL EQUIPMENT	CAD	SW0805	DISCO TS OPERATIONS	5200	Home Supply Warehouse	TOASTER OVEN
					79.09	CAD	79.09			CAD					
"PARKS, FORESTRY & RECREATION"	5817-66	2021-06-04	2021-06-07	THE HOME DEPOT #7080	76.84	CAD	76.84	2170	PARTS - WEIGH SCALES	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	"6"" NAILS"
"PARKS, FORESTRY & RECREATION"	5822-80	2021-06-11	2021-06-14	THE HOME DEPOT #7080	211.21	CAD	211.21	2710	GENERAL HARDWARE	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  SLEDGE HMR
"PARKS, FORESTRY & RECREATION"	5832-87	2021-06-24	2021-06-28	THE HOME DEPOT #7012	792.56	CAD	792.56	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5200	Home Supply Warehouse	**MORE**  PADLOCK- 2PK
"PARKS, FORESTRY & RECREATION"	5832-88	2021-06-25	2021-06-28	BITPLUS ROOFING SUPPLI	165.21	CAD	165.21	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CAD	P12081	SOUTH-GENERAL-SPECIALIZED MAINT	5039	Construction Materials Not Elsewhere Cla	DRIP EDGE/SPRAY FOAM
					"1,245.82"	CAD	"1,245.82"			CAD					
"PARKS, FORESTRY & RECREATION"	5826-46	2021-06-17	2021-06-18	BALL SUPERIOR	"1,428.08"	CAD	"1,428.08"	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00117	HIGH PARK-PLANT PRODUCTION	5193	"Florists Supplies, Nursery Stock, and Fl"	SEEDS FOR PRODUCTION THAT ARE NOT AVAIL ON CONTRACT
"PARKS, FORESTRY & RECREATION"	5827-92	2021-06-18	2021-06-21	BALL SUPERIOR	226.07	CAD	226.07	2560	AGRICULTURE & BOTANICAL SUPPLIES	CAD	P00117	HIGH PARK-PLANT PRODUCTION	5193	"Florists Supplies, Nursery Stock, and Fl"	SEEDS FOR PRODUCTION THAT ARE NOT AVAIL ON CONTRACT
					"1,654.15"	CAD	"1,654.15"			CAD					
"PARKS, FORESTRY & RECREATION"	5831-63	2021-06-25	2021-06-25	OFFICE CENTRAL	128.72	CAD	128.72	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	CAD	P04651	G&I RISK-SUMMER CAMPS	5943	"Office, School Supply, and Stationery St"	"LETTER BEADS, SMALL PONY BEADS RAT TALL STRING EMBROIDARY THREAD"
