Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5741-22	2021-02-24	2021-02-25	COSTCO WHOLESALE W535	"1,267.85"	CAD	"1,267.85"	CAD	3410	COMPUTERS - HARDWARE	P12901	YOUTH LOUNGE- CW	5300	Wholesale Clubs	"COMPUTER MONITORS, KITCHEN SUPPLIES FOR PROGRAM"
"PARKS, FORESTRY & RECREATION"	5741-23	2021-02-25	2021-02-25	LONG & MCQUADE	475.94	CAD	475.94	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	5733	"Music Stores - Musical Instruments, Pian"	4X3 STUDIO MONITOR
"PARKS, FORESTRY & RECREATION"	5741-24	2021-02-24	2021-02-25	AMZN MKTP CA 808CF7N63	677.99	CAD	677.99	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	SUBWOOFER
"PARKS, FORESTRY & RECREATION"	5741-25	2021-02-25	2021-02-25	AMZN MKTP CA OC6I64IN3	165.00	CAD	165.00	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	STUDIO LIGHTS
"PARKS, FORESTRY & RECREATION"	5741-26	2021-02-25	2021-02-25	AMZN MKTP CA 6J8DC3U43	165.00	CAD	165.00	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	STUDIO LIGHTS
"PARKS, FORESTRY & RECREATION"	5741-27	2021-02-25	2021-02-25	AMZN MKTP CA 2I8KN8J13	165.00	CAD	165.00	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	STUDIO LIGHTS
"PARKS, FORESTRY & RECREATION"	5741-28	2021-02-25	2021-02-25	AMZN MKTP CA WC8NB93I3	165.00	CAD	165.00	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	STUDIO LIGHTS
"PARKS, FORESTRY & RECREATION"	5741-29	2021-02-25	2021-02-25	AMZN MKTP CA A88GS5MN3	24.98	CAD	24.98	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	STUDIO CABLES
"PARKS, FORESTRY & RECREATION"	5742-45	2021-02-24	2021-02-26	THE HOME DEPOT #7011	448.61	CAD	448.61	CAD	3030	M & E - OFFICE	P12901	YOUTH LOUNGE- CW	5200	Home Supply Warehouse	"36"" TALL CABINET"
"PARKS, FORESTRY & RECREATION"	5742-46	2021-02-24	2021-02-26	THE HOME DEPOT #7129	448.61	CAD	448.61	CAD	3030	M & E - OFFICE	P12901	YOUTH LOUNGE- CW	5200	Home Supply Warehouse	"36"" TALL CABINET"
"PARKS, FORESTRY & RECREATION"	5742-47	2021-02-24	2021-02-26	THE HOME DEPOT #7129	437.31	CAD	437.31	CAD	3030	M & E - OFFICE	P12901	YOUTH LOUNGE- CW	5200	Home Supply Warehouse	"36"" TALL CABINET"
					"18,018.09"	CAD	"17,973.54"	CAD							
							33.89	USD							
"PARKS, FORESTRY & RECREATION"	5728-47	2021-02-05	2021-02-08	WAL-MART #3054	41.99	CAD	41.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10911	CENTENNIAL SKI CTR-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"HOT CHOCOLATE, SUGAR FOR STAFF AT RINKS"
"PARKS, FORESTRY & RECREATION"	5730-28	2021-02-10	2021-02-10	AMZN MKTP CA 9V84211Y3	90.34	CAD	90.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10911	CENTENNIAL SKI CTR-PRGM SUPPORT	4816	Computer Network/Information Services	HAND WARMERS
					132.33	CAD	132.33	CAD							
"PARKS, FORESTRY & RECREATION"	5725-28	2021-02-03	2021-02-04	BELL TV	87.12	CAD	87.12	CAD	4441	CONTRACTED SERVICES - CABLE TV	P10154	JOHN INNES-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY BILL
					87.12	CAD	87.12	CAD							
SOLID WASTE MANAGEMENT	5724-23	2021-02-02	2021-02-03	ST. CLAIR GREETINGS	12.23	CAD	12.23	CAD	4805	POSTAGE	SW0718	SWM - LITTER COLLECT	5947	"Card, Gift, Novelty, and Souvenir Shops"	REGISTERED MAIL
SOLID WASTE MANAGEMENT	5727-57	2021-02-04	2021-02-05	ST. CLAIR GREETINGS	12.23	CAD	12.23	CAD	4805	POSTAGE	SW0718	SWM - LITTER COLLECT	5947	"Card, Gift, Novelty, and Souvenir Shops"	REGISTERED MAIL
SOLID WASTE MANAGEMENT	5738-50	2021-02-19	2021-02-22	AMAZON.CA PRIME MEMBER	9.03	CAD	9.03	CAD	4760	MEMBERSHIP FEES	SW0718	SWM - LITTER COLLECT	5968	Direct Marketing - Continuity/Subscripti	AMAZON PRIME MEMBERSHIP
SOLID WASTE MANAGEMENT	5739-20	2021-02-22	2021-02-23	DAVISVILLE CARE PHARMA	24.45	CAD	24.45	CAD	4805	POSTAGE	SW0718	SWM - LITTER COLLECT	4215	"Courier Services - Air & Ground, Freight"	REGISTERED MAIL
					57.94	CAD	57.94	CAD							
"PARKS, FORESTRY & RECREATION"	5737-26	2021-02-18	2021-02-19	BELL TV	64.35	CAD	64.35	CAD	4441	CONTRACTED SERVICES - CABLE TV	P06667	ELLESMERE-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY BILL
					64.35	CAD	64.35	CAD							
TORONTO WATER	5723-15	2021-02-01	2021-02-02	COOPER EQUIPMENT RENTA	207.92	CAD	207.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	7394	"Equipment Rental and Leasing Services, F"	DEHUMIDIFIER DRIZAIR RENTAL
TORONTO WATER	5724-24	2021-02-02	2021-02-03	EASTERN LESLIE CAR WAS	18.06	CAD	18.06	CAD	2082	HEALTH & SAFETY SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	7542	Car Washes	COVID 19 SUPPLIES
TORONTO WATER	5724-25	2021-02-02	2021-02-03	KEE SAFETY LIMITED	595.33	CAD	595.33	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	RENTAL UNIT
TORONTO WATER	5724-26	2021-02-01	2021-02-03	CTF SUPPLY (11)	"1,151.53"	CAD	"1,151.53"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	FLANGE AND RAIL SUPPORT
TORONTO WATER	5728-48	2021-02-04	2021-02-08	BUNNING SPLICING & RIG	42.71	CAD	42.71	CAD	2710	GENERAL HARDWARE	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	HANDRAIL HARDWARE
TORONTO WATER	5728-49	2021-02-04	2021-02-08	PACIFIC FASTENERS (198	40.68	CAD	40.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5251	Hardware Stores	HANDRAIL FASTNERS
TORONTO WATER	5728-50	2021-02-04	2021-02-08	CTF SUPPLY (11)	216.38	CAD	216.38	CAD	2710	GENERAL HARDWARE	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	HANDRAIL
TORONTO WATER	5732-43	2021-02-11	2021-02-12	BERNARDI BUILDING SUPP	410.05	CAD	410.05	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5211	"Building Materials, Lumber Stores"	BALES STRAW
TORONTO WATER	5738-51	2021-02-18	2021-02-22	CTF SUPPLY (11)	491.38	CAD	491.38	CAD	2082	HEALTH & SAFETY SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	AEROCHEM SURFACE DISINFECTING WIPES
					"3,174.04"	CAD	"3,174.04"	CAD							
TRANSPORTATION SERVICES	5727-58	2021-02-03	2021-02-05	WWW.CANADIANTIRE.CA	56.48	CAD	56.48	CAD	2710	GENERAL HARDWARE	TS6060	CLAIMS & INVESTIGATION	5200	Home Supply Warehouse	VEHICLE POWER INVERTER
					56.48	CAD	56.48	CAD							
"PARKS, FORESTRY & RECREATION"	5722-47	2021-01-29	2021-02-01	WAL-MART # 3000	40.61	CAD	40.61	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P07855	LEACOCK CC-PRGM SUPPORT	5310	Discount Stores	TWO CALENDAR PLANNERS
"PARKS, FORESTRY & RECREATION"	5728-51	2021-02-04	2021-02-08	WAL-MART #3161	91.26	CAD	91.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13279	SUMMER CAMPS-STEPHEN LEACOCK RC	5411	"Grocery Stores, Supermarkets"	"TOTE BINS, CLEAR SMALLER BINS"
					131.87	CAD	131.87	CAD							
TORONTO WATER	5730-29	2021-02-10	2021-02-10	ELECTRICAL SAFETY AUTH	"1,332.38"	CAD	"1,332.38"	CAD	4424	CONTRACTED SERVICES - GENERAL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4900	"Utilities - Electric, Gas, Sanitary, Wat"	FIELD EVALUATION SERVICES
TORONTO WATER	5733-42	2021-02-13	2021-02-15	ELECTRICAL SAFETY AUTH	94.92	CAD	94.92	CAD	4424	CONTRACTED SERVICES - GENERAL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4900	"Utilities - Electric, Gas, Sanitary, Wat"	LV CONSUMER SERVICES FOR HIGHFIELD
					"1,427.30"	CAD	"1,427.30"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5731-19	2021-02-11	2021-02-11	AMZN MKTP CA MB5A67RW3	39.58	CAD	39.58	CAD	2715	PAINT SUPPLIES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	SPRAY PAINTING STENCIL EQUIPMENT
ECONOMIC DEVELOPMENT & CULTURE	5732-44	2021-02-10	2021-02-12	WWW.CANADIANTIRE.CA	118.54	CAD	118.54	CAD	2715	PAINT SUPPLIES	PH4128	MASS IMMUNIZATION CLINICS	5200	Home Supply Warehouse	SPRAY PAINT
ECONOMIC DEVELOPMENT & CULTURE	5736-38	2021-02-18	2021-02-18	AMZN MKTP CA 4U0J70E53	23.39	CAD	23.39	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	MASONARY LINE
ECONOMIC DEVELOPMENT & CULTURE	5736-39	2021-02-18	2021-02-18	AMAZON.CA AN69C1BN3	58.70	CAD	58.70	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	CHALK LINE
ECONOMIC DEVELOPMENT & CULTURE	5736-40	2021-02-18	2021-02-18	AMZN MKTP CA F44LM6SL3	33.89	CAD	33.89	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	MARKING CHALK
ECONOMIC DEVELOPMENT & CULTURE	5740-23	2021-02-24	2021-02-24	AMZN MKTP CA 4S86V86O3	21.99	CAD	21.99	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	DOUBLE SIDED TAPE
ECONOMIC DEVELOPMENT & CULTURE	5740-24	2021-02-24	2021-02-24	AMZN MKTP CA QB2LD5VD3	27.90	CAD	27.90	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	FOAM TAPE
ECONOMIC DEVELOPMENT & CULTURE	5741-30	2021-02-25	2021-02-25	AMZN MKTP CA GB9ZJ3AO3	39.96	CAD	39.96	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	MASKS
					363.95	CAD	363.95	CAD							
FACILITIES MANAGEMENT	5722-48	2021-01-29	2021-02-01	CUSTOM DOOR AND LOCK S	63.85	CAD	63.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662034	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	REKEY LOCK AND CUT 4 KEYS
FACILITIES MANAGEMENT	5722-49	2021-01-29	2021-02-01	CUSTOM DOOR AND LOCK S	38.70	CAD	38.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662324	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	CUT 2 SETS OF KEYS
FACILITIES MANAGEMENT	5722-50	2021-01-29	2021-02-01	HARDWARE AGENCIES	234.59	CAD	234.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61661930	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOOR CLOSER 1461
FACILITIES MANAGEMENT	5725-29	2021-02-03	2021-02-04	HARDWARE AGENCIES	21.71	CAD	21.71	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666372	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOOR SWEEP
FACILITIES MANAGEMENT	5725-30	2021-02-03	2021-02-04	HARDWARE AGENCIES	107.78	CAD	107.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662099	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	FOUR 9 INCH WRAP AROUND A
FACILITIES MANAGEMENT	5727-59	2021-02-04	2021-02-05	HARDWARE AGENCIES	806.14	CAD	806.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666229	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOOR CLOSERS
FACILITIES MANAGEMENT	5727-60	2021-02-04	2021-02-05	HARDWARE AGENCIES	309.74	CAD	309.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662260	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	PANIC BAR AND 2 PUSH PLATES
FACILITIES MANAGEMENT	5727-61	2021-02-04	2021-02-05	HARDWARE AGENCIES	239.33	CAD	239.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662260	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	SARGENT MORTISE DEADBOLT
FACILITIES MANAGEMENT	5728-52	2021-02-05	2021-02-08	HARDWARE AGENCIES	146.05	CAD	146.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662260	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	LEVER TRIM
FACILITIES MANAGEMENT	5728-53	2021-02-05	2021-02-08	HARDWARE AGENCIES	112.18	CAD	112.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666851	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	GRADE TO STOREROOM FUNCTION AND LUBE
FACILITIES MANAGEMENT	5728-54	2021-02-05	2021-02-08	HARDWARE AGENCIES	60.13	CAD	60.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666229	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	THREE HALF LAP HINGES
FACILITIES MANAGEMENT	5729-17	2021-02-08	2021-02-09	CUSTOM DOOR AND LOCK S	22.60	CAD	22.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666901	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	REKEY CYLINDER
FACILITIES MANAGEMENT	5730-30	2021-02-09	2021-02-10	CUSTOM DOOR AND LOCK S	21.47	CAD	21.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666956	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	CUT FOUR KEYS
FACILITIES MANAGEMENT	5730-31	2021-02-09	2021-02-10	HARDWARE AGENCIES	47.52	CAD	47.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61667066	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOOR SWEEP AND LUBE
FACILITIES MANAGEMENT	5732-45	2021-02-10	2021-02-12	CTF SUPPLY (11)	38.58	CAD	38.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61666738	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	BOLTS AND FOUR DRILL BITS
FACILITIES MANAGEMENT	5733-43	2021-02-12	2021-02-15	HARDWARE AGENCIES	147.84	CAD	147.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61667943	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	PANIC BAR
FACILITIES MANAGEMENT	5737-27	2021-02-18	2021-02-19	HARDWARE AGENCIES	656.98	CAD	656.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61668039	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	LEVER UNICAN LOCK WITH IC CORE
FACILITIES MANAGEMENT	5737-28	2021-02-18	2021-02-19	HARDWARE AGENCIES	26.94	CAD	26.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61668039	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	WRAP AROUND DOOR PLATE
FACILITIES MANAGEMENT	5739-21	2021-02-22	2021-02-23	HARDWARE AGENCIES	63.12	CAD	63.12	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61669286	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DEADBOLT DOUBLE CYLINDER
FACILITIES MANAGEMENT	5740-25	2021-02-23	2021-02-24	APPLEBY LOCK	305.10	CAD	305.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61668039	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	TWO I/C CORES PRIMUS AND TWO KEYS CUT
FACILITIES MANAGEMENT	5740-26	2021-02-23	2021-02-24	APPLEBY LOCK	350.30	CAD	350.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61669809	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	NEW MORTISE CYLINDER AND TEN KEYS
					"3,820.65"	CAD	"3,820.65"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5736-41	2021-02-17	2021-02-18	SPOTIFY P137B81333	9.99	CAD	9.99	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	SE0004	AC CE CAVALCADE OF LIGHTS	5815	Digital Goods - Audiovisual Media Includ	MONTHLY SUBSCRIPTION FEE FOR ARTIST RESEARCH.
					9.99	CAD	9.99	CAD							
"PARKS, FORESTRY & RECREATION"	5722-51	2021-01-29	2021-02-01	SOUNDTRACK YOUR BRAND	35.20	CAD	26.99	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	5815	Digital Goods - Audiovisual Media Includ	STREAMING SERVICE FOR NPS
"PARKS, FORESTRY & RECREATION"	5733-44	2021-02-11	2021-02-15	WAL MART CANADA INC	248.57	CAD	248.57	CAD	3050	M & E - KITCHEN	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	5310	Discount Stores	FRIDGE
					283.77	CAD	248.57	CAD							
							26.99	USD							
"PARKS, FORESTRY & RECREATION"	5728-55	2021-02-05	2021-02-08	JBE TILT N LOAD	649.75	CAD	649.75	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	P10908	NY SKI CENTRE-OPERATIONS	4214	"Motor Freight Carriers, Trucking - Local"	SNOW GROOMER BEING TOWED
"PARKS, FORESTRY & RECREATION"	5742-48	2021-02-24	2021-02-26	PETROCAN	30.00	CAD	30.00	CAD	2260	GASOLINE	P00404	N-CENTRAL-TURF&HORT	5541	Service Stations (with or without Ancill	GAS FOR MACHINES
					679.75	CAD	679.75	CAD							
FACILITIES MANAGEMENT	5738-52	2021-02-18	2021-02-22	THE HOME DEPOT #7109	45.17	CAD	45.17	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61638875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	UTILITY HTER
FACILITIES MANAGEMENT	5738-53	2021-02-18	2021-02-22	THE HOME DEPOT #7109	39.53	CAD	39.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61638875	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	CE 24 UC
					84.70	CAD	84.70	CAD							
"PARKS, FORESTRY & RECREATION"	5722-52	2021-01-28	2021-02-01	TERRAFIX GEOSYNTHETICS	727.06	CAD	727.06	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5085	Industrial Supplies Not Elsewhere Classi	COIR MAT
					727.06	CAD	727.06	CAD							
"PARKS, FORESTRY & RECREATION"	5740-27	2021-02-22	2021-02-24	NEXT SUPPLY	144.55	CAD	144.55	CAD	2535	PLUMBING SUPPLIES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5251	Hardware Stores	"GLOVES, ELBOW, PLIERS"
					144.55	CAD	144.55	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5740-28	2021-02-24	2021-02-24	AMAZON.CA 8T5O736E3	20.74	CAD	20.74	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0094	MH MUS SPADINA MUSEUM ADMINISTRATION	4816	Computer Network/Information Services	INDIGENOUS STYLE GUIDE BOOK
					20.74	CAD	20.74	CAD							
TECHNOLOGY SERVICES	5732-46	2021-02-11	2021-02-12	HOO HOOTSUITE INC	14.70	CAD	11.29	USD	4995	OTHER EXPENSES	IT2109	EAS MANAGEMENT SERVICES	7399	Business Services - Not Elsewhere Classi	HOOTSUITE PRO PACKAGE
					14.70	CAD	11.29	USD							
SOLID WASTE MANAGEMENT	5722-53	2021-01-29	2021-02-01	THE HOME DEPOT CANADA	48.41	CAD	48.41	CAD	3099	GENERAL EQUIPMENT	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	PURCHASE OF HEATER FOR BERMONDSEY HHW DEPOT OFFICE (NOTE: ITEM IS IN THE PROCESS OF BEING REFUNDED)
SOLID WASTE MANAGEMENT	5723-16	2021-01-29	2021-02-02	WWW.CANADIANTIRE.CA	63.86	CAD	63.86	CAD	3099	GENERAL EQUIPMENT	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	CERAMIC HEATER FOR BERMONDSEY HHW DEPOT OFFICE.
SOLID WASTE MANAGEMENT	5739-22	2021-02-21	2021-02-23	THE HOME DEPOT CANADA	-48.41	CAD	-48.41	CAD	3099	GENERAL EQUIPMENT	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	REFUND OF OSCILLATING HEATER/ CERAMIC FAN HEATER
					63.86	CAD	63.86	CAD							
FIRE SERVICES	5723-17	2021-02-01	2021-02-02	W.E. ENTERPRISES LTD	"1,939.08"	CAD	"1,939.08"	CAD	3080	M & E - HAND TOOLS	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5261	Lawn and Garden Supply Stores	CHAIN SAWS
FIRE SERVICES	5729-18	2021-02-08	2021-02-09	TRY HARD INDUSTRIAL SU	347.80	CAD	347.80	CAD	3080	M & E - HAND TOOLS	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	HAND TOOL PARTS
FIRE SERVICES	5738-54	2021-02-19	2021-02-22	W.E. ENTERPRISES LTD	317.11	CAD	317.11	CAD	2130	PARTS - MOBILE EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5261	Lawn and Garden Supply Stores	SMALL ENGINE MOTOR OIL FOR CHAIN SAWS
					"2,603.99"	CAD	"2,603.99"	CAD							
FACILITIES MANAGEMENT	5722-54	2021-01-29	2021-02-01	LOCK-UP SERVICES	481.70	CAD	481.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61654405	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	HARDWARE
FACILITIES MANAGEMENT	5724-27	2021-02-02	2021-02-03	LOCK-UP SERVICES	61.18	CAD	61.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61662052	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	HARDWARE
FACILITIES MANAGEMENT	5730-32	2021-02-09	2021-02-10	LAKESHORE LUMBER	42.77	CAD	42.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61619722	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5733-45	2021-02-12	2021-02-15	LOCK-UP SERVICES	52.88	CAD	52.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61667006	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	CUT KEYS
FACILITIES MANAGEMENT	5735-14	2021-02-16	2021-02-17	LOCK-UP SERVICES	161.40	CAD	161.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61667233	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	DOOR HARDWARE
					799.93	CAD	799.93	CAD							
TORONTO WATER	5730-33	2021-02-08	2021-02-10	MECP-DRINK WAT WASTE C	145.00	CAD	145.00	CAD	4830	PERMIT & LICENSE FEES	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	9399	Government Services - Not Elsewhere Clas	DW OPERATOR CERTIFICATE RENEWAL
TORONTO WATER	5737-29	2021-02-17	2021-02-19	CDN TIRE STORE #00187	139.41	CAD	139.41	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	TREMCLAD FOR TIMBER SHORING
					284.41	CAD	284.41	CAD							
"PENSION, PAYROLL & EMPLOYEE BENEFITS"	5728-56	2021-02-04	2021-02-08	ICRA - CPBI	"1,695.00"	CAD	"1,695.00"	CAD	4760	MEMBERSHIP FEES	FS0119	BENEFITS MANAGEMENT	8398	"Organizations, Charitable and Social Ser"	MEMBERSHIP FEES
