Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
					118.55	CAD	118.55	CAD							
"PARKS, FORESTRY & RECREATION"	5359-70	2019-10-03	2019-10-04	MR METAL(ETOBICOKE) IN	476.08	CAD	476.08	CAD	2532	STEEL	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5051	Metal Service Centers and Offices	SQUARE TUE FOR RAILING POST
"PARKS, FORESTRY & RECREATION"	5360-154	2019-10-04	2019-10-07	PACIFIC FASTENERS (198	77.69	CAD	77.69	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5251	Hardware Stores	BOLTS
"PARKS, FORESTRY & RECREATION"	5369-74	2019-10-16	2019-10-17	ISLINGTON NURSERIES LI	471.89	CAD	471.89	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	0780	Horticultural and Landscaping Services	STONE
"PARKS, FORESTRY & RECREATION"	5373-74	2019-10-22	2019-10-23	STEPHENSON'S RENTAL SE	267.92	CAD	267.92	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	7394	"Equipment Rental and Leasing Services, F"	SCREED FLOAT
"PARKS, FORESTRY & RECREATION"	5376-100	2019-10-24	2019-10-28	THE HOME DEPOT #7012	63.74	CAD	63.74	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	**MORE**  DW 3:1 REEL
"PARKS, FORESTRY & RECREATION"	5376-101	2019-10-26	2019-10-28	THE HOME DEPOT #7073	29.28	CAD	29.28	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	**MORE**  IMP ADAPTER
"PARKS, FORESTRY & RECREATION"	5379-75	2019-10-29	2019-10-31	THE HOME DEPOT #7012	316.80	CAD	316.80	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5200	Home Supply Warehouse	**MORE**  25FT WIDE
"PARKS, FORESTRY & RECREATION"	5379-76	2019-10-30	2019-10-31	PARKVIEW BUILDING SUPP	946.99	CAD	946.99	CAD	2710	GENERAL HARDWARE	P12017	SOUTH GENERAL-PKS TECH SERV-TRADES	5211	"Building Materials, Lumber Stores"	STONE
					"2,650.39"	CAD	"2,650.39"	CAD							
TRANSPORTATION	5356-75	2019-09-30	2019-10-01	BELL TV	125.03	CAD	125.03	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0192	ROADWAY MANAGEMENT & OVERHEAD-D3	4812	Telecommunication Equipment Including Te	MURRAY ROAD
TRANSPORTATION	5360-155	2019-10-03	2019-10-07	QX	310.75	CAD	310.75	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0185	ROADWAY SURFACE REPAIR-D3	1731	Electrical Contractors	MANAGERS OFFICES - 64 MURRAY RD
TRANSPORTATION	5360-156	2019-10-04	2019-10-07	BELL EXPRESSVU COMMERC	-169.50	CAD	-169.50	CAD	4441	CONTRACTED SERVICES - CABLE TV	TP0185	ROADWAY SURFACE REPAIR-D3	4812	Telecommunication Equipment Including Te	REFUND FROM BELL FOR INTERNET & CABLE
					266.28	CAD	266.28	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5357-89	2019-10-01	2019-10-02	FAWCETT PRINTING	"5,345.13"	CAD	"5,345.13"	CAD	2792	"BANNERS, FLAGS & SIGNS"	AH0122	MH MUS MUSEUMS MANAGER'S OFFICE	7338	"Quick Copy, Reproduction, and Blueprinti"	BIG DRAW - SIGNAGE
ECONOMIC DEVELOPMENT & CULTURE	5361-71	2019-10-07	2019-10-08	IRVINS COUNTRY TINWAR	223.28	CAD	163.42	USD	2990	GIFT SHOP ITEMS FOR RESALE	AH0115	MH MUS MONTGOMERY'S INN RETAIL	5719	Miscellaneous House Furnishing Specialty	GIFT SHOP - LANTERNS FOR RESALE
ECONOMIC DEVELOPMENT & CULTURE	5371-117	2019-10-19	2019-10-21	IKEA NORTH YORK	99.21	CAD	99.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0058	MH MUS MONTGOMERY'S INN PROGRAMMING	5712	"Equipment, Furniture, and Home Furnishin"	PROGRAMMING - LIGHTING FOR SHADES OF OLD ISLINGTON
ECONOMIC DEVELOPMENT & CULTURE	5373-75	2019-10-21	2019-10-23	PAYPAL  KPELLIOTT	67.80	CAD	67.80	CAD	4414	ADVERTISING & PROMOTION	AH0084	MH MUS MONTGOMERY'S INN ADMINISTRATION	8999	Professional Services - Not Elsewhere Cl	DESIGN WORK - ADJUSTMENT TO FARMERS' MARKET IMAGE
					"5,735.42"	CAD	"5,512.14"	CAD							
							163.42	USD							
INFORMATION & TECHNOLOGY	5366-101	2019-10-11	2019-10-14	HOO HOOTSUITE INC	15.38	CAD	11.29	USD	4995	OTHER EXPENSES	IT2109	EAS MANAGEMENT SERVICES	7399	Business Services - Not Elsewhere Classi	HOOTSUITE PRO PACKAGE
INFORMATION & TECHNOLOGY	5372-39	2019-10-21	2019-10-22	UDEMY ONLINE COURSES	15.59	CAD	15.59	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	IT2109	EAS MANAGEMENT SERVICES	8299	Educational Services	"TRAINING REGISTRATION - BECOME AN SQL DEVELOPER: LEARN (SSRS, SSIS, SSAS, T-SQL, DW)"
INFORMATION & TECHNOLOGY	5372-40	2019-10-21	2019-10-22	UDEMY ONLINE COURSES	15.59	CAD	15.59	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	IT2109	EAS MANAGEMENT SERVICES	8299	Educational Services	"TRAINING REGISTRATION - BECOME AN SQL DEVELOPER: LEAR (SSRS, SSIS, SSAS, T-SQL,DW)"
INFORMATION & TECHNOLOGY	5372-41	2019-10-21	2019-10-22	UDEMY ONLINE COURSES	15.59	CAD	15.59	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	IT2109	EAS MANAGEMENT SERVICES	8299	Educational Services	TRAINING REGISTRATION - MASTERING SQL SERVER 2016 INTEGRATION SERVICES (SSIS)
INFORMATION & TECHNOLOGY	5372-42	2019-10-21	2019-10-22	UDEMY ONLINE COURSES	15.59	CAD	15.59	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	IT2109	EAS MANAGEMENT SERVICES	8299	Educational Services	TRAINING REGISTRATION - MASTERING SQL SERVER 2016 INTEGRATION SERVICES (SSIS)
					77.74	CAD	62.36	CAD							
							11.29	USD							
"PARKS, FORESTRY & RECREATION"	5366-102	2019-10-11	2019-10-14	FOOD BASICS #629	5.16	CAD	5.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06076	ORIOLE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROG
"PARKS, FORESTRY & RECREATION"	5370-73	2019-10-17	2019-10-18	MARCHANTS.COM	191.66	CAD	191.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08306	ORIOLE CC-SPORTS	5941	Sporting Goods Stores	SPORTS EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5371-118	2019-10-17	2019-10-21	J  J CRAFTS	315.02	CAD	315.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05887	ORIOLE CC-ARTS-VISL/PERF	5970	"Artist Supply Stores, Craft Shops"	ARTS AND CRAFTS FOR PROG
"PARKS, FORESTRY & RECREATION"	5371-119	2019-10-18	2019-10-21	WAL-MART #3159	28.34	CAD	28.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10326	ORIOLE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	PRESCHOOL PROG SUPPLIES
"PARKS, FORESTRY & RECREATION"	5371-120	2019-10-18	2019-10-21	WAL-MART #3159	13.26	CAD	13.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06076	ORIOLE CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROG
"PARKS, FORESTRY & RECREATION"	5375-112	2019-10-24	2019-10-25	FOOD BASICS #629	33.69	CAD	33.69	CAD	*****	FOOD & NON-ALCOHOLIC BEVERAGES	P10326	ORIOLE CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROG
					587.13	CAD	587.13	CAD							
"PARKS, FORESTRY & RECREATION"	5357-90	2019-09-30	2019-10-02	STAR METROLAND MEDIA	494.04	CAD	494.04	CAD	4414	ADVERTISING & PROMOTION	P12520	RE-SP-CANADA DAY-E CENTRAL	5994	News Dealers and Newsstands	ADVERTISING FOR CANADA DAY AT THOMSON MEMORIAL PK
"PARKS, FORESTRY & RECREATION"	5365-106	2019-10-10	2019-10-11	BELL TV	96.95	CAD	96.95	CAD	4441	CONTRACTED SERVICES - CABLE TV	P10315	GRANDRAVINE-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	CABLE FOR GRANDRAVINE COMMUNITY CTR
					590.99	CAD	590.99	CAD							
TORONTO WATER	5358-84	2019-10-02	2019-10-03	PRINCESS AUTO 39	33.89	CAD	33.89	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	SEAL PUILLER SET
TORONTO WATER	5358-85	2019-10-02	2019-10-03	ONTARIO BEARINGS & IND	56.50	CAD	56.50	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	OIL SEAL FOR PPD#4 THUST BEARING
TORONTO WATER	5359-71	2019-10-03	2019-10-04	APPLIED INDUSTRIAL TEC	83.48	CAD	83.48	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	OIL SEALS FOR PPD#4
TORONTO WATER	5361-72	2019-10-07	2019-10-08	SEAL & DESIGN CANADA	11.30	CAD	11.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5046	Commercial Equipment Not Elsewhere Class	"5/8"" KEYSTOCK X 25"" LONG"
TORONTO WATER	5361-73	2019-10-07	2019-10-08	MR METAL(ETOBICOKE) IN	11.82	CAD	11.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5051	Metal Service Centers and Offices	O-RING FOR PPD#4 THRUST BEARING
TORONTO WATER	5364-80	2019-10-09	2019-10-10	BUNNING SPLICING & RIG	162.04	CAD	162.04	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	"CABLE CLIPS, SS CABLE, EYE NUTS"
TORONTO WATER	5370-74	2019-10-17	2019-10-18	MAKITA CANADA #43	6.73	CAD	6.73	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	1799	"Contractors, Special Trade - Not Elsewhe"	"FLANGE FOR 7"" GRINDER"
TORONTO WATER	5379-77	2019-10-28	2019-10-31	BUNNING SPLICING & RIG	951.91	CAD	951.91	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	FOUR LEG BRIDLE SLING
TORONTO WATER	5379-78	2019-10-28	2019-10-31	BUNNING SPLICING & RIG	63.85	CAD	63.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	SLING
TORONTO WATER	5379-79	2019-10-30	2019-10-31	BUNNING SPLICING & RIG	99.21	CAD	99.21	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	"SS WIRE ROPE CLIPS, SLINGS (40"
					"1,480.73"	CAD	"1,480.73"	CAD							
SOLID WASTE MANAGEMENT	5364-81	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-82	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-83	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-84	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-85	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-86	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-87	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5364-88	2019-10-08	2019-10-10	MECP-ASSESMENT & APRVL	300.00	CAD	300.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP - NOTICE TO ECA
SOLID WASTE MANAGEMENT	5366-103	2019-10-10	2019-10-14	MECP-HWIN WEB	"5,099.88"	CAD	"5,099.88"	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP HWIN MANIFEST
					"7,499.88"	CAD	"7,499.88"	CAD							
FIRE SERVICES	5363-72	2019-10-08	2019-10-09	UNITED WELDING PROCESS	429.40	CAD	429.40	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0038	MECH MAINTENANCE - MARINE SECTION	7692	Welding Repair	WELDING/REPAIR/MACHINING
FIRE SERVICES	5364-89	2019-10-08	2019-10-10	CITYWIDE PROPELLER REP	226.00	CAD	226.00	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0038	MECH MAINTENANCE - MARINE SECTION	7692	Welding Repair	REPAIR OF STERN THRUSTER IMPELLER
FIRE SERVICES	5368-59	2019-10-15	2019-10-16	D & D ENGINEERED PRODU	801.95	CAD	801.95	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	GASKET AND PACKING MATERIAL
FIRE SERVICES	5370-75	2019-10-16	2019-10-18	THE HOME DEPOT #7011	208.25	CAD	208.25	CAD	3099	GENERAL EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5200	Home Supply Warehouse	**MORE**  XL PI BOTTLE
FIRE SERVICES	5376-102	2019-10-25	2019-10-28	PACIFIC FASTENERS (198	10.57	CAD	10.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0038	MECH MAINTENANCE - MARINE SECTION	5251	Hardware Stores	STAINLESS FASTENERS
FIRE SERVICES	5377-60	2019-10-28	2019-10-29	RUNNALLS PLUMBING IND	465.08	CAD	465.08	CAD	2535	PLUMBING SUPPLIES	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	STAINLESS PLUMBING FITTINGS
FIRE SERVICES	5378-83	2019-10-29	2019-10-30	THE DOCK SHOPPE INC	50.85	CAD	50.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	4468	"Marinas, Marine Service/Supplies"	BEDDING COMPOUND - WATERPROOF
					"2,192.10"	CAD	"2,192.10"	CAD							
FACILITIES MANAGEMENT	5356-76	2019-09-30	2019-10-01	EDWARDS BUILDERS HARDW	186.45	CAD	186.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61543150	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5359-72	2019-10-02	2019-10-04	BRAFASCO / REXDALE	31.43	CAD	31.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61536159	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	HARDWARE
FACILITIES MANAGEMENT	5360-157	2019-10-04	2019-10-07	ANGELO'S ELECTRIC LTD	243.96	CAD	243.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61536159	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7629	"Appliance Repair Shops, Electrical and S"	HARDWARE
FACILITIES MANAGEMENT	5360-158	2019-10-04	2019-10-07	THE HOME DEPOT #7002	16.33	CAD	16.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61543580	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	"**MORE**  3/8"" BIT"
FACILITIES MANAGEMENT	5363-73	2019-10-07	2019-10-09	THE HOME DEPOT #7114	53.92	CAD	53.92	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61536285	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  OMNIGRIP
FACILITIES MANAGEMENT	5364-90	2019-10-08	2019-10-10	THE HOME DEPOT #7114	369.46	CAD	369.46	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542768	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  2X4X12 SPF.
FACILITIES MANAGEMENT	5366-104	2019-10-10	2019-10-14	THE HOME DEPOT #7114	284.05	CAD	284.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542768	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  CDBRD2X8X2
FACILITIES MANAGEMENT	5366-105	2019-10-11	2019-10-14	THE HOME DEPOT #7114	12.93	CAD	12.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542768	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  PL300 300ML
FACILITIES MANAGEMENT	5368-60	2019-10-15	2019-10-16	RONA ISLINGTON  55410	24.75	CAD	24.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61518765	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5368-61	2019-10-15	2019-10-16	RONA ISLINGTON  55410	54.66	CAD	54.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61518765	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5376-103	2019-10-24	2019-10-28	THE HOME DEPOT #7114	216.80	CAD	216.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61550204	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SUREGRP GLUE
FACILITIES MANAGEMENT	5376-104	2019-10-25	2019-10-28	ATLAS TOOLS & MACHINER	768.38	CAD	768.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5376-105	2019-10-25	2019-10-28	ATLAS TOOLS & MACHINER	768.38	CAD	768.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5376-106	2019-10-25	2019-10-28	THE HOME DEPOT #7114	51.69	CAD	51.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	10PK KNOB
FACILITIES MANAGEMENT	5376-107	2019-10-25	2019-10-28	ATLAS TOOLS & MACHINER	-768.38	CAD	-768.38	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61542448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
FACILITIES MANAGEMENT	5378-84	2019-10-28	2019-10-30	THE HOME DEPOT #7114	53.90	CAD	53.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61549014	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
FACILITIES MANAGEMENT	5379-80	2019-10-29	2019-10-31	THE HOME DEPOT #7114	32.67	CAD	32.67	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61551188	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  RUST PAINT
					"2,401.38"	CAD	"2,401.38"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5358-86	2019-10-02	2019-10-03	MAPLE PAINTS	59.08	CAD	59.08	CAD	2715	PAINT SUPPLIES	AH0023	MH OS TODMORDEN MILLS FACILITY OPERATION	5231	"Glass, Paint, Wallpaper Stores"	**MORE**  ECO FEES
ECONOMIC DEVELOPMENT & CULTURE	5363-74	2019-10-08	2019-10-09	THE DOOR STORE	954.85	CAD	954.85	CAD	2710	GENERAL HARDWARE	AH0023	MH OS TODMORDEN MILLS FACILITY OPERATION	5200	Home Supply Warehouse	ANTIQUE BUILDING HARDWARE
ECONOMIC DEVELOPMENT & CULTURE	5373-76	2019-10-22	2019-10-23	THE DOOR STORE	67.80	CAD	67.80	CAD	2710	GENERAL HARDWARE	AH0023	MH OS TODMORDEN MILLS FACILITY OPERATION	5200	Home Supply Warehouse	ANTIQUE DOOR KNOB
ECONOMIC DEVELOPMENT & CULTURE	5374-96	2019-10-23	2019-10-24	THE DOOR STORE	203.40	CAD	203.40	CAD	2710	GENERAL HARDWARE	AH0023	MH OS TODMORDEN MILLS FACILITY OPERATION	5200	Home Supply Warehouse	ANTIQUE WINDOW HARDWARE
ECONOMIC DEVELOPMENT & CULTURE	5376-108	2019-10-24	2019-10-28	RESTORE EAST YORK	60.00	CAD	60.00	CAD	2710	GENERAL HARDWARE	AH0155	MH OS CHAPLIN CRESCENT FACILITY OPERATIO	8398	"Organizations, Charitable and Social Ser"	ANTIQUE STORM WINDOWS
ECONOMIC DEVELOPMENT & CULTURE	5376-109	2019-10-24	2019-10-28	RESTORE ETOBICOKE	20.00	CAD	20.00	CAD	2710	GENERAL HARDWARE	AH0155	MH OS CHAPLIN CRESCENT FACILITY OPERATIO	8398	"Organizations, Charitable and Social Ser"	ANTIQUE MORTISE LOCK
ECONOMIC DEVELOPMENT & CULTURE	5378-85	2019-10-29	2019-10-30	THE DOOR STORE	101.70	CAD	101.70	CAD	2710	GENERAL HARDWARE	AH0152	MH OS COLBORNE LODGE FACILITY OPERATIONS	5200	Home Supply Warehouse	ANTIQUE WINDOW HARDWARE
					"1,466.83"	CAD	"1,466.83"	CAD							
"PENSION, PAYROLL & EMPLOYEE BENEFITS"	5376-110	2019-10-25	2019-10-28	AMZN MKTP CA F46HN0YI3	137.13	CAD	137.13	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FS0008	P P&EB-OFFICE OF THE DIRECTOR	4816	Computer Network/Information Services	OFFICE SUPPLIES
"PENSION, PAYROLL & EMPLOYEE BENEFITS"	5376-111	2019-10-25	2019-10-28	AMZN MKTP CA 430XX9043	114.90	CAD	114.90	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FS0008	P P&EB-OFFICE OF THE DIRECTOR	4816	Computer Network/Information Services	OFFICE SUPPLIES
"PENSION, PAYROLL & EMPLOYEE BENEFITS"	5379-81	2019-10-29	2019-10-31	CANADIAN PENSION/BENEF	339.00	CAD	339.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0119	BENEFITS MANAGEMENT	8699	"Organizations, Membership - Not Elsewher"	CANADIAN PENSION & BENEFITS CONFERENCE
					591.03	CAD	591.03	CAD							
MUNICIPAL LICENSING & STANDARDS	5356-77	2019-09-30	2019-10-01	FACEBK XSCX9MSLA2	169.98	CAD	169.98	CAD	4414	ADVERTISING & PROMOTION	MS5030	TAS HEAD OFFICE	7311	Advertising Services	FACEBOOK ADS
MUNICIPAL LICENSING & STANDARDS	5358-87	2019-10-01	2019-10-03	PAYPAL  AASAO	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES FOR ASS. OF ANIMAL SHELTER ADMIN. OF ONTARIO
MUNICIPAL LICENSING & STANDARDS	5358-88	2019-10-01	2019-10-03	PAYPAL  AASAO	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES FOR ASS. OF ANIMAL SHELTER ADMIN. OF ONTARIO
MUNICIPAL LICENSING & STANDARDS	5358-89	2019-10-01	2019-10-03	PAYPAL  AASAO	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES FOR ASS. OF ANIMAL SHELTER ADMIN. OF ONTARIO
MUNICIPAL LICENSING & STANDARDS	5358-90	2019-10-01	2019-10-03	PAYPAL  AASAO	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES FOR ASS. OF ANIMAL SHELTER ADMIN. OF ONTARIO
MUNICIPAL LICENSING & STANDARDS	5358-91	2019-10-01	2019-10-03	PAYPAL  AASAO	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES FOR ASS. OF ANIMAL SHELTER ADMIN. OF ONTARIO
