Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FIRE SERVICES	5215-127	2019-03-20	2019-03-20	THE SCOTTISH COMPANY L	79.10	CAD	79.10	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0045	OPERATIONS - OTHER EXPENSES	5691	Men's and Women's Clothing Stores	TFS PIPES & DRUMS - KIT ALTERATION
FIRE SERVICES	5216-215	2019-03-21	2019-03-21	NFPA NATL FIRE PROTECT	239.98	CAD	175.00	USD	4760	MEMBERSHIP FEES	FR0006	FIRE CODE ENFORCEMENT-EAST DIST	5969	Direct Marketing - Other Direct Marketer	NFPA MEMBERSHIP DUES
					319.08	CAD	79.10	CAD							
							175.00	USD							
TORONTO WATER	5199-83	2019-03-04	2019-03-04	PMMI INTERNATIONAL LTD	214.70	CAD	214.70	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	5085	Industrial Supplies Not Elsewhere Classi	MATERIAL & SUPPLIES
					214.70	CAD	214.70	CAD							
FACILITIES MANAGEMENT	5203-314	2019-03-07	2019-03-07	THE HOME DEPOT #7129	84.68	CAD	84.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61502044	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  MOEN HNDSHWR
FACILITIES MANAGEMENT	5203-315	2019-03-07	2019-03-07	THE HOME DEPOT #7129	74.53	CAD	74.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61499589	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	2PK UNIV DIM
FACILITIES MANAGEMENT	5209-149	2019-03-11	2019-03-12	THE HOME DEPOT #7078	37.27	CAD	37.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61502354	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOILETSEAT
FACILITIES MANAGEMENT	5210-157	2019-03-12	2019-03-13	THE HOME DEPOT #7073	33.88	CAD	33.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61502348	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	LED A19SW 12
FACILITIES MANAGEMENT	5211-292	2019-03-13	2019-03-14	THE HOME DEPOT #7129	112.95	CAD	112.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61503010	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  BAN5FHHSRN
FACILITIES MANAGEMENT	5211-293	2019-03-13	2019-03-14	THE HOME DEPOT #7129	26.83	CAD	26.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	5200	Home Supply Warehouse	**MORE**  125ML ABS CE
FACILITIES MANAGEMENT	5216-216	2019-03-22	2019-03-22	ELECTRICAL SAFETY AUTH	196.62	CAD	196.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61508522	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	4900	"Utilities - Electric, Gas, Sanitary, Wat"	ESA  code book training
FACILITIES MANAGEMENT	5219-99	2019-03-26	2019-03-26	IMPARK00090382U	9.00	CAD	9.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61508522	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	ESA Training parking
FACILITIES MANAGEMENT	5221-221	2019-03-27	2019-03-28	THE HOME DEPOT #7114	74.53	CAD	74.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61504969	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOILETSEAT
FACILITIES MANAGEMENT	5221-222	2019-03-29	2019-03-29	LOWES #02951*	37.22	CAD	37.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	5200	Home Supply Warehouse	**MORE**  2 X54  BLACK/YELLOW SAFETY/FLOOR
FACILITIES MANAGEMENT	5221-223	2019-03-29	2019-03-29	LOWES #02951*	35.01	CAD	35.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61504060	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  FEIT 60W CANDELABRA BLED 2PK
					722.52	CAD	722.52	CAD							
"PARKS, FORESTRY & RECREATION"	5204-94	2019-03-09	2019-03-09	METRO #712	37.27	CAD	37.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5411	"Grocery Stores, Supermarkets"	"STAFF TRAINING - PIZZA, CHICKEN"
"PARKS, FORESTRY & RECREATION"	5220-30	2019-03-27	2019-03-27	COSTCO WHOLESALE W535	118.80	CAD	118.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5300	Wholesale Clubs	"ENHANCEMENT TRAINING - VEGGIE TRAY, MANGOES, STRAWBERRIES"
"PARKS, FORESTRY & RECREATION"	5220-31	2019-03-27	2019-03-27	METRO #401	59.41	CAD	59.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12663	NORTH - GENERAL REGION - INTEGRATION SER	5411	"Grocery Stores, Supermarkets"	"ENHANCEMENT TRAINING - SALAD DRSNG, JUICE, YOGURT, MILK, SORBET"
					215.48	CAD	215.48	CAD							
"PARKS, FORESTRY & RECREATION"	5197-74	2019-03-01	2019-03-01	METRO #704	32.02	CAD	32.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5411	"Grocery Stores, Supermarkets"	CHEF PROGRAM - GROCERIES
"PARKS, FORESTRY & RECREATION"	5198-75	2019-03-01	2019-03-01	WAL-MART # 3031	43.14	CAD	43.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5310	Discount Stores	"MARCH BREAK -VANILLA FROSTING, CAKE MIX, EGGS"
"PARKS, FORESTRY & RECREATION"	5202-133	2019-03-05	2019-03-06	WAL-MART # 3031	22.60	CAD	22.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5310	Discount Stores	SOCKS FOR ARTS AND CRAFT
"PARKS, FORESTRY & RECREATION"	5202-134	2019-03-06	2019-03-06	DOLLARAMA # 251	170.91	CAD	170.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5310	Discount Stores	"POP STICKS, FOLDING TABLE, PAPER CUPS, TABLECLOTHS, FOIL ROLLS"
"PARKS, FORESTRY & RECREATION"	5203-316	2019-03-08	2019-03-08	PARTY CITY #2028	53.50	CAD	53.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5947	"Card, Gift, Novelty, and Souvenir Shops"	MARCH BREAK - HELIUM TANK
"PARKS, FORESTRY & RECREATION"	5203-317	2019-03-06	2019-03-07	PIZZA PIZZA LTD	74.07	CAD	74.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5814	Quick Payment Service - Fast-Food Restau	PIZZA FOR MARCH BREAK CAMP
"PARKS, FORESTRY & RECREATION"	5203-318	2019-03-07	2019-03-07	BEST BUY CANADA #938	149.09	CAD	149.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5732	Electronic Sales	FILM FOR CANIVAL PHOTO BOOTH
"PARKS, FORESTRY & RECREATION"	5203-319	2019-03-07	2019-03-07	METRO #73	12.33	CAD	12.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GEN INTRST & CLUBS - ST MARCELLUS CS	5411	"Grocery Stores, Supermarkets"	"CHEF CLASS - BANANAS, APPLES, YOGURT"
"PARKS, FORESTRY & RECREATION"	5209-150	2019-03-12	2019-03-12	DOLLARAMA #1047	35.37	CAD	35.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5310	Discount Stores	"BALLOONS, TRAVEL KITS"
"PARKS, FORESTRY & RECREATION"	5210-158	2019-03-12	2019-03-13	WAL-MART # 3031	108.09	CAD	108.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5310	Discount Stores	"JELLO, KOOL AID, EGGS, PASTA"
"PARKS, FORESTRY & RECREATION"	5211-294	2019-03-13	2019-03-14	BULK BARN #641	23.20	CAD	23.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5499	Miscellaneous Food Stores - Convenience	CANDY FOR CARNIVAL CANDY GUESS
"PARKS, FORESTRY & RECREATION"	5211-295	2019-03-13	2019-03-14	CDN TIRE STORE #00152	112.99	CAD	112.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5200	Home Supply Warehouse	"BEAN BAGS, TIC TAC TOE"
"PARKS, FORESTRY & RECREATION"	5211-296	2019-03-13	2019-03-14	WMT SUPRCTR #1126	110.80	CAD	110.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04948	ST MARCELLUS CS-HOLIDAY CAMPS	5411	"Grocery Stores, Supermarkets"	CANDIES FOR CARNIVAL
					948.11	CAD	948.11	CAD							
FLEET SERVICES	5197-76	2019-03-01	2019-03-01	4IMPRINT	861.12	CAD	861.12	CAD	4995	OTHER EXPENSES	FL7004	DIRECTOR'S OFFICE	5969	Direct Marketing - Other Direct Marketer	**MORE**  JUPITER BLUETOOTH SPEAKER
FLEET SERVICES	5198-76	2019-03-01	2019-03-01	MTO RUS - SO LAKESHORE	32.00	CAD	32.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	2-VEHICLE TRANSFER
FLEET SERVICES	5198-77	2019-03-01	2019-03-01	MTO RUS - SO LAKESHORE	176.00	CAD	176.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	2-VEHICLE REPLACEMENT PLATE
FLEET SERVICES	5199-84	2019-03-04	2019-03-04	BPC*GFX	676.57	CAD	495.00	USD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FL7004	DIRECTOR'S OFFICE	7399	Business Services - Not Elsewhere Classi	2-2019 GOVERNMENT FLEET & EXPO CONFERENCE
FLEET SERVICES	5203-320	2019-03-07	2019-03-07	MTO RUS - SO LAKESHORE	"2,830.00"	CAD	"2,830.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5203-321	2019-03-06	2019-03-07	MTO RUS - SO LAKESHORE	"5,130.50"	CAD	"5,130.50"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5211-297	2019-03-14	2019-03-14	MTO RUS - SO LAKESHORE	80.00	CAD	80.00	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5211-298	2019-03-15	2019-03-15	YMCA GTA	149.85	CAD	149.85	CAD	4820	BUSINESS MEETING EXPENSES	FL7004	DIRECTOR'S OFFICE	8398	"Organizations, Charitable and Social Ser"	3-COFFEE & TREATS FOR BIODIESEL PRESENTATION
FLEET SERVICES	5219-100	2019-03-25	2019-03-26	MTO RUS - SO LAKESHORE	"1,487.00"	CAD	"1,487.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5219-101	2019-03-25	2019-03-26	MTO RUS - SO LAKESHORE	"8,202.50"	CAD	"8,202.50"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5219-102	2019-03-25	2019-03-26	MTO RUS - SO LAKESHORE	"9,186.75"	CAD	"9,186.75"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5219-103	2019-03-25	2019-03-26	MTO RUS - SO LAKESHORE	"9,587.50"	CAD	"9,587.50"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5219-104	2019-03-25	2019-03-26	MTO RUS - SO LAKESHORE	"9,861.25"	CAD	"9,861.25"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5219-105	2019-03-25	2019-03-26	MTO RUS - SO LAKESHORE	"10,000.00"	CAD	"10,000.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5219-106	2019-03-26	2019-03-26	HARTS UPHOLSTERED PROD	37.53	CAD	37.53	CAD	2110	PARTS - FURNITURE & FIXTURES	FL1005	FLEET 843 EASTERN	5021	Office and Commercial Furniture	3-ARM REST
FLEET SERVICES	5221-224	2019-03-27	2019-03-28	MTO RUS - SO LAKESHORE	947.50	CAD	947.50	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5221-225	2019-03-27	2019-03-28	MTO RUS - SO LAKESHORE	"8,941.75"	CAD	"8,941.75"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5221-226	2019-03-27	2019-03-28	MTO RUS - SO LAKESHORE	"9,055.50"	CAD	"9,055.50"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5221-227	2019-03-27	2019-03-28	MTO RUS - SO LAKESHORE	"9,532.00"	CAD	"9,532.00"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
FLEET SERVICES	5221-228	2019-03-27	2019-03-28	MTO RUS - SO LAKESHORE	"9,995.50"	CAD	"9,995.50"	CAD	4830	PERMIT & LICENSE FEES	FL7005	VEHICLE LICENSING	9399	Government Services - Not Elsewhere Clas	3-VEHICLE PLATE RENEWAL
					"96,770.82"	CAD	"96,094.25"	CAD							
							495.00	USD							
"PARKS, FORESTRY & RECREATION"	5200-137	2019-03-04	2019-03-05	FITNESS DEPOT TORONTO	70.06	CAD	70.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07511	GUS RYDER HLTH CLUB-FITNESS	5941	Sporting Goods Stores	SMALL WEIGHTS FOR CLASSES
"PARKS, FORESTRY & RECREATION"	5216-217	2019-03-20	2019-03-21	WAL-MART # 3031	85.81	CAD	85.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07744	GUS RYDER POOL&HLTH CLUB-PRGM SUPP	5310	Discount Stores	"CLOCK, FILING CABINET"
					155.87	CAD	155.87	CAD							
"PARKS, FORESTRY & RECREATION"	5205-114	2019-03-11	2019-03-11	SQ *SQ *KREATIVE KIDZ	209.05	CAD	209.05	CAD	4118	TICKETS AND ADMISSION FEES	P05109	NORSEMAN CS-SUMMER CAMPS	7999	Recreation Services (Not Elsewhere Class	CAMP TRIP
"PARKS, FORESTRY & RECREATION"	5209-151	2019-03-12	2019-03-12	NO FRILLS #753	17.41	CAD	17.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05109	NORSEMAN CS-SUMMER CAMPS	5411	"Grocery Stores, Supermarkets"	"JUICE, POPCORN"
"PARKS, FORESTRY & RECREATION"	5209-152	2019-03-12	2019-03-12	DOLLARAMA # 799	38.46	CAD	38.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05109	NORSEMAN CS-SUMMER CAMPS	5310	Discount Stores	"GLOVES, YARN, STICKERS, COTTON BALLS"
"PARKS, FORESTRY & RECREATION"	5210-159	2019-03-12	2019-03-13	VALUE VILLAGE # 2148	14.65	CAD	14.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05109	NORSEMAN CS-SUMMER CAMPS	5931	"Second Hand Stores, Used Merchandise Sto"	"STAMPERS, GROWING KIT, GLOVES"
					279.57	CAD	279.57	CAD							
"PARKS, FORESTRY & RECREATION"	5203-339	2019-03-07	2019-03-07	THE HOME DEPOT #7107	59.77	CAD	59.77	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  MONOPROKBCLR
"PARKS, FORESTRY & RECREATION"	5210-175	2019-03-13	2019-03-13	CARQUEST OSHAWA	485.89	CAD	485.89	CAD	3099	GENERAL EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	BOOSTER PAC
"PARKS, FORESTRY & RECREATION"	5211-319	2019-03-16	2019-03-16	ULINE	892.70	CAD	892.70	CAD	3065	M & E - PLANT & GARAGE	P00272	E-SOUTH2-TURF&HORT	5964	Direct Marketing - Catalog Merchants	72X30 ABS FOLDING TABLE-GRAY
"PARKS, FORESTRY & RECREATION"	5214-48	2019-03-18	2019-03-19	THE HOME DEPOT #7107	15.58	CAD	15.58	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  QUICK LINKS
"PARKS, FORESTRY & RECREATION"	5216-232	2019-03-22	2019-03-22	UCC INDUSTRIES INTERNA	206.20	CAD	206.20	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00272	E-SOUTH2-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	BANDIT HARDWARE
"PARKS, FORESTRY & RECREATION"	5220-32	2019-03-26	2019-03-27	THE HOME DEPOT #7107	60.03	CAD	60.03	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  SAKRETE SAND
"PARKS, FORESTRY & RECREATION"	5221-240	2019-03-28	2019-03-28	PETRAX DESIGN INC	76.30	CAD	76.30	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	1750	Carpentry Contractors	HARDWARE
"PARKS, FORESTRY & RECREATION"	5221-241	2019-03-29	2019-03-29	PRINCESS AUTO #36	83.96	CAD	83.96	CAD	2130	PARTS - MOBILE EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	MESH TARPS
					"1,880.43"	CAD	"1,880.43"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5215-134	2019-03-20	2019-03-20	THE PARTY CENTER	500.00	CAD	500.00	CAD	4590	RENTAL - OTHER	AH0076	MH MUS SPADINA MUSEUM PROGRAMMING	7929	"Bands, Orchestras, and Miscellaneous Ent"	DEPOST ON TENT RENTAL FOR GATSBY GARDEN PARTY
					500.00	CAD	500.00	CAD							
"PARKS, FORESTRY & RECREATION"	5197-77	2019-03-01	2019-03-01	METRO #808	17.33	CAD	17.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	TUES/SAT COOKING SUPPIES
"PARKS, FORESTRY & RECREATION"	5199-93	2019-03-04	2019-03-04	F.G. BRADLEY S #506	172.88	CAD	172.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07694	SCAR VILLAGE-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	SHUFFLE BOARD FLOOR BEADS
"PARKS, FORESTRY & RECREATION"	5199-94	2019-03-04	2019-03-04	METRO #808	16.39	CAD	16.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08990	SCAR VILLAGE RC-INSTRL	5411	"Grocery Stores, Supermarkets"	OLDER ADULT COOKING SUPPLES
"PARKS, FORESTRY & RECREATION"	5205-123	2019-03-11	2019-03-11	FOOD BASICS #606	47.87	CAD	47.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08990	SCAR VILLAGE RC-INSTRL	5411	"Grocery Stores, Supermarkets"	OLDER ADULT COOKING CLASS
"PARKS, FORESTRY & RECREATION"	5212-30	2019-03-16	2019-03-16	MARCHANT S SCHOOL SPOR	21.47	CAD	21.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07694	SCAR VILLAGE-PRGM SUPPORT	5941	Sporting Goods Stores	WHISTLES
"PARKS, FORESTRY & RECREATION"	5212-31	2019-03-15	2019-03-15	LITTLE CAESARS	304.59	CAD	304.59	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P03337	YOUTH OUTREACH SCARBOROUGH	5812	"Eating Places, Restaurants"	NEEDLES FOR SPRING SEWING MACHINES
					580.53	CAD	580.53	CAD							
"PARKS, FORESTRY & RECREATION"	5199-95	2019-03-04	2019-03-04	AMAZON.CA*MI2AF9IR1	55.92	CAD	55.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	4816	Computer Network/Information Services	JUMBO MAGNETIC SPINNERS
"PARKS, FORESTRY & RECREATION"	5203-340	2019-03-08	2019-03-08	AMZ*AMAZON.CA	-35.01	CAD	-35.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	4816	Computer Network/Information Services	REFUND
"PARKS, FORESTRY & RECREATION"	5203-341	2019-03-08	2019-03-08	COSTCO WHOLESALE W252	134.85	CAD	134.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	5300	Wholesale Clubs	TRAINING ITEMS
"PARKS, FORESTRY & RECREATION"	5203-342	2019-03-08	2019-03-08	DOLLARAMA #0975	116.50	CAD	116.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02616	DOUGLAS SNOW-PRGM SUPPORT	5310	Discount Stores	"DICE, CRAYONS, STICKERS, COLOURING BOOKS"
"PARKS, FORESTRY & RECREATION"	5203-343	2019-03-09	2019-03-09	AMZN MKTP CA*MW4U52O81	219.95	CAD	219.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02540	DOUGLAS SNOW-LEISURE/PBLC-INDR	4816	Computer Network/Information Services	GIANT CONNECT 4
"PARKS, FORESTRY & RECREATION"	5203-344	2019-03-07	2019-03-07	AMAZON.CA*MI4VG2I90	29.38	CAD	29.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	4816	Computer Network/Information Services	ANSWER BUZZERS
"PARKS, FORESTRY & RECREATION"	5204-103	2019-03-08	2019-03-08	WAL-MART # 3123	114.28	CAD	114.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02464	DOUGLAS SNOW-INSTRL-INDR	5310	Discount Stores	"SOLID BALLS, CADDY, TROLLS"
"PARKS, FORESTRY & RECREATION"	5205-124	2019-03-11	2019-03-11	AMZN MKTP CA*MW85F3FV0	129.00	CAD	129.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02616	DOUGLAS SNOW-PRGM SUPPORT	4816	Computer Network/Information Services	GIANT STACK AND TUBMLE TOWER BLOCKS GAME
"PARKS, FORESTRY & RECREATION"	5211-320	2019-03-16	2019-03-16	LIFE SAVING SOCIETY	995.85	CAD	995.85	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02616	DOUGLAS SNOW-PRGM SUPPORT	8641	"Associations - Civic, Social, and Frater"	RESCUE TUBE
"PARKS, FORESTRY & RECREATION"	5213-95	2019-03-17	2019-03-18	WAL-MART # 3123	206.95	CAD	206.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	5310	Discount Stores	"SOCCER BALLS, SPORT BALLS, SENSORY BALLS, BATH TOYS"
"PARKS, FORESTRY & RECREATION"	5216-233	2019-03-22	2019-03-22	STAPLES 450	178.52	CAD	178.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	5943	"Office, School Supply, and Stationery St"	TRAINING MATERIALS
"PARKS, FORESTRY & RECREATION"	5217-66	2019-03-23	2019-03-23	DOLLARAMA # 800	6.84	CAD	6.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	5310	Discount Stores	GAME KITS
"PARKS, FORESTRY & RECREATION"	5221-242	2019-03-29	2019-03-29	AMAZON.CA PRIME MEMBER	9.03	CAD	9.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00705	N-CENTRAL-SPORTS & REC-AQ. LEIS. INDOOR	5968	Direct Marketing - Continuity/Subscripti	MEMBERSHIP - TO BE CANCELLED
					"2,162.06"	CAD	"2,162.06"	CAD							
"PARKS, FORESTRY & RECREATION"	5197-80	2019-03-01	2019-03-01	UNITED FLORAL DISTRIBU	866.26	CAD	866.26	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5992	Florists	PLANT MATERIAL FOR CANADA BLOOMS
"PARKS, FORESTRY & RECREATION"	5198-79	2019-03-01	2019-03-01	THE HOME DEPOT #7073	207.87	CAD	207.87	CAD	2710	GENERAL HARDWARE	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	5200	Home Supply Warehouse	**MORE**  MIL TIN 1/2
"PARKS, FORESTRY & RECREATION"	5202-141	2019-03-06	2019-03-06	WPY*RESTLESS STYLES IN	493.81	CAD	493.81	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	7399	Business Services - Not Elsewhere Classi	POSTERS FOR CANADA BLOOMS
"PARKS, FORESTRY & RECREATION"	5204-104	2019-03-06	2019-03-08	EXHIBITION PLACE	320.00	CAD	320.00	CAD	4770	PARKING EXPENSES (INTOWN)	P00113	ALLAN GDNS CONS-PLANT PRODUCTION	9399	Government Services - Not Elsewhere Clas	PARKING FOR MAINTAING CANADA BLOOMS
