Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx.Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5257-112	2019-05-17	2019-05-17	AMA HORTICULTURE INC	781.58	CAD	781.58	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00114	CENTENNIAL-PLANT PRODUCTION	5261	Lawn and Garden Supply Stores	DIBBLER
					901.31	CAD	901.31	CAD							
"PARKS, FORESTRY & RECREATION"	5248-28	2019-05-06	2019-05-06	BELL TV	65.48	CAD	65.48	CAD	4441	CONTRACTED SERVICES - CABLE TV	P10313	GLEN LONG-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5251-60	2019-05-07	2019-05-08	THE HOME DEPOT #7134	51.84	CAD	51.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10313	GLEN LONG-PRGM SUPPORT	5200	Home Supply Warehouse	64LSTRONGBOX
"PARKS, FORESTRY & RECREATION"	5252-115	2019-05-09	2019-05-09	CDN TIRE STORE #00019	41.78	CAD	41.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07700	GLEN LONG CC-OPERATIONS	5200	Home Supply Warehouse	"SCREWDRIVER, DRIVER BITS"
"PARKS, FORESTRY & RECREATION"	5252-116	2019-05-10	2019-05-10	METRO #750	38.06	CAD	38.06	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5257-114	2019-05-16	2019-05-16	METRO #750	21.42	CAD	21.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5261-122	2019-05-24	2019-05-24	METRO #750	32.60	CAD	32.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5265-54	2019-05-29	2019-05-29	LADY YORK FOODS	15.66	CAD	15.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
"PARKS, FORESTRY & RECREATION"	5266-116	2019-05-31	2019-05-31	METRO #750	32.04	CAD	32.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06059	GLEN LONG-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	COOKING SUPPLIES
					298.88	CAD	298.88	CAD							
"PARKS, FORESTRY & RECREATION"	5246-145	2019-05-03	2019-05-03	SEVAN AUTO ELECTRIC AN	197.75	CAD	197.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	7538	Automotive Service Shops	ALTERNATOR REBUILD CUSHMAN
"PARKS, FORESTRY & RECREATION"	5248-29	2019-05-06	2019-05-06	TURF CARE	103.50	CAD	103.50	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	CABLE LOCK NEUTRAL
"PARKS, FORESTRY & RECREATION"	5249-69	2019-05-07	2019-05-07	TURF CARE	285.62	CAD	285.62	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	GUARD SWITCH ASS/LABOUR
"PARKS, FORESTRY & RECREATION"	5249-70	2019-05-07	2019-05-07	SLACK REEL SERVICES IN	"1,575.34"	CAD	"1,575.34"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	"BEDKNIFE, FILTER, OIL FILTER"
"PARKS, FORESTRY & RECREATION"	5251-61	2019-05-08	2019-05-08	BRETT YOUNG	"1,604.00"	CAD	"1,604.00"	CAD	2499	OTHER CHEMICALS	P07647	HUMBER VALLEY-OPERATIONS	0763	Agricultural Cooperatives	FUNGICIDE
"PARKS, FORESTRY & RECREATION"	5252-117	2019-05-09	2019-05-09	BRETT YOUNG	"1,481.43"	CAD	"1,481.43"	CAD	2470	FERTILIZERS	P07647	HUMBER VALLEY-OPERATIONS	0763	Agricultural Cooperatives	FERTILIZER
"PARKS, FORESTRY & RECREATION"	5252-118	2019-05-09	2019-05-09	CAN GOLF SUPERINTENDEN	426.01	CAD	426.01	CAD	4760	MEMBERSHIP FEES	P07647	HUMBER VALLEY-OPERATIONS	7997	"Clubs - Country Clubs, Membership (Athle"	MEMBERSHIP RENEWAL
"PARKS, FORESTRY & RECREATION"	5254-33	2019-05-13	2019-05-13	BATTLEFIELD EQUIPMENT	61.70	CAD	61.70	CAD	4590	RENTAL - OTHER	P07647	HUMBER VALLEY-OPERATIONS	5712	"Equipment, Furniture, and Home Furnishin"	FENCE - RENTAL
"PARKS, FORESTRY & RECREATION"	5256-74	2019-05-15	2019-05-15	VANDEN BUSSCHE IRRIGAT	275.43	CAD	275.43	CAD	2535	PLUMBING SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5719	Miscellaneous House Furnishing Specialty	"CATCH BASIN, DRAIN GRATE"
"PARKS, FORESTRY & RECREATION"	5256-75	2019-05-15	2019-05-15	JJ DOWNS INDUSTRIAL	125.84	CAD	125.84	CAD	2535	PLUMBING SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	"SOLVENT, GREY PIPE"
"PARKS, FORESTRY & RECREATION"	5257-115	2019-05-16	2019-05-16	WAL-MART # 3740	84.64	CAD	84.64	CAD	2110	PARTS - FURNITURE & FIXTURES	P07647	HUMBER VALLEY-OPERATIONS	5411	"Grocery Stores, Supermarkets"	CABLE
"PARKS, FORESTRY & RECREATION"	5257-116	2019-05-16	2019-05-16	CDN TIRE STORE #00119	37.14	CAD	37.14	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5200	Home Supply Warehouse	"OUTLET POWER, BATTERY"
"PARKS, FORESTRY & RECREATION"	5257-117	2019-05-17	2019-05-17	SHOPPER + INC.	121.94	CAD	121.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5965	Direct Marketing - Combination Catalog a	RIBBON INK
"PARKS, FORESTRY & RECREATION"	5257-118	2019-05-16	2019-05-16	WWW.NEWEGG.COM	237.51	CAD	237.51	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5732	Electronic Sales	POS ACC ZEBRA   10010056-EA R
"PARKS, FORESTRY & RECREATION"	5257-119	2019-05-16	2019-05-16	SPEELMAN S GARDEN CENT	334.48	CAD	334.48	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	"CLEAR STONE, SHOVEL, SEED"
"PARKS, FORESTRY & RECREATION"	5257-120	2019-05-16	2019-05-16	BELL CANADA (CR)	159.21	CAD	159.21	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07647	HUMBER VALLEY-OPERATIONS	4812	Telecommunication Equipment Including Te	MONTHLY CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5260-49	2019-05-22	2019-05-22	SQ *SPOILED SPORTS	811.53	CAD	811.53	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07648	SCARLETT WOODS-OPERATIONS	5399	Miscellaneous General Merchandise	"HUB FRONT, BEARING, HUB, ASM SHAFT"
"PARKS, FORESTRY & RECREATION"	5261-123	2019-05-23	2019-05-23	CDN TIRE STORE #00294	538.98	CAD	538.98	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07647	HUMBER VALLEY-OPERATIONS	5200	Home Supply Warehouse	TOILETS
"PARKS, FORESTRY & RECREATION"	5261-124	2019-05-23	2019-05-23	STAPLES STORE #12	189.81	CAD	189.81	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P07648	SCARLETT WOODS-OPERATIONS	5943	"Office, School Supply, and Stationery St"	EMERG THERMAL POS TAPE
"PARKS, FORESTRY & RECREATION"	5265-55	2019-05-24	2019-05-29	ABC SECURITY ACCESS SY	122.04	CAD	122.04	CAD	2730	LOCKS	P07646	DON VALLEY-OPERATIONS	7393	"Detective Agencies, Protective Agencies,"	KEYS
"PARKS, FORESTRY & RECREATION"	5266-117	2019-05-31	2019-05-31	ALLTURF LTD	749.57	CAD	749.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	"CALIBRATION, NOZZLE AIR, SCREEN"
"PARKS, FORESTRY & RECREATION"	5266-118	2019-05-31	2019-05-31	BELL CANADA (CR)	318.42	CAD	318.42	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07647	HUMBER VALLEY-OPERATIONS	4812	Telecommunication Equipment Including Te	MONTHLY CABLE SERVICE
"PARKS, FORESTRY & RECREATION"	5266-119	2019-05-31	2019-05-31	SHOPPER + INC.	186.42	CAD	186.42	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P07649	TAM OSHANTER-OPERATIONS	5965	Direct Marketing - Combination Catalog a	INK CARTRIDGE
					"10,028.31"	CAD	"10,028.31"	CAD							
"PARKS, FORESTRY & RECREATION"	5248-30	2019-05-05	2019-05-06	WAL-MART #3186	21.40	CAD	21.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	ORGANIZATIONAL FOLDER
"PARKS, FORESTRY & RECREATION"	5265-56	2019-05-29	2019-05-29	AMZN MKTP CA*MN8HT77B0	41.79	CAD	41.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	4816	Computer Network/Information Services	CHARGING CORDS FOR PHONE
"PARKS, FORESTRY & RECREATION"	5266-121	2019-05-30	2019-05-30	AMAZON.CA*MN6FC0RH2	117.76	CAD	117.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	4816	Computer Network/Information Services	FAN
"PARKS, FORESTRY & RECREATION"	5266-122	2019-05-30	2019-05-30	AMAZON.CA*MN8FE3RK2	117.76	CAD	117.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	4816	Computer Network/Information Services	FAN
"PARKS, FORESTRY & RECREATION"	5266-123	2019-05-30	2019-05-30	AMAZON.CA*MN7B089H0	117.76	CAD	117.76	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07688	CENTENNIAL-E-PRGM SUPPORT	4816	Computer Network/Information Services	FAN
					416.47	CAD	416.47	CAD							
FACILITIES MANAGEMENT	5245-62	2019-05-01	2019-05-01	UPARK CORP. - 150 EGLI	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	61501902	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5249-71	2019-05-06	2019-05-07	THE HOME DEPOT #7080	60.91	CAD	60.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61515459	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	PORT CHIME
					75.91	CAD	75.91	CAD							
"PARKS, FORESTRY & RECREATION"	5249-72	2019-05-06	2019-05-07	CDN TIRE STORE #00209	151.34	CAD	151.34	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HAND TOOLS
"PARKS, FORESTRY & RECREATION"	5251-62	2019-05-07	2019-05-08	THE HOME DEPOT #7107	190.85	CAD	190.85	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  MIL.MAGNUTDR
"PARKS, FORESTRY & RECREATION"	5251-63	2019-05-07	2019-05-08	THE HOME DEPOT #7107	14.26	CAD	14.26	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	QUICK LINKS
"PARKS, FORESTRY & RECREATION"	5256-76	2019-05-15	2019-05-15	SILVER MILE HARDWARE	302.51	CAD	302.51	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5072	Hardware Equipment and Supplies	HAND TOOLS
"PARKS, FORESTRY & RECREATION"	5256-77	2019-05-15	2019-05-15	SILVER MILE HARDWARE	406.79	CAD	406.79	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5072	Hardware Equipment and Supplies	HAND TOOLS
"PARKS, FORESTRY & RECREATION"	5257-121	2019-05-16	2019-05-16	CDN TIRE STORE #00209	238.14	CAD	238.14	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HARDWARE
"PARKS, FORESTRY & RECREATION"	5257-122	2019-05-15	2019-05-16	THE HOME DEPOT #7107	74.78	CAD	74.78	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  PROJECT PADS
"PARKS, FORESTRY & RECREATION"	5257-123	2019-05-15	2019-05-16	CDN TIRE STORE #00427	94.74	CAD	94.74	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HARDWARE
"PARKS, FORESTRY & RECREATION"	5262-44	2019-05-24	2019-05-24	THE HOME DEPOT #7107	-120.91	CAD	-120.91	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	FAUCET
"PARKS, FORESTRY & RECREATION"	5262-45	2019-05-24	2019-05-24	THE HOME DEPOT #7107	120.91	CAD	120.91	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	FAUCET
"PARKS, FORESTRY & RECREATION"	5262-46	2019-05-24	2019-05-24	THE HOME DEPOT #7107	45.89	CAD	45.89	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  3X2 COUPLING
"PARKS, FORESTRY & RECREATION"	5264-53	2019-05-27	2019-05-28	CDN TIRE STORE #00209	232.67	CAD	232.67	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HARDWARE
					"1,751.97"	CAD	"1,751.97"	CAD							
"PARKS, FORESTRY & RECREATION"	5246-146	2019-05-01	2019-05-02	CDN TIRE STORE #00192	383.01	CAD	383.01	CAD	2710	GENERAL HARDWARE	P07647	HUMBER VALLEY-OPERATIONS	5200	Home Supply Warehouse	ANT BAITS BATTERY
"PARKS, FORESTRY & RECREATION"	5246-147	2019-05-03	2019-05-03	JENCO EQUIPMENT	960.50	CAD	960.50	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	P07648	SCARLETT WOODS-OPERATIONS	7394	"Equipment Rental and Leasing Services, F"	PUMP OUT WASHROOM HOLDINGS
"PARKS, FORESTRY & RECREATION"	5246-148	2019-05-02	2019-05-02	CHAIN SAW CLINIC	"1,435.10"	CAD	"1,435.10"	CAD	2710	GENERAL HARDWARE	P07647	HUMBER VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	POWE BACKUP GENERATOR
					"2,778.61"	CAD	"2,778.61"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5248-31	2019-05-03	2019-05-06	CDN TIRE STORE #00600	12.42	CAD	12.42	CAD	2710	GENERAL HARDWARE	ED0005	FE TS TOURISM/VISITOR SERVICES	5200	Home Supply Warehouse	BATTERIES FOR PPT REMOTE
ECONOMIC DEVELOPMENT & CULTURE	5251-64	2019-05-08	2019-05-08	STAPLES STORE #25	16.93	CAD	16.93	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	ED0005	FE TS TOURISM/VISITOR SERVICES	5943	"Office, School Supply, and Stationery St"	STICKY NOTES/MARKERS - SPECIALIZED COLOURS FOR WORKSHOP
ECONOMIC DEVELOPMENT & CULTURE	5266-124	2019-05-30	2019-05-30	PIZZA NOVA 027	77.01	CAD	77.01	CAD	4820	BUSINESS MEETING EXPENSES	ED0005	FE TS TOURISM/VISITOR SERVICES	5812	"Eating Places, Restaurants"	PIZZA/POP FOR STAFF TRAINING
					106.36	CAD	106.36	CAD							
TORONTO WATER	5245-63	2019-04-30	2019-05-01	THE HOME DEPOT #7073	751.26	CAD	751.26	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	5200	Home Supply Warehouse	WORKLIGHT
TORONTO WATER	5248-32	2019-05-06	2019-05-06	NATIONAL CONCRETE ACCE	581.06	CAD	581.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	5211	"Building Materials, Lumber Stores"	WO 487663 SIKA PRODUCT
TORONTO WATER	5249-73	2019-05-07	2019-05-07	PRO GLO PAINTS LTD	305.05	CAD	305.05	CAD	2715	PAINT SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5231	"Glass, Paint, Wallpaper Stores"	WO 514522 PAINT
TORONTO WATER	5251-65	2019-05-08	2019-05-08	DANFORTH ROOFING SUPPL	433.74	CAD	433.74	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	5039	Construction Materials Not Elsewhere Cla	SHINGLES AND ROOF ANCHOR
TORONTO WATER	5252-119	2019-05-09	2019-05-09	THE HOME DEPOT #7011	162.63	CAD	162.63	CAD	2531	LUMBER	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5200	Home Supply Warehouse	4X8-5/8.STD
TORONTO WATER	5252-120	2019-05-09	2019-05-09	THE HOME DEPOT #7129	403.78	CAD	403.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW6050	C&TS: CUSTOMER FIELD SERVICES	5200	Home Supply Warehouse	**MORE**  KS ULTRA WHT
TORONTO WATER	5252-121	2019-05-09	2019-05-09	DANFORTH ROOFING SUPPL	446.20	CAD	446.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	5039	Construction Materials Not Elsewhere Cla	WO475908 NAILS AND ROOF HOOK
TORONTO WATER	5259-48	2019-05-21	2019-05-21	CHAUNCEY BUILDERS SUPP	175.33	CAD	175.33	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW6050	C&TS: CUSTOMER FIELD SERVICES	5211	"Building Materials, Lumber Stores"	WO 514519 STROFOAM AND CEMENT
TORONTO WATER	5260-50	2019-05-22	2019-05-22	CHAUNCEY BUILDERS SUPP	"1,792.65"	CAD	"1,792.65"	CAD	2770	GRAVEL	TW4060	WW TREATMT::  NORTH TORONTO TP	5211	"Building Materials, Lumber Stores"	"WO 475908 2"" GRAVEL 25 METRIC TONNES"
TORONTO WATER	5261-125	2019-05-23	2019-05-23	THE HOME DEPOT #7078	365.22	CAD	365.22	CAD	2531	LUMBER	TW6050	C&TS: CUSTOMER FIELD SERVICES	5200	Home Supply Warehouse	**MORE**  2X10X12 SPF.
TORONTO WATER	5263-39	2019-05-27	2019-05-27	CHAUNCEY BUILDERS SUPP	973.25	CAD	973.25	CAD	2770	GRAVEL	TW4060	WW TREATMT::  NORTH TORONTO TP	5211	"Building Materials, Lumber Stores"	"WO 475908 2"" GRAVEL 25 METRIC TONNES"
					"6,390.17"	CAD	"6,390.17"	CAD							
TORONTO WATER	5252-122	2019-05-09	2019-05-09	CDN TIRE STORE #00175	96.04	CAD	96.04	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	HARDWARE
TORONTO WATER	5256-78	2019-05-14	2019-05-15	THE HOME DEPOT #7027	62.99	CAD	62.99	CAD	2730	LOCKS	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	lockset
TORONTO WATER	5257-124	2019-05-15	2019-05-16	CDN TIRE STORE #00175	169.49	CAD	169.49	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	CABINET
TORONTO WATER	5266-125	2019-05-30	2019-05-30	THE HOME DEPOT #7027	15.53	CAD	15.53	CAD	2730	LOCKS	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	**MORE**  66 KEY
TORONTO WATER	5267-41	2019-05-31	2019-05-31	THE HOME DEPOT #7027	474.36	CAD	474.36	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	**MORE**  38X14X25POL
					818.41	CAD	818.41	CAD							
"PARKS, FORESTRY & RECREATION"	5245-64	2019-05-01	2019-05-01	SNAP-ON TOOLS	130.23	CAD	130.23	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	COVER
"PARKS, FORESTRY & RECREATION"	5251-66	2019-05-07	2019-05-08	ONTARIO BELTING & POWE	55.35	CAD	55.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	CASTER WHEELS
"PARKS, FORESTRY & RECREATION"	5254-34	2019-05-13	2019-05-13	GENERAL AUTO PARTS	759.88	CAD	759.88	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03034	JOHN BOOTH-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	"AIR FILTER, PCV VALVE, SPARK PLUGS, FILTERS"
"PARKS, FORESTRY & RECREATION"	5255-50	2019-05-14	2019-05-14	JJ DOWNS INDUSTRIAL	51.97	CAD	51.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	BLACK HOSE SHANK
"PARKS, FORESTRY & RECREATION"	5256-79	2019-05-15	2019-05-15	BOLTS PLUS	5.62	CAD	5.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5251	Hardware Stores	MACHINE HEAD SCREWS/NUTS
"PARKS, FORESTRY & RECREATION"	5259-49	2019-05-21	2019-05-21	NITRO INDUSTRIAL SALES	150.72	CAD	150.72	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC LINES
"PARKS, FORESTRY & RECREATION"	5266-126	2019-05-30	2019-05-30	NITRO INDUSTRIAL SALES	485.43	CAD	485.43	CAD	3080	M & E - HAND TOOLS	P00405	N-CENTRAL1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"WRENCH SET, SAFETY BLOW GUNS, ADJUSTABLE WRENCH"
					"1,639.20"	CAD	"1,639.20"	CAD							
"PARKS, FORESTRY & RECREATION"	5245-65	2019-04-30	2019-05-01	CDN TIRE STORE #00192	212.09	CAD	212.09	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	2 CYCLE OIL
"PARKS, FORESTRY & RECREATION"	5245-66	2019-05-01	2019-05-01	PICKERING MOWER	435.12	CAD	435.12	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	VENTRAC TIRE
"PARKS, FORESTRY & RECREATION"	5248-33	2019-05-03	2019-05-06	CDN TIRE STORE #00192	669.76	CAD	669.76	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	BOOSTER PACK
"PARKS, FORESTRY & RECREATION"	5249-74	2019-05-07	2019-05-07	RONA # 55030	98.85	CAD	98.85	CAD	2730	LOCKS	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	KEYS
"PARKS, FORESTRY & RECREATION"	5251-67	2019-05-08	2019-05-08	PRINCESS AUTO #36	178.45	CAD	178.45	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	GREASE GUN
"PARKS, FORESTRY & RECREATION"	5251-68	2019-05-07	2019-05-08	CDN TIRE STORE #00427	576.27	CAD	576.27	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	GENERATOR
"PARKS, FORESTRY & RECREATION"	5252-123	2019-05-09	2019-05-09	CDN TIRE STORE #00119	268.91	CAD	268.91	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	BATTERY TESTER
"PARKS, FORESTRY & RECREATION"	5255-51	2019-05-13	2019-05-14	CDN TIRE STORE #00192	88.04	CAD	88.04	CAD	2575	ELECTRICAL SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	BULBS
"PARKS, FORESTRY & RECREATION"	5255-52	2019-05-14	2019-05-14	PRINCESS AUTO #36	135.49	CAD	135.49	CAD	2401	LUBRICANTS	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC OIL
"PARKS, FORESTRY & RECREATION"	5256-80	2019-05-15	2019-05-15	ONTBELTING  POWER TRAN	99.29	CAD	99.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	BELTS
"PARKS, FORESTRY & RECREATION"	5256-81	2019-05-15	2019-05-15	PICKERING MOWER	745.25	CAD	745.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5251	Hardware Stores	SEAT BELT
"PARKS, FORESTRY & RECREATION"	5257-125	2019-05-17	2019-05-17	PRINCESS AUTO #36	135.58	CAD	135.58	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	AAIR TANK
"PARKS, FORESTRY & RECREATION"	5257-126	2019-05-16	2019-05-16	ALLTURF LTD	226.00	CAD	226.00	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	CALIBRATION
"PARKS, FORESTRY & RECREATION"	5257-127	2019-05-15	2019-05-16	CDN TIRE STORE #00264	47.41	CAD	47.41	CAD	3080	M & E - HAND TOOLS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	BOLT CUTTERS
"PARKS, FORESTRY & RECREATION"	5258-35	2019-05-19	2019-05-20	THE HOME DEPOT #7238	106.51	CAD	106.51	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
