Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	1837-37	01-30-2012	01-31-2012	PROFESSIONAL COMMUNICA	56.49	CAD	56.49	CAD	3020	M & E - COMMUNICATIONS	P00263	E-CENTRAL1-TURF&HORT	4812	Telecommunication Equipment Including Te	CELLPHONE BATTERY	
					94.67	CAD	94.67	CAD								
TORONTO WATER	1794-23	12-30-2011	01-03-2012	TORBRAM ELECTRIC SUPPL	121.44	CAD	121.44	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1062	HCTP PLANT SRVCS WA3	5065	Electrical Parts and Equipment		
					121.44	CAD	121.44	CAD								
PUBLIC HEALTH	1826-44	01-20-2012	01-23-2012	CANON CDA INC-CONS IMA	152.52	CAD	152.52	CAD	2010	STATIONERY AND OFFICE SUPPLIES	PH3038	FHVS & CONTRACT AGEN	5946	Camera and Photographic Supply Stores	STATIONERY AND OFFICE SUPPLIES	
					152.52	CAD	152.52	CAD								
EMERGENCY MEDICAL SERVICES	1813-40	01-12-2012	01-13-2012	CITY BUICK P.CADILLAC	266.29	CAD	266.29	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	"STRUT, LAMP & DEFLECTOR"	
EMERGENCY MEDICAL SERVICES	1818-36	01-16-2012	01-17-2012	ACKLANDS-GRAINGER INC	"1,077.10"	CAD	"1,077.10"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5085	Industrial Supplies Not Elsewhere Classi	CLEANER/DEGREASER	
EMERGENCY MEDICAL SERVICES	1818-37	01-16-2012	01-17-2012	THE BRICK-NORTH YORK	233.88	CAD	233.88	CAD	3050	M & E - KITCHEN	B25000	MATERIALS MGT-STORES	5712	"Equipment, Furniture, and Home Furnishin"	CF FRIDGE	
EMERGENCY MEDICAL SERVICES	1820-33	01-17-2012	01-18-2012	DONWAY FORD SALES	33.55	CAD	33.55	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	THERMOSTAT & FUEL CAP	
EMERGENCY MEDICAL SERVICES	1820-34	01-17-2012	01-18-2012	NORTH YORK TIRE AUTO	950.28	CAD	950.28	CAD	2135	PARTS - TIRES/TUBES	B41100	MAINTENANCE OF FLEET	7531	Automotive Body and Repair Shops	MICHELIN TIRES	
EMERGENCY MEDICAL SERVICES	1820-35	01-17-2012	01-18-2012	NORTH YORK TIRE AUTO	950.28	CAD	950.28	CAD	2135	PARTS - TIRES/TUBES	B41100	MAINTENANCE OF FLEET	7531	Automotive Body and Repair Shops	MICHELIN TIRES	
EMERGENCY MEDICAL SERVICES	1820-36	01-17-2012	01-18-2012	NORTH YORK TIRE AUTO	202.50	CAD	202.50	CAD	2135	PARTS - TIRES/TUBES	B41100	MAINTENANCE OF FLEET	7531	Automotive Body and Repair Shops	ADJ TO MICHELIN TIRES	
EMERGENCY MEDICAL SERVICES	1822-34	01-18-2012	01-19-2012	STOKES INTERNATIONAL	271.20	CAD	271.20	CAD	2670	UNIFORMS	B46700	ALS OPERATIONS	5331	Variety Stores	BLACK MAPLE LEAF BRAID	
EMERGENCY MEDICAL SERVICES	1822-35	01-18-2012	01-19-2012	NORTH YORK TIRE AUTO	950.28	CAD	950.28	CAD	2135	PARTS - TIRES/TUBES	B41100	MAINTENANCE OF FLEET	7531	Automotive Body and Repair Shops	MICHELIN TIRES	
EMERGENCY MEDICAL SERVICES	1823-37	01-18-2012	01-20-2012	OTWO SYSTEMS	"1,794.10"	CAD	"1,794.10"	CAD	2820	MEDICAL & DENTAL SUPPLIES	B43300	EQUIPMENT RETRIEVAL	5047	Laboratory/Medical/Dental/Ophthalmic Hos	OCYGEN REGULATOR PARTS	
EMERGENCY MEDICAL SERVICES	1827-48	01-21-2012	01-24-2012	CDN TIRE STORE #00427	79.09	CAD	79.09	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B25000	MATERIALS MGT-STORES	5200	Home Supply Warehouse	1.7 LITRE KETTLE	
EMERGENCY MEDICAL SERVICES	1827-49	01-23-2012	01-24-2012	DONWAY FORD SALES	12.75	CAD	12.75	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	HOOK ASSEMBLY & FUEL CAP	
EMERGENCY MEDICAL SERVICES	1832-30	01-25-2012	01-26-2012	G   G ELECTRONICS	681.39	CAD	681.39	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B25000	MATERIALS MGT-STORES	7629	"Appliance Repair Shops, Electrical and S"	SONY TV & WALL BRACKET	
EMERGENCY MEDICAL SERVICES	1833-46	01-26-2012	01-27-2012	DONWAY FORD SALES	12.75	CAD	12.75	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5511	"Automobile and Truck Dealers - Sales, Se"	HOOK ASSEMBLY & FUEL CAP	
EMERGENCY MEDICAL SERVICES	1835-65	01-27-2012	01-30-2012	CREATIVE BAG TORONTO	149.16	CAD	149.16	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B25000	MATERIALS MGT-STORES	7399	Business Services - Not Elsewhere Classi	PAPER BAGS	
					"7,664.60"	CAD	"7,664.60"	CAD								
"PARKS, FORESTRY & RECREATION"	1795-14	01-03-2012	01-04-2012	LOWES #02494*	14.29	CAD	14.29	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	1802-23	01-05-2012	01-06-2012	METAL SUPERMARKETS (SC	219.48	CAD	219.48	CAD	2532	STEEL	P00272	E-SOUTH2-TURF&HORT	5051	Metal Service Centers and Offices	BSP HR PIPE SCH 40 3.5	
"PARKS, FORESTRY & RECREATION"	1806-45	01-05-2012	01-09-2012	BRAFASCO / SCARBOROUGH	24.28	CAD	24.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS C	5085	Industrial Supplies Not Elsewhere Classi	REG NUT EYE BOLT GALV	
"PARKS, FORESTRY & RECREATION"	1808-26	01-05-2012	01-10-2012	CTS CARGO TIE DOWN SPE	14.25	CAD	14.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS C	5085	Industrial Supplies Not Elsewhere Classi	"1/4"" DOUBLE CLEVIS LINK"	
"PARKS, FORESTRY & RECREATION"	1808-27	01-09-2012	01-10-2012	DRIVE PRODUCTS	894.96	CAD	894.96	CAD	2199	MISCELLANEOUS PARTS	P00268	E-NORTH2-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	LEDEX CENTRE HILE 7/8 BOLT	
"PARKS, FORESTRY & RECREATION"	1808-28	01-09-2012	01-10-2012	METAL SUPERMARKETS (SC	622.49	CAD	622.49	CAD	2532	STEEL	P00834	MORNINGSIDE YD-PKS C	5051	Metal Service Centers and Offices	HSST SQUARE 4X4X.25	
"PARKS, FORESTRY & RECREATION"	1813-41	01-11-2012	01-13-2012	CTF SUPPLY (08)	515.22	CAD	515.22	CAD	3099	GENERAL EQUIPMENT	P00833	TECH SERV. 3-PARKS C	5085	Industrial Supplies Not Elsewhere Classi	RUSTOLEUM HP HUNTER GREEEN ENAMEL	
"PARKS, FORESTRY & RECREATION"	1813-42	01-12-2012	01-13-2012	HENDERSON RECREATION	998.92	CAD	998.92	CAD	2601	DUR REC & EDUC SUPP	P00833	TECH SERV. 3-PARKS C	5712	"Equipment, Furniture, and Home Furnishin"	REPLACEMENT STEPPING PODLEG FOR UNIT	
"PARKS, FORESTRY & RECREATION"	1820-37	01-17-2012	01-18-2012	SCARBORO TRUCK CENTRE	15.21	CAD	15.21	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS C	5511	"Automobile and Truck Dealers - Sales, Se"	"MIRROR 6"" SS"	
"PARKS, FORESTRY & RECREATION"	1822-36	01-18-2012	01-19-2012	MAINTENANCE METALS	501.72	CAD	501.72	CAD	2532	STEEL	P00833	TECH SERV. 3-PARKS C	1761	"Roofing and Siding, Sheet Metal Work Con"	HSST HOT ROLLED/MILD STEEL	
"PARKS, FORESTRY & RECREATION"	1823-38	01-19-2012	01-20-2012	MARK'S WORK WEARHOUSE	107.34	CAD	107.34	CAD	2665	PROTECTIVE CLOTHING	P00833	TECH SERV. 3-PARKS C	5651	Family Clothing Stores	BORWN DUCK UNLINED BIB OVERALL	
"PARKS, FORESTRY & RECREATION"	1826-45	01-20-2012	01-23-2012	PROGRESS STEEL FABRICA	135.60	CAD	135.60	CAD	2532	STEEL	P00272	E-SOUTH2-TURF&HORT	7692	Welding Repair	2 1/2 PLT FLANGE	
"PARKS, FORESTRY & RECREATION"	1833-47	01-25-2012	01-27-2012	THE HOME DEPOT #7136	300.13	CAD	300.13	CAD	3080	M & E - HAND TOOLS	P00833	TECH SERV. 3-PARKS C	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	1837-38	01-27-2012	01-31-2012	STANDARD AUTO WRECKERS	66.91	CAD	66.91	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS C	5533	"Automotive Parts, Accessories Stores"	BENCH SEAT	
"PARKS, FORESTRY & RECREATION"	1837-39	01-27-2012	01-31-2012	CDN TIRE STORE #00399	19.64	CAD	19.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00833	TECH SERV. 3-PARKS C	5200	Home Supply Warehouse	TWAX POWEROUT	
					"4,450.44"	CAD	"4,450.44"	CAD								
TECHNICAL SERVICES 	1795-15	01-03-2012	01-04-2012	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1795-16	01-03-2012	01-04-2012	TERANET EXPRESS	33.00	CAD	33.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1801-15	01-04-2012	01-05-2012	TERANET EXPRESS	108.00	CAD	108.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1801-16	01-04-2012	01-05-2012	TERANET EXPRESS	76.50	CAD	76.50	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1801-17	01-04-2012	01-05-2012	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1802-24	01-05-2012	01-06-2012	TERANET EXPRESS	42.50	CAD	42.50	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1802-25	01-05-2012	01-06-2012	TERANET EXPRESS	64.00	CAD	64.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1802-26	01-05-2012	01-06-2012	TERANET EXPRESS	58.50	CAD	58.50	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1802-27	01-05-2012	01-06-2012	TERANET EXPRESS	38.00	CAD	38.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1808-29	01-09-2012	01-10-2012	TERANET EXPRESS	1.00	CAD	1.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1808-30	01-09-2012	01-10-2012	TERANET EXPRESS	49.00	CAD	49.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1816-61	01-13-2012	01-16-2012	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1823-39	01-19-2012	01-20-2012	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1823-40	01-19-2012	01-20-2012	TERANET EXPRESS	9.00	CAD	9.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1823-41	01-19-2012	01-20-2012	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1823-42	01-19-2012	01-20-2012	TERANET EXPRESS	1.50	CAD	1.50	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1823-43	01-19-2012	01-20-2012	TERANET EXPRESS	8.50	CAD	8.50	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1823-44	01-19-2012	01-20-2012	TERANET EXPRESS	18.00	CAD	18.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1832-31	01-25-2012	01-26-2012	TERANET EXPRESS	8.00	CAD	8.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1832-32	01-25-2012	01-26-2012	TERANET EXPRESS	26.00	CAD	26.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1832-33	01-25-2012	01-26-2012	TERANET EXPRESS	7.00	CAD	7.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1832-34	01-25-2012	01-26-2012	TERANET EXPRESS	36.00	CAD	36.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
TECHNICAL SERVICES 	1832-35	01-25-2012	01-26-2012	TERANET EXPRESS	30.00	CAD	30.00	CAD	4136	REGISTRAR FEES	WT0015	LAND&PROP SURVEYS	9222	Fines		
					656.50	CAD	656.50	CAD								
"PARKS, FORESTRY & RECREATION"	1832-36	01-24-2012	01-26-2012	WAL-MART # 5831	7.31	CAD	7.31	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P07187	ANTIBES CC-FIT	5411	"Grocery Stores, Supermarkets"	LOG SHEET BINDER FOR FITNESS	
					7.31	CAD	7.31	CAD								
EMERGENCY MEDICAL SERVICES	1827-50	01-23-2012	01-24-2012	TORONTO PARKING AUTHOR	3.25	CAD	3.25	CAD	4770	PARKING EXPENSES (INTOWN)	B31100	COMM SYSTEMS SUPPORT	7523	Automobile Parking Lots and Garages	PARKING - TRAINING SCAR TOWN CENTRE	
EMERGENCY MEDICAL SERVICES	1830-30	01-24-2012	01-25-2012	ALL PARK 11 CENTRE AVE	20.00	CAD	20.00	CAD	4770	PARKING EXPENSES (INTOWN)	B31100	COMM SYSTEMS SUPPORT	7523	Automobile Parking Lots and Garages	PARKING - MEETING CITY HALL	
					23.25	CAD	23.25	CAD								
EMERGENCY MEDICAL SERVICES	1820-38	01-17-2012	01-18-2012	IMPERIAL PAKING-IN TRU	2.00	CAD	2.00	CAD	4770	PARKING EXPENSES (INTOWN)	B33100	COMM CTR OPERATIONS	7523	Automobile Parking Lots and Garages	PARKING - TELE HEALTH MEETING	
					2.00	CAD	2.00	CAD								
"PARKS, FORESTRY & RECREATION"	1806-46	01-06-2012	01-09-2012	SAFE GUARD LOCKSMITHS	16.76	CAD	16.76	CAD	2730	LOCKS	P00673	W-SOUTH2-PGM SUPP	7399	Business Services - Not Elsewhere Classi	KEYS	
"PARKS, FORESTRY & RECREATION"	1809-31	01-09-2012	01-11-2012	CDN TIRE STORE #00119	44.40	CAD	44.40	CAD	2575	ELECTRICAL SUPPLIES	P00673	W-SOUTH2-PGM SUPP	5200	Home Supply Warehouse	EXTENSION CORDS	
"PARKS, FORESTRY & RECREATION"	1816-62	01-12-2012	01-16-2012	RONA # 55130	33.89	CAD	33.89	CAD	2575	ELECTRICAL SUPPLIES	P00673	W-SOUTH2-PGM SUPP	5251	Hardware Stores	EXTENSION CORDS	
"PARKS, FORESTRY & RECREATION"	1830-31	01-23-2012	01-25-2012	THE HOME DEPOT #7013	33.88	CAD	33.88	CAD	2546	CANVAS & CORDAGE	P10916	EGLINTON FLATS TENNI	5200	Home Supply Warehouse	2250 SISAL	
					128.93	CAD	128.93	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	1820-39	01-17-2012	01-18-2012	ISTOCK *INTERNATIONAL	45.77	CAD	45.77	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	FH5601	PARTNERSHIP DEV	5971	Art Dealers and Galleries	Credits (digital images)for SSHA products/services	
					45.77	CAD	45.77	CAD								
EMERGENCY MEDICAL SERVICES	1801-18	01-03-2012	01-05-2012	CDN TIRE STORE #00192	310.98	CAD	310.98	CAD	2710	GENERAL HARDWARE	B55100	CARETAKING	5200	Home Supply Warehouse	"KNIVES, BATTERIES"	
EMERGENCY MEDICAL SERVICES	1802-28	01-04-2012	01-06-2012	THE HOME DEPOT #7129	140.20	CAD	140.20	CAD	2710	GENERAL HARDWARE	B56042	STATION 42	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	1813-43	01-11-2012	01-13-2012	THE HOME DEPOT #7027	336.60	CAD	336.60	CAD	2710	GENERAL HARDWARE	B55100	CARETAKING	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	1816-63	01-12-2012	01-16-2012	THE HOME DEPOT #7129	102.73	CAD	102.73	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B55100	CARETAKING	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	1816-64	01-12-2012	01-16-2012	DRAGLAM SALT INC	"1,000.00"	CAD	"1,000.00"	CAD	2410	DE - ICERS	B55100	CARETAKING	5211	"Building Materials, Lumber Stores"	SALT (BULK)	
EMERGENCY MEDICAL SERVICES	1823-45	01-18-2012	01-20-2012	CDN TIRE STORE #00070	561.50	CAD	561.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	B55100	CARETAKING	5200	Home Supply Warehouse	HEATERS	
					"2,452.01"	CAD	"2,452.01"	CAD								
"PARKS, FORESTRY & RECREATION"	1794-24	12-29-2011	01-03-2012	THE HOME DEPOT #7078	47.37	CAD	47.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00427	PRN-PKS CONSTRUCTN	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	1808-31	01-03-2012	01-10-2012	CLASSIC DISPLAY	83.62	CAD	83.62	CAD	2601	DUR REC & EDUC SUPP	P00364	N-EAST-PKS MAINT/RPR	2741	Miscellaneous Publishing and Printing	RIVERESIDE BENCH STRAP	
"PARKS, FORESTRY & RECREATION"	1818-38	01-16-2012	01-17-2012	BERNARDI BUILDING SUPP	234.59	CAD	234.59	CAD	2780	CONCRETE	P00364	N-EAST-PKS MAINT/RPR	5211	"Building Materials, Lumber Stores"	SONOTUBE	
"PARKS, FORESTRY & RECREATION"	1823-46	01-19-2012	01-20-2012	BERNARDI BUILDING SUPP	155.67	CAD	155.67	CAD	2780	CONCRETE	P00364	N-EAST-PKS MAINT/RPR	5211	"Building Materials, Lumber Stores"	SONOTUBE	
"PARKS, FORESTRY & RECREATION"	1830-32	01-23-2012	01-25-2012	THE HOME DEPOT #7078	27.10	CAD	27.10	CAD	2780	CONCRETE	P00364	N-EAST-PKS MAINT/RPR	5200	Home Supply Warehouse	CEMENT MAS.	
"PARKS, FORESTRY & RECREATION"	1830-33	01-24-2012	01-25-2012	BERNARDI BUILDING SUPP	326.86	CAD	326.86	CAD	2780	CONCRETE	P00364	N-EAST-PKS MAINT/RPR	5211	"Building Materials, Lumber Stores"	"CONCRETE,LIME"	
					875.21	CAD	875.21	CAD								
"PARKS, FORESTRY & RECREATION"	1808-32	01-04-2012	01-10-2012	TRIMATE ELECTRIC SUPPL	101.25	CAD	101.25	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1813-44	01-12-2012	01-13-2012	RTA ELECTRIC MOTOR COR	277.98	CAD	277.98	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7538	Automotive Service Shops	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1837-40	01-18-2012	01-31-2012	TRIMATE ELECTRIC SUPPL	14.08	CAD	14.08	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1837-41	01-24-2012	01-31-2012	TRIMATE ELECTRIC SUPPL	324.48	CAD	324.48	CAD	2575	ELECTRICAL SUPPLIES	P07659	DOUGLAS SNOW-OPERATI	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1837-42	01-24-2012	01-31-2012	TRIMATE ELECTRIC SUPPL	502.62	CAD	502.62	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1837-43	01-26-2012	01-31-2012	TRIMATE ELECTRIC SUPPL	121.79	CAD	121.79	CAD	2575	ELECTRICAL SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	1837-44	01-26-2012	01-31-2012	TRIMATE ELECTRIC SUPPL	128.93	CAD	128.93	CAD	2575	ELECTRICAL SUPPLIES	P07659	DOUGLAS SNOW-OPERATI	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES	
					"1,471.13"	CAD	"1,471.13"	CAD								
"PARKS, FORESTRY & RECREATION"	1808-33	01-09-2012	01-10-2012	TURF CARE	378.23	CAD	378.23	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P07645	DENTONIA-OPERATIONS	5261	Lawn and Garden Supply Stores	PARTS	
"PARKS, FORESTRY & RECREATION"	1813-45	01-12-2012	01-13-2012	ACKLANDS-GRAINGER INC	72.96	CAD	72.96	CAD	3080	M & E - HAND TOOLS	P07645	DENTONIA-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	TOOL	
"PARKS, FORESTRY & RECREATION"	1816-65	01-13-2012	01-16-2012	TURF CARE	215.84	CAD	215.84	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P07645	DENTONIA-OPERATIONS	5261	Lawn and Garden Supply Stores	PARTS	
"PARKS, FORESTRY & RECREATION"	1818-39	01-16-2012	01-17-2012	ACKLANDS-GRAINGER INC	150.53	CAD	150.53	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07645	DENTONIA-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	TOOLS & SUPPLIES	
					817.56	CAD	817.56	CAD								
"PARKS, FORESTRY & RECREATION"	1795-17	01-03-2012	01-04-2012	TELUS MOBILITY #8250	62.14	CAD	62.14	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00155	TOR ISLANDS-TURF&HOR	4812	Telecommunication Equipment Including Te	BLACKBERRY BATTERY	
"PARKS, FORESTRY & RECREATION"	1806-47	01-05-2012	01-09-2012	PAYPAL *1255889ONTA	791.00	CAD	791.00	CAD	2792	"BANNERS, FLAGS & SIGNS"	P00155	TOR ISLANDS-TURF&HOR	8999	Professional Services - Not Elsewhere Cl	BANNERS	
"PARKS, FORESTRY & RECREATION"	1823-47	01-19-2012	01-20-2012	MOUNTAIN EQUIP CO-OP	144.64	CAD	144.64	CAD	2665	PROTECTIVE CLOTHING	P00155	TOR ISLANDS-TURF&HOR	5655	"Sports Apparel, Riding Apparel Stores"	GLOVES AND GAITERS	
					997.78	CAD	997.78	CAD								
"PARKS, FORESTRY & RECREATION"	1835-66	01-26-2012	01-30-2012	MEDTECHWRISTBANDS	198.43	CAD	198.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12024	METRO TRACK/FIELD-SP	5970	"Artist Supply Stores, Craft Shops"	WRIST BANDS FOR TRACK MEET EVENTS	
					198.43	CAD	198.43	CAD								
SOLID WASTE MANAGEMENT	1801-19	01-04-2012	01-05-2012	LOWES #02632*	13.50	CAD	13.50	CAD	2130	PARTS - MOBILE EQUIPMENT	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	1801-20	01-04-2012	01-05-2012	LOWES #02632*	10.80	CAD	10.80	CAD	2130	PARTS - MOBILE EQUIPMENT	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	"1/4"" INDUST. PLUG (F) STEEL"	
SOLID WASTE MANAGEMENT	1801-21	01-04-2012	01-05-2012	LOWES #02632*	-6.76	CAD	-6.76	CAD	2130	PARTS - MOBILE EQUIPMENT	CSW310-12-05	2012 PERPETUAL CARE KEELE VALLEY - BASIC	5200	Home Supply Warehouse	RETURN OF PLUG KIT	
SOLID WASTE MANAGEMENT	1802-29	01-05-2012	01-06-2012	LOWES #02632*	33.88	CAD	33.88	CAD	2130	PARTS - MOBILE EQUIPMENT	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	BRINKS 50MM COMMERCIAL LAM STEEL	
SOLID WASTE MANAGEMENT	1802-30	01-05-2012	01-06-2012	LOWES #02632*	39.17	CAD	39.17	CAD	2130	PARTS - MOBILE EQUIPMENT	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	1802-31	01-05-2012	01-06-2012	LOWES #02632*	-33.88	CAD	-33.88	CAD	2130	PARTS - MOBILE EQUIPMENT	CSW310-12-05	2012 PERPETUAL CARE KEELE VALLEY - BASIC	5200	Home Supply Warehouse	RETURN OF 61357 BRINKS 50MM COMMERCIAL LA	
SOLID WASTE MANAGEMENT	1806-48	01-06-2012	01-09-2012	FABCO PLASTICS WHOLESA	255.02	CAD	255.02	CAD	2130	PARTS - MOBILE EQUIPMENT	CSW310-12-05	2012 PERPETUAL CARE KEELE VALLEY - BASIC	7399	Business Services - Not Elsewhere Classi	GENERAL HARDWARE	
SOLID WASTE MANAGEMENT	1808-34	01-09-2012	01-10-2012	LOWES #02632*	133.34	CAD	133.34	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	CSW310-12-05	2012 PERPETUAL CARE KEELE VALLEY - BASIC	5200	Home Supply Warehouse	DMW111KSSDD DANBY 1.1CU FT MICROW	
SOLID WASTE MANAGEMENT	1820-40	01-17-2012	01-18-2012	THORNHILL LAWN EQUIPME	13.45	CAD	13.45	CAD	2130	PARTS - MOBILE EQUIPMENT	CSW310-12-05	2012 PERPETUAL CARE KEELE VALLEY - BASIC	5261	Lawn and Garden Supply Stores	SPARK PLUG PURCHASE	
