Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
EMERGENCY MEDICAL SERVICES	2144-39	08-28-2012	08-29-2012	CSL TOOLS	101.70	CAD	101.70	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B41000	OP & MAINT OF GARAGE	5251	Hardware Stores	AIR GUN REPAIR	
EMERGENCY MEDICAL SERVICES	2148-23	08-28-2012	08-31-2012	BBA REMANUFACTURING IN	169.50	CAD	169.50	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	B41100	MAINTENANCE OF FLEET	5085	Industrial Supplies Not Elsewhere Classi	REPAIRS UNIT 05-108	
					"1,001.80"	CAD	"1,001.80"	CAD								
"PARKS, FORESTRY & RECREATION"	2105-62	08-02-2012	08-03-2012	PRECISION TURF TECHNOL	"1,005.70"	CAD	"1,005.70"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07646	DON VALLEY-OPERATION	5261	Lawn and Garden Supply Stores	REPAIRS TO SPRAYER/CAILBRATION	
"PARKS, FORESTRY & RECREATION"	2116-68	08-07-2012	08-09-2012	ALLTURF LTD.	293.80	CAD	293.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	0780	Horticultural and Landscaping Services	"LEVELAWN 30""WIDTH"	
"PARKS, FORESTRY & RECREATION"	2124-60	08-14-2012	08-15-2012	PRECISION TURF TECHNOL	369.13	CAD	369.13	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07646	DON VALLEY-OPERATION	5261	Lawn and Garden Supply Stores	REPAIRS TO SPRAYER	
"PARKS, FORESTRY & RECREATION"	2125-56	08-14-2012	08-16-2012	WASTE MANAGEMENT-(SW)	97.16	CAD	97.16	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	P07646	DON VALLEY-OPERATION	9399	Government Services - Not Elsewhere Clas	REMOVAL OF WASTE	
"PARKS, FORESTRY & RECREATION"	2125-57	08-14-2012	08-16-2012	WASTE MANAGEMENT-(SW)	4.00	CAD	4.00	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	P07646	DON VALLEY-OPERATION	9399	Government Services - Not Elsewhere Clas	REMOVAL OF WASTE	
"PARKS, FORESTRY & RECREATION"	2125-58	08-14-2012	08-16-2012	WASTE MANAGEMENT-(SW)	34.39	CAD	34.39	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	P07646	DON VALLEY-OPERATION	9399	Government Services - Not Elsewhere Clas	REMOVAL OF WASTE	
"PARKS, FORESTRY & RECREATION"	2138-57	08-24-2012	08-24-2012	BELL EXPRESSVU	225.66	CAD	225.66	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07646	DON VALLEY-OPERATION	4899	Cable and Other Pay Television Services	CABLE TV	
"PARKS, FORESTRY & RECREATION"	2140-58	08-23-2012	08-27-2012	G C DUKE EQUIPMENT LTD	"1,119.65"	CAD	"1,119.65"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATION	5046	Commercial Equipment Not Elsewhere Class	"BELT,PULLEY,WOODRUFF KEY,BELT STEERING"	
"PARKS, FORESTRY & RECREATION"	2147-36	08-29-2012	08-30-2012	GOLF SUPPLY HOUSE	567.43	CAD	567.43	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P07646	DON VALLEY-OPERATION	5941	Sporting Goods Stores	WRITING SUPPLIES	
					"3,716.92"	CAD	"3,716.92"	CAD								
EMERGENCY MEDICAL SERVICES	2101-35	07-30-2012	08-01-2012	CDN TIRE STORE #00119	61.63	CAD	61.63	CAD	2575	ELECTRICAL SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5200	Home Supply Warehouse	GEN HARDWARE	
EMERGENCY MEDICAL SERVICES	2128-67	08-15-2012	08-17-2012	RONA # 55130	291.99	CAD	291.99	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5251	Hardware Stores	"CO DETECTORS, SIGNS, PLUG"	
EMERGENCY MEDICAL SERVICES	2136-56	08-21-2012	08-23-2012	RONA # 55130	110.76	CAD	110.76	CAD	2535	PLUMBING SUPPLIES	*****	MULTIPLE COST CENTRES OR WBS ELEMENTS	5251	Hardware Stores	"HOSE CLAMP,WATERING GUN, PLUMBING METAL INSUL"	
					464.38	CAD	464.38	CAD								
"PARKS, FORESTRY & RECREATION"	2138-58	08-23-2012	08-24-2012	STAPLES STORE #32	12.72	CAD	12.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07693	DON MONTGOMERY-PGM	5943	"Office, School Supply, and Stationery St"	LABEL MAKER TAPE	
					12.72	CAD	12.72	CAD								
"PARKS, FORESTRY & RECREATION"	2101-36	07-31-2012	08-01-2012	ROYAL HM HWRE #1274-8	27.09	CAD	27.09	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00549	S-EAST 2-TURF&HORT	5251	Hardware Stores	CABLE TIES	
"PARKS, FORESTRY & RECREATION"	2136-57	08-22-2012	08-23-2012	ROYAL HM HWRE #1274-8	27.09	CAD	27.09	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00549	S-EAST 2-TURF&HORT	5251	Hardware Stores	CABLE TIES	
					54.18	CAD	54.18	CAD								
"PARKS, FORESTRY & RECREATION"	2112-32	08-06-2012	08-08-2012	SETON	276.67	CAD	276.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10549	Y-REC SUPER3-PGM SUP	5099	Durable Goods Not Elsewhere Classified	"WATERPROOF TEXTURED SOLIDYELLOW 4"""	
					276.67	CAD	276.67	CAD								
"PARKS, FORESTRY & RECREATION"	2105-63	08-01-2012	08-03-2012	WAL-MART # 3740	63.55	CAD	63.55	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12734	RS-TOR ISL-PRG SUPP	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	2131-77	08-18-2012	08-20-2012	IKEA ETOBICOKE	16.94	CAD	16.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12731	RS-TOR ISL-CAMP	5712	"Equipment, Furniture, and Home Furnishin"	STICKS FOR CAMP PARADE	
"PARKS, FORESTRY & RECREATION"	2138-59	08-22-2012	08-24-2012	WAL-MART # 3740	114.55	CAD	114.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12731	RS-TOR ISL-CAMP	5411	"Grocery Stores, Supermarkets"	CRAFTS SUPPLIES FOR CAMPS	
"PARKS, FORESTRY & RECREATION"	2140-59	08-23-2012	08-27-2012	ABSOLUTE DOLLAR	53.96	CAD	53.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12731	RS-TOR ISL-CAMP	5310	Discount Stores	FRANKLIN SUPPLIES	
					249.00	CAD	249.00	CAD								
"PARKS, FORESTRY & RECREATION"	2117-76	08-09-2012	08-10-2012	ONTARIO SCIENCE CENTRE	236.80	CAD	236.80	CAD	4118	TICKETS AND ADMISSION FEES	P02702	WALLACE EMERSON-INST	7991	Tourist Attractions and Exhibits	SWIM CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2125-59	08-15-2012	08-16-2012	IKEA NORTH YORK	665.49	CAD	665.49	CAD	2110	PARTS - FURNITURE & FIXTURES	P12955	AQUASUP-TEY - AREA 1	5712	"Equipment, Furniture, and Home Furnishin"	EQUIPMENT FOR SUPV. OFFICE	
"PARKS, FORESTRY & RECREATION"	2128-68	08-16-2012	08-17-2012	THE SOURCE 7104	84.73	CAD	84.73	CAD	3020	M & E - COMMUNICATIONS	P12974	DRPINAQUA-ALXDUFFO/P	5732	Electronic Sales	WALKIE TALKIE FOR SLIDE REGULATIONS	
"PARKS, FORESTRY & RECREATION"	2131-78	08-16-2012	08-20-2012	PLAYTIME BOWL INC	162.50	CAD	162.50	CAD	4118	TICKETS AND ADMISSION FEES	P02702	WALLACE EMERSON-INST	7933	Bowling Alleys	SWIM CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2134-48	08-21-2012	08-22-2012	IKEA NORTH YORK	378.53	CAD	378.53	CAD	2110	PARTS - FURNITURE & FIXTURES	P12955	AQUASUP-TEY - AREA 1	5712	"Equipment, Furniture, and Home Furnishin"	EQUIPMENT FOR SUPV. OFFICE	
					"1,528.05"	CAD	"1,528.05"	CAD								
"PARKS, FORESTRY & RECREATION"	2101-37	07-30-2012	08-01-2012	FOOD BASICS #878	127.55	CAD	127.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05106	KINGSVIEW VILLAGE CS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP PROGRAM	
"PARKS, FORESTRY & RECREATION"	2101-38	07-30-2012	08-01-2012	WAL-MART # 3740	15.23	CAD	15.23	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2102-69	07-31-2012	08-02-2012	FOOD BASICS #878	3.78	CAD	3.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05106	KINGSVIEW VILLAGE CS	5411	"Grocery Stores, Supermarkets"	FOOD FOR CAMP PROGRAM	
"PARKS, FORESTRY & RECREATION"	2102-70	08-01-2012	08-02-2012	THE EZONE	307.36	CAD	307.36	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS	7994	Video Game Arcades/Establishments	ADMISSIONS FOR CHILDRENS CAMP PROGRAM	
"PARKS, FORESTRY & RECREATION"	2109-67	08-02-2012	08-06-2012	MNR SIBBALD PT PROV PA	107.50	CAD	107.50	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS	9399	Government Services - Not Elsewhere Clas	ADMISSION FEE	
"PARKS, FORESTRY & RECREATION"	2116-69	08-07-2012	08-09-2012	WAL-MART # 3740	38.53	CAD	38.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2116-70	08-08-2012	08-09-2012	THE CRAFT   HOBBY EMPO	55.37	CAD	55.37	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05106	KINGSVIEW VILLAGE CS	5970	"Artist Supply Stores, Craft Shops"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2117-77	08-09-2012	08-10-2012	STAPLES STORE #12	26.73	CAD	26.73	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P05106	KINGSVIEW VILLAGE CS	5943	"Office, School Supply, and Stationery St"	CAMP SUPPLIES: PAPER	
"PARKS, FORESTRY & RECREATION"	2120-67	08-10-2012	08-13-2012	EASTIE BOYZ PAINTBALL	508.50	CAD	508.50	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS	7299	Other Services (Not Elsewhere Classified	ADMISSION FEE	
"PARKS, FORESTRY & RECREATION"	2124-61	08-13-2012	08-15-2012	FOOD BASICS #878	101.03	CAD	101.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05106	KINGSVIEW VILLAGE CS	5411	"Grocery Stores, Supermarkets"	CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2124-62	08-14-2012	08-15-2012	FGA* ETOBICOKE - 31035	289.28	CAD	289.28	CAD	4580	RENTAL OF BUSES	P05106	KINGSVIEW VILLAGE CS	4131	Bus Lines	BUS CHARTER	
"PARKS, FORESTRY & RECREATION"	2131-79	08-16-2012	08-20-2012	WILD WATER KINGDOM	"1,692.00"	CAD	"1,692.00"	CAD	4118	TICKETS AND ADMISSION FEES	P05106	KINGSVIEW VILLAGE CS	7996	"Amusement Parks, Carnivals, Circuses, Fo"	ADMISSION FEE	
"PARKS, FORESTRY & RECREATION"	2132-33	08-17-2012	08-21-2012	GIANT TIGER #168	48.23	CAD	48.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05106	KINGSVIEW VILLAGE CS	5311	Department Stores	CAMP SUPPLIES	
					"3,321.09"	CAD	"3,321.09"	CAD								
"PARKS, FORESTRY & RECREATION"	2128-69	08-16-2012	08-17-2012	NOFRILLS PATS 1330	152.12	CAD	152.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04669	ORIOLE CC-SUMR CAMP	5411	"Grocery Stores, Supermarkets"	FOOD FOR ORIOLE PRESCHOOL/ADVENTURE;ORIOLE YOUTH	
"PARKS, FORESTRY & RECREATION"	2128-70	08-16-2012	08-17-2012	THE BEACH FAIRWAY GOLF	93.55	CAD	93.55	CAD	4118	TICKETS AND ADMISSION FEES	P04669	ORIOLE CC-SUMR CAMP	7992	"Golf Courses, Public"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2132-34	08-20-2012	08-21-2012	NOFRILLS JACKS 728	25.45	CAD	25.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P04669	ORIOLE CC-SUMR CAMP	5411	"Grocery Stores, Supermarkets"	FOOD FOR ORIOLE PRESCHOOL/ADVENTURE;ORIOLE YOUTH	
					271.12	CAD	271.12	CAD								
"PARKS, FORESTRY & RECREATION"	2147-37	08-29-2012	08-30-2012	A TOWING SERVICE	406.80	CAD	406.80	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	P00068	S-CENTRAL-PRUNING/RE	7549	Towing Services	TOWING SERVICES	
					406.80	CAD	406.80	CAD								
"PARKS, FORESTRY & RECREATION"	2116-71	08-08-2012	08-09-2012	ONTARIO SCIENCE CENTRE	416.80	CAD	416.80	CAD	4118	TICKETS AND ADMISSION FEES	P13272	SUMMERCAMP-NTORMEMOR	7991	Tourist Attractions and Exhibits	TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	2121-44	08-13-2012	08-14-2012	NOFRILLS DINOS 289	48.02	CAD	48.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13272	SUMMERCAMP-NTORMEMOR	5411	"Grocery Stores, Supermarkets"	"PIZZA BAGELS, FOOD FOR ADVENTURE CAMP"	
"PARKS, FORESTRY & RECREATION"	2144-40	08-27-2012	08-29-2012	WAL-MART # 3105	20.18	CAD	20.18	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10450	N TOR-PGM SUPP	5310	Discount Stores	BINDERS	
					485.00	CAD	485.00	CAD								
"PARKS, FORESTRY & RECREATION"	2101-39	07-30-2012	08-01-2012	WAL-MART # 3031	107.68	CAD	107.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5310	Discount Stores	CAMP CRAFTS AND CONSUMABLE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2105-64	08-02-2012	08-03-2012	METRO #704	42.04	CAD	42.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"		
"PARKS, FORESTRY & RECREATION"	2105-65	08-02-2012	08-03-2012	SHOPPERSDRUGMART0893	63.19	CAD	63.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5912	"Drug Stores, Pharmacies"		
"PARKS, FORESTRY & RECREATION"	2109-68	08-02-2012	08-06-2012	TOR CONSER / BLACK CK	77.00	CAD	77.00	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	9399	Government Services - Not Elsewhere Clas	MOUNTAIN BIKING CAMP OUT TRIP	
"PARKS, FORESTRY & RECREATION"	2109-69	08-03-2012	08-06-2012	TORONTO ZOO-ADMISSIONS	826.00	CAD	826.00	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	7996	"Amusement Parks, Carnivals, Circuses, Fo"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2112-33	08-06-2012	08-08-2012	CDN TIRE STORE #00346	20.24	CAD	20.24	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5200	Home Supply Warehouse	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2112-34	08-07-2012	08-08-2012	METRO #704	233.95	CAD	233.95	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2112-35	08-07-2012	08-08-2012	METRO #704	80.90	CAD	80.90	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	CAMP CONSUMABLES	
"PARKS, FORESTRY & RECREATION"	2116-72	08-08-2012	08-09-2012	RCSS WESTON 2800	169.22	CAD	169.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2116-73	08-08-2012	08-09-2012	DOLLAR GIANT #40047	84.75	CAD	84.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5331	Variety Stores	CAMP CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2117-78	08-08-2012	08-10-2012	AMAZING PARTY   COSTUM	58.71	CAD	58.71	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2120-68	08-10-2012	08-13-2012	PLANET BOWL	118.18	CAD	118.18	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	7933	Bowling Alleys	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2120-69	08-12-2012	08-13-2012	TOYS R US #3506	19.39	CAD	19.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5945	"Game, Toy, and Hobby Shops"	CAMP CONSUMABLES	
"PARKS, FORESTRY & RECREATION"	2121-45	08-12-2012	08-14-2012	WAL-MART # 3031	19.55	CAD	19.55	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5310	Discount Stores	CAMP CONSUMABLES	
"PARKS, FORESTRY & RECREATION"	2121-46	08-13-2012	08-14-2012	METRO #704	9.03	CAD	9.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	CAMP CONSUMABLES	
"PARKS, FORESTRY & RECREATION"	2121-47	08-13-2012	08-14-2012	METRO #704	161.13	CAD	161.13	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2121-48	08-13-2012	08-14-2012	KIDSPORTS	50.00	CAD	50.00	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	5941	Sporting Goods Stores	ADMISSION - CAMP TRIP DEPOSIT	
"PARKS, FORESTRY & RECREATION"	2124-63	08-13-2012	08-15-2012	WAL-MART # 3031	178.69	CAD	178.69	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5310	Discount Stores	CAMP CONSUMABLES/SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2124-64	08-14-2012	08-15-2012	RCSS WESTON 2800	25.94	CAD	25.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	CAMP CONSUMABLES/SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2124-65	08-14-2012	08-15-2012	DOLLAR GIANT #40047	32.33	CAD	32.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5331	Variety Stores	CAMP CONSUMABLES/CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2128-71	08-15-2012	08-17-2012	TIFF BELL LIGHTBOX	201.00	CAD	201.00	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	7832	Motion Picture Theaters	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2128-72	08-16-2012	08-17-2012	STAPLES STORE #11	95.17	CAD	95.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5943	"Office, School Supply, and Stationery St"	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2131-80	08-16-2012	08-20-2012	AMAZING PARTY   COSTUM	124.83	CAD	124.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2131-81	08-17-2012	08-20-2012	METRO #704	5.64	CAD	5.64	CAD	2570	JANITORIAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	LYSOL WIPES	
"PARKS, FORESTRY & RECREATION"	2131-82	08-17-2012	08-20-2012	METRO #704	17.74	CAD	17.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF CAMP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2131-83	08-17-2012	08-20-2012	PLAYDIUM	677.18	CAD	677.18	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	7994	Video Game Arcades/Establishments	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2132-35	08-17-2012	08-21-2012	CASA LOMA CORPORATION-	489.76	CAD	489.76	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	7991	Tourist Attractions and Exhibits	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2132-36	08-20-2012	08-21-2012	METRO #704	129.12	CAD	129.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	CAMP CONSUMABLES	
"PARKS, FORESTRY & RECREATION"	2134-49	08-20-2012	08-22-2012	AMAZING PARTY   COSTUM	12.50	CAD	12.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5947	"Card, Gift, Novelty, and Souvenir Shops"	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2134-50	08-20-2012	08-22-2012	WAL-MART # 3031	68.12	CAD	68.12	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5310	Discount Stores	CAMP CONSUMABLES	
"PARKS, FORESTRY & RECREATION"	2134-51	08-21-2012	08-22-2012	LOBLAWS #1003	11.75	CAD	11.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	CAMP CONSUMABLES- SR PRODUCTION	
"PARKS, FORESTRY & RECREATION"	2134-52	08-21-2012	08-22-2012	MICHAELS OF CANADA #34	18.03	CAD	18.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5945	"Game, Toy, and Hobby Shops"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2134-53	08-21-2012	08-22-2012	"DOLLAR ""N"" DOLLARS"	12.43	CAD	12.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2136-58	08-21-2012	08-23-2012	PARTY PACKAGERS (MATHE	35.80	CAD	35.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5999	Miscellaneous and Specialty Retail Store	SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2136-59	08-22-2012	08-23-2012	FABRICLAND DISTRIBUTOR	31.60	CAD	31.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5949	"Fabric, Needlework, Piece Goods, and Sew"	COSTUMES	
"PARKS, FORESTRY & RECREATION"	2136-60	08-22-2012	08-23-2012	CENTENIAL PARK GOLF CT	132.25	CAD	132.25	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	7997	"Clubs - Country Clubs, Membership (Athle"	ADMISSION - CAMP TRIP	
"PARKS, FORESTRY & RECREATION"	2138-60	08-22-2012	08-24-2012	MCCALLS SCHOOL OF CAKE	11.53	CAD	11.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	8299	Educational Services	COSTUMES	
"PARKS, FORESTRY & RECREATION"	2140-60	08-24-2012	08-27-2012	KIDSPORTS	311.60	CAD	311.60	CAD	4118	TICKETS AND ADMISSION FEES	P12052	HILLTOP-COMM CTR-PGM	5941	Sporting Goods Stores	ADMISSION - CAMP TRIP DEPOSIT	
"PARKS, FORESTRY & RECREATION"	2144-41	08-28-2012	08-29-2012	METRO #704	39.52	CAD	39.52	CAD	2570	JANITORIAL SUPPLIES	P12052	HILLTOP-COMM CTR-PGM	5411	"Grocery Stores, Supermarkets"	CLEANING SUPPLIES FOR PRESCHOOL TOYS	
"PARKS, FORESTRY & RECREATION"	2148-24	08-29-2012	08-31-2012	PAYPAL *OLYMPICSOFT	372.90	CAD	372.90	CAD	4590	RENTAL - OTHER	P12052	HILLTOP-COMM CTR-PGM	8999	Professional Services - Not Elsewhere Cl	RENTAL OF ICE CREAM TRUCK FOR CARNIVAL	
					"5,176.39"	CAD	"5,176.39"	CAD								
"PARKS, FORESTRY & RECREATION"	2105-66	08-02-2012	08-03-2012	LAWSON PRODUCTS INC	555.77	CAD	555.77	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	7399	Business Services - Not Elsewhere Classi	"WASHERS,PINS,DISCS,BLADES"	
"PARKS, FORESTRY & RECREATION"	2120-70	08-10-2012	08-13-2012	ALPINE LAWN   GARDEN E	252.16	CAD	252.16	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	"BLADE, THRUST PLATES, LINE"	
"PARKS, FORESTRY & RECREATION"	2121-49	08-10-2012	08-14-2012	CDN TIRE STORE #00030	33.87	CAD	33.87	CAD	2715	PAINT SUPPLIES	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	"SPRAY CAN HANDLE, PAINT"	
