Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2285-64	12-07-2012	12-10-2012	STAPLES STORE #127	60.04	CAD	60.04	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5943	"Office, School Supply, and Stationery St"	"PENS, SHARPIES"	
"PARKS, FORESTRY & RECREATION"	2288-30	12-11-2012	12-12-2012	STAPLES STORE #127	31.92	CAD	31.92	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5943	"Office, School Supply, and Stationery St"	RECYCE BOXES	
"PARKS, FORESTRY & RECREATION"	2294-66	12-13-2012	12-17-2012	BRAFASCO / SCARBOROUGH	27.11	CAD	27.11	CAD	2710	GENERAL HARDWARE	P00265	E-CENTRAL3-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"SQ WIRE, LOCK D-ICER SQUIRT BOTTLE"	
"PARKS, FORESTRY & RECREATION"	2295-26	12-17-2012	12-18-2012	GENERAL PAINT #91	184.43	CAD	184.43	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2300-33	12-20-2012	12-21-2012	GENERAL PAINT #91	50.14	CAD	50.14	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT SUPPLIES	
					478.98	CAD	478.98	CAD								
EMERGENCY MEDICAL SERVICES	2294-67	12-13-2012	12-17-2012	THE HOME DEPOT #7129	43.98	CAD	43.98	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	2302-45	12-21-2012	12-24-2012	NEWARK        00000018	399.03	CAD	399.03	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5065	Electrical Parts and Equipment	"SCREWDRIVER, CONNECTORS, PLIERS"	
					443.01	CAD	443.01	CAD								
SOLID WASTE MANAGEMENT	2299-51	12-18-2012	12-20-2012	RONA # 55090	45.73	CAD	45.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW359-12-06	2012 DISCO T.S.	5251	Hardware Stores	W/O-276070	
					45.73	CAD	45.73	CAD								
"PARKS, FORESTRY & RECREATION"	2274-23	12-03-2012	12-04-2012	LOBLAWS #1021	24.70	CAD	24.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"FISH, SAUCE- GROCERIES FOR COOKING CLASSES"	
"PARKS, FORESTRY & RECREATION"	2274-24	12-03-2012	12-04-2012	STAPLES STORE #159	51.82	CAD	51.82	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06743	BEACHES CC-PGM SUPP	5943	"Office, School Supply, and Stationery St"	LOG BOOK	
"PARKS, FORESTRY & RECREATION"	2274-25	12-03-2012	12-04-2012	FRESHCO #9750      QPS	69.09	CAD	69.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	GROCERIES FOR COOKING CLASSES	
"PARKS, FORESTRY & RECREATION"	2279-35	12-03-2012	12-05-2012	METRO #37	5.98	CAD	5.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"VEGGIES, MEAT FOR COOKING CLASSES"	
"PARKS, FORESTRY & RECREATION"	2294-68	12-14-2012	12-17-2012	FRESHCO #9750      QPS	104.86	CAD	104.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	PANCAKE BREAKFAST/PRESCHOOL XMAS	
"PARKS, FORESTRY & RECREATION"	2295-27	12-14-2012	12-18-2012	METRO #37	21.88	CAD	21.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	CHRISTMAS FOOD ITEMS	
"PARKS, FORESTRY & RECREATION"	2295-28	12-17-2012	12-18-2012	FRESHCO #9750      QPS	73.76	CAD	73.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	CANDY CANES	
					352.09	CAD	352.09	CAD								
ACCOUNTING SERVICES 	2292-39	12-12-2012	12-14-2012	PAYPAL *REDTITANLLC	151.80	CAD	151.80	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FS0146	CHEQUE PRODUCTION	8999	Professional Services - Not Elsewhere Cl	SIGNATURE FONT FOR THE NEW CFO	
ACCOUNTING SERVICES 	2295-29	12-17-2012	12-18-2012	REGIONAL MUN. OF HALTO	356.97	CAD	356.97	CAD	4823	MEALS-OUTSIDE LOC'S	FS0022	ACCTG SVCS-OFF OF TH	9399	Government Services - Not Elsewhere Clas	ONTARIO MUNICIPAL BENCHMARKIG INITIATIVE MEETING	
					508.77	CAD	508.77	CAD								
"PARKS, FORESTRY & RECREATION"	2280-33	12-05-2012	12-06-2012	DAVE AND CHARLOTTE'S N	92.09	CAD	92.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13217	SPCEVNT-FRANKLAND	5411	"Grocery Stores, Supermarkets"	"BEEF BROTH, APPLE JUICE, VEG OIL"	
"PARKS, FORESTRY & RECREATION"	2283-42	12-05-2012	12-07-2012	ABSOLUTE DOLLAR	41.81	CAD	41.81	CAD	2610	KITCHEN SUPPLIES	P13217	SPCEVNT-FRANKLAND	5310	Discount Stores	KITCHEN SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2283-43	12-05-2012	12-07-2012	WALMART #1150	39.91	CAD	39.91	CAD	2610	KITCHEN SUPPLIES	P13217	SPCEVNT-FRANKLAND	5310	Discount Stores	"BOWL, WHISK"	
"PARKS, FORESTRY & RECREATION"	2285-65	12-06-2012	12-10-2012	ABSOLUTE DOLLAR	57.63	CAD	57.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13217	SPCEVNT-FRANKLAND	5310	Discount Stores	CHRISTMAS DECORATIONS	
"PARKS, FORESTRY & RECREATION"	2285-66	12-07-2012	12-10-2012	DAVE AND CHARLOTTE'S N	105.92	CAD	105.92	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13217	SPCEVNT-FRANKLAND	5411	"Grocery Stores, Supermarkets"	"SYRUP, CLEMENTINE, PC COMP PNCK"	
					337.36	CAD	337.36	CAD								
TORONTO WATER	2273-49	11-29-2012	12-03-2012	THE HOME DEPOT #7011	108.44	CAD	108.44	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5200	Home Supply Warehouse	*****	
TORONTO WATER	2273-50	11-29-2012	12-03-2012	WAL-MART # 3031	-112.98	CAD	-112.98	CAD	3080	M & E - HAND TOOLS	WW1176	HTP PLANT SERVICES	5310	Discount Stores	DRILL	
TORONTO WATER	2280-34	12-05-2012	12-06-2012	ROBERTSON ELECTRIC WHO	115.10	CAD	115.10	CAD	2575	ELECTRICAL SUPPLIES	WW1176	HTP PLANT SERVICES	5065	Electrical Parts and Equipment	MISC. NUTS	
TORONTO WATER	2280-35	12-05-2012	12-06-2012	AUTOMOTIVE TOOLS	88.59	CAD	88.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	5533	"Automotive Parts, Accessories Stores"	SOCKET SETS	
TORONTO WATER	2285-67	12-03-2012	12-10-2012	PACIFIC FASTENERS (198	5.42	CAD	5.42	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5251	Hardware Stores	MISC. NUTS	
TORONTO WATER	2285-68	12-07-2012	12-10-2012	THE HOME DEPOT #7011	73.79	CAD	73.79	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	5200	Home Supply Warehouse	BREAKER	
TORONTO WATER	2286-20	12-10-2012	12-11-2012	KOTYCK BROS LIMITED	84.80	CAD	84.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	1520	General Contractors - Residential and Co	GASKETS	
TORONTO WATER	2290-47	12-11-2012	12-13-2012	MR METAL(ETOBICOKE) IN	34.96	CAD	34.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1178	HTP LIQUIDS PRIMARY	5051	Metal Service Centers and Offices	PARTS--FLATE PLATE	
TORONTO WATER	2299-52	12-18-2012	12-20-2012	BRAFASCO / ETOBICOKE	55.03	CAD	55.03	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	5085	Industrial Supplies Not Elsewhere Classi	TFL ROD & MARKERS	
TORONTO WATER	2299-53	12-18-2012	12-20-2012	MR METAL(ETOBICOKE) IN	70.13	CAD	70.13	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	5051	Metal Service Centers and Offices	COPPER PARTS	
					523.28	CAD	523.28	CAD								
PUBLIC HEALTH	2299-54	12-19-2012	12-20-2012	HOOTSUITE MEDIA INC.	24.06	CAD	23.72	USD	3420	COMPUTERS - SOFTWARE	PH1091	COMM MEDIA RELTNS	5968	Direct Marketing - Continuity/Subscripti	COMPUTERS - SOFTWARE	
					24.06	CAD	23.72	USD								
TRANSPORTATION SERVICES 	2299-55	12-18-2012	12-20-2012	CTF SUPPLY (11)	46.32	CAD	46.32	CAD	2770	GRAVEL	TP0124	"RW BRIDGE MTCE D1,A1"	5085	Industrial Supplies Not Elsewhere Classi	WOOD AUGER	
TRANSPORTATION SERVICES 	2299-56	12-18-2012	12-20-2012	PRO GLO PAINTS-TORONTO	"1,743.62"	CAD	"1,743.62"	CAD	2715	PAINT SUPPLIES	TP0124	"RW BRIDGE MTCE D1,A1"	5198	"Paints, Varnishes, and Supplies"	PRODUCTS FOR CLEANING GRAFFITI	
					"1,789.94"	CAD	"1,789.94"	CAD								
"PARKS, FORESTRY & RECREATION"	2273-51	11-26-2012	12-03-2012	INTERIOR CO-ORDINATORS	203.40	CAD	203.40	CAD	2110	PARTS - FURNITURE & FIXTURES	P06680	BANBURY CC-OPERATION	7399	Business Services - Not Elsewhere Classi	DOOR	
"PARKS, FORESTRY & RECREATION"	2273-52	11-28-2012	12-03-2012	INTERIOR CO-ORDINATORS	406.80	CAD	406.80	CAD	2110	PARTS - FURNITURE & FIXTURES	P06680	BANBURY CC-OPERATION	7399	Business Services - Not Elsewhere Classi	DOOR	
"PARKS, FORESTRY & RECREATION"	2273-53	11-29-2012	12-03-2012	THE HOME DEPOT #7129	186.61	CAD	186.61	CAD	2531	LUMBER	P00405	N-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2280-36	12-05-2012	12-06-2012	CANADA GLASS   MIRROR	83.30	CAD	83.30	CAD	4461	C. SVCS - GLASS REP	P06687	FLEMINGDON CC-OPERAT	5039	Construction Materials Not Elsewhere Cla	CLEAR WIRE GLASS	
"PARKS, FORESTRY & RECREATION"	2283-44	12-05-2012	12-07-2012	ANGELO'S ELECTRIC LTD	358.95	CAD	358.95	CAD	3080	M & E - HAND TOOLS	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	TOOLS	
"PARKS, FORESTRY & RECREATION"	2290-48	12-12-2012	12-13-2012	CENTRAL FAIRBANK LUMBE	340.57	CAD	340.57	CAD	2531	LUMBER	P07659	DOUGLAS SNOW-OPERATI	5211	"Building Materials, Lumber Stores"	CLEAR CEDAR	
"PARKS, FORESTRY & RECREATION"	2302-46	12-21-2012	12-24-2012	CANADA GLASS   MIRROR	518.47	CAD	518.47	CAD	4461	C. SVCS - GLASS REP	P03035	CARNEGIE-CEN-OPERNS	5039	Construction Materials Not Elsewhere Cla	CLEAR GLASS WITH ARRISED EDGES	
"PARKS, FORESTRY & RECREATION"	2302-47	12-21-2012	12-24-2012	CANADA GLASS   MIRROR	200.21	CAD	200.21	CAD	4461	C. SVCS - GLASS REP	P03034	JOHN BOOTH-OPS	5039	Construction Materials Not Elsewhere Cla	CLEAR WIRE GLASS	
					"2,298.31"	CAD	"2,298.31"	CAD								
"PARKS, FORESTRY & RECREATION"	2274-26	12-03-2012	12-04-2012	KOOY BROS LAWN	119.11	CAD	119.11	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07648	SCARLETT WOODS-OPERA	5261	Lawn and Garden Supply Stores	MECHANICAL EQUIPMENT PARTS/BACKPLATE	
"PARKS, FORESTRY & RECREATION"	2279-36	12-03-2012	12-05-2012	CDN TIRE STORE #00182	272.69	CAD	272.69	CAD	2401	LUBRICANTS	P07648	SCARLETT WOODS-OPERA	5200	Home Supply Warehouse	OIL	
					391.80	CAD	391.80	CAD								
"PARKS, FORESTRY & RECREATION"	2273-54	11-29-2012	12-03-2012	CDN TIRE STORE #00294	19.73	CAD	19.73	CAD	2575	ELECTRICAL SUPPLIES	P07746	THISTLETOWN-PGM SUPP	5200	Home Supply Warehouse	CHRISTMAS LIGHTS	
"PARKS, FORESTRY & RECREATION"	2274-27	12-03-2012	12-04-2012	LONG   MCQUADE	23.73	CAD	23.73	CAD	4590	RENTAL - OTHER	P07746	THISTLETOWN-PGM SUPP	7399	Business Services - Not Elsewhere Classi	"RENTAL OF AMPLIFIER,SPEAKERS STANDS & CORDS"	
"PARKS, FORESTRY & RECREATION"	2279-37	12-03-2012	12-05-2012	DOLLAR HOME	9.03	CAD	9.03	CAD	2575	ELECTRICAL SUPPLIES	P07746	THISTLETOWN-PGM SUPP	5399	Miscellaneous General Merchandise	ELECTRICAL CORD SPLITTER	
"PARKS, FORESTRY & RECREATION"	2290-49	12-11-2012	12-13-2012	CDN TIRE STORE #00294	24.62	CAD	24.62	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P08595	N KIPLING CC-SPEC EV	5200	Home Supply Warehouse	"RECIP BLADE 6"""	
"PARKS, FORESTRY & RECREATION"	2292-40	12-12-2012	12-14-2012	RONA # 55090	17.83	CAD	17.83	CAD	2535	PLUMBING SUPPLIES	P12061	RIVERLEA CC-PGM SUPP	5251	Hardware Stores	REPLACEMENT FLUSH LEVERS	
"PARKS, FORESTRY & RECREATION"	2294-69	12-13-2012	12-17-2012	THE HOME DEPOT #7114	10.16	CAD	10.16	CAD	2535	PLUMBING SUPPLIES	P12061	RIVERLEA CC-PGM SUPP	5200	Home Supply Warehouse	CHROME LEVER	
					105.10	CAD	105.10	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2274-28	12-03-2012	12-04-2012	FASTTRACK/TPA	13.00	CAD	13.00	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F12919	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2274-29	12-03-2012	12-04-2012	TTC YONGE   BLOOR STAT	504.00	CAD	504.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	FH5521	STREET TO HOMES	4789	Transportation Services-Not Elsewhere Cl	TTC FLOATER PASSES FOR STAFF DECEMBER	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2286-21	12-10-2012	12-11-2012	FASTTRACK/TPA	20.12	CAD	20.12	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F12868	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2290-50	12-11-2012	12-13-2012	ONTARIO HOSPITAL ASSO	563.87	CAD	563.87	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FH5521	STREET TO HOMES	8699	"Organizations, Membership - Not Elsewher"	MENTAL HEALTH ASSESSMENT CONF. #365	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2295-30	12-17-2012	12-18-2012	FASTTRACK/TPA	15.25	CAD	15.25	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F12919	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2300-34	12-19-2012	12-21-2012	TORONTO STAR# 42049421	39.12	CAD	39.12	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	F03072	CENTRAL ASSESS&REFER	5994	News Dealers and Newsstands	MONTHLY SUBSCRIPTION NEWSPAPER - JANUARY 2013	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2304-15	12-24-2012	12-27-2012	FASTTRACK/TPA	19.00	CAD	19.00	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F12973	
					"1,174.36"	CAD	"1,174.36"	CAD								
TORONTO WATER	2279-38	12-04-2012	12-05-2012	UPS*000000502A9A482	27.75	CAD	27.75	CAD	4815	COURIER SERVICES	WW4000	LAB ADMIN SUPPORT	4214	"Motor Freight Carriers, Trucking - Local"	INTERNET SHIPPING	
TORONTO WATER	2298-45	12-18-2012	12-19-2012	UPS*000000502A9A502	55.45	CAD	55.45	CAD	4815	COURIER SERVICES	WW4000	LAB ADMIN SUPPORT	4214	"Motor Freight Carriers, Trucking - Local"	INTERNET SHIPPING	
					83.20	CAD	83.20	CAD								
TORONTO WATER	2295-31	12-17-2012	12-18-2012	PRINCESS AUTO #36	248.39	CAD	248.39	CAD	2181	PARTS - VEHICLES	WW1062	HCTP PLANT SRVCS WA3	5085	Industrial Supplies Not Elsewhere Classi	STRAPS & CAPS	
TORONTO WATER	2298-46	12-17-2012	12-19-2012	CDN TIRE STORE #00175	8.75	CAD	8.75	CAD	2710	GENERAL HARDWARE	WW1062	HCTP PLANT SRVCS WA3	5200	Home Supply Warehouse	BOLTS	
					257.14	CAD	257.14	CAD								
"PARKS, FORESTRY & RECREATION"	2273-55	11-30-2012	12-03-2012	STAPLES STORE #263	41.97	CAD	41.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05233	SCAR VILLAGE RC-ARTS	5943	"Office, School Supply, and Stationery St"	DANCE PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2273-56	11-30-2012	12-03-2012	WMT SUPRCTR #1117	323.73	CAD	323.73	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07694	SCAR VILLAGE-PGM SUP	5411	"Grocery Stores, Supermarkets"	CHRISTMAS DECORATIONS FOR BUILDING	
"PARKS, FORESTRY & RECREATION"	2274-30	11-30-2012	12-04-2012	METRO #808	5.58	CAD	5.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07936	SCAR VILLAGE RC-SPEC	5411	"Grocery Stores, Supermarkets"	ICING	
					371.28	CAD	371.28	CAD								
"PARKS, FORESTRY & RECREATION"	2279-39	12-03-2012	12-05-2012	METRO #442	6.00	CAD	6.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11695	TRINITY-SOC PGM	5411	"Grocery Stores, Supermarkets"	POPCORN	
"PARKS, FORESTRY & RECREATION"	2279-40	12-04-2012	12-05-2012	IKEA ETOBICOKE	22.60	CAD	22.60	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P13244	SPCEVNT-TRINITY	5712	"Equipment, Furniture, and Home Furnishin"	CHRISTMAS TREE FOR THE CENTRE	
"PARKS, FORESTRY & RECREATION"	2280-37	12-05-2012	12-06-2012	SAMKO   MIKO TOY WAREH	79.10	CAD	79.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13244	SPCEVNT-TRINITY	5942	Book Stores	XMAS GIFT BOXES FOR BREAKFAST WITH SANTA	
"PARKS, FORESTRY & RECREATION"	2294-70	12-14-2012	12-17-2012	WAL-MART # 3106	221.89	CAD	221.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13244	SPCEVNT-TRINITY	5411	"Grocery Stores, Supermarkets"	FOOD & PREP ITEMS FOR SPECIAL PROGRAM EVENT	
					329.59	CAD	329.59	CAD								
"PARKS, FORESTRY & RECREATION"	2279-41	11-30-2012	12-05-2012	VISION MOBILE	-45.20	CAD	-45.20	CAD	4424	CONTRACTED SERVICES - GENERAL	P00272	E-SOUTH2-TURF&HORT	5732	Electronic Sales	REFUND	
"PARKS, FORESTRY & RECREATION"	2288-31	12-11-2012	12-12-2012	LOWES #02633*	161.09	CAD	161.09	CAD	2775	ASPHALT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#	
"PARKS, FORESTRY & RECREATION"	2290-51	12-12-2012	12-13-2012	LOWES #02633*	187.94	CAD	187.94	CAD	2775	ASPHALT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#	
"PARKS, FORESTRY & RECREATION"	2290-52	12-12-2012	12-13-2012	LOWES #02633*	94.78	CAD	94.78	CAD	2775	ASPHALT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#	
"PARKS, FORESTRY & RECREATION"	2294-71	12-14-2012	12-17-2012	LOWES #02633*	161.09	CAD	161.09	CAD	2775	ASPHALT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	HI-PERFORMANCE PAVEMNT REPAIR 50#	
"PARKS, FORESTRY & RECREATION"	2308-12	12-27-2012	12-31-2012	RONA # 55140	36.36	CAD	36.36	CAD	2665	PROTECTIVE CLOTHING	P00272	E-SOUTH2-TURF&HORT	5251	Hardware Stores	DUST MASKS	
					596.06	CAD	596.06	CAD								
"PARKS, FORESTRY & RECREATION"	2280-38	12-04-2012	12-06-2012	THE HOME DEPOT #7013	337.43	CAD	337.43	CAD	2710	GENERAL HARDWARE	P01191	S-CENTRAL AIRS-OPS	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2290-53	12-11-2012	12-13-2012	THE HOME DEPOT #7013	75.18	CAD	75.18	CAD	2710	GENERAL HARDWARE	P01191	S-CENTRAL AIRS-OPS	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2295-32	12-17-2012	12-18-2012	LAURETIAN	621.41	CAD	621.41	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10956	ESTHER SHINER ST-OPS	5712	"Equipment, Furniture, and Home Furnishin"	SOCCER GOALS TRANSPORTERS SET	
"PARKS, FORESTRY & RECREATION"	2295-33	12-17-2012	12-18-2012	LAURETIAN	621.41	CAD	621.41	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10956	ESTHER SHINER ST-OPS	5712	"Equipment, Furniture, and Home Furnishin"	SOCCER GOALS TRANSPORTERS SET	
					"1,655.43"	CAD	"1,655.43"	CAD								
EMERGENCY MEDICAL SERVICES	2274-31	12-03-2012	12-04-2012	JENSEN TRAILER SALES	56.39	CAD	56.39	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5561	"Camper Dealers, Recreational and Utility"	BRG KIT UNIT 07-301	
EMERGENCY MEDICAL SERVICES	2298-47	12-18-2012	12-19-2012	CSL TOOLS	113.00	CAD	113.00	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B41000	OP & MAINT OF GARAGE	5251	Hardware Stores	SHOP TOOL REPAIR	
EMERGENCY MEDICAL SERVICES	2298-48	12-18-2012	12-19-2012	MERITHIAN PRODUCTS COR	289.29	CAD	289.29	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5533	"Automotive Parts, Accessories Stores"	OXL-6 FL PL LAMP	
EMERGENCY MEDICAL SERVICES	2308-13	12-28-2012	12-31-2012	NAPA WILLOWDALE #143	21.63	CAD	21.63	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5533	"Automotive Parts, Accessories Stores"	HALOGEN LAMP UNIT 11-118	
					480.31	CAD	480.31	CAD								
"PARKS, FORESTRY & RECREATION"	2279-42	12-03-2012	12-05-2012	EAASIB PESTICIDES	270.00	CAD	270.00	CAD	4830	PERMIT & LICENSE FEES	P00674	W-SOUTH3-PGM SUPP	9399	Government Services - Not Elsewhere Clas	EXTERMINATOR LICENSES FOR STAFF	
"PARKS, FORESTRY & RECREATION"	2279-43	12-03-2012	12-05-2012	EAASIB PESTICIDES	270.00	CAD	270.00	CAD	4830	PERMIT & LICENSE FEES	P00674	W-SOUTH3-PGM SUPP	9399	Government Services - Not Elsewhere Clas	EXTERMINATOR LICENSES FOR STAFF	
					540.00	CAD	540.00	CAD								
"PARKS, FORESTRY & RECREATION"	2308-14	12-28-2012	12-31-2012	SLACK REEL SERVICES IN	"1,454.85"	CAD	"1,454.85"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P07646	DON VALLEY-OPERATION	0780	Horticultural and Landscaping Services	REEL SERVICE FOR JOHN DEERE	
					"1,454.85"	CAD	"1,454.85"	CAD								
"PARKS, FORESTRY & RECREATION"	2273-57	11-30-2012	12-03-2012	CUSTOM DOOR   LOCK SER	17.80	CAD	17.80	CAD	2730	LOCKS	P00549	S-EAST 2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	KEY COPIES	
"PARKS, FORESTRY & RECREATION"	2285-69	12-07-2012	12-10-2012	HITCH CITY	139.85	CAD	139.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00549	S-EAST 2-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	WHEEL CHALK	
					157.65	CAD	157.65	CAD								
SOLID WASTE MANAGEMENT	2279-44	12-03-2012	12-05-2012	INVENTEX INC TORONTO	400.02	CAD	400.02	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	SW0805	DISCO TS OPER	1711	"Air Conditioning, Heating, and Plumbing"	WO# 295775	
					400.02	CAD	400.02	CAD								
"PARKS, FORESTRY & RECREATION"	2273-58	11-29-2012	12-03-2012	JP TOWING SERVS   STOR	508.50	CAD	508.50	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	P00068	S-CENTRAL-PRUNING/RE	7549	Towing Services	TOWING SERVICES	
					508.50	CAD	508.50	CAD								
"PARKS, FORESTRY & RECREATION"	2273-59	11-30-2012	12-03-2012	DOLLAR TREE CANADA STO	18.34	CAD	18.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13071	GENINT&CLB-STMRCLLUS	5331	Variety Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2279-45	12-03-2012	12-05-2012	METRO #704	99.55	CAD	99.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13071	GENINT&CLB-STMRCLLUS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR WEEKLY COOKING PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2288-32	12-10-2012	12-12-2012	METRO #704	22.84	CAD	22.84	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13071	GENINT&CLB-STMRCLLUS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR WEEKLY COOKING PROGRAMS	
