Division	Batch-Transaction ID	Transaction Date	Card Posting Date	Merchant Name	Transaction Amount	Transaction Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type (MCC)	Merchant Type Description	Purpose
"PARKS, FORESTRY & RECREATION"	5150-11	2018-12-24	2018-12-26	BELL TV	38.36	CAD	38.36	CAD	4441	CONTRACTED SERVICES - CABLE TV	P07688	CENTENNIAL-E-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY SATELLITE SERVICE
					229.75	CAD	229.75	CAD							
FACILITIES MANAGEMENT	5134-23	2018-12-03	2018-12-03	CUSTOM DOOR & LOCK SER	6.78	CAD	6.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61482367	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
FACILITIES MANAGEMENT	5136-37	2018-12-03	2018-12-04	L L LOCKS	22.60	CAD	22.60	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61482367	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5099	Durable Goods Not Elsewhere Classified	CUT KEYS
FACILITIES MANAGEMENT	5136-38	2018-12-04	2018-12-04	HARDWARE AGENCIES	462.40	CAD	462.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481882	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCKS
FACILITIES MANAGEMENT	5136-39	2018-12-04	2018-12-04	HARDWARE AGENCIES	231.20	CAD	231.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481882	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	MORTISE LOCK
FACILITIES MANAGEMENT	5136-40	2018-12-04	2018-12-04	UPARK CORP. - 150 EGLI	5.00	CAD	5.00	CAD	4770	PARKING EXPENSES (INTOWN)	61482338	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5137-20	2018-12-04	2018-12-05	THE HOME DEPOT #7012	32.78	CAD	32.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61455268	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  MONOPROKBWHT
FACILITIES MANAGEMENT	5137-21	2018-12-05	2018-12-05	HARDWARE AGENCIES	228.40	CAD	228.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61439902	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DOOR LOCK
FACILITIES MANAGEMENT	5138-69	2018-12-05	2018-12-06	THE HOME DEPOT #7013	28.23	CAD	28.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484690	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SCREWDRIVER
FACILITIES MANAGEMENT	5138-70	2018-12-05	2018-12-06	THE HOME DEPOT #7080	24.16	CAD	24.16	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479774	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	ACCESS PANEL
FACILITIES MANAGEMENT	5139-14	2018-12-07	2018-12-07	THE HOME DEPOT #7013	30.83	CAD	30.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484946	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  METRIC  POZI
FACILITIES MANAGEMENT	5142-21	2018-12-12	2018-12-12	TORONTO PARKING AUTHOR	4.50	CAD	4.50	CAD	4770	PARKING EXPENSES (INTOWN)	61485319	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5143-57	2018-12-13	2018-12-13	THE HOME DEPOT #7080	64.40	CAD	64.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485640	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  OOK 1VPDRING
FACILITIES MANAGEMENT	5143-58	2018-12-12	2018-12-13	THE HOME DEPOT #7073	40.58	CAD	40.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485535	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
FACILITIES MANAGEMENT	5143-59	2018-12-12	2018-12-13	THE HOME DEPOT #7073	37.95	CAD	37.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484624	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  STR NOSING
FACILITIES MANAGEMENT	5143-60	2018-12-12	2018-12-13	THE HOME DEPOT #7073	43.83	CAD	43.83	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61481881	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
FACILITIES MANAGEMENT	5143-61	2018-12-12	2018-12-13	THE HOME DEPOT #7073	22.25	CAD	22.25	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485138	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  4AJUSTBB
FACILITIES MANAGEMENT	5143-62	2018-12-13	2018-12-13	HARDWARE AGENCIES	628.64	CAD	628.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485884	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LOCK
FACILITIES MANAGEMENT	5145-21	2018-12-17	2018-12-17	CUSTOM DOOR & LOCK SER	32.21	CAD	32.21	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485191	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
FACILITIES MANAGEMENT	5145-22	2018-12-17	2018-12-17	CUSTOM DOOR & LOCK SER	33.90	CAD	33.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61449768	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5533	"Automotive Parts, Accessories Stores"	KEYS
FACILITIES MANAGEMENT	5145-23	2018-12-17	2018-12-17	HARDWARE AGENCIES	117.18	CAD	117.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61485807	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	DEADBOLT
FACILITIES MANAGEMENT	5146-13	2018-12-18	2018-12-18	UPARK CORP. - 150 EGLI	10.00	CAD	10.00	CAD	4770	PARKING EXPENSES (INTOWN)	61485891	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5148-48	2018-12-20	2018-12-20	HARDWARE AGENCIES	246.15	CAD	246.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61486476	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	CLOSER
FACILITIES MANAGEMENT	5149-9	2018-12-21	2018-12-21	THE HOME DEPOT #7073	49.29	CAD	49.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61479393	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  SCREWS
					"2,403.26"	CAD	"2,403.26"	CAD							
TRANSPORTATION	5145-24	2018-12-17	2018-12-17	BOLTS PLUS	108.48	CAD	108.48	CAD	2710	GENERAL HARDWARE	TP0159	ROADSIDE REPAIR-D2	5251	Hardware Stores	TIE DOWNS FOR MINI SALTERS
					108.48	CAD	108.48	CAD							
"PARKS, FORESTRY & RECREATION"	5136-41	2018-12-04	2018-12-04	ROB S NO FRILLS #3212	17.55	CAD	17.55	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06471	PARKLAWN CS-ARTS-VISL/PERF	5411	"Grocery Stores, Supermarkets"	"PASTA SAUCE, CHEESE, BASIL, GREEN ONION"
"PARKS, FORESTRY & RECREATION"	5136-42	2018-12-04	2018-12-04	COSTCO WHOLESALE W524	13.39	CAD	13.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06471	PARKLAWN CS-ARTS-VISL/PERF	5300	Wholesale Clubs	GROUND BEEF
					30.94	CAD	30.94	CAD							
"PARKS, FORESTRY & RECREATION"	5138-71	2018-12-07	2018-12-07	LOBLAWS #1066	271.20	CAD	271.20	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00114	CENTENNIAL-PLANT PRODUCTION	5411	"Grocery Stores, Supermarkets"	ORCHIDS
					271.20	CAD	271.20	CAD							
"PARKS, FORESTRY & RECREATION"	5138-73	2018-12-06	2018-12-06	BELL TV	62.09	CAD	62.09	CAD	4441	CONTRACTED SERVICES - CABLE TV	P10313	GLEN LONG-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY FEE
"PARKS, FORESTRY & RECREATION"	5148-49	2018-12-20	2018-12-20	THE HOME DEPOT #7134	18.61	CAD	18.61	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10313	GLEN LONG-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  PADLOCK
					80.70	CAD	80.70	CAD							
"PARKS, FORESTRY & RECREATION"	5137-22	2018-12-03	2018-12-05	TRIMATE ELECTRIC SUPPL	"2,059.04"	CAD	"2,059.04"	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES
"PARKS, FORESTRY & RECREATION"	5144-16	2018-12-11	2018-12-14	TRIMATE ELECTRIC SUPPL	652.48	CAD	652.48	CAD	2575	ELECTRICAL SUPPLIES	P12786	KIPLING YD-S-FAC. & MECH.SVCES	7629	"Appliance Repair Shops, Electrical and S"	ELECTRICAL SUPPLIES
					"2,711.52"	CAD	"2,711.52"	CAD							
"PARKS, FORESTRY & RECREATION"	5143-63	2018-12-13	2018-12-13	PAUL ROLAND A LA CARTE	125.02	CAD	125.02	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07688	CENTENNIAL-E-PRGM SUPPORT	5812	"Eating Places, Restaurants"	"COFFEE, TEA, MUFFINS"
					125.02	CAD	125.02	CAD							
FACILITIES MANAGEMENT	5136-43	2018-12-04	2018-12-04	PAUL WOLF ELECTRIC & L	32.11	CAD	32.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61480701	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
FACILITIES MANAGEMENT	5137-23	2018-12-04	2018-12-05	CTF SUPPLY (11)	33.64	CAD	33.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61476141	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS
FACILITIES MANAGEMENT	5137-24	2018-12-04	2018-12-05	CTF SUPPLY (11)	508.49	CAD	508.49	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0352	CLEARING-FACILITIES OPERATIONS-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	DRILL
FACILITIES MANAGEMENT	5137-25	2018-12-04	2018-12-05	CDN TIRE STORE #00030	27.09	CAD	27.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61476141	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TARP
FACILITIES MANAGEMENT	5147-13	2018-12-19	2018-12-19	PAUL WOLF ELECTRIC & L	281.37	CAD	281.37	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61484656	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	BULBS
FACILITIES MANAGEMENT	5150-12	2018-12-21	2018-12-26	PAUL WOLF ELECTRIC & L	21.10	CAD	21.10	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61486747	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	PARTS
					903.80	CAD	903.80	CAD							
"PARKS, FORESTRY & RECREATION"	5148-61	2018-12-21	2018-12-21	BEST BUY #956	11.29	CAD	11.29	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5732	Electronic Sales	BATTERY
"PARKS, FORESTRY & RECREATION"	5149-14	2018-12-21	2018-12-21	THE HOME DEPOT #7107	63.74	CAD	63.74	CAD	3310	FURNISHINGS	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	4  TABLE
"PARKS, FORESTRY & RECREATION"	5150-15	2018-12-24	2018-12-26	CDN TIRE STORE #00427	129.32	CAD	129.32	CAD	2710	GENERAL HARDWARE	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	"BATTERIES, GLUE GUN"
					204.35	CAD	204.35	CAD							
"PARKS, FORESTRY & RECREATION"	5134-26	2018-12-03	2018-12-03	BRETT YOUNG	"1,055.42"	CAD	"1,055.42"	CAD	2499	OTHER CHEMICALS	P07648	SCARLETT WOODS-OPERATIONS	0763	Agricultural Cooperatives	INSIGNIA DUO
					"1,055.42"	CAD	"1,055.42"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5134-27	2018-12-03	2018-12-03	ACQUA FINE FOODS	"1,439.52"	CAD	"1,439.52"	CAD	4116	CATERING SERVICES	ED0005	FE TS TOURISM/VISITOR SERVICES	5811	Caterers	50% OF CATERING COST FOR OCT 25 WORKFORCE DEV. SESSION (IN PARTNERSHIP WITH TESS)
					"1,439.52"	CAD	"1,439.52"	CAD							
TORONTO WATER	5137-37	2018-12-05	2018-12-05	ETOBICOKE BUILDING SUP	322.61	CAD	322.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CWW034-06	ACCOMMODATION PLAN	5211	"Building Materials, Lumber Stores"	WEEPING TILES
TORONTO WATER	5137-38	2018-12-05	2018-12-05	CHAUNCEY BUILDERS SUPP	981.18	CAD	981.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CWW034-06	ACCOMMODATION PLAN	5211	"Building Materials, Lumber Stores"	WEEPING TILE AND GRAVEL
TORONTO WATER	5141-33	2018-12-10	2018-12-11	CTF SUPPLY (11)	28.82	CAD	28.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4060	WW TREATMT::  NORTH TORONTO TP	5085	Industrial Supplies Not Elsewhere Classi	HEX CAPS
TORONTO WATER	5143-79	2018-12-13	2018-12-13	THE HOME DEPOT #7011	68.09	CAD	68.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5200	Home Supply Warehouse	**MORE**  SCREWS
TORONTO WATER	5143-80	2018-12-13	2018-12-13	SHERWIN WILLIAMS 76875	109.93	CAD	109.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4080	WW TREATMNT: HUMBER TP - WA 3  LQD SEC	5231	"Glass, Paint, Wallpaper Stores"	ROAD PAINT
TORONTO WATER	5145-32	2018-12-13	2018-12-17	COOPER EQUIPMENT RENTA	508.50	CAD	508.50	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	CWW034-06	ACCOMMODATION PLAN	7394	"Equipment Rental and Leasing Services, F"	CORE DRILL
TORONTO WATER	5148-62	2018-12-19	2018-12-20	SHERWIN WILLIAMS 76875	99.99	CAD	99.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CWW034-06	ACCOMMODATION PLAN	5231	"Glass, Paint, Wallpaper Stores"	ROAD PAINT
					"2,119.12"	CAD	"2,119.12"	CAD							
TORONTO WATER	5136-50	2018-12-03	2018-12-04	THE HOME DEPOT #7107	60.82	CAD	60.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5200	Home Supply Warehouse	STEEL EPOXY
TORONTO WATER	5136-51	2018-12-03	2018-12-04	DRAPE MASTER	323.18	CAD	323.18	CAD	4419	LAUNDRY SERVICES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	7216	Dry Cleaners	LAUNDRY SERVICE
TORONTO WATER	5136-52	2018-12-04	2018-12-04	DRAPE MASTER	241.26	CAD	241.26	CAD	4419	LAUNDRY SERVICES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	7216	Dry Cleaners	LAUNDRY SERVICE
					625.26	CAD	625.26	CAD							
"PARKS, FORESTRY & RECREATION"	5136-53	2018-12-04	2018-12-04	J&H AUTO PARTS LTD	40.68	CAD	40.68	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07701	GOULDING CC-OPERATIONS	5013	Motor Vehicle Supplies and New Parts	BELT
"PARKS, FORESTRY & RECREATION"	5137-39	2018-12-04	2018-12-05	PARTSOURCE #763	184.18	CAD	184.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12136	N-WEST-PRUNING/REMOVAL	5533	"Automotive Parts, Accessories Stores"	BATTERY
"PARKS, FORESTRY & RECREATION"	5137-40	2018-12-05	2018-12-05	SNAP-ON TOOLS	590.75	CAD	590.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	TOOLS
"PARKS, FORESTRY & RECREATION"	5143-81	2018-12-13	2018-12-13	JJ DOWNS INDUSTRIAL	141.25	CAD	141.25	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	P03029	DON MILLS-OPERATIONS	5085	Industrial Supplies Not Elsewhere Classi	TANK REPAIR
"PARKS, FORESTRY & RECREATION"	5147-21	2018-12-18	2018-12-19	NAPA WOODBRIDGE #759	30.94	CAD	30.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5533	"Automotive Parts, Accessories Stores"	HD LUBE FILTERS
"PARKS, FORESTRY & RECREATION"	5147-22	2018-12-19	2018-12-19	SNAP-ON TOOLS	640.47	CAD	640.47	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	VACUUM & BACK PRESSURE SET
					"1,628.27"	CAD	"1,628.27"	CAD							
"PARKS, FORESTRY & RECREATION"	5136-54	2018-12-04	2018-12-04	KOOY BROS LAWN	61.86	CAD	61.86	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	STARTER SOLENOID
"PARKS, FORESTRY & RECREATION"	5138-83	2018-12-05	2018-12-06	CDN TIRE STORE #00273	36.14	CAD	36.14	CAD	2575	ELECTRICAL SUPPLIES	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	ELECTRICAL TERMINALS
					98.00	CAD	98.00	CAD							
"PARKS, FORESTRY & RECREATION"	5137-41	2018-12-05	2018-12-05	BAHNAIR OF CANADA LIMI	39.66	CAD	39.66	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	1711	"Air Conditioning, Heating, and Plumbing"	FILTERS
"PARKS, FORESTRY & RECREATION"	5144-23	2018-12-14	2018-12-14	DELTA ENGRAVERS 1988 I	"1,888.80"	CAD	"1,888.80"	CAD	2791	"RIBBONS, MEDALS & TROPHIES"	P00364	N-EAST-PARKS MAINT/RPRS	7311	Advertising Services	PLAQUES
"PARKS, FORESTRY & RECREATION"	5146-19	2018-12-18	2018-12-18	STAPLES STORE #15	81.00	CAD	81.00	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5943	"Office, School Supply, and Stationery St"	DAYTIMES
"PARKS, FORESTRY & RECREATION"	5151-19	2018-12-28	2018-12-28	BOLTS PLUS	40.12	CAD	40.12	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	HARDWARE
"PARKS, FORESTRY & RECREATION"	5151-20	2018-12-28	2018-12-28	RONA # 55030	45.19	CAD	45.19	CAD	2710	GENERAL HARDWARE	P00427	PRN - CENTRALIZED PARKS CONSTRUCTION OPS	5251	Hardware Stores	HARDWARE
					"2,094.77"	CAD	"2,094.77"	CAD							
OFFICE OF EMERGENCY MANAGEMENT	5141-34	2018-12-10	2018-12-11	DISASTER RECOVERY INST	175.00	CAD	175.00	CAD	4760	MEMBERSHIP FEES	DB3000	OFFICE OF EMERGENCY MANAGEMENT	8249	"Schools, Trade and Vocational"	PROFESSIONAL ASSOCIATION MEMBERSHIP - JAN-DEC 2019
OFFICE OF EMERGENCY MANAGEMENT	5143-82	2018-12-12	2018-12-13	DISASTER RECOVERY INST	175.00	CAD	175.00	CAD	4760	MEMBERSHIP FEES	DB3000	OFFICE OF EMERGENCY MANAGEMENT	8249	"Schools, Trade and Vocational"	PROFESSIONAL ASSOCIATION MEMBERSHIP - JAN-DEC 2019
					350.00	CAD	350.00	CAD							
"PARKS, FORESTRY & RECREATION"	5136-55	2018-12-04	2018-12-04	ATLASSIAN	162.52	CAD	120.00	USD	4144	INVESTIGATIVE EXPENS	P12664	GENERAL MANAGERS OFFICE	5734	Computer Software Stores	SUBSCRIPTION FOR PFR GM OFFICE
"PARKS, FORESTRY & RECREATION"	5138-84	2018-12-06	2018-12-06	THE GLOBE AND MAIL	8.99	CAD	8.99	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12664	GENERAL MANAGERS OFFICE	5192	"Books, Periodicals, and Newspapers"	SUBSCRIPTION
"PARKS, FORESTRY & RECREATION"	5142-26	2018-12-11	2018-12-12	STAR METROLAND SBSCRP	16.94	CAD	16.94	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12664	GENERAL MANAGERS OFFICE	5192	"Books, Periodicals, and Newspapers"	SUBSCRIPTION FOR PFR GM OFFICE
"PARKS, FORESTRY & RECREATION"	5145-33	2018-12-17	2018-12-17	FERNWOOD	220.50	CAD	220.50	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	P12664	GENERAL MANAGERS OFFICE	5192	"Books, Periodicals, and Newspapers"	BOOKS
					408.95	CAD	246.43	CAD							
							120.00	USD							
TORONTO WATER	5139-25	2018-12-07	2018-12-07	THE HOME DEPOT #7001	64.83	CAD	64.83	CAD	2575	ELECTRICAL SUPPLIES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5200	Home Supply Warehouse	**MORE**  PORT HEATER
TORONTO WATER	5150-16	2018-12-24	2018-12-26	THE HOME DEPOT #7001	77.81	CAD	77.81	CAD	*****	M & E - HAND TOOLS	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5200	Home Supply Warehouse	**MORE**  SCOTCHBLUE1
TORONTO WATER	5150-17	2018-12-24	2018-12-26	THE HOME DEPOT #7001	-22.56	CAD	-22.56	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5200	Home Supply Warehouse	PORT HEATER
					120.08	CAD	120.08	CAD							
"PARKS, FORESTRY & RECREATION"	5138-85	2018-12-05	2018-12-06	THE HOME DEPOT #7011	60.14	CAD	60.14	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5200	Home Supply Warehouse	WINDOW FILM
"PARKS, FORESTRY & RECREATION"	5138-86	2018-12-05	2018-12-06	THE HOME DEPOT #7073	120.28	CAD	120.28	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00530	S-WEST 1-PRGM SUPPORT	5200	Home Supply Warehouse	WINDOW FILM
"PARKS, FORESTRY & RECREATION"	5148-63	2018-12-21	2018-12-21	THE XTERMINATOR	335.61	CAD	335.61	CAD	4417	PEST CONTROL	P00530	S-WEST 1-PRGM SUPPORT	7342	Exterminating and Disinfecting Services	PEST CONTROL - ALEXANDRA PARK (RAT CONTROL)
					516.03	CAD	516.03	CAD							
TRANSPORTATION	5143-83	2018-12-13	2018-12-13	CDN TIRE STORE #00600	79.09	CAD	79.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	TP0331	TRANS INFRASTRUCTURE MGMT-MGMT & OH	5200	Home Supply Warehouse	OFFICE RECREATIONAL/HOLIDAY DECORATION ARTIFICIAL TREE
					79.09	CAD	79.09	CAD							
TORONTO WATER	5133-33	2018-12-01	2018-12-01	AMZ*AMAZON.CA	-772.71	CAD	-772.71	CAD	4804	WIRELESS DEVICES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	4816	Computer Network/Information Services	CELL PHONE REPEATER-CREDIT
TORONTO WATER	5134-38	2018-12-03	2018-12-03	PAYPAL *DEPENDABLET	406.60	CAD	406.60	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5719	Miscellaneous House Furnishing Specialty	SPECIALITY BULBS
TORONTO WATER	5136-77	2018-12-04	2018-12-04	OWPSACSTATE	329.10	CAD	243.00	USD	8515	REGISTRATION FEES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	8398	"Organizations, Charitable and Social Ser"	TRAING COUSE
TORONTO WATER	5138-122	2018-12-04	2018-12-06	MODERN LAUNDRY	306.24	CAD	306.24	CAD	4419	LAUNDRY SERVICES	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	7216	Dry Cleaners	UNIFORM LAUNDRY
TORONTO WATER	5147-37	2018-12-20	2018-12-20	CREDIT ADJUSTMENT	-385.43	CAD	-385.43	CAD	2710	GENERAL HARDWARE	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5999	Miscellaneous and Specialty Retail Store	CREDIT FOR SEP4 NONE DELIVERY (LAMPSHOPONLINE)
TORONTO WATER	5148-84	2018-12-20	2018-12-20	THERMAL SAFETY SUPPLY	537.88	CAD	537.88	CAD	2199	MISCELLANEOUS PARTS	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	7399	Business Services - Not Elsewhere Classi	GAS MONITOR PARTS
TORONTO WATER	5151-27	2018-12-28	2018-12-28	BEST BUY.CA # 900	40.40	CAD	40.40	CAD	2199	MISCELLANEOUS PARTS	TW7072	WTR TREAT & SUPPLY:TRANSMISSION-EAST SVC	5732	Electronic Sales	GOOGLE CHROMECAST
					462.08	CAD	132.98	CAD							
							243.00	USD							
TORONTO WATER	5139-33	2018-12-09	2018-12-09	BARBECUE WORLD - WHITB	"1,807.99"	CAD	"1,807.99"	CAD	3050	M & E - KITCHEN	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5722	Household Appliance Stores	BBQ
TORONTO WATER	5141-52	2018-12-10	2018-12-11	THE HOME DEPOT #7012	60.93	CAD	60.93	CAD	2710	GENERAL HARDWARE	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	**MORE**  SCREWDRIVER
					"1,868.92"	CAD	"1,868.92"	CAD							
"PARKS, FORESTRY & RECREATION"	5138-123	2018-12-06	2018-12-06	CDN TIRE STORE #00427	67.98	CAD	67.98	CAD	3099	GENERAL EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	"HD BOOSTER CABLE, AIR PUMP"
					67.98	CAD	67.98	CAD							
