Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2348-28	01-24-2013	01-29-2013	YORK REGION EQUIPMENT	64.74	CAD	64.74	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	7394	"Equipment Rental and Leasing Services, F"	PLOW PARTS	
					"2,222.23"	CAD	"2,222.23"	CAD								
TRANSPORTATION SERVICES 	2339-39	01-18-2013	01-22-2013	MOE - HWIN WEB	50.00	CAD	50.00	CAD	4995	OTHER EXPENSES	TP0192	RW MGMT & OVERHEAD-D	9399	Government Services - Not Elsewhere Clas	RENEW MOE LICENSE FOR HAZZARDOUS WASTE	
					50.00	CAD	50.00	CAD								
"PARKS, FORESTRY & RECREATION"	2329-32	01-11-2013	01-15-2013	CDN TIRE STORE #00192	160.82	CAD	160.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P02464	DOUGLAS SNOW-INSTRL-	5200	Home Supply Warehouse	"HOOKS,SHOWER CURTAINS,DOOR STOPS,VTECH"	
"PARKS, FORESTRY & RECREATION"	2348-29	01-25-2013	01-29-2013	CDN TIRE STORE #00192	-74.00	CAD	-74.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P02464	DOUGLAS SNOW-INSTRL-	5200	Home Supply Warehouse	"HOOKS,DOOR STOPS"	
					86.82	CAD	86.82	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2352-37	01-29-2013	01-31-2013	LA CHECKER CAB COOP IN	96.60	CAD	94.00	USD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0145	IM-FIL-SUPP-CENTRAL	4121	Limousines and Taxicabs	"TAXI FROM AIRPORT TO HOTEL - LA, CA"	
					96.60	CAD	94.00	USD								
TORONTO WATER	2311-11	12-31-2012	01-03-2013	CDN TIRE STORE #00182	90.35	CAD	90.35	CAD	2710	GENERAL HARDWARE	PW1020	WS SYSTEM CONTROL WO	5200	Home Supply Warehouse	FLOOR MATS FOR TRUCK	
TORONTO WATER	2350-27	01-25-2013	01-30-2013	WOLSELEY CDA INC-HUDSO	257.64	CAD	257.64	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PW1020	WS SYSTEM CONTROL WO	1711	"Air Conditioning, Heating, and Plumbing"	FITTINGS FOR DATA LOGGING	
					347.99	CAD	347.99	CAD								
"PARKS, FORESTRY & RECREATION"	2310-13	12-31-2012	01-02-2013	CUSTOM DOOR   LOCK SER	20.34	CAD	20.34	CAD	2730	LOCKS	P00539	EASTERN BEACHES-TURF	5533	"Automotive Parts, Accessories Stores"	KEYS/LOCKS	
"PARKS, FORESTRY & RECREATION"	2322-28	01-08-2013	01-09-2013	STAPLES STORE #159	43.52	CAD	43.52	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00539	EASTERN BEACHES-TURF	5943	"Office, School Supply, and Stationery St"	LOGBOOKS AND FILES	
					63.86	CAD	63.86	CAD								
"PARKS, FORESTRY & RECREATION"	2318-34	01-03-2013	01-07-2013	MISSISSAUGA HARDWARE C	224.87	CAD	224.87	CAD	3080	M & E - HAND TOOLS	P10914	CENTENNIAL SKI CTR-P	5072	Hardware Equipment and Supplies	DEWALT XRP HAMMER DRILL	
					224.87	CAD	224.87	CAD								
"PARKS, FORESTRY & RECREATION"	2343-36	01-23-2013	01-24-2013	ROTBLOTT'S DISCOUNT WH	20.31	CAD	20.31	CAD	2715	PAINT SUPPLIES	P10958	LAMPORT STADIUM-OPS	5251	Hardware Stores	SPRAY PAINT	
					20.31	CAD	20.31	CAD								
"PARKS, FORESTRY & RECREATION"	2333-38	01-11-2013	01-17-2013	HERTZ EQUIP RENT TORON	128.82	CAD	128.82	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P07649	TAM OSHANTER-OPERATI	7394	"Equipment Rental and Leasing Services, F"	EQUIPMENT RENTAL	
"PARKS, FORESTRY & RECREATION"	2333-39	01-11-2013	01-17-2013	HERTZ EQUIP RENT TORON	128.82	CAD	128.82	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P07649	TAM OSHANTER-OPERATI	7394	"Equipment Rental and Leasing Services, F"	EQUIPMENT RENTAL	
"PARKS, FORESTRY & RECREATION"	2335-27	01-17-2013	01-18-2013	CAN GOLF SUPERINTENDEN	371.77	CAD	371.77	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	P07649	TAM OSHANTER-OPERATI	7997	"Clubs - Country Clubs, Membership (Athle"	REGISTRATION FEE	
					629.41	CAD	629.41	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2319-18	01-04-2013	01-08-2013	CDN TIRE STORE #00264	253.22	CAD	253.22	CAD	4841	SHELTER FURNITURE	F01521	BIRKDALE-PROG DEL	5200	Home Supply Warehouse	2-4 DR PANTRY CABINET&WINTER MAT-SCHOOL AGE PROG.	
					253.22	CAD	253.22	CAD								
"PARKS, FORESTRY & RECREATION"	2318-35	01-04-2013	01-07-2013	NOFRILLS VINCE'S #3930	226.46	CAD	226.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06049	DRIFTWOOD-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR BREAKFAST PRGM	
"PARKS, FORESTRY & RECREATION"	2337-58	01-17-2013	01-21-2013	WAL-MART # 3145	309.31	CAD	309.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5411	"Grocery Stores, Supermarkets"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2337-59	01-18-2013	01-21-2013	FORTINOS 66	47.19	CAD	47.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11563	DRIFTWD-SPORTS	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2340-38	01-21-2013	01-23-2013	NINO D'AVERSA BAKERY L	126.84	CAD	126.84	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07208	JOHN BOOTH-FIT	5462	Bakeries	PLAYING CARDS	
"PARKS, FORESTRY & RECREATION"	2340-39	01-21-2013	01-23-2013	NINO D'AVERSA BAKERY L	15.22	CAD	15.22	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P07208	JOHN BOOTH-FIT	5462	Bakeries	PLAYING CARDS	
					725.02	CAD	725.02	CAD								
"PARKS, FORESTRY & RECREATION"	2323-32	01-08-2013	01-10-2013	CDN TIRE STORE #00427	51.91	CAD	51.91	CAD	3045	M & E - PROTECTIVE	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	SNOW TRACKERS	
"PARKS, FORESTRY & RECREATION"	2333-40	01-15-2013	01-17-2013	CDN TIRE STORE #00427	137.80	CAD	137.80	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	HOSES & CARB TESTER	
"PARKS, FORESTRY & RECREATION"	2337-60	01-17-2013	01-21-2013	CDN TIRE STORE #00427	21.63	CAD	21.63	CAD	3099	GENERAL EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	TARPS	
					211.34	CAD	211.34	CAD								
EMERGENCY MEDICAL SERVICES	2312-21	01-03-2013	01-04-2013	NEWARK        00000018	44.25	CAD	44.25	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5065	Electrical Parts and Equipment	SCREWDRIVER SET	
EMERGENCY MEDICAL SERVICES	2318-36	01-05-2013	01-07-2013	NEWARK        00000018	293.22	CAD	293.22	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5065	Electrical Parts and Equipment	D/A CONVERTER	
EMERGENCY MEDICAL SERVICES	2352-38	01-30-2013	01-31-2013	NEWARK        00000018	344.85	CAD	344.85	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5065	Electrical Parts and Equipment	"SOLDERING IRON,MEASURING TAPE,CUTTERS"	
					682.32	CAD	682.32	CAD								
TORONTO WATER	2340-40	01-21-2013	01-23-2013	MOE - HWIN WEB	240.03	CAD	240.03	CAD	4991	PAYMENTS TO PROVINCE	PW1002	RC HARRIS SRVCS WA2	9399	Government Services - Not Elsewhere Clas	MOE-HWIN WEB	
					240.03	CAD	240.03	CAD								
PUBLIC HEALTH	2337-61	01-18-2013	01-21-2013	ISTOCK *INTERNATIONAL	56.22	CAD	56.22	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	PH1084	ADMINISTRATIVE OPERA	5971	Art Dealers and Galleries	PHOTOGRAPHIC AND VIDEO SUPPLIES	
					56.22	CAD	56.22	CAD								
"PARKS, FORESTRY & RECREATION"	2345-24	01-24-2013	01-25-2013	STAPLES STORE #15	53.86	CAD	53.86	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10284	AMESBURY CC-PGM SUPP	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
					53.86	CAD	53.86	CAD								
SOLID WASTE MANAGEMENT	2329-33	01-11-2013	01-15-2013	RONA # 55090	8.99	CAD	8.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0805	DISCO TS OPER	5251	Hardware Stores	W/O-297240	
SOLID WASTE MANAGEMENT	2345-25	01-23-2013	01-25-2013	THE HOME DEPOT #7129	441.69	CAD	441.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL&ELECTRICA	5200	Home Supply Warehouse	CEILRAN933	
SOLID WASTE MANAGEMENT	2347-52	01-24-2013	01-28-2013	THE HOME DEPOT #7129	52.14	CAD	52.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0810	INGRAM TS OPER	5200	Home Supply Warehouse	BLOCK MORTAR	
SOLID WASTE MANAGEMENT	2350-28	01-28-2013	01-30-2013	THE HOME DEPOT #7012	31.61	CAD	31.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPER	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2352-39	01-29-2013	01-31-2013	THE HOME DEPOT #7012	168.91	CAD	168.91	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPER	5200	Home Supply Warehouse	*****	
SOLID WASTE MANAGEMENT	2352-40	01-29-2013	01-31-2013	THE HOME DEPOT #7129	108.42	CAD	108.42	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0800	BERMONDSEY TS OPER	5200	Home Supply Warehouse	PPUI SEMI	
					811.76	CAD	811.76	CAD								
"PARKS, FORESTRY & RECREATION"	2319-19	01-07-2013	01-08-2013	LOBLAWS #1021	82.00	CAD	82.00	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2319-20	01-07-2013	01-08-2013	FRESHCO #9750      QPS	39.39	CAD	39.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2322-29	01-07-2013	01-09-2013	METRO #37	42.31	CAD	42.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2323-33	01-08-2013	01-10-2013	DESERRES	70.92	CAD	70.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12100	BEACHES CC-SPORTS	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2324-33	01-10-2013	01-11-2013	FRESHCO #9750      QPS	40.65	CAD	40.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2327-42	01-11-2013	01-14-2013	MARCHANT'S SCHOOL SPOR	35.60	CAD	35.60	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12100	BEACHES CC-SPORTS	5941	Sporting Goods Stores	UTILITY BALLS	
"PARKS, FORESTRY & RECREATION"	2329-34	01-14-2013	01-15-2013	LOBLAWS 4.2	82.93	CAD	82.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2329-35	01-14-2013	01-15-2013	NOFRILLS ROCCA'S #3931	32.76	CAD	32.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2330-36	01-15-2013	01-16-2013	FOODLAND # 6425	35.34	CAD	35.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2333-41	01-15-2013	01-17-2013	SHOPPERS DRUG MART0823	48.16	CAD	48.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5912	"Drug Stores, Pharmacies"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2333-42	01-16-2013	01-17-2013	LONG   MCQUADE LIMITED	104.38	CAD	104.38	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06743	BEACHES CC-PGM SUPP	7399	Business Services - Not Elsewhere Classi	MUSIC BOOKS	
"PARKS, FORESTRY & RECREATION"	2339-40	01-18-2013	01-22-2013	FOOD BASICS #875	36.57	CAD	36.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2339-41	01-21-2013	01-22-2013	LOBLAWS 4.2	47.34	CAD	47.34	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2340-41	01-21-2013	01-23-2013	CDN TIRE STORE #00273	111.03	CAD	111.03	CAD	2540	HEATING & AIR CONDITIONING SUPPLIES	P06743	BEACHES CC-PGM SUPP	5200	Home Supply Warehouse	HEATER	
"PARKS, FORESTRY & RECREATION"	2345-26	01-23-2013	01-25-2013	CDN TIRE STORE #00654	40.65	CAD	40.65	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P06743	BEACHES CC-PGM SUPP	5200	Home Supply Warehouse	CABLE	
"PARKS, FORESTRY & RECREATION"	2345-27	01-24-2013	01-25-2013	LOBLAWS #1021	28.88	CAD	28.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2345-28	01-24-2013	01-25-2013	FRESHCO #9750      QPS	55.25	CAD	55.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2347-53	01-25-2013	01-28-2013	BENIX #179	44.61	CAD	44.61	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06743	BEACHES CC-PGM SUPP	5719	Miscellaneous House Furnishing Specialty	PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2348-30	01-28-2013	01-29-2013	WINNERS 264	16.94	CAD	16.94	CAD	2610	KITCHEN SUPPLIES	P06743	BEACHES CC-PGM SUPP	5651	Family Clothing Stores	WOK	
"PARKS, FORESTRY & RECREATION"	2350-29	01-28-2013	01-30-2013	METRO #37	104.61	CAD	104.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
"PARKS, FORESTRY & RECREATION"	2350-30	01-28-2013	01-30-2013	CDN TIRE STORE #00273	68.08	CAD	68.08	CAD	2610	KITCHEN SUPPLIES	P12102	BEACHES CC-SOC PGM	5200	Home Supply Warehouse	KITCHEN SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2352-41	01-30-2013	01-31-2013	FRESHCO #9750      QPS	42.48	CAD	42.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM FOOD	
					"1,210.88"	CAD	"1,210.88"	CAD								
ACCOUNTING SERVICES 	2343-37	01-23-2013	01-24-2013	WORKING ENVIRONMENTS	281.37	CAD	281.37	CAD	2650	COMPUTER AND PRINTER SUPPLIES	FS0022	ACCTG SVCS-OFF OF TH	7399	Business Services - Not Elsewhere Classi	ROLLERMOUSE	
					281.37	CAD	281.37	CAD								
"PARKS, FORESTRY & RECREATION"	2322-30	01-08-2013	01-09-2013	FORTINOS	27.35	CAD	27.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	"SCIENCE FUN-KOOL AID,SALTED BUTTER,PMS GLASS DROPP"	
"PARKS, FORESTRY & RECREATION"	2330-37	01-15-2013	01-16-2013	FORTINOS	68.61	CAD	68.61	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	"JR CHEF SUPPLIES-DOLE, SHREDDED CHEESE, CELERY"	
"PARKS, FORESTRY & RECREATION"	2337-62	01-19-2013	01-21-2013	MICHAELS OF CANADA #34	29.09	CAD	29.09	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06781	HUMBERWOOD (BD)-PGM	5945	"Game, Toy, and Hobby Shops"	DRAWING & SKETCHING SUPPLIES	
					125.05	CAD	125.05	CAD								
"PARKS, FORESTRY & RECREATION"	2322-31	01-07-2013	01-09-2013	CDN TIRE STORE #00654	60.99	CAD	60.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13021	DRPINSKT-WITHROWPRK	5200	Home Supply Warehouse	PUCKS	
"PARKS, FORESTRY & RECREATION"	2333-43	01-16-2013	01-17-2013	REMENYI MUSIC   BOOKS	100.25	CAD	100.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5733	"Music Stores - Musical Instruments, Pian"	PIAN INSTRUCTIONAL BOOKS	
"PARKS, FORESTRY & RECREATION"	2352-42	01-29-2013	01-31-2013	DESERRES	24.27	CAD	24.27	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5970	"Artist Supply Stores, Craft Shops"	ART SUPPLIES	
					185.51	CAD	185.51	CAD								
TORONTO WATER	2318-37	01-03-2013	01-07-2013	AUTOMATIONDIRECT COM I	163.74	CAD	161.00	USD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	5065	Electrical Parts and Equipment	TEMPERATURE CONTROL MATERIAL	
TORONTO WATER	2318-38	01-03-2013	01-07-2013	AUTOMATIONDIRECT COM I	21.29	CAD	20.93	USD	2120	PARTS - MACHINERY & EQUIPMENT	WW1176	HTP PLANT SERVICES	5065	Electrical Parts and Equipment	TEMPERATURE CONTROL MATERIAL ( TAX)	
TORONTO WATER	2327-43	01-10-2013	01-14-2013	BILL'S ELECTRIC SALES	33.34	CAD	33.34	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5251	Hardware Stores	GAS COMPRESSOR FAN BLADE	
TORONTO WATER	2347-54	01-25-2013	01-28-2013	THE HOME DEPOT #7011	73.45	CAD	73.45	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5200	Home Supply Warehouse	4' FG STEP	
					291.82	CAD	106.79	CAD								
							181.93	USD								
PUBLIC HEALTH	2337-63	01-19-2013	01-21-2013	HOOTSUITE MEDIA INC.	24.16	CAD	23.72	USD	3420	COMPUTERS - SOFTWARE	PH1091	COMM MEDIA RELTNS	5968	Direct Marketing - Continuity/Subscripti	COMPUTERS - SOFTWARE	
					24.16	CAD	23.72	USD								
"PARKS, FORESTRY & RECREATION"	2319-21	01-07-2013	01-08-2013	SOUND BARRIERS	594.56	CAD	594.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03035	CARNEGIE-CEN-OPERNS	5085	Industrial Supplies Not Elsewhere Classi	"TEMPERED GLASS 47""X71 1/2X5/8"	
"PARKS, FORESTRY & RECREATION"	2319-22	01-07-2013	01-08-2013	DAYVAN	267.81	CAD	267.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07697	CUMMER COMPLEX-OPERA	5251	Hardware Stores	SHOWER SEAT	
"PARKS, FORESTRY & RECREATION"	2322-32	01-07-2013	01-09-2013	THE HOME DEPOT #7078	112.58	CAD	112.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P10908	NY SKI CTR-OPS	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2329-36	01-14-2013	01-15-2013	CANADA GLASS   MIRROR	43.53	CAD	43.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07704	MITCHELL FIELD-OPERA	5039	Construction Materials Not Elsewhere Cla	CLEAR GLASS	
"PARKS, FORESTRY & RECREATION"	2329-37	01-14-2013	01-15-2013	DAYVAN	298.59	CAD	298.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P12182	LEASIDE CURLING-SPEC	5251	Hardware Stores	"METAL DOOR,SURFACE SLIDE LATCH W/FASTENER,INSWING"	
"PARKS, FORESTRY & RECREATION"	2330-38	01-15-2013	01-16-2013	ABC FIRE DOOR	71.19	CAD	71.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07697	CUMMER COMPLEX-OPERA	5211	"Building Materials, Lumber Stores"	HINGES	
"PARKS, FORESTRY & RECREATION"	2339-42	01-21-2013	01-22-2013	DAYVAN	396.96	CAD	396.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P03036	VICTORIA VILLAGE-OPS	5251	Hardware Stores	"METAL DOOR,STANDARD DOOR KIT,DRIVER BIT,HEADRAIL"	
"PARKS, FORESTRY & RECREATION"	2343-38	01-23-2013	01-24-2013	CANADA GLASS   MIRROR	240.65	CAD	240.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07707	RODING CC-OPERATIONS	5039	Construction Materials Not Elsewhere Cla	"CLEAR WIRE GLASS, CLEAR GLASS"	
"PARKS, FORESTRY & RECREATION"	2347-55	01-25-2013	01-28-2013	THE HOME DEPOT #7078	17.54	CAD	17.54	CAD	2710	GENERAL HARDWARE	P10908	NY SKI CTR-OPS	5200	Home Supply Warehouse	HASP	
"PARKS, FORESTRY & RECREATION"	2347-56	01-25-2013	01-28-2013	ANGELO'S ELECTRIC LTD	470.86	CAD	470.86	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P00853	ALNESS YD-TRADES	7629	"Appliance Repair Shops, Electrical and S"	"BLADE JIGSAWS, HEX NUTS, BLADE FRAME CUTTER"	
					"2,514.27"	CAD	"2,514.27"	CAD								
"PARKS, FORESTRY & RECREATION"	2324-34	01-10-2013	01-11-2013	PET VET LAKESHORE HOSP	319.46	CAD	319.46	CAD	4087	PROFESSIONAL SERVICES -VETERINARIAN FEES	P07647	HUMBER VALLEY-OPERAT	5992	Florists	CONSULTATION/PHYSICAL EXAMINATION	
"PARKS, FORESTRY & RECREATION"	2330-39	01-14-2013	01-16-2013	PARTSOURCE STORE # 760	202.13	CAD	202.13	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07647	HUMBER VALLEY-OPERAT	5533	"Automotive Parts, Accessories Stores"	MECHANICAL SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2333-44	01-16-2013	01-17-2013	GLOBAL PET FOODS	115.24	CAD	115.24	CAD	2620	ANIMAL CARE SUPPLIES	P07648	SCARLETT WOODS-OPERA	5995	Pet Shops - Pet Food and Supplies	"ORJEN ADULT FISH, ZUKES PEANUT BUTTER"	
					636.83	CAD	636.83	CAD								
"PARKS, FORESTRY & RECREATION"	2318-39	01-02-2013	01-07-2013	RONA # 55090	-17.83	CAD	-17.83	CAD	2535	PLUMBING SUPPLIES	P12061	RIVERLEA CC-PGM SUPP	5251	Hardware Stores	RETURN OF FLUSH LEVERS	
"PARKS, FORESTRY & RECREATION"	2329-38	01-11-2013	01-15-2013	CDN TIRE STORE #00119	301.68	CAD	301.68	CAD	2710	GENERAL HARDWARE	P08595	N KIPLING CC-SPEC EV	5200	Home Supply Warehouse	2 DEEP CYCLE 12 VOLT BATTERIES	
"PARKS, FORESTRY & RECREATION"	2345-29	01-24-2013	01-25-2013	RCSS WESTON 2800	4.28	CAD	4.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	COOKING SPRAY FOR COOKING PGRM	
					288.13	CAD	288.13	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2310-14	12-31-2012	01-02-2013	FASTTRACK/TPA	22.50	CAD	22.50	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F13027	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2319-23	01-07-2013	01-08-2013	TTC YONGE   BLOOR STAT	514.00	CAD	514.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	FH5521	STREET TO HOMES	4789	Transportation Services-Not Elsewhere Cl	TTC FLOATER PASSES FOR STAFF JANUARY	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2319-24	01-07-2013	01-08-2013	FASTTRACK/TPA	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F13076	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2324-35	01-09-2013	01-11-2013	MOE - HWIN WEB	55.05	CAD	55.05	CAD	4440	CONTRACTED SERVICES - WASTE DISPOSAL	F03072	CENTRAL ASSESS&REFER	9399	Government Services - Not Elsewhere Clas	WASTE MANAGEMENT RENEWAL	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2329-39	01-14-2013	01-15-2013	FASTTRACK/TPA	21.75	CAD	21.75	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F13133	
