Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2516-38	05-29-2013	05-30-2013	STAPLES STORE #228	99.44	CAD	99.44	CAD	4825	PRINTING AND REPRODUCTION - THIRD PARTY	P07647	HUMBER VALLEY-OPERAT	5943	"Office, School Supply, and Stationery St"	EMERGENCY SCORECARD PRINTING	
"PARKS, FORESTRY & RECREATION"	2516-39	05-29-2013	05-30-2013	GLOBAL PET FOODS	136.70	CAD	136.70	CAD	2620	ANIMAL CARE SUPPLIES	P07647	HUMBER VALLEY-OPERAT	5995	Pet Shops - Pet Food and Supplies	DOG FOOD	
					"1,888.39"	CAD	"1,888.39"	CAD								
TORONTO WATER	2510-32	05-23-2013	05-24-2013	CDN ENGRAVERS SUPP CO	169.50	CAD	169.50	CAD	2710	GENERAL HARDWARE	PW1042	ISLAND SERVICES WA4	1740	"Insulation, Masonry, Plastering, Stonewo"	LASER CUTTER LENS	
TORONTO WATER	2510-33	05-23-2013	05-24-2013	ENGRAVER'S EXPRESS	54.39	CAD	54.39	CAD	2710	GENERAL HARDWARE	PW1042	ISLAND SERVICES WA4	7338	"Quick Copy, Reproduction, and Blueprinti"	TAGS FOR LASER CUTTER	
					223.89	CAD	223.89	CAD								
"PARKS, FORESTRY & RECREATION"	2479-49	04-30-2013	05-02-2013	THE HOME DEPOT #7013	24.41	CAD	24.41	CAD	2570	JANITORIAL SUPPLIES	P12060	RIVERLEA-COMM CTRS-O	5200	Home Supply Warehouse	HDWD CLNR	
"PARKS, FORESTRY & RECREATION"	2479-50	04-30-2013	05-02-2013	CDN TIRE STORE #00182	18.74	CAD	18.74	CAD	2570	JANITORIAL SUPPLIES	P12060	RIVERLEA-COMM CTRS-O	5200	Home Supply Warehouse	DISH SOAP	
"PARKS, FORESTRY & RECREATION"	2509-39	05-22-2013	05-23-2013	FORTINOS	259.46	CAD	259.46	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07746	THISTLETOWN-PGM SUPP	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2513-19	05-25-2013	05-28-2013	CDN TIRE STORE #00294	80.90	CAD	80.90	CAD	2710	GENERAL HARDWARE	P06785	N KIPLING-PGM SUPP	5200	Home Supply Warehouse	HARDWARE FOR STAGE BACKDROP	
					383.51	CAD	383.51	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2476-42	04-30-2013	05-01-2013	TTC YONGE   BLOOR STAT	514.00	CAD	514.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	FH5521	STREET TO HOMES	4789	Transportation Services-Not Elsewhere Cl	TTC FLOATER PASSES FOR STAFF MAY	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2487-35	05-06-2013	05-07-2013	FASTTRACK/TPA	8.25	CAD	8.25	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F114071	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2501-46	05-14-2013	05-16-2013	MOE - HWIN WEB	10.15	CAD	10.15	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	F03072	CENTRAL ASSESS&REFER	9399	Government Services - Not Elsewhere Clas	MONTHLY SUBSCRIPTION NEWSPAPER - MAY 2013	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2501-47	05-15-2013	05-16-2013	FASTTRACK/TPA	3.00	CAD	3.00	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F14128	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2505-67	05-19-2013	05-21-2013	TORONTO STAR# 42049421	42.29	CAD	42.29	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	F03072	CENTRAL ASSESS&REFER	5994	News Dealers and Newsstands	MONTHLY SUBSCRIPTION NEWSPAPER - MAY 2013	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2507-13	05-21-2013	05-22-2013	FASTTRACK/TPA	24.00	CAD	24.00	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F14184	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2513-20	05-27-2013	05-28-2013	FASTTRACK/TPA	20.25	CAD	20.25	CAD	4770	PARKING EXPENSES (INTOWN)	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	PARKING CITY OF TORONTO VEHICLES INV. F14238	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2516-40	05-29-2013	05-30-2013	YORK U-EDUCATION WEB	-565.00	CAD	-565.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FH5521	STREET TO HOMES	8220	"Colleges, Universities, Professional Sch"	REGISTRATION REFUND - YORK UNIVERSITY	
					56.94	CAD	56.94	CAD								
TORONTO WATER	2476-43	04-30-2013	05-01-2013	UPS*000000502A9A173	56.09	CAD	56.09	CAD	4815	COURIER SERVICES	WW4000	LAB ADMIN SUPPORT	4214	"Motor Freight Carriers, Trucking - Local"	SHIP TO HAMILTON	
					56.09	CAD	56.09	CAD								
TORONTO WATER	2515-32	05-27-2013	05-29-2013	THE HOME DEPOT #7027	11.77	CAD	11.77	CAD	2710	GENERAL HARDWARE	WW1062	HCTP PLANT SRVCS WA3	5200	Home Supply Warehouse	FCT RISER	
TORONTO WATER	2515-33	05-27-2013	05-29-2013	CDN TIRE STORE #00427	406.78	CAD	406.78	CAD	3065	M & E - PLANT & GARAGE	WW1062	HCTP PLANT SRVCS WA3	5200	Home Supply Warehouse	HOIST	
TORONTO WATER	2517-46	05-29-2013	05-31-2013	CDN TIRE STORE #00324	73.94	CAD	73.94	CAD	2710	GENERAL HARDWARE	WW1062	HCTP PLANT SRVCS WA3	5200	Home Supply Warehouse	7HOOK	
					492.49	CAD	492.49	CAD								
"PARKS, FORESTRY & RECREATION"	2483-35	05-03-2013	05-06-2013	WMT SUPRCTR #1117	64.50	CAD	64.50	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOC	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES- KIDS IN THE KITCHEN PROGRAM	
"PARKS, FORESTRY & RECREATION"	2483-36	05-03-2013	05-06-2013	WMT SUPRCTR #1117	22.33	CAD	22.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05233	SCAR VILLAGE RC-ARTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CRAFTY CREATIONS	
"PARKS, FORESTRY & RECREATION"	2496-56	05-10-2013	05-13-2013	WMT SUPRCTR #1117	77.31	CAD	77.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOC	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2496-57	05-10-2013	05-13-2013	WMT SUPRCTR #1117	17.09	CAD	17.09	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05233	SCAR VILLAGE RC-ARTS	5411	"Grocery Stores, Supermarkets"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2512-66	05-23-2013	05-27-2013	METRO #808	16.27	CAD	16.27	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOC	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2512-67	05-23-2013	05-27-2013	WMT SUPRCTR #1117	58.12	CAD	58.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOC	5411	"Grocery Stores, Supermarkets"	COOKING PROGRAM SUPPLIES	
					255.62	CAD	255.62	CAD								
EMERGENCY MEDICAL SERVICES	2481-45	05-02-2013	05-03-2013	TRUDELL MEDICAL MKTG L	57.63	CAD	57.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	B22040	EXTL TRAINING CPR	5047	Laboratory/Medical/Dental/Ophthalmic Hos	DISPOSABLE INFANT ACTAR AIRWAY LUNGS	
EMERGENCY MEDICAL SERVICES	2481-46	05-02-2013	05-03-2013	TRUDELL MEDICAL MKTG L	655.17	CAD	655.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	B22040	EXTL TRAINING CPR	5047	Laboratory/Medical/Dental/Ophthalmic Hos	"DISPOSABLE ADULT, INFANT ACTAR AIRWAY LUNGS"	
EMERGENCY MEDICAL SERVICES	2513-21	05-27-2013	05-28-2013	PARKING PPL	6.00	CAD	6.00	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTL TRAINING CPR	7523	Automobile Parking Lots and Garages	PARKING - HEART & STROKE MTG	
					718.80	CAD	718.80	CAD								
"PARKS, FORESTRY & RECREATION"	2505-68	05-17-2013	05-21-2013	MEDTECH WRISTBANDS	433.47	CAD	433.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10460	TRINITY-PGM SUPP	5099	Durable Goods Not Elsewhere Classified	WRISTBANDS	
					433.47	CAD	433.47	CAD								
"PARKS, FORESTRY & RECREATION"	2487-36	05-03-2013	05-07-2013	CDN TIRE STORE #00030	109.79	CAD	109.79	CAD	3099	GENERAL EQUIPMENT	P00272	E-SOUTH2-TURF&HORT	5200	Home Supply Warehouse	STEP LADDER	
					109.79	CAD	109.79	CAD								
"PARKS, FORESTRY & RECREATION"	2505-69	05-16-2013	05-21-2013	METRO #419	10.03	CAD	10.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P00516	HIGH PK-PGM SUPP	5411	"Grocery Stores, Supermarkets"	PROGRAM SUPPLIES	
					10.03	CAD	10.03	CAD								
"PARKS, FORESTRY & RECREATION"	2496-58	05-10-2013	05-13-2013	THE HOME DEPOT #7078	249.49	CAD	249.49	CAD	2710	GENERAL HARDWARE	P10956	ESTHER SHINER ST-OPS	5200	Home Supply Warehouse	*****	
					249.49	CAD	249.49	CAD								
EMERGENCY MEDICAL SERVICES	2496-59	05-09-2013	05-13-2013	BBA REMANUFACTURING IN	56.50	CAD	56.50	CAD	2130	PARTS - MOBILE EQUIPMENT	B41100	MAINTENANCE OF FLEET	5085	Industrial Supplies Not Elsewhere Classi	INSTRUMENT CLUSTER UNIT 867	
					56.50	CAD	56.50	CAD								
"PARKS, FORESTRY & RECREATION"	2510-34	05-23-2013	05-24-2013	MATT GROUP INC.	960.50	CAD	960.50	CAD	4467	C. SRV - PARKING LOT	P00674	W-SOUTH3-PGM SUPP	1520	General Contractors - Residential and Co	ASPHALT REPAIRS	
"PARKS, FORESTRY & RECREATION"	2513-22	05-24-2013	05-28-2013	ACKLANDS-GRAINGER INC	172.84	CAD	172.84	CAD	2715	PAINT SUPPLIES	P00674	W-SOUTH3-PGM SUPP	5085	Industrial Supplies Not Elsewhere Classi	12 CANS WHITE AEROSOL PAINT	
					"1,133.34"	CAD	"1,133.34"	CAD								
"PARKS, FORESTRY & RECREATION"	2496-60	05-09-2013	05-13-2013	PRO-FIT GOLF SERVICES	189.84	CAD	189.84	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07646	DON VALLEY-OPERATION	5941	Sporting Goods Stores	OFFICE SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2501-48	05-15-2013	05-16-2013	U OF G - RIDGETOWN WEB	84.75	CAD	84.75	CAD	4830	PERMIT & LICENSE FEES	P07646	DON VALLEY-OPERATION	8220	"Colleges, Universities, Professional Sch"	CERTIFICATION	
"PARKS, FORESTRY & RECREATION"	2512-68	05-24-2013	05-27-2013	TURF CANADA	633.32	CAD	633.32	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07646	DON VALLEY-OPERATION	5998	Tent & Awning Shops	TURF SUPPLY	
"PARKS, FORESTRY & RECREATION"	2515-34	05-27-2013	05-29-2013	ALLTURF LTD.	969.54	CAD	969.54	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07646	DON VALLEY-OPERATION	0780	Horticultural and Landscaping Services	TURF SUPPLY	
"PARKS, FORESTRY & RECREATION"	2517-47	05-30-2013	05-31-2013	MONERIS STATIONERY ORD	917.56	CAD	917.56	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07646	DON VALLEY-OPERATION	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
					"2,795.01"	CAD	"2,795.01"	CAD								
"PARKS, FORESTRY & RECREATION"	2491-43	05-07-2013	05-09-2013	RONA # 55140	12.98	CAD	12.98	CAD	2570	JANITORIAL SUPPLIES	P05993	FLEMINGDON CC-PGM SU	5251	Hardware Stores	OVEN CLEANER	
					12.98	CAD	12.98	CAD								
"PARKS, FORESTRY & RECREATION"	2491-44	05-08-2013	05-09-2013	PEEL TILE	970.31	CAD	970.31	CAD	2710	GENERAL HARDWARE	P10549	Y-REC SUPER3-PGM SUP	5713	Floor Covering Stores	SAFETY TREAD TAPE	
"PARKS, FORESTRY & RECREATION"	2505-70	05-17-2013	05-21-2013	THE HOME DEPOT #7011	40.41	CAD	40.41	CAD	2570	JANITORIAL SUPPLIES	P08627	W-Y O/D POOL-OPS	5200	Home Supply Warehouse	MAGIC ERASE	
					"1,010.72"	CAD	"1,010.72"	CAD								
"PARKS, FORESTRY & RECREATION"	2483-37	05-02-2013	05-06-2013	CDN TIRE STORE #00324	30.31	CAD	30.31	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10326	ORIOLE CC-PGM SUPP	5200	Home Supply Warehouse	SUPPLIES FOR REC PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2505-71	05-18-2013	05-21-2013	CDN TIRE STORE #00324	39.54	CAD	39.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10326	ORIOLE CC-PGM SUPP	5200	Home Supply Warehouse	SUPPLIES FOR REC PROGRAM	
					69.85	CAD	69.85	CAD								
"PARKS, FORESTRY & RECREATION"	2479-51	05-01-2013	05-02-2013	HAWKEX SALES	895.86	CAD	895.86	CAD	3015	M & E - GROUNDS	P00549	S-EAST 2-TURF&HORT	5699	Accessory  and Apparel Stores - Miscella	REPLACEMENT BAGS & FRAMES FOR LITTER LICKERS	
"PARKS, FORESTRY & RECREATION"	2501-49	05-15-2013	05-16-2013	ALPINE LAWN   GARDEN E	912.66	CAD	912.66	CAD	3080	M & E - HAND TOOLS	P00549	S-EAST 2-TURF&HORT	5261	Lawn and Garden Supply Stores	2 HANDHELD BLOWERS & 5 ROLLS OF MAGNUM LINE	
"PARKS, FORESTRY & RECREATION"	2505-72	05-16-2013	05-21-2013	REGAL HARDWARE LTD	8.44	CAD	8.44	CAD	2730	LOCKS	P00549	S-EAST 2-TURF&HORT	5251	Hardware Stores	KEYS CUT	
"PARKS, FORESTRY & RECREATION"	2512-69	05-24-2013	05-27-2013	CHAIN SAW CLINIC LTD	941.29	CAD	941.29	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00549	S-EAST 2-TURF&HORT	5722	Household Appliance Stores	"STIHL CHANIN SAW, SAFETY CHAPS, HELMET KITS"	
					"2,758.25"	CAD	"2,758.25"	CAD								
"PARKS, FORESTRY & RECREATION"	2476-44	04-29-2013	05-01-2013	THE NEW TORONTO SURPLU	28.25	CAD	28.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	7399	Business Services - Not Elsewhere Classi	DANCE COSTUMES	
"PARKS, FORESTRY & RECREATION"	2476-45	04-30-2013	05-01-2013	CLAIRE'S #2674	33.05	CAD	33.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5631	Women's Accessory and Specialty Stores	DANCE COSTUMES	
"PARKS, FORESTRY & RECREATION"	2476-46	04-30-2013	05-01-2013	CLAIRE'S #2701	44.07	CAD	44.07	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5631	Women's Accessory and Specialty Stores	DANCE COSTUMES	
"PARKS, FORESTRY & RECREATION"	2476-47	04-30-2013	05-01-2013	GAP KIDS CANADA 9525ET	19.04	CAD	19.04	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5641	Children's and Infants' Wear Stores	DANCE COSTUMES	
"PARKS, FORESTRY & RECREATION"	2481-47	04-30-2013	05-03-2013	JUSTICE # 1817	28.98	CAD	28.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5641	Children's and Infants' Wear Stores	DANCE COSTUMES	
"PARKS, FORESTRY & RECREATION"	2483-38	05-03-2013	05-06-2013	ARDENE #218	53.11	CAD	53.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5631	Women's Accessory and Specialty Stores	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2483-39	05-03-2013	05-06-2013	ARDENE #307	28.48	CAD	28.48	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5631	Women's Accessory and Specialty Stores	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2483-40	05-03-2013	05-06-2013	MICHAELS OF CANADA #34	14.68	CAD	14.68	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5945	"Game, Toy, and Hobby Shops"	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2483-41	05-05-2013	05-06-2013	ARDENE #374	33.90	CAD	33.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5631	Women's Accessory and Specialty Stores	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2487-37	05-05-2013	05-07-2013	AMAZING PARTY   COSTUM	31.58	CAD	31.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5947	"Card, Gift, Novelty, and Souvenir Shops"	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2487-38	05-06-2013	05-07-2013	RCSS WESTON 2800	99.15	CAD	99.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2487-39	05-06-2013	05-07-2013	MICHAELS OF CANADA #34	46.18	CAD	46.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5945	"Game, Toy, and Hobby Shops"	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2488-40	05-06-2013	05-08-2013	METRO #704	4.98	CAD	4.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2488-41	05-06-2013	05-08-2013	WAL-MART #1061	29.40	CAD	29.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5411	"Grocery Stores, Supermarkets"	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2491-45	05-07-2013	05-09-2013	WAL-MART # 3031	7.35	CAD	7.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5310	Discount Stores	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2491-46	05-08-2013	05-09-2013	OLD NAVY CANADA  3317	63.28	CAD	63.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5651	Family Clothing Stores	DANCE RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	2494-42	05-08-2013	05-10-2013	METRO #704	3.85	CAD	3.85	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11794	ST MARCELLUS CS-ARTS	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2494-43	05-09-2013	05-10-2013	NOFRILLS EMILIANO ANA	73.99	CAD	73.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11794	ST MARCELLUS CS-ARTS	5411	"Grocery Stores, Supermarkets"	SNACKS FOR DANCE RECITAL	
"PARKS, FORESTRY & RECREATION"	2494-44	05-09-2013	05-10-2013	NOFRILLS JIM'S 753	21.14	CAD	21.14	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11794	ST MARCELLUS CS-ARTS	5411	"Grocery Stores, Supermarkets"	SNACKS FOR DANCE RECITAL	
"PARKS, FORESTRY & RECREATION"	2494-45	05-09-2013	05-10-2013	OLD NAVY CANADA  3317	90.40	CAD	90.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5651	Family Clothing Stores	DANCE RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	2494-46	05-07-2013	05-10-2013	JUSTICE # 1817	-64.01	CAD	-64.01	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5641	Children's and Infants' Wear Stores	REFUND	
"PARKS, FORESTRY & RECREATION"	2496-61	05-09-2013	05-13-2013	AMAZING PARTY   COSTUM	5.39	CAD	5.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5947	"Card, Gift, Novelty, and Souvenir Shops"	DANCE RECITAL ACCESSORIES	
"PARKS, FORESTRY & RECREATION"	2498-36	05-10-2013	05-14-2013	METRO #704	113.00	CAD	113.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5411	"Grocery Stores, Supermarkets"	FLOWERS FOR DANCE RECITAL	
"PARKS, FORESTRY & RECREATION"	2499-43	05-13-2013	05-15-2013	WMT SUPRCTR #1126	117.75	CAD	117.75	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2501-50	05-14-2013	05-16-2013	METRO #704	10.98	CAD	10.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2503-36	05-15-2013	05-17-2013	METRO #704	12.35	CAD	12.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2507-14	05-21-2013	05-22-2013	NOFRILLS JIM'S 753	60.66	CAD	60.66	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2512-70	05-24-2013	05-27-2013	JAZZAMATAZZ	"2,315.37"	CAD	"2,315.37"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5699	Accessory  and Apparel Stores - Miscella	KINDER RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	2513-23	05-26-2013	05-28-2013	THE CHILDREN'S PLACE#3	44.10	CAD	44.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5641	Children's and Infants' Wear Stores	KINDER RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	2513-24	05-27-2013	05-28-2013	JAZZAMATAZZ	"1,243.00"	CAD	"1,243.00"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11794	ST MARCELLUS CS-ARTS	5699	Accessory  and Apparel Stores - Miscella	KINDER RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	2515-35	05-27-2013	05-29-2013	METRO #704	36.71	CAD	36.71	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5411	"Grocery Stores, Supermarkets"	CKNG SUPPLIES - CHILDREN & PRESCHOOL CKNG PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2517-48	05-30-2013	05-31-2013	PARTY CITY #2028	72.30	CAD	72.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12044	ST MARCELLUS-COMM CT	5947	"Card, Gift, Novelty, and Souvenir Shops"	ASSORTED CANDIES	
					"4,722.46"	CAD	"4,722.46"	CAD								
"PARKS, FORESTRY & RECREATION"	2476-48	04-30-2013	05-01-2013	R   H TIRE	210.18	CAD	210.18	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5532	Automotive Tire Stores	TUBE/SOLID	
"PARKS, FORESTRY & RECREATION"	2479-52	05-01-2013	05-02-2013	ALPINE LAWN   GARDEN E	107.96	CAD	107.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5261	Lawn and Garden Supply Stores	"KITS FOR REPAIR, ELEMENTS AIR CLEAN"	
"PARKS, FORESTRY & RECREATION"	2481-48	05-02-2013	05-03-2013	PRINCESS AUTO #36	424.67	CAD	424.67	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	"SHEET OF METAL HOSE, SPOUT GREASE PUMP"	
"PARKS, FORESTRY & RECREATION"	2487-40	05-03-2013	05-07-2013	CDN TIRE STORE #00459	95.28	CAD	95.28	CAD	2710	GENERAL HARDWARE	P00859	ALNESS YD-YD OPERN	5200	Home Supply Warehouse	"METAL CUT OFF WHEELS, RUST PAINT"	
"PARKS, FORESTRY & RECREATION"	2491-47	05-07-2013	05-09-2013	NAPA SCARBOROUGH #136	164.97	CAD	164.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00409	N-EAST1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	WET BATTERY	
"PARKS, FORESTRY & RECREATION"	2491-48	05-07-2013	05-09-2013	CDN TIRE STORE #00459	6.32	CAD	6.32	CAD	2710	GENERAL HARDWARE	P00409	N-EAST1-TURF&HORT	5200	Home Supply Warehouse	SILICONE	
"PARKS, FORESTRY & RECREATION"	2491-49	05-07-2013	05-09-2013	CDN TIRE STORE #00459	65.00	CAD	65.00	CAD	2715	PAINT SUPPLIES	P00859	ALNESS YD-YD OPERN	5200	Home Supply Warehouse	"RUST PAINT, COTTERPINS"	
