Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5967-33	2021-12-22	2021-12-24	THE HOME DEPOT #7114	202.94	CAD	202.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61749408	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  HEATER
					424.94	CAD	424.94	CAD							
"PARKS, FORESTRY & RECREATION"	5955-93	2021-12-07	2021-12-08	BOLTS PLUS	893.49	CAD	893.49	CAD	2710	GENERAL HARDWARE	P00859	ALNESS YD-YARD OPERNS	5251	Hardware Stores	NUTS BOLTS ETC
"PARKS, FORESTRY & RECREATION"	5956-72	2021-12-08	2021-12-09	NITRO INDUSTRIAL SALES	380.45	CAD	380.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5085	Industrial Supplies Not Elsewhere Classi	HOSE BELTS ETC
"PARKS, FORESTRY & RECREATION"	5960-68	2021-12-14	2021-12-15	FENMAR DIESEL &	452.00	CAD	452.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03032	ANGELA JAMES-OPERATIONS	5046	Commercial Equipment Not Elsewhere Class	HYDRAUL;IC MOTOR REPAIR PARTS
"PARKS, FORESTRY & RECREATION"	5960-69	2021-12-14	2021-12-15	NORTHWEST AUTO PARTS	110.10	CAD	110.10	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5533	"Automotive Parts, Accessories Stores"	ENGINE COIL
"PARKS, FORESTRY & RECREATION"	5960-70	2021-12-14	2021-12-15	CARDANIC DRIVE-LINE &	339.00	CAD	339.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P03036	VICTORIA VILLAGE-OPERATIONS	7299	Other Services (Not Elsewhere Classified	SPICER U JOINT
"PARKS, FORESTRY & RECREATION"	5960-71	2021-12-14	2021-12-15	ONTARIO RADIATION SERV	774.05	CAD	774.05	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07700	GLEN LONG CC-OPERATIONS	7538	Automotive Service Shops	RED RECORE
"PARKS, FORESTRY & RECREATION"	5962-68	2021-12-15	2021-12-17	THE HOME DEPOT #7078	673.46	CAD	673.46	CAD	3080	M & E - HAND TOOLS	P00859	ALNESS YD-YARD OPERNS	5200	Home Supply Warehouse	**MORE**  COMPACT
"PARKS, FORESTRY & RECREATION"	5967-34	2021-12-23	2021-12-24	NORTHWEST AUTO PARTS	45.35	CAD	45.35	CAD	2535	PLUMBING SUPPLIES	P00859	ALNESS YD-YARD OPERNS	5533	"Automotive Parts, Accessories Stores"	WATER PUMP
					"3,667.90"	CAD	"3,667.90"	CAD							
"PARKS, FORESTRY & RECREATION"	5955-94	2021-12-07	2021-12-08	BEST BUY CANADA #931	33.89	CAD	33.89	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P05501	PARKS AMBASSADOR PROGRAM	5732	Electronic Sales	PHONE CAR MOUNT
					33.89	CAD	33.89	CAD							
TORONTO WATER	5963-74	2021-12-17	2021-12-20	SP   SHERIDANNURSERIES	230.43	CAD	230.43	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	TW5007	E&A: SECURITY FLEET & FACILITIES MGMT	5734	Computer Software Stores	BOTANICAL SUPPLIES
					230.43	CAD	230.43	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5951-76	2021-12-03	2021-12-03	AMAZON.CA S73CU29Z3	102.40	CAD	102.40	CAD	2010	STATIONERY AND OFFICE SUPPLIES	D3D011	KIPLING ACRES-PA-OA	4816	Computer Network/Information Services	OFFICE SUPPLIES
SENIOR SERVICES AND LONG-TERM CARE 	5951-77	2021-12-02	2021-12-03	DOLLARAMA #1407	152.86	CAD	152.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5310	Discount Stores	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5951-78	2021-12-02	2021-12-03	DOLLARAMA #1407	34.56	CAD	34.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5310	Discount Stores	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5951-79	2021-12-02	2021-12-03	ALYPSIS INC	856.53	CAD	856.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5499	Miscellaneous Food Stores - Convenience	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5953-99	2021-12-03	2021-12-06	FORTINOS (QUEENS PLATE	157.85	CAD	157.85	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5411	"Grocery Stores, Supermarkets"	FOOD FOR SPECIAL RESIDENT EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5953-100	2021-12-04	2021-12-06	MICHAELS OF CANADA #34	256.14	CAD	256.14	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5945	"Game, Toy, and Hobby Shops"	DECORATIONS FOR SPECIAL EVENT ON RESIDENT HOME AREAS
SENIOR SERVICES AND LONG-TERM CARE 	5953-101	2021-12-03	2021-12-06	NATURES ROSE BOUQUET	847.50	CAD	847.50	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5992	Florists	FLOWERS FOR RESIDENT HOME AREAS
SENIOR SERVICES AND LONG-TERM CARE 	5953-102	2021-12-02	2021-12-06	CDN TIRE STORE #00242	192.02	CAD	192.02	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5200	Home Supply Warehouse	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5953-103	2021-12-04	2021-12-06	DOLLARAMA # 224	14.13	CAD	14.13	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5310	Discount Stores	DECORATIONS FOR RESIDENT SPECIAL EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5953-104	2021-12-02	2021-12-06	CDN TIRE STORE #00242	239.49	CAD	239.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5200	Home Supply Warehouse	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5953-105	2021-12-02	2021-12-06	CDN TIRE STORE #00294	57.18	CAD	57.18	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5200	Home Supply Warehouse	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5953-106	2021-12-02	2021-12-06	CDN TIRE STORE #00294	135.59	CAD	135.59	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5200	Home Supply Warehouse	SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5953-107	2021-12-02	2021-12-06	CDN TIRE STORE #00294	371.65	CAD	371.65	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5200	Home Supply Warehouse	DECORATIONS FOR RESIDENT SPECIAL EVENTS
SENIOR SERVICES AND LONG-TERM CARE 	5955-95	2021-12-07	2021-12-08	TREROSE BAKERY LTD	33.84	CAD	33.84	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5812	"Eating Places, Restaurants"	FOOD FOR RESIDENT SPECIAL EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5957-104	2021-12-09	2021-12-10	DOLLARAMA # 224	74.29	CAD	74.29	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5310	Discount Stores	DECORATIONS FOR RESIDENT SPECIAL EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5957-105	2021-12-09	2021-12-10	DOLLARAMA # 224	12.80	CAD	12.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5310	Discount Stores	DECORATIONS FOR RESIDENT SPECIAL EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5957-106	2021-12-09	2021-12-10	MICHAELS OF CANADA #34	57.60	CAD	57.60	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	5945	"Game, Toy, and Hobby Shops"	ART SUPPLIES FOR RESIDENT PROGRAMMING
SENIOR SERVICES AND LONG-TERM CARE 	5957-107	2021-12-09	2021-12-10	MICHAELS OF CANADA #34	67.64	CAD	67.64	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5945	"Game, Toy, and Hobby Shops"	DECORATIONS FOR RESIDENT SPECIAL EVENT
SENIOR SERVICES AND LONG-TERM CARE 	5957-108	2021-12-09	2021-12-10	MICHAELS OF CANADA #34	57.51	CAD	57.51	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5945	"Game, Toy, and Hobby Shops"	DECORATIONS FOR RESIDENT SPECIAL EVENTS
SENIOR SERVICES AND LONG-TERM CARE 	5966-47	2021-12-22	2021-12-23	MR PRINTER	283.63	CAD	283.63	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3D083	KIPLING ACRES- RESIDENT SERVICES	2741	Miscellaneous Publishing and Printing	LARGE CALENDARS FOR RESIDENT HOME AREAS
SENIOR SERVICES AND LONG-TERM CARE 	5967-35	2021-12-22	2021-12-24	LCBO/RAO #672	67.80	CAD	67.80	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5921	"Package Stores, Beer, Wine, Liquor"	CHAMPAGNE FOE RESIDENTS NEW YEARS EVE PARTY
SENIOR SERVICES AND LONG-TERM CARE 	5968-44	2021-12-22	2021-12-27	HUNT'S HEALTHCARE INC.	"1,572.28"	CAD	"1,572.28"	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3D083	KIPLING ACRES- RESIDENT SERVICES	8099	"Health Practitioners, Medical Services -"	RESIDENT ASSISTED DEVICES
					"5,645.29"	CAD	"5,645.29"	CAD							
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5950-84	2021-12-01	2021-12-02	NEWEGG CANADA INC	388.66	CAD	388.66	CAD	3410	COMPUTERS - HARDWARE	G27200	COMMUNITY DEVELOPMENT UNIT-ADMINISTRATIO	5045	"Computers, Computer Peripheral Equipment"	"**MORE**  MNTR MSI 15.6"" IPS OPTIX AG162V R"
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5956-73	2021-12-08	2021-12-09	SQ  OFFICE PLANTS TORO	899.48	CAD	899.48	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	G27200	COMMUNITY DEVELOPMENT UNIT-ADMINISTRATIO	0780	Horticultural and Landscaping Services	4 X LECHUZA SELF WATERING PLANTER CUBICO
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5960-72	2021-12-14	2021-12-15	AMAZON.CA 286KO0D63	14.96	CAD	14.96	CAD	2082	HEALTH & SAFETY SUPPLIES	G27200	COMMUNITY DEVELOPMENT UNIT-ADMINISTRATIO	4816	Computer Network/Information Services	"MICROBAN 24 DISINFECTANT SPRAY, ALL PURPOSE CLEANER"
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5963-75	2021-12-18	2021-12-20	AMZN MKTP CA Q61OP52B3	429.01	CAD	429.01	CAD	4808	NETWORK EQUIPMENT INCLUDING CABLING	G27200	COMMUNITY DEVELOPMENT UNIT-ADMINISTRATIO	4816	Computer Network/Information Services	10 TOWER POWER BAR SURGE PROTECTORS
"SOCIAL DEVELOPMENT, FINANICE & ADMINISTRATION"	5963-76	2021-12-18	2021-12-20	AMZN MKTP CA VP9XW1AT3	268.80	CAD	268.80	CAD	4808	NETWORK EQUIPMENT INCLUDING CABLING	G27200	COMMUNITY DEVELOPMENT UNIT-ADMINISTRATIO	4816	Computer Network/Information Services	10  PEMOTECH PHONE TRIPODS
					"2,000.91"	CAD	"2,000.91"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5953-108	2021-12-03	2021-12-06	TORONTO PARKING AUTHOR	20.00	CAD	20.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5961-81	2021-12-15	2021-12-16	"CLOTO, INC."	536.75	CAD	536.75	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	8999	Professional Services - Not Elsewhere Cl	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5962-69	2021-12-16	2021-12-17	WAVE -  SUMMERS PICTUR	"1,582.00"	CAD	"1,582.00"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	7221	Photographic Studios	**MORE**  VIDEO SERVICES
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5962-70	2021-12-17	2021-12-17	ROGERS  233751081400	183.76	CAD	183.76	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	4899	Cable and Other Pay Television Services	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5962-71	2021-12-17	2021-12-17	ROGERS  230324822103	132.04	CAD	132.04	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	4899	Cable and Other Pay Television Services	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5963-77	2021-12-17	2021-12-20	TORONTO PARKING AUTHOR	20.00	CAD	20.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5964-43	2021-12-20	2021-12-21	TORONTO PARKING AUTHOR	20.00	CAD	20.00	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	7523	Automobile Parking Lots and Garages	Approved from list
					"2,494.55"	CAD	"2,494.55"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5953-109	2021-12-04	2021-12-06	AMZN MKTP CA ME8BK9XJ3	41.79	CAD	41.79	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	4816	Computer Network/Information Services	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5953-110	2021-12-04	2021-12-06	THE HOME DEPOT #7027	63.48	CAD	63.48	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	5200	Home Supply Warehouse	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5960-73	2021-12-14	2021-12-15	IN  FURLANI GROUP INC	"2,825.00"	CAD	"2,825.00"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	1520	General Contractors - Residential and Co	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5965-42	2021-12-21	2021-12-22	DOLLARAMA # 666	190.78	CAD	190.78	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	5310	Discount Stores	Approved from list
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5966-48	2021-12-22	2021-12-23	DART GLASS 1989 CORP	"2,500.00"	CAD	"2,500.00"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FH5521	STREET TO HOMES	5950	Crystal and Glassware Stores	Approved from list
					"5,621.05"	CAD	"5,621.05"	CAD							
FACILITIES MANAGEMENT	5950-85	2021-12-01	2021-12-02	LENNOX CANADA INC	478.53	CAD	478.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61751985	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	PARTS
FACILITIES MANAGEMENT	5953-111	2021-12-02	2021-12-06	THE HOME DEPOT #7114	118.88	CAD	118.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61731421	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  POLY ROPE
FACILITIES MANAGEMENT	5957-109	2021-12-08	2021-12-10	TRANE CANADA ULC/MISSI	585.17	CAD	585.17	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61743663	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	1711	"Air Conditioning, Heating, and Plumbing"	PARTS
FACILITIES MANAGEMENT	5962-72	2021-12-16	2021-12-17	WWG / TOTALINE	"1,219.27"	CAD	"1,219.27"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61758512	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	PARTS
FACILITIES MANAGEMENT	5962-73	2021-12-15	2021-12-17	THE HOME DEPOT #7001	200.77	CAD	200.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61758512	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  18IN TOWER
FACILITIES MANAGEMENT	5963-78	2021-12-17	2021-12-20	LENNOX CANADA INC	311.88	CAD	311.88	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61755152	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5965	Direct Marketing - Combination Catalog a	PARTS
					"2,914.50"	CAD	"2,914.50"	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5964-44	2021-12-21	2021-12-21	ACTIVITYCONNECTION	230.37	CAD	174.95	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	D3C083	CUMMER LODGE- RESIDENT SERVICES	7999	Recreation Services (Not Elsewhere Class	12 MONTH ACTIVITY CONNECTION SUBSCRIPTION
SENIOR SERVICES AND LONG-TERM CARE 	5967-36	2021-12-23	2021-12-24	ACTIVITYCONNECTION	-219.51	CAD	-174.95	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	D3C083	CUMMER LODGE- RESIDENT SERVICES	7999	Recreation Services (Not Elsewhere Class	12 MONTH ACTIVIT CONNECTION SUBSCRIPTION
					10.86	CAD	0.00	USD							
SOLID WASTE MANAGEMENT	5949-93	2021-11-29	2021-12-01	THE HOME DEPOT #7012	225.55	CAD	225.55	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0850	BERMONDSEY TS SITE MAINTENANCE	5200	Home Supply Warehouse	PSI 6000
SOLID WASTE MANAGEMENT	5958-114	2021-12-10	2021-12-13	BOLTS PLUS	26.96	CAD	26.96	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0011	MECHANICAL & ELECTRICAL-CONSTR & GRDS	5251	Hardware Stores	RENOVATION MATERIALS 348428
					252.51	CAD	252.51	CAD							
"PARKS, FORESTRY & RECREATION"	5949-94	2021-11-30	2021-12-01	BEST BUY CANADA #938	109.59	CAD	109.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5732	Electronic Sales	2TB PS4 DRIVE AND WARRANTY
"PARKS, FORESTRY & RECREATION"	5950-86	2021-12-01	2021-12-02	BEST BUY.CA # 900	429.39	CAD	429.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5732	Electronic Sales	NINTENDO SWITCH CONSOLE WITH JOY CON
"PARKS, FORESTRY & RECREATION"	5950-87	2021-12-01	2021-12-02	BEST BUY.CA # 900	112.99	CAD	112.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5732	Electronic Sales	WARRANTY FOR NINTENDO
"PARKS, FORESTRY & RECREATION"	5951-80	2021-12-02	2021-12-03	AMZN MKTP CA DX77K0HJ3	87.56	CAD	87.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	4816	Computer Network/Information Services	MARIO KART 8 DELUXE
"PARKS, FORESTRY & RECREATION"	5951-81	2021-12-02	2021-12-03	AMZN MKTP CA DX7GG4QF3	85.87	CAD	85.87	CAD	2710	GENERAL HARDWARE	P13495	YORK CC - PRGM SUPPORT CR	4816	Computer Network/Information Services	STELL LADDER
"PARKS, FORESTRY & RECREATION"	5951-82	2021-12-03	2021-12-03	AMZN MKTP CA R49JP02H3	508.49	CAD	508.49	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	4816	Computer Network/Information Services	LED SIGN
"PARKS, FORESTRY & RECREATION"	5951-83	2021-12-03	2021-12-03	AMZN MKTP CA LP5WY6R73	117.46	CAD	117.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	4816	Computer Network/Information Services	NINTENDO SWITCH JOY CON
"PARKS, FORESTRY & RECREATION"	5951-84	2021-12-02	2021-12-03	BBYMARKETPLA PNP GAMES	79.08	CAD	79.08	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5732	Electronic Sales	MARIO AND SONIC OLYMPIC GAMES
"PARKS, FORESTRY & RECREATION"	5951-85	2021-12-02	2021-12-03	BEST BUY #956	90.39	CAD	90.39	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5732	Electronic Sales	MARIO PARTY SUPERSTARS GAME
"PARKS, FORESTRY & RECREATION"	5953-112	2021-12-02	2021-12-06	WWW.CANADIANTIRE.CA	291.05	CAD	291.05	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10446	MASARYK COWAN-PRGM SUPPORT	5200	Home Supply Warehouse	HOCKEY EQUIPMENT
"PARKS, FORESTRY & RECREATION"	5953-113	2021-12-05	2021-12-06	AMZN MKTP CA MU1VP0AE3	57.94	CAD	57.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	4816	Computer Network/Information Services	ACCESSORIES PARTY PACK FOR 4 PERFECT FOR MARIO KART
"PARKS, FORESTRY & RECREATION"	5953-114	2021-12-05	2021-12-06	AMZN MKTP CA NA7NI2MT3	22.80	CAD	22.80	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10446	MASARYK COWAN-PRGM SUPPORT	4816	Computer Network/Information Services	WALL CABLE
"PARKS, FORESTRY & RECREATION"	5962-74	2021-12-15	2021-12-17	WAL-MART #3106	124.21	CAD	124.21	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5411	"Grocery Stores, Supermarkets"	VIDEIO GAMES PULUNGO CS NS
"PARKS, FORESTRY & RECREATION"	5962-75	2021-12-15	2021-12-17	WAL-MART #3106	260.10	CAD	260.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10442	HOLY FAMILY CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES MED BAG, RING POP, SHUTTLECOCKS, GINGERBREAD KIDS"
"PARKS, FORESTRY & RECREATION"	5964-45	2021-12-18	2021-12-21	WWW.CANADIANTIRE.CA	141.35	CAD	141.35	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10442	HOLY FAMILY CC-PRGM SUPPORT	5200	Home Supply Warehouse	HOCKEY SET
"PARKS, FORESTRY & RECREATION"	5964-46	2021-12-20	2021-12-21	MARCHANTS.COM	513.22	CAD	513.22	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P10446	MASARYK COWAN-PRGM SUPPORT	5941	Sporting Goods Stores	BADMINTON NET AND RACQUETS
"PARKS, FORESTRY & RECREATION"	5965-43	2021-12-21	2021-12-22	F.G. BRADLEY'S	925.91	CAD	925.91	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P13579	YOUTH LOUNGE - MASARYK	5945	"Game, Toy, and Hobby Shops"	JETT CHALLENGE FOOSBALL
"PARKS, FORESTRY & RECREATION"	5965-44	2021-12-20	2021-12-22	WAL-MART # 3740	14.56	CAD	14.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10446	MASARYK COWAN-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"RIBBON, GV KIDS KIT, BAG"
"PARKS, FORESTRY & RECREATION"	5965-45	2021-12-22	2021-12-22	ROGERS	244.76	CAD	244.76	CAD	*****	CONTRACTED SERVICES - CABLE TV	P10446	MASARYK COWAN-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	CABLE AND INTERNET SERVICE
"PARKS, FORESTRY & RECREATION"	5965-46	2021-12-22	2021-12-22	ROGERS  233754117502	225.96	CAD	225.96	CAD	*****	CONTRACTED SERVICES - CABLE TV	P10442	HOLY FAMILY CC-PRGM SUPPORT	4899	Cable and Other Pay Television Services	CABLE AND INTERNET SERVICE
"PARKS, FORESTRY & RECREATION"	5967-37	2021-12-22	2021-12-24	WWW.CANADIANTIRE.CA	138.98	CAD	138.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10446	MASARYK COWAN-PRGM SUPPORT	5200	Home Supply Warehouse	SET CCM PADGLV
					"4,581.66"	CAD	"4,581.66"	CAD							
TORONTO PARAMEDIC SERVICES	5949-95	2021-11-30	2021-12-01	SENECA COL NEWN BKST 2	149.18	CAD	149.18	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	B22060	PROGRAM MANAGEMENT & ADMINISTRATION	5192	"Books, Periodicals, and Newspapers"	TEXTBOOK
TORONTO PARAMEDIC SERVICES	5968-45	2021-12-24	2021-12-27	WILEY	"1,582.00"	CAD	"1,582.00"	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	B22055	PRIMARY CARE PARAMEDIC (PCP) PROGRAM	5968	Direct Marketing - Continuity/Subscripti	TEXTBOOK
TORONTO PARAMEDIC SERVICES	5969-9	2021-12-28	2021-12-28	WOLTERS KLUWER HEALTH	"2,580.15"	CAD	"1,945.35"	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	B22055	PRIMARY CARE PARAMEDIC (PCP) PROGRAM	5964	Direct Marketing - Catalog Merchants	TEXTBOOK
					"4,311.33"	CAD	"1,731.18"	CAD							
							"1,945.35"	USD							
