Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
TORONTO WATER	5882-25	2021-09-01	2021-09-02	AMAZON.CA 2586W1QD0	41.63	CAD	41.63	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4816	Computer Network/Information Services	BATTERY
TORONTO WATER	5890-44	2021-09-11	2021-09-13	NJO PRINTING AND PROMO	680.83	CAD	680.83	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	7333	"Commercial Art, Graphics, Photography"	ACE MASKS WITH WASTEWATER LOGO
TORONTO WATER	5893-32	2021-09-15	2021-09-16	BELL TV	22.44	CAD	22.44	CAD	4441	CONTRACTED SERVICES - CABLE TV	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4812	Telecommunication Equipment Including Te	CABLE
TORONTO WATER	5902-23	2021-09-27	2021-09-29	APPLIED INDUSTRIAL TEC	501.06	CAD	501.06	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5085	Industrial Supplies Not Elsewhere Classi	BALL BEARINGS
					"1,482.07"	CAD	"1,482.07"	CAD							
FIRE SERVICES	5889-30	2021-09-08	2021-09-10	CONCEPT CONTROLS INC	"1,741.48"	CAD	"1,741.48"	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	PIO SENSOR MODULE HOUSING PARTS & REPAIRS
FIRE SERVICES	5897-31	2021-09-21	2021-09-22	E.B. SUPPLY	799.97	CAD	799.97	CAD	3099	GENERAL EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5251	Hardware Stores	CANOPY FOR FIT TESTING
FIRE SERVICES	5898-28	2021-09-22	2021-09-23	JORDAIR COMPRESSORS IN	"2,020.00"	CAD	"2,020.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	5046	Commercial Equipment Not Elsewhere Class	COMPRESSOR TRAINING - (5) STAFF
FIRE SERVICES	5901-14	2021-09-27	2021-09-28	KOOY BROS LAWN	697.66	CAD	697.66	CAD	2665	PROTECTIVE CLOTHING	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5261	Lawn and Garden Supply Stores	CHAINSAW RESCUE GLOVES
FIRE SERVICES	5903-26	2021-09-28	2021-09-30	INTERNATIONAL SAFETY S	"2,474.70"	CAD	"2,474.70"	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5712	"Equipment, Furniture, and Home Furnishin"	CALIBRATION SERVICE POSI CHEK3 WITH USB PORT
					"7,733.81"	CAD	"7,733.81"	CAD							
LEGAL SERVICES	5883-23	2021-09-01	2021-09-03	LSO STORE	189.84	CAD	189.84	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-COMM REAL ESTATE TRANS 2021
LEGAL SERVICES	5883-24	2021-09-01	2021-09-03	LSO STORE	56.50	CAD	56.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-TECH IN YOUR LEGAL PRACTICE
LEGAL SERVICES	5883-25	2021-09-02	2021-09-03	TCD THOMSONREUTERCARSW	725.55	CAD	725.55	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	LL1901	TRANSIT CITY PROJECT	7399	Business Services - Not Elsewhere Classi	SUBS-COATES&WAQUE LAW EXPROPRIATION
LEGAL SERVICES	5888-24	2021-09-08	2021-09-09	YORK U-OSGOODE PROF DE	785.35	CAD	785.35	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8220	"Colleges, Universities, Professional Sch"	SEM-DUTY OF GOOD FAITH IN CONTRACTS
LEGAL SERVICES	5888-25	2021-09-08	2021-09-09	CANADIAN BAR ASSOCIATI	683.65	CAD	683.65	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	8699	"Organizations, Membership - Not Elsewher"	MEMBER FEE-9/01/2021-8/31/2022
LEGAL SERVICES	5889-31	2021-09-08	2021-09-10	ADVOCATES SOCIETY	300.86	CAD	300.86	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8299	Educational Services	SEM-GAIN THE EDGE!
LEGAL SERVICES	5889-32	2021-09-09	2021-09-10	YORK U-OSGOODE PROF DE	392.68	CAD	392.68	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8220	"Colleges, Universities, Professional Sch"	SEM-DUTY OF GOOD FAITH IN CONTRACTS
LEGAL SERVICES	5890-45	2021-09-10	2021-09-13	STRAFFORD PUBLICATIONS	322.26	CAD	247.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	2741	Miscellaneous Publishing and Printing	SEM-CONSTRUCTION CONTRACTS
LEGAL SERVICES	5890-46	2021-09-10	2021-09-13	KMI PUBLISHERS & EVENT	99.00	CAD	99.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	5818	Digital Goods - Multi-Category	SEM-CONSTRUCTION LAW UPDATE
LEGAL SERVICES	5891-15	2021-09-13	2021-09-14	LANCASTER HOUSE PUBLIS	299.45	CAD	299.45	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	2741	Miscellaneous Publishing and Printing	SEM-TORTS ILLUSTRATED
LEGAL SERVICES	5892-30	2021-09-15	2021-09-15	ONTARIO BAR ASSOCIATIO	113.00	CAD	113.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEM-VACCINE POLICIES
LEGAL SERVICES	5892-31	2021-09-15	2021-09-15	ONTARIO BAR ASSOCIATIO	113.00	CAD	113.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEM-ADJUDICATION UNDER THE CONST ACT
LEGAL SERVICES	5894-40	2021-09-16	2021-09-17	IMLA	332.20	CAD	255.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8641	"Associations - Civic, Social, and Frater"	SEM-IMLA'S 86TH ANNUAL CONFERENCE
LEGAL SERVICES	5894-41	2021-09-16	2021-09-17	IMLA	390.83	CAD	300.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8641	"Associations - Civic, Social, and Frater"	SEM-IMLA'S 86TH ANNUAL CONFERENCE
LEGAL SERVICES	5894-42	2021-09-16	2021-09-17	BAM INSTITUTELAWCLERKS	226.00	CAD	226.00	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEE-01/01/2022-12/31/2022
LEGAL SERVICES	5897-32	2021-09-20	2021-09-22	LSO STORE	56.50	CAD	56.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL1903	COURT SERVICES	7399	Business Services - Not Elsewhere Classi	SEM-MANAGING HIGH RISK
LEGAL SERVICES	5897-33	2021-09-20	2021-09-22	LSO STORE	189.84	CAD	189.84	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL1901	TRANSIT CITY PROJECT	7399	Business Services - Not Elsewhere Classi	SEM-SIX-MINUTE ENVIRO LAWYER 2021
LEGAL SERVICES	5897-34	2021-09-20	2021-09-22	LSO STORE	189.84	CAD	189.84	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL1901	TRANSIT CITY PROJECT	7399	Business Services - Not Elsewhere Classi	SEM-SIX-MINUTE REAL EST LWYR 2021
LEGAL SERVICES	5897-35	2021-09-20	2021-09-22	LSO STORE	67.80	CAD	67.80	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-MANAGING HIGH CONFLICT_
LEGAL SERVICES	5898-29	2021-09-23	2021-09-23	ONTARIO BAR ASSOCIATIO	288.15	CAD	288.15	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEM-ENVIR LAW PASSPORT PROGRAM
LEGAL SERVICES	5898-30	2021-09-23	2021-09-23	ONTARIO BAR ASSOCIATIO	288.15	CAD	288.15	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEM-ESG IN THE NATURAL RESOURCES
LEGAL SERVICES	5899-31	2021-09-23	2021-09-24	IMLA	65.57	CAD	50.00	USD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8641	"Associations - Civic, Social, and Frater"	SEM-IMLA'S 86TH ANNUAL CONFERENCE
LEGAL SERVICES	5901-15	2021-09-27	2021-09-28	ADVOCATESSO	300.86	CAD	300.86	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8111	"Attorneys, Legal Services"	SEM-GAIN THE EDGE
LEGAL SERVICES	5901-16	2021-09-27	2021-09-28	BAM INSTITUTELAWCLERKS	226.00	CAD	226.00	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEE-01/01/2022-12/31/2022
LEGAL SERVICES	5902-24	2021-09-29	2021-09-29	ONTARIO BAR ASSOCIATIO	230.52	CAD	230.52	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEM-TWELFTH ANNUAL BREAD & BUTTER
LEGAL SERVICES	5902-25	2021-09-29	2021-09-29	ONTARIO BAR ASSOCIATIO	348.04	CAD	348.04	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEM-20TH ANNUAL CHARTER CONFERENCE
					"7,281.44"	CAD	"6,170.58"	CAD							
							852.00	USD							
TORONTO WATER	5891-16	2021-09-13	2021-09-14	GLOBALINDUSTRIALCANDA	316.29	CAD	316.29	CAD	2590	EMERGENCY SERVICES SUPPLIES	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	5085	Industrial Supplies Not Elsewhere Classi	HAND SANITIZER
TORONTO WATER	5895-45	2021-09-17	2021-09-20	TWILIGHT SHUTTERS INC.	"1,485.00"	CAD	"1,485.00"	CAD	4471	CONTRACTED SERVICES - BLINDS & DRAPERIES	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	5714	"Drapery, Upholstery, and Window Covering"	BLINDS TEMP CONTROL ROOM
TORONTO WATER	5899-32	2021-09-23	2021-09-24	LOCK-UP SERVICES	67.80	CAD	67.80	CAD	2730	LOCKS	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	7299	Other Services (Not Elsewhere Classified	LOCK HEADHOUSE BLDG
					"1,869.09"	CAD	"1,869.09"	CAD							
TORONTO WATER	5890-47	2021-09-10	2021-09-13	MECP-HWIN WEB	20.00	CAD	20.00	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	9399	Government Services - Not Elsewhere Clas	HWIN MANIFEST
TORONTO WATER	5893-33	2021-09-14	2021-09-16	THE HOME DEPOT #7107	"1,151.46"	CAD	"1,151.46"	CAD	3050	M & E - KITCHEN	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	5200	Home Supply Warehouse	BROIL KING FOR PLANT STAFF FUNCTIONS
					"1,171.46"	CAD	"1,171.46"	CAD							
TRANSPORTATION SERVICES	5896-22	2021-09-20	2021-09-21	BELL TV	88.30	CAD	88.30	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	4812	Telecommunication Equipment Including Te	BELL MONTHLY PAYMENT
TRANSPORTATION SERVICES	5899-33	2021-09-23	2021-09-24	BELL TV	76.78	CAD	76.78	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	4812	Telecommunication Equipment Including Te	BELL MONTHLY PAYMENT
TRANSPORTATION SERVICES	5901-17	2021-09-27	2021-09-28	BELL TV	80.39	CAD	80.39	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	4812	Telecommunication Equipment Including Te	BELL MONTHLY PAYMENT
					245.47	CAD	245.47	CAD							
TRANSPORTATION SERVICES	5881-35	2021-08-31	2021-09-01	BELL TV	22.54	CAD	22.54	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	4812	Telecommunication Equipment Including Te	CABLE TV FOR 64 MURRAY RD
					22.54	CAD	22.54	CAD							
FACILITIES MANAGEMENT	5885-34	2021-09-02	2021-09-06	CTF SUPPLY (11)	43.52	CAD	43.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61724867	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	STAINLESS SCREWS AND DRILL BITS
FACILITIES MANAGEMENT	5885-35	2021-09-03	2021-09-06	CTF SUPPLY (11)	114.68	CAD	114.68	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61724867	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5085	Industrial Supplies Not Elsewhere Classi	DRILL BITS AND CUTTING OIL
FACILITIES MANAGEMENT	5885-36	2021-09-03	2021-09-06	ACCURATE INDUSTRIAL WA	"1,768.45"	CAD	"1,768.45"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61718263	1873 BLOOR ST W-OP-S(HIGH PARK)	5969	Direct Marketing - Other Direct Marketer	PUMP OUT SANITARY CHAMBER
FACILITIES MANAGEMENT	5897-36	2021-09-21	2021-09-22	JJ DOWNS INDUSTRIAL	143.70	CAD	143.70	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61732368	1873 BLOOR ST W-OP-S(HIGH PARK)	5085	Industrial Supplies Not Elsewhere Classi	PVC FITTINGS
FACILITIES MANAGEMENT	5898-31	2021-09-21	2021-09-23	BRAFASCO / ETOBICOKE	38.23	CAD	38.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61732368	1873 BLOOR ST W-OP-S(HIGH PARK)	5085	Industrial Supplies Not Elsewhere Classi	FLANGE BOLTS
FACILITIES MANAGEMENT	5900-44	2021-09-24	2021-09-27	VANDEN BUSSCHE IRRIGAT	568.99	CAD	568.99	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61732368	1873 BLOOR ST W-OP-S(HIGH PARK)	0780	Horticultural and Landscaping Services	IRRIGATION FILTER
					"2,677.57"	CAD	"2,677.57"	CAD							
TORONTO WATER	5895-46	2021-09-16	2021-09-20	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	COURSE ASSESSMENT
TORONTO WATER	5895-47	2021-09-16	2021-09-20	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	COURSE ASSESSMENT
TORONTO WATER	5895-48	2021-09-16	2021-09-20	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	COURSE ASSESSMENT
					375.00	CAD	375.00	CAD							
TORONTO WATER	5882-26	2021-09-02	2021-09-02	AMAZON.CA 255N88620	257.23	CAD	257.23	CAD	3032	M & E - PHOTOGRAPHIC	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	4816	Computer Network/Information Services	MEMORY STICK FOR CAMCORDER
					257.23	CAD	257.23	CAD							
TORONTO WATER	5881-36	2021-08-31	2021-09-01	COSTCO WHOLESALE W1128	"1,411.93"	CAD	"1,411.93"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5300	Wholesale Clubs	PERSONAL REFILLABLE WATER JUGS FOR CONSTRUCTION CREWS
					"1,411.93"	CAD	"1,411.93"	CAD							
FACILITIES MANAGEMENT	5890-48	2021-09-09	2021-09-13	THE HOME DEPOT #7001	33.79	CAD	33.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61723928	1050 ELLESMERE RD-OP-E (YARD D)	5200	Home Supply Warehouse	**MORE**  STRAPHOOK
FACILITIES MANAGEMENT	5895-49	2021-09-16	2021-09-20	THE HOME DEPOT #7129	63.44	CAD	63.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61723928	1050 ELLESMERE RD-OP-E (YARD D)	5200	Home Supply Warehouse	**MORE**  2PK TIE DOWN
FACILITIES MANAGEMENT	5895-50	2021-09-16	2021-09-20	THE HOME DEPOT #7129	428.27	CAD	428.27	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61731778	1050 ELLESMERE RD-OP-E (YARD D)	5200	Home Supply Warehouse	22' TLSCOP
FACILITIES MANAGEMENT	5900-45	2021-09-24	2021-09-27	THE HOME DEPOT #7013	52.79	CAD	52.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61731988	662 JANE ST-OPS-W-HEALTH	5200	Home Supply Warehouse	**MORE**  FG GLOVE
FACILITIES MANAGEMENT	5903-27	2021-09-28	2021-09-30	THE HOME DEPOT #7129	97.23	CAD	97.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61732425	OTHER LOCATIONS-PF&R-OPS-WEST	5200	Home Supply Warehouse	**MORE**  MONO 83ML
					675.52	CAD	675.52	CAD							
TORONTO WATER	5895-51	2021-09-17	2021-09-20	SPD SALES LTD	"2,966.20"	CAD	"2,966.20"	CAD	3099	GENERAL EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	8911	"Architectural, Engineering, and Surveyin"	ALARMAGENT
TORONTO WATER	5897-37	2021-09-20	2021-09-22	SPD SALES LTD	"2,224.65"	CAD	"2,224.65"	CAD	3099	GENERAL EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	8911	"Architectural, Engineering, and Surveyin"	ALARMAGENT
					"5,190.85"	CAD	"5,190.85"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5890-49	2021-09-10	2021-09-13	SWISH MAINTENANCE LTD	359.85	CAD	359.85	CAD	2570	JANITORIAL SUPPLIES	AH0151	MH OS SPADINA MUSEUM FACILITY OPERATIONS	2842	"Specialty Cleaning, Polishing, and Sanit"	JANITORIAL SUPPLIES
					359.85	CAD	359.85	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5899-34	2021-09-24	2021-09-24	ULINE	630.54	CAD	630.54	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0074	MH MUS MACKENZIE HOUSE PROGRAMMING	5964	Direct Marketing - Catalog Merchants	**MORE**  10X20' STEEL FRAME CANOPY-BLACK
					630.54	CAD	630.54	CAD							
FACILITIES MANAGEMENT	5883-26	2021-09-01	2021-09-03	FRANKLIN EMPIRE INC	287.51	CAD	287.51	CAD	2575	ELECTRICAL SUPPLIES	61724866	30 DEE AVE-OPS-N	5065	Electrical Parts and Equipment	ELECTRICAL PARTS
					287.51	CAD	287.51	CAD							
TRANSPORTATION SERVICES	5895-52	2021-09-17	2021-09-20	ALPINE LAWN GARDEN EQU	43.21	CAD	43.21	CAD	2710	GENERAL HARDWARE	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	5251	Hardware Stores	SMALL ENGINE PARTS
					43.21	CAD	43.21	CAD							
TORONTO WATER	5889-33	2021-09-09	2021-09-10	ONTARIO WATER WASTEWAT	210.00	CAD	210.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	TW7040	WTR TREAT & SUPPLY:RL CLARK TP-SUPPORT	5942	Book Stores	STUDY BOOKS FOR WATER TREATMENT LICENCE
					210.00	CAD	210.00	CAD							
TORONTO WATER	5881-37	2021-08-31	2021-09-01	FORM AND BUILD SUPPLY	327.70	CAD	327.70	CAD	2710	GENERAL HARDWARE	TW2030	D&C: CONSTR. SERVICES: NORTH & WEST	1740	"Insulation, Masonry, Plastering, Stonewo"	MAGNESIUM SCREED
					327.70	CAD	327.70	CAD							
TORONTO WATER	5888-26	2021-09-08	2021-09-09	SQ  LAUNDRY TOWN CANAD	209.27	CAD	209.27	CAD	4419	LAUNDRY SERVICES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	2842	"Specialty Cleaning, Polishing, and Sanit"	LAUNDRY
TORONTO WATER	5890-50	2021-09-10	2021-09-13	PRINCESS AUTO 12	112.98	CAD	112.98	CAD	4077	REPAIR SERVICES-VEHICLES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC JACK
TORONTO WATER	5894-43	2021-09-16	2021-09-17	PRINCESS AUTO 12	97.90	CAD	97.90	CAD	4077	REPAIR SERVICES-VEHICLES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	WORK BELTS
TORONTO WATER	5903-28	2021-09-29	2021-09-30	SQ  LAUNDRY TOWN CANAD	254.46	CAD	254.46	CAD	4419	LAUNDRY SERVICES	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	2842	"Specialty Cleaning, Polishing, and Sanit"	LAUNDRY
					674.61	CAD	674.61	CAD							
TORONTO WATER	5885-37	2021-09-02	2021-09-06	THE HOME DEPOT #7107	668.80	CAD	668.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4022	WW TREATMT:ASHBRIDGES BAY TP-LIQUIDS	5200	Home Supply Warehouse	**MORE**  DW 30'X1-1/4
TORONTO WATER	5885-38	2021-09-02	2021-09-06	THE HOME DEPOT #7107	301.03	CAD	301.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4105	WW TREATMNT: HIGHLAND CREEK TP-WA 3	5200	Home Supply Warehouse	**MORE**  1/4X11/2HMST
TORONTO WATER	5887-18	2021-09-07	2021-09-08	WINTERMERE SOD GROWERS	151.48	CAD	151.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	0780	Horticultural and Landscaping Services	SOD
TORONTO WATER	5890-51	2021-09-10	2021-09-13	STAPLES STORE #256	34.36	CAD	34.36	CAD	2792	"BANNERS, FLAGS & SIGNS"	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5943	"Office, School Supply, and Stationery St"	CSB LAMINATE PUBLIC NOTICE SIGNS
TORONTO WATER	5892-32	2021-09-14	2021-09-15	CERAMIC TILE WORLD	"2,762.85"	CAD	"2,762.85"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4022	WW TREATMT:ASHBRIDGES BAY TP-LIQUIDS	5713	Floor Covering Stores	CERAMIC TILE
TORONTO WATER	5899-35	2021-09-22	2021-09-24	THE HOME DEPOT #7012	185.93	CAD	185.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW4022	WW TREATMT:ASHBRIDGES BAY TP-LIQUIDS	5200	Home Supply Warehouse	**MORE**  SAK_HS_EPOXY
TORONTO WATER	5899-36	2021-09-22	2021-09-24	THE HOME DEPOT #7012	280.26	CAD	280.26	CAD	2715	PAINT SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5200	Home Supply Warehouse	**MORE**  N/P BRUSH
					"4,384.71"	CAD	"4,384.71"	CAD							
TORONTO WATER	5888-27	2021-09-08	2021-09-09	HEALTH RITE PHARMACY	33.89	CAD	33.89	CAD	4805	POSTAGE	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	5912	"Drug Stores, Pharmacies"	COURIER POSTAGE FOR DOCUMENTS TO RETIRED TW STAFF (J.
TORONTO WATER	5890-52	2021-09-10	2021-09-13	WILSONART CANADA	77.97	CAD	77.97	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	5039	Construction Materials Not Elsewhere Cla	TABLE EDGING FOR PLANT TABLE REPAIRS
TORONTO WATER	5895-53	2021-09-18	2021-09-20	AMAZON.CA 2G24R4210	361.59	CAD	361.59	CAD	2610	KITCHEN SUPPLIES	TW7055	WTR TREAT & SUPPLY:ISLAND TP - SUPPORT	4816	Computer Network/Information Services	"COFFEE MAKER, ADMIN BUILDING FOR PLANT TECHNICIANS"
					473.45	CAD	473.45	CAD							
TORONTO WATER	5885-39	2021-09-03	2021-09-06	PRINCESS AUTO 36	90.38	CAD	90.38	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	MOVING DOLLIES
TORONTO WATER	5889-34	2021-09-09	2021-09-10	MCKINNON METALS INC	"2,270.27"	CAD	"2,270.27"	CAD	2532	STEEL	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5051	Metal Service Centers and Offices	STAINLESS STEEL PIPING FOR AIR FAN
TORONTO WATER	5891-17	2021-09-13	2021-09-14	MCKINNON METALS INC	410.89	CAD	410.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5051	Metal Service Centers and Offices	INCORRECT CHARGE TO BE REFUNDED
TORONTO WATER	5892-33	2021-09-14	2021-09-15	JOHN BROOKS COMPANY	822.36	CAD	822.36	CAD	2535	PLUMBING SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	PARTS FOR PUMP
TORONTO WATER	5893-34	2021-09-15	2021-09-16	MCKINNON METALS INC	-410.89	CAD	-410.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5051	Metal Service Centers and Offices	REFUND
TORONTO WATER	5893-35	2021-09-15	2021-09-16	MCKINNON METALS INC	691.11	CAD	691.11	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5051	Metal Service Centers and Offices	ELBOW AND RISER FOR AIR FAN
