Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FINANCE AND ADMIN	5783-25	2021-04-21	2021-04-22	MFOA	168.37	CAD	168.37	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FS0113	BUDGET REVIEW	8699	"Organizations, Membership - Not Elsewher"	MFOA- AMP FOUNDATIONS AND LIFECYCLE ANALYSIS FOR CORE ASSETS-PT 1
					336.74	CAD	336.74	CAD							
"PARKS, FORESTRY & RECREATION"	5767-31	2021-03-31	2021-04-01	PRINCESS AUTO 32	58.68	CAD	58.68	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00676	W-YORK1-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	"SLIP HOOKS, LATCH"
"PARKS, FORESTRY & RECREATION"	5774-40	2021-04-08	2021-04-09	NCH CANADA	290.07	CAD	290.07	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00890	KIPLING YD-FLEET EQUIP	5999	Miscellaneous and Specialty Retail Store	RAD CLEANING FLUID
"PARKS, FORESTRY & RECREATION"	5785-33	2021-04-22	2021-04-26	BUNNING SPLICING & RIG	70.74	CAD	70.74	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00673	W-SOUTH2-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	RATCHETTIE DOWNS
					419.49	CAD	419.49	CAD							
"PARKS, FORESTRY & RECREATION"	5784-27	2021-04-22	2021-04-23	AMZN MKTP CA DA0S05JR3	17.67	CAD	17.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	4816	Computer Network/Information Services	MULTI COLOURED KEY FOBS
"PARKS, FORESTRY & RECREATION"	5785-34	2021-04-23	2021-04-26	AMZN MKTP CA 1D7AN2OI3	14.98	CAD	14.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12012	OLYMPIUM-AQUATIC-PRGM SUPPORT	4816	Computer Network/Information Services	MULTI COLOURED KEY CAPS
					32.65	CAD	32.65	CAD							
"PARKS, FORESTRY & RECREATION"	5770-29	2021-04-04	2021-04-05	AMAZON.CA H706X1M63	106.20	CAD	106.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	USB CORD
"PARKS, FORESTRY & RECREATION"	5774-41	2021-04-09	2021-04-09	AMZN MKTP CA GU19B9UO3	39.98	CAD	39.98	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5775-51	2021-04-09	2021-04-12	AMZN MKTP CA XH7YV6NN3	128.99	CAD	128.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5775-52	2021-04-10	2021-04-12	AMZN MKTP CA HJ8MA5BK3	203.94	CAD	203.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5775-53	2021-04-12	2021-04-12	AMZN MKTP CA 5H4H982L3	152.94	CAD	152.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5775-54	2021-04-12	2021-04-12	AMZN MKTP CA KF57I7PU3	275.88	CAD	275.88	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5778-28	2021-04-15	2021-04-15	AMZN MKTP CA TQ98M4SO3	67.14	CAD	67.14	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5780-24	2021-04-16	2021-04-19	DISTROKID.COM	46.33	CAD	35.99	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	7392	"Consulting, Management, and Public Relat"	DISTROKID MUSICIAN PLUS (A
"PARKS, FORESTRY & RECREATION"	5781-9	2021-04-20	2021-04-20	AMZN MKTP CA XW7OC5VO3	186.66	CAD	186.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5781-10	2021-04-20	2021-04-20	AMZN MKTP CA 123CW9NE3	649.99	CAD	649.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5782-35	2021-04-20	2021-04-21	AMZN MKTP CA EL5541K93	418.10	CAD	418.10	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5782-36	2021-04-21	2021-04-21	AMZN MKTP CA D67HS8YY3	138.67	CAD	138.67	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5782-37	2021-04-21	2021-04-21	AMZN MKTP CA D44UI28O3	44.58	CAD	44.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	YOUTH LOUNGE- CW	4816	Computer Network/Information Services	EQUIPMENT FOR YOUTH SPACE STUDIO
"PARKS, FORESTRY & RECREATION"	5784-28	2021-04-21	2021-04-23	THE HOME DEPOT #7134	"1,816.26"	CAD	"1,816.26"	CAD	3050	M & E - KITCHEN	P12901	YOUTH LOUNGE- CW	5200	Home Supply Warehouse	FRIDGE AND CABINET FOR NORHT KIPLING YOUTH SPACE
"PARKS, FORESTRY & RECREATION"	5784-29	2021-04-21	2021-04-23	ESSO CIRCLE K	128.97	CAD	128.97	CAD	2260	GASOLINE	P12901	YOUTH LOUNGE- CW	5541	Service Stations (with or without Ancill	GAS FOR UHALL
"PARKS, FORESTRY & RECREATION"	5785-35	2021-04-23	2021-04-26	UHAUL WESTON ROAD	411.32	CAD	411.32	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12901	YOUTH LOUNGE- CW	7513	Truck and Utility Trailer Rental	RENTAL OF UHAUL TRUCK
"PARKS, FORESTRY & RECREATION"	5785-36	2021-04-25	2021-04-26	DHL EXPRESS ADC QC	22.46	CAD	22.46	CAD	4815	COURIER SERVICES	P12901	YOUTH LOUNGE- CW	4215	"Courier Services - Air & Ground, Freight"	DUTIES ON ITEM
"PARKS, FORESTRY & RECREATION"	5789-25	2021-04-28	2021-04-30	THE HOME DEPOT #7107	121.30	CAD	121.30	CAD	2710	GENERAL HARDWARE	P12901	YOUTH LOUNGE- CW	5200	Home Supply Warehouse	SCREWS
"PARKS, FORESTRY & RECREATION"	5789-26	2021-04-29	2021-04-30	UHAUL WESTON ROAD	302.86	CAD	302.86	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	P12901	YOUTH LOUNGE- CW	7513	Truck and Utility Trailer Rental	RENTAL OF UHAUL TRUCK
					"5,262.57"	CAD	"5,216.24"	CAD							
							35.99	USD							
"PARKS, FORESTRY & RECREATION"	5782-38	2021-04-20	2021-04-21	DOLLARAMA # 736	79.16	CAD	79.16	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10154	JOHN INNES-PRGM SUPPORT	5310	Discount Stores	ZIP LOCK BAGS FOR STAFF MEDICAL MASK DISTRIBUTION
					79.16	CAD	79.16	CAD							
SOLID WASTE MANAGEMENT	5772-29	2021-04-06	2021-04-07	ST. CLAIR GREETINGS	12.23	CAD	12.23	CAD	4805	POSTAGE	SW0718	SWM - LITTER COLLECT	5947	"Card, Gift, Novelty, and Souvenir Shops"	REGISTERED MAIL
SOLID WASTE MANAGEMENT	5773-60	2021-04-07	2021-04-08	DAVISVILLE CARE PHARMA	12.23	CAD	12.23	CAD	4805	POSTAGE	SW0718	SWM - LITTER COLLECT	4215	"Courier Services - Air & Ground, Freight"	REGISTERED MAIL
SOLID WASTE MANAGEMENT	5774-42	2021-04-08	2021-04-09	STAPLES.CA	51.83	CAD	51.83	CAD	3410	COMPUTERS - HARDWARE	SW0718	SWM - LITTER COLLECT	5943	"Office, School Supply, and Stationery St"	USB STICK
SOLID WASTE MANAGEMENT	5775-55	2021-04-08	2021-04-12	THE HOME DEPOT #7078	329.75	CAD	329.75	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	SW0718	SWM - LITTER COLLECT	5200	Home Supply Warehouse	**MORE**  ANVIL26SRAKE
SOLID WASTE MANAGEMENT	5776-22	2021-04-12	2021-04-13	PERFECT TEC CMASK	"1,355.46"	CAD	"1,355.46"	CAD	2665	PROTECTIVE CLOTHING	SW0718	SWM - LITTER COLLECT	8050	Nursing and Personal Care Facilities	SMALL MASKS
SOLID WASTE MANAGEMENT	5779-30	2021-04-15	2021-04-16	DAVISVILLE CARE PHARMA	12.23	CAD	12.23	CAD	4805	POSTAGE	SW0718	SWM - LITTER COLLECT	4215	"Courier Services - Air & Ground, Freight"	REGISTERED MAIL
SOLID WASTE MANAGEMENT	5781-11	2021-04-19	2021-04-20	AMAZON.CA PRIME MEMBER	9.03	CAD	9.03	CAD	4760	MEMBERSHIP FEES	SW0718	SWM - LITTER COLLECT	5968	Direct Marketing - Continuity/Subscripti	MEMBERSHIP
					"1,782.76"	CAD	"1,782.76"	CAD							
"PARKS, FORESTRY & RECREATION"	5781-12	2021-04-19	2021-04-20	BELL TV	64.35	CAD	64.35	CAD	4441	CONTRACTED SERVICES - CABLE TV	P06667	ELLESMERE-PRGM SUPPORT	4812	Telecommunication Equipment Including Te	MONTHLY BILL
					64.35	CAD	64.35	CAD							
TORONTO WATER	5767-32	2021-03-30	2021-04-01	TM SAFETY SUPPLIES	244.08	CAD	244.08	CAD	2082	HEALTH & SAFETY SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5169	Chemicals and Allied Products Not Elsewh	MEDICAL MASKS
TORONTO WATER	5775-56	2021-04-09	2021-04-12	BERNARDI BUILDING SUPP	401.04	CAD	401.04	CAD	2590	EMERGENCY SERVICES SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5211	"Building Materials, Lumber Stores"	SPILL RESPONSE SUPPLIES
TORONTO WATER	5779-31	2021-04-15	2021-04-16	CHAUNCEY BUILDERS SUPP	472.23	CAD	472.23	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5211	"Building Materials, Lumber Stores"	MAINTENANCE HOLE REPAIR
TORONTO WATER	5786-11	2021-04-26	2021-04-27	GREEN SANITECH INC	293.80	CAD	293.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2055	D&C: DIVISIONAL OPERATIONS SERVICES	5085	Industrial Supplies Not Elsewhere Classi	COVID-19 DESINFECTION SUPPLIES
					"1,411.15"	CAD	"1,411.15"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5778-29	2021-04-13	2021-04-15	LIGHT IT UP	395.50	CAD	395.50	CAD	4995	OTHER EXPENSES	AH0081	MH MUS SCARBOROUGH MUSEUM PROGRAMMING	5251	Hardware Stores	PROGRAMMING - TAKE DOWN OF HOLIDAY LIGHTS
					395.50	CAD	395.50	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5772-30	2021-04-07	2021-04-07	AMZN MKTP CA SX98Z3HM3	51.18	CAD	51.18	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	MEDICAL SCISSORS AND TIE SNIPS
ECONOMIC DEVELOPMENT & CULTURE	5774-43	2021-04-09	2021-04-09	AMZN MKTP CA MB50P4RK3	67.77	CAD	67.77	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	SPLASHPROOF GOGGLES
ECONOMIC DEVELOPMENT & CULTURE	5786-12	2021-04-26	2021-04-27	AMAZON.CA KV8Y681A3	45.19	CAD	45.19	CAD	4995	OTHER EXPENSES	PH4128	MASS IMMUNIZATION CLINICS	4816	Computer Network/Information Services	WHITE BOARD
					164.14	CAD	164.14	CAD							
FACILITIES MANAGEMENT	5767-33	2021-03-31	2021-04-01	HARDWARE AGENCIES	574.94	CAD	574.94	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61680397	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	TWO 1461 HOLD OPEN DOOR CLOSERS
FACILITIES MANAGEMENT	5767-34	2021-03-31	2021-04-01	HARDWARE AGENCIES	75.63	CAD	75.63	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61680688	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	LUBE AND PASSAGE KNOB LOCK
FACILITIES MANAGEMENT	5768-42	2021-04-01	2021-04-02	APPLEBY LOCK	570.65	CAD	570.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61679068	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	REKEY FOUR CYLINDERS AND CUT TEN KEYS
FACILITIES MANAGEMENT	5768-43	2021-04-01	2021-04-02	TORONTO PARKING AUTHOR	12.00	CAD	12.00	CAD	4770	PARKING EXPENSES (INTOWN)	61680812	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING
FACILITIES MANAGEMENT	5770-30	2021-04-01	2021-04-05	SAFETY MEDIA INC-TERMI	948.18	CAD	948.18	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61680812	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5999	Miscellaneous and Specialty Retail Store	SIX PULL STATION COVERS
FACILITIES MANAGEMENT	5772-31	2021-04-06	2021-04-07	HARDWARE AGENCIES	194.41	CAD	194.41	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61684712	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	PASSAGE DOOR KNOB
FACILITIES MANAGEMENT	5774-44	2021-04-08	2021-04-09	HARDWARE AGENCIES	234.59	CAD	234.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61685149	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	1461 DOOR CLOSER
FACILITIES MANAGEMENT	5774-45	2021-04-08	2021-04-09	HARDWARE AGENCIES	234.59	CAD	234.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61685149	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	1461 DOOR CLOSER
FACILITIES MANAGEMENT	5780-25	2021-04-16	2021-04-19	HARDWARE AGENCIES	260.39	CAD	260.39	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687126	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	1461 DOOR CLOSER AND LUBE
FACILITIES MANAGEMENT	5781-13	2021-04-19	2021-04-20	CUSTOM DOOR AND LOCK S	9.04	CAD	9.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687262	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	CUT TWO KEYS
FACILITIES MANAGEMENT	5781-14	2021-04-19	2021-04-20	CUSTOM DOOR AND LOCK S	11.30	CAD	11.30	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687769	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	CUT FOUR KEYS
FACILITIES MANAGEMENT	5783-26	2021-04-21	2021-04-22	NEW CANADIAN LUMBER	178.29	CAD	178.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687034	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	TWO SHEETS OF HALF INCH PLYWOOD
FACILITIES MANAGEMENT	5784-30	2021-04-22	2021-04-23	APPLEBY LOCK	316.40	CAD	316.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687747	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	CONSTRUCTION CORES
FACILITIES MANAGEMENT	5784-31	2021-04-22	2021-04-23	APPLEBY LOCK	406.80	CAD	406.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687343	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	FOUR IC CORE LOCKS
FACILITIES MANAGEMENT	5784-32	2021-04-22	2021-04-23	HARDWARE AGENCIES	108.48	CAD	108.48	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687973	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DEADBOLT
FACILITIES MANAGEMENT	5784-33	2021-04-22	2021-04-23	HARDWARE AGENCIES	459.06	CAD	459.06	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687324	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOOR CLOSER HOLD OPEN
FACILITIES MANAGEMENT	5784-34	2021-04-22	2021-04-23	HARDWARE AGENCIES	715.45	CAD	715.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688212	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	"PANIC BAR, CLOSER, AND FILLER PLATES"
FACILITIES MANAGEMENT	5785-37	2021-04-23	2021-04-26	HARDWARE AGENCIES	74.75	CAD	74.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688181	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	WEATHER STRIPPING
FACILITIES MANAGEMENT	5785-38	2021-04-23	2021-04-26	HARDWARE AGENCIES	65.14	CAD	65.14	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688181	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	THREE DOOR SWEEPS
FACILITIES MANAGEMENT	5786-13	2021-04-26	2021-04-27	HARDWARE AGENCIES	76.44	CAD	76.44	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61689024	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOUBLE CYLINDER DEADBOLT
FACILITIES MANAGEMENT	5787-14	2021-04-27	2021-04-28	HARDWARE AGENCIES	234.59	CAD	234.59	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688082	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5039	Construction Materials Not Elsewhere Cla	DOOR CLOSER 1461
FACILITIES MANAGEMENT	5788-25	2021-04-27	2021-04-29	ROYAL SECURITY DISTRIB	76.73	CAD	76.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688082	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	GRADE TWO PASSAGE KNOB SET
FACILITIES MANAGEMENT	5788-26	2021-04-27	2021-04-29	ROYAL SECURITY DISTRIB	13.45	CAD	13.45	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688615	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	RUBBER DOOR SWEEP
					"5,851.30"	CAD	"5,851.30"	CAD							
LEGAL SERVICES	5778-30	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-31	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT_
LEGAL SERVICES	5778-32	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-33	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT_
LEGAL SERVICES	5778-34	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-35	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-36	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-37	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-38	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT
LEGAL SERVICES	5778-39	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT_
LEGAL SERVICES	5778-40	2021-04-13	2021-04-15	LSO STORE	183.63	CAD	183.63	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEM-18TH REAL ESTATE LAW SUMMIT_
					"2,019.93"	CAD	"2,019.93"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5780-26	2021-04-17	2021-04-19	SPOTIFY P146785F0A	9.99	CAD	9.99	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	SE0004	AC CE CAVALCADE OF LIGHTS	5815	Digital Goods - Audiovisual Media Includ	MONTHLY SUBSCRIPTION FEE FOR ARTIST RESEARCH.
					9.99	CAD	9.99	CAD							
"PARKS, FORESTRY & RECREATION"	5788-27	2021-04-28	2021-04-29	SOUNDTRACK YOUR BRAND	34.61	CAD	26.99	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P00918	S-CENTRAL-SPORTS & REC-SKATE-INSTR.	5815	Digital Goods - Audiovisual Media Includ	MUSIC STREAMING SERVICE
					34.61	CAD	26.99	USD							
"PARKS, FORESTRY & RECREATION"	5780-27	2021-04-15	2021-04-19	ONEIDA EQUIPMENT LTD	147.98	CAD	147.98	CAD	2665	PROTECTIVE CLOTHING	P00404	N-CENTRAL-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	CHAIN SAW CHAPS
"PARKS, FORESTRY & RECREATION"	5781-15	2021-04-16	2021-04-20	ABLE LOCK SERVICE LTD.	129.38	CAD	129.38	CAD	2730	LOCKS	P00404	N-CENTRAL-TURF&HORT	7393	"Detective Agencies, Protective Agencies,"	KEYS CUT AND CAM LOCKS
					277.36	CAD	277.36	CAD							
FACILITIES MANAGEMENT	5780-28	2021-04-15	2021-04-19	WWW.CANADIANTIRE.CA	60.95	CAD	60.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61687354	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	SUPPLIES
					60.95	CAD	60.95	CAD							
"PARKS, FORESTRY & RECREATION"	5780-29	2021-04-16	2021-04-19	TIM HORTONS #1901	23.83	CAD	23.83	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12783	KIPLING YD-N-FAC. & MECH.SVCES	5814	Quick Payment Service - Fast-Food Restau	COFFEE FOR TRAINING MEETING
					23.83	CAD	23.83	CAD							
TORONTO WATER	5768-44	2021-04-01	2021-04-02	NITRO INDUSTRIAL SALES	110.77	CAD	110.77	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	SOCKET SETS
TORONTO WATER	5779-32	2021-04-14	2021-04-16	JJ DOWNS INDUSTRIAL	53.25	CAD	53.25	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	PVC PIPE
TORONTO WATER	5789-27	2021-04-28	2021-04-30	BRAFASCO	50.85	CAD	50.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	WEDGE ANCHORS
					214.87	CAD	214.87	CAD							
SOLID WASTE MANAGEMENT	5774-46	2021-04-07	2021-04-09	CDN TIRE STORE #00182	116.43	CAD	116.43	CAD	*****	PROTECTIVE CLOTHING	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	**MORE**  TIRE INFLATION DEVICE FOR CITY VEHICLE
