Division 	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
FACILITIES MANAGEMENT	5801-59	2021-05-14	2021-05-17	AGO INDUSTRIES INC.	69.61	CAD	69.61	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688567	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5699	Accessory  and Apparel Stores - Miscella	UNIFORM
FACILITIES MANAGEMENT	5804-70	2021-05-19	2021-05-20	CHANTLER'S ENVIRONMENT	310.75	CAD	310.75	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61696969	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	WASH UP
FACILITIES MANAGEMENT	5808-29	2021-05-25	2021-05-26	AGO INDUSTRIES INC.	510.87	CAD	510.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61688567	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5699	Accessory  and Apparel Stores - Miscella	UNIFORM
					"2,272.75"	CAD	"2,272.75"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5796-72	2021-05-09	2021-05-10	NYTIMES NYTIMES	22.60	CAD	22.60	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0127	BGS SD FOOD/BEVERAGE SERVICES	5968	Direct Marketing - Continuity/Subscripti	NEW YORK TIMES DIGITAL SUBSCRIPTION
					22.60	CAD	22.60	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5791-30	2021-05-03	2021-05-04	DART GLASS 1989 CORP	425.45	CAD	425.45	CAD	4409	CONTR SRV - LANDSCPG	AH0094	MH MUS SPADINA MUSEUM ADMINISTRATION	5950	Crystal and Glassware Stores	ADJUSTED SLIPPED PANES ON GREENHOUSE
ECONOMIC DEVELOPMENT & CULTURE	5796-73	2021-05-08	2021-05-10	DAVENPORT GARDEN CENTR	118.62	CAD	118.62	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	MH MUS SPADINA MUSEUM ADMINISTRATION	5261	Lawn and Garden Supply Stores	POTTING SOIL
ECONOMIC DEVELOPMENT & CULTURE	5802-22	2021-05-17	2021-05-18	DAVIDSON'S VALU MART #	50.85	CAD	50.85	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	MH MUS SPADINA MUSEUM ADMINISTRATION	5411	"Grocery Stores, Supermarkets"	DRACAENA SPIKES FOR TERRACE URNS
ECONOMIC DEVELOPMENT & CULTURE	5806-55	2021-05-21	2021-05-24	THE HOME DEPOT #7073	92.85	CAD	92.85	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	MH MUS SPADINA MUSEUM ADMINISTRATION	5200	Home Supply Warehouse	DOWELS CARABINERS - GREENHOUSE SHADE
ECONOMIC DEVELOPMENT & CULTURE	5809-25	2021-05-26	2021-05-27	LEE VALLEY TOOLS	315.27	CAD	315.27	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	AH0094	MH MUS SPADINA MUSEUM ADMINISTRATION	5072	Hardware Equipment and Supplies	SHADE CLOTH FOR GREENHOUSE
					"1,003.04"	CAD	"1,003.04"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5806-56	2021-05-19	2021-05-24	FRESHCO #3850	17.94	CAD	17.94	CAD	2570	JANITORIAL SUPPLIES	AH0073	MH FY FORT YORK PROGRAMMING	5411	"Grocery Stores, Supermarkets"	"LAUNDRY STAIN REMOVER, OXY CLEAN ACTIVATOR"
ECONOMIC DEVELOPMENT & CULTURE	5811-67	2021-05-26	2021-05-31	FRESHCO #3850	22.58	CAD	22.58	CAD	2570	JANITORIAL SUPPLIES	AH0073	MH FY FORT YORK PROGRAMMING	5411	"Grocery Stores, Supermarkets"	DISH DETERGENT
					40.52	CAD	40.52	CAD							
FACILITIES MANAGEMENT	5790-69	2021-05-02	2021-05-03	AMAZON.CA 6T57O6263	110.81	CAD	110.81	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA0625	703 DON MILLS-CUSTODIAL (COMPUTER CENTR)	4816	Computer Network/Information Services	STAND ALONE ASHTRAY - RETURNED & REFUNDED IN MAY
FACILITIES MANAGEMENT	5790-70	2021-04-29	2021-05-03	FRESHCO #3861	24.81	CAD	24.81	CAD	2570	JANITORIAL SUPPLIES	FA2863	ADMIN CUSTODIAL EMS WEST	5411	"Grocery Stores, Supermarkets"	DUSTER KITS
FACILITIES MANAGEMENT	5795-45	2021-05-06	2021-05-07	AMZ AMAZON.CA	-110.81	CAD	-110.81	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	FA2573	60 TIFFIELD-OPS-EAST-WATER	4816	Computer Network/Information Services	REFUND
FACILITIES MANAGEMENT	5800-42	2021-05-14	2021-05-14	AIR TECHNOLOGY SOLUTIO	"1,968.46"	CAD	"1,968.46"	CAD	4424	CONTRACTED SERVICES - GENERAL	FA2573	60 TIFFIELD-OPS-EAST-WATER	5074	Plumbing and Heating Equipment	Approved from list
FACILITIES MANAGEMENT	5801-60	2021-05-14	2021-05-17	PACIFIC ENGINEERING	350.30	CAD	350.30	CAD	4405	C. SRV - UNLIC EQ	FA2972	"ADMIN-CRITICAL, FM EMERGENCT"	8911	"Architectural, Engineering, and Surveyin"	COMPRESSOR MAINTENANCE
					"2,343.57"	CAD	"2,343.57"	CAD							
TORONTO PARAMEDIC SERVICES	5790-71	2021-04-30	2021-05-03	AUTO ANALYSER SERVICES	744.26	CAD	744.26	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B41100	MAINTENANCE OF FLEET	7629	"Appliance Repair Shops, Electrical and S"	TOOL REPAIR
TORONTO PARAMEDIC SERVICES	5790-72	2021-04-30	2021-05-03	AUTO ANALYSER SERVICES	819.61	CAD	819.61	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B41100	MAINTENANCE OF FLEET	7629	"Appliance Repair Shops, Electrical and S"	TOOL REPAIR
TORONTO PARAMEDIC SERVICES	5805-40	2021-05-19	2021-05-21	SNAP-ON TOOLS #600138	785.35	CAD	785.35	CAD	3080	M & E - HAND TOOLS	B41100	MAINTENANCE OF FLEET	5013	Motor Vehicle Supplies and New Parts	BALL JOINT TOOL
TORONTO PARAMEDIC SERVICES	5806-57	2021-05-20	2021-05-24	CLASSIC TOWING & STORA	295.36	CAD	295.36	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	B41100	MAINTENANCE OF FLEET	7549	Towing Services	EMERGENCY TOW
					"2,644.58"	CAD	"2,644.58"	CAD							
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5808-30	2021-05-25	2021-05-26	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	FA0301	EXECUTIVE DIRECTOR CREM OFFICE	8699	"Organizations, Membership - Not Elsewher"	CPA ANNUAL MEMBERSHIP
OFFICE OF THE DCM - INTERNAL SERVICES CLUSTER	5809-26	2021-05-26	2021-05-27	CHARTERED PROFESSIONAL	"1,107.40"	CAD	"1,107.40"	CAD	4760	MEMBERSHIP FEES	FA0301	EXECUTIVE DIRECTOR CREM OFFICE	8699	"Organizations, Membership - Not Elsewher"	CPA ANNUAL MEMBERSHIP
					"2,214.80"	CAD	"2,214.80"	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5793-47	2021-05-04	2021-05-05	SHOPPERS DRUG MART #13	3.88	CAD	3.88	CAD	4199	OTHER PROFESSIONAL AND TECHNICAL SERVICE	D3Z011	REGIONAL SERVICES-PROGRAM ADMIN	5912	"Drug Stores, Pharmacies"	MAILING OF USB MEMORT STICKS IN BUBBLE WRAP ENVELOP
					3.88	CAD	3.88	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5790-73	2021-04-30	2021-05-03	HASTY MARKET #93	"16,950.00"	CAD	"16,950.00"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	HS100X	SSHA EMERGENCY EVENT RESPONSE	5331	Variety Stores	CIGARETTTES FOR CLIENTES AT ISOLATION SITE
					"16,950.00"	CAD	"16,950.00"	CAD							
PUBLIC HEALTH	5791-31	2021-05-03	2021-05-04	PAYPAL  MAILCHIMP	68.01	CAD	68.01	CAD	4760	MEMBERSHIP FEES	PH3746	TORONTO FOOD POLICY COUNCIL	4816	Computer Network/Information Services	MEMBERSHIP FEES
					68.01	CAD	68.01	CAD							
FACILITIES MANAGEMENT	5808-31	2021-05-19	2021-05-26	ROYAL SECURITY DISTRIB	618.34	CAD	618.34	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61695715	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	MATERIAL
					618.34	CAD	618.34	CAD							
SENIOR SERVICES AND LONG-TERM CARE 	5795-46	2021-05-07	2021-05-07	APPLE.COM/CA	73.45	CAD	73.45	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3C083	CUMMER LODGE- RESIDENT SERVICES	5732	Electronic Sales	LIGHTNING DIGITAL AV ADAPTER-AME
SENIOR SERVICES AND LONG-TERM CARE 	5795-47	2021-05-06	2021-05-07	PAYPAL  INFO	741.90	CAD	741.90	CAD	3099	GENERAL EQUIPMENT	D3C083	CUMMER LODGE- RESIDENT SERVICES	8999	Professional Services - Not Elsewhere Cl	3-PACK ALLI ART BOARDS & DRY ERASE MARKERS
SENIOR SERVICES AND LONG-TERM CARE 	5799-51	2021-05-13	2021-05-13	AMZN MKTP CA 2L7665RX1	360.48	CAD	360.48	CAD	3099	GENERAL EQUIPMENT	D3C083	CUMMER LODGE- RESIDENT SERVICES	4816	Computer Network/Information Services	MINI VOCE AMP PORTABLE RECHARGEABLE BLUETTOTH SPEAKER W/ WIRED MICROPHONE HEADSET
SENIOR SERVICES AND LONG-TERM CARE 	5800-43	2021-05-12	2021-05-14	MC HEALTHCARE	371.03	CAD	371.03	CAD	2082	HEALTH & SAFETY SUPPLIES	D3C144	CUMMER LODGE-NS-NA	5047	Laboratory/Medical/Dental/Ophthalmic Hos	KIT EXTENDER 4 INCH MC9R & MC7
SENIOR SERVICES AND LONG-TERM CARE 	5801-61	2021-05-14	2021-05-17	AMZN MKTP CA 2L97456G0	87.98	CAD	87.98	CAD	3099	GENERAL EQUIPMENT	D3C083	CUMMER LODGE- RESIDENT SERVICES	4816	Computer Network/Information Services	SOUNDBOX TOUCH PORTABLE WIRELESS BLUETOOTH SPEAKERS W/ SOUND & BASS
SENIOR SERVICES AND LONG-TERM CARE 	5801-62	2021-05-15	2021-05-17	AMZN MKTP CA 2L5WP32L0	64.34	CAD	64.34	CAD	3099	GENERAL EQUIPMENT	D3C083	CUMMER LODGE- RESIDENT SERVICES	4816	Computer Network/Information Services	JUST DANCE 2016- BILINGUAL -WII STANDARD EDITION
SENIOR SERVICES AND LONG-TERM CARE 	5801-63	2021-05-16	2021-05-17	AMZN MKTP CA 2R8MQ6ZR1	267.95	CAD	267.95	CAD	3099	GENERAL EQUIPMENT	D3C083	CUMMER LODGE- RESIDENT SERVICES	4816	Computer Network/Information Services	"STAR PROJECTOR, OCEAN WAVE GALAXY PROJECTORWITH BLUETOOTH SPEAKER, REMOTE CONTROLER"
SENIOR SERVICES AND LONG-TERM CARE 	5802-23	2021-05-17	2021-05-18	COSMO MUSIC	960.49	CAD	960.49	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3C083	CUMMER LODGE- RESIDENT SERVICES	5733	"Music Stores - Musical Instruments, Pian"	YAMAHA P-125 DIGITAL PIANO-BLACK
SENIOR SERVICES AND LONG-TERM CARE 	5802-24	2021-05-17	2021-05-18	ARJO CANADA INC	722.31	CAD	722.31	CAD	2082	HEALTH & SAFETY SUPPLIES	D3C083	CUMMER LODGE- RESIDENT SERVICES	7299	Other Services (Not Elsewhere Classified	"SUREWASH NEW & IMPROVED, ARJO SURE RINSE"
SENIOR SERVICES AND LONG-TERM CARE 	5802-25	2021-05-17	2021-05-18	AMZN MKTP CA 2L30R69H0	574.80	CAD	574.80	CAD	2823	MEDICAL SUPPLIES	D3C144	CUMMER LODGE-NS-NA	4816	Computer Network/Information Services	SUNMARK PROVIDONE-IODINE 10% TOPICAL SOLUTION - 16 OZ
SENIOR SERVICES AND LONG-TERM CARE 	5811-68	2021-05-28	2021-05-31	AGOSTINO'S AND NANCYS	5.65	CAD	5.65	CAD	2741	FOOD COSTS	D3C032	CUMMER LODGE-FN-RF	5411	"Grocery Stores, Supermarkets"	ESS BBQ
SENIOR SERVICES AND LONG-TERM CARE 	5811-69	2021-05-29	2021-05-31	LONG & MCQUADE	198.03	CAD	198.03	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3C083	CUMMER LODGE- RESIDENT SERVICES	5733	"Music Stores - Musical Instruments, Pian"	CLASSICAL GUITAR - FULL SIZE - NATURAL
					"4,428.41"	CAD	"4,428.41"	CAD							
PUBLIC HEALTH	5795-48	2021-05-06	2021-05-07	PAYPAL  OBC2012	50.00	CAD	50.00	CAD	4760	MEMBERSHIP FEES	PH3031	EARLY YEARS PROGRAM SUPPORT	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP FEES
					50.00	CAD	50.00	CAD							
TORONTO PARAMEDIC SERVICES	5790-74	2021-04-30	2021-05-03	TARGET PARK	"1,236.80"	CAD	"1,236.80"	CAD	4570	RENTAL/LEASE OF PARKING SPACES	B46751	OPS - SERVICE DISTRICT 4	7523	Automobile Parking Lots and Garages	PARKING
TORONTO PARAMEDIC SERVICES	5808-32	2021-05-25	2021-05-26	TARGET PARK	"1,211.80"	CAD	"1,211.80"	CAD	4570	RENTAL/LEASE OF PARKING SPACES	B46751	OPS - SERVICE DISTRICT 4	7523	Automobile Parking Lots and Garages	PARKING
					"2,448.60"	CAD	"2,448.60"	CAD							
TORONTO PARAMEDIC SERVICES	5790-75	2021-04-30	2021-05-03	CDW CANADA #C510667	81.58	CAD	81.58	CAD	2575	ELECTRICAL SUPPLIES	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+TRIPP LITE RELOCTBL PWR APS 4OUTL
TORONTO PARAMEDIC SERVICES	5790-76	2021-04-30	2021-05-03	CDW CANADA #C522467	95.38	CAD	95.38	CAD	2575	ELECTRICAL SUPPLIES	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+TRIPP 3-OUTLET SURGE W/ SB CHARGI
TORONTO PARAMEDIC SERVICES	5795-49	2021-05-05	2021-05-07	CDW CANADA #C717238	197.25	CAD	197.25	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+APPLE LIGHTNING TO USB CBLE AME 1
TORONTO PARAMEDIC SERVICES	5796-74	2021-05-07	2021-05-10	CDW CANADA #C830541	"2,254.15"	CAD	"2,254.15"	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	HARDDRIVE
TORONTO PARAMEDIC SERVICES	5796-75	2021-05-06	2021-05-10	CDW CANADA #C783528	180.80	CAD	180.80	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+KINGSTON 64GB DTMICRO US3.1/3.0
TORONTO PARAMEDIC SERVICES	5797-35	2021-05-11	2021-05-11	TELECOM COMPUTER	250.01	CAD	250.01	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	HEADSET
TORONTO PARAMEDIC SERVICES	5797-36	2021-05-10	2021-05-11	CDW CANADA #C890855	197.32	CAD	197.32	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	**MORE**  +1000MB/S PCI GIG ETHERNEADAPTOR/
TORONTO PARAMEDIC SERVICES	5801-64	2021-05-14	2021-05-17	UPS 5236454848	25.09	CAD	25.09	CAD	4995	OTHER EXPENSES	B31100	COMMUNICATIONS SYSTEMS SUPPORT	4215	"Courier Services - Air & Ground, Freight"	UPS SHIPPING
TORONTO PARAMEDIC SERVICES	5802-26	2021-05-17	2021-05-18	CDW CANADA #D225787	135.89	CAD	135.89	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	"**MORE**  +STARTECH 18""R/ANGLE SATACBL (1 EN"
TORONTO PARAMEDIC SERVICES	5802-27	2021-05-17	2021-05-18	CDW CANADA #D235314	64.43	CAD	64.43	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+APPLE USB-C TO 3.5 MM HEDPHONE JA
TORONTO PARAMEDIC SERVICES	5810-45	2021-05-26	2021-05-28	CDW CANADA #D711031	138.09	CAD	138.09	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+PLANTRONICS BW3300 USB-CINLINE
TORONTO PARAMEDIC SERVICES	5811-70	2021-05-27	2021-05-31	CDW CANADA #D768067	142.42	CAD	142.42	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+APPLE LIGHTNING TO 3.5MMHP ADAPTE
TORONTO PARAMEDIC SERVICES	5811-71	2021-05-28	2021-05-31	CDW CANADA #D847311	170.68	CAD	170.68	CAD	3410	COMPUTERS - HARDWARE	B31100	COMMUNICATIONS SYSTEMS SUPPORT	5045	"Computers, Computer Peripheral Equipment"	+D-LINK 5PT GIGABIT QOS SCH-METAL
					"3,933.09"	CAD	"3,933.09"	CAD							
EMPLOYMENT & SOCIAL SERVICES	5810-46	2021-05-27	2021-05-28	CAREERLIFESKILLS RESOU	61.47	CAD	61.47	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01299	CNTRLIZED COST-ADMIN	5192	"Books, Periodicals, and Newspapers"	ON LINE MANAGERS PERSONALITY DIMENSIONS WORKSHOP FEES
					61.47	CAD	61.47	CAD							
TORONTO PARAMEDIC SERVICES	5799-52	2021-05-11	2021-05-13	LTH ELECTRIC INSPECTIO	"4,600.00"	CAD	"4,600.00"	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	B41100	MAINTENANCE OF FLEET	1731	Electrical Contractors	EMERGENCY HOIST REPAIR
					"4,600.00"	CAD	"4,600.00"	CAD							
PUBLIC HEALTH	5790-77	2021-05-01	2021-05-03	DOLLARAMA #1201	7.06	CAD	7.06	CAD	2823	MEDICAL SUPPLIES	PH4162	NEEDLE DROP BOX PROJECT	5310	Discount Stores	MEDICAL SUPPLIES
PUBLIC HEALTH	5790-78	2021-04-30	2021-05-03	SHOPPER'S DRUG MART #1	73.44	CAD	73.44	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5793-48	2021-05-03	2021-05-05	WWW.CANADIANTIRE.CA	105.36	CAD	105.36	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5793-49	2021-05-03	2021-05-05	WAL-MART #3106	83.16	CAD	83.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5411	"Grocery Stores, Supermarkets"	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5795-50	2021-05-06	2021-05-07	IN  MRLINENLAUNDRY@GMA	"1,884.28"	CAD	"1,884.28"	CAD	4419	LAUNDRY SERVICES	PH4061	NEEDLE EXCHANGE PROGRM	7211	Laundry Services - Family and Commercial	LAUNDRY SERVICES
PUBLIC HEALTH	5795-51	2021-05-06	2021-05-07	IN  MRLINENLAUNDRY@GMA	915.88	CAD	915.88	CAD	4419	LAUNDRY SERVICES	PH4061	NEEDLE EXCHANGE PROGRM	7211	Laundry Services - Family and Commercial	LAUNDRY SERVICES
PUBLIC HEALTH	5795-52	2021-05-06	2021-05-07	IN  MRLINENLAUNDRY@GMA	"1,476.35"	CAD	"1,476.35"	CAD	4419	LAUNDRY SERVICES	PH4061	NEEDLE EXCHANGE PROGRM	7211	Laundry Services - Family and Commercial	LAUNDRY SERVICES
PUBLIC HEALTH	5795-53	2021-05-06	2021-05-07	IN  MRLINENLAUNDRY@GMA	"1,068.98"	CAD	"1,068.98"	CAD	4419	LAUNDRY SERVICES	PH4061	NEEDLE EXCHANGE PROGRM	7211	Laundry Services - Family and Commercial	LAUNDRY SERVICES
PUBLIC HEALTH	5796-76	2021-05-07	2021-05-10	DOLLARAMA #1201	6.78	CAD	6.78	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5797-37	2021-05-11	2021-05-11	AMAZON.CA 2L2133TY2	124.15	CAD	124.15	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	4816	Computer Network/Information Services	MEDICAL SUPPLIES
PUBLIC HEALTH	5799-53	2021-05-11	2021-05-13	WWW.CANADIANTIRE.CA	175.60	CAD	175.60	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5799-54	2021-05-12	2021-05-13	SP   SWEET FLOUR BAKE	198.88	CAD	198.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5462	Bakeries	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5801-65	2021-05-14	2021-05-17	TORONTO CPR	140.00	CAD	140.00	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	8299	Educational Services	MEDICAL SUPPLIES
PUBLIC HEALTH	5801-66	2021-05-14	2021-05-17	NOFRILLS TIM&SUES 1352	11.25	CAD	11.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5411	"Grocery Stores, Supermarkets"	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5801-67	2021-05-14	2021-05-17	WAL-MART # 3031	51.22	CAD	51.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5804-71	2021-05-18	2021-05-20	KASSEL'S PHARMACY	180.00	CAD	180.00	CAD	2824	PRESCRIPTION DRUGS	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	PRESCRIPTION DRUGS
PUBLIC HEALTH	5805-41	2021-05-19	2021-05-21	WWW.CANADIANTIRE.CA	22.58	CAD	22.58	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5805-42	2021-05-20	2021-05-21	SHOPPERSDRUGMART0903	38.87	CAD	38.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5912	"Drug Stores, Pharmacies"	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5809-27	2021-05-26	2021-05-27	JEFF'S NO FRILLS #7441	47.28	CAD	47.28	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	PH4061	NEEDLE EXCHANGE PROGRM	5411	"Grocery Stores, Supermarkets"	FOOD & NON-ALCOHOLIC BEVERAGES
PUBLIC HEALTH	5810-47	2021-05-27	2021-05-28	DOLLARAMA #1201	23.55	CAD	23.55	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	MEDICAL SUPPLIES
PUBLIC HEALTH	5811-72	2021-05-27	2021-05-31	BTNX INC	162.53	CAD	162.53	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5047	Laboratory/Medical/Dental/Ophthalmic Hos	MEDICAL SUPPLIES
PUBLIC HEALTH	5811-73	2021-05-27	2021-05-31	WWW.CANADIANTIRE.CA	63.19	CAD	63.19	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5200	Home Supply Warehouse	MEDICAL SUPPLIES
PUBLIC HEALTH	5811-74	2021-05-27	2021-05-31	BARGAIN CLUB	26.98	CAD	26.98	CAD	2823	MEDICAL SUPPLIES	PH4061	NEEDLE EXCHANGE PROGRM	5310	Discount Stores	MEDICAL SUPPLIES
PUBLIC HEALTH	5811-75	2021-05-28	2021-05-31	AMAZON.CA PRIME MEMBER	9.03	CAD	9.03	CAD	4760	MEMBERSHIP FEES	PH4061	NEEDLE EXCHANGE PROGRM	5968	Direct Marketing - Continuity/Subscripti	MEMBERSHIP FEES
					"6,896.40"	CAD	"6,896.40"	CAD							
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5790-79	2021-05-01	2021-05-03	APPLIANCE PARTS	208.26	CAD	208.26	CAD	2120	PARTS - MACHINERY & EQUIPMENT	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5533	"Automotive Parts, Accessories Stores"	MAINTENANCE SUPPLIES FOR FAMILY RESIDENCE - REFRIDGERATOR PARTS
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5797-38	2021-05-07	2021-05-11	WWW.CANADIANTIRE.CA	677.77	CAD	677.77	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01424	SCARBOROUGH FAM RES-DIRECT PROGRAM	5200	Home Supply Warehouse	AIR MATTRESSES FOR CLIENTS USE
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5798-49	2021-05-10	2021-05-12	WAL MART CANADA INC	101.50	CAD	101.50	CAD	2120	PARTS - MACHINERY & EQUIPMENT	F01423	SCARBOROUGH FAMILY RES-PROPERTY SER	5310	Discount Stores	VTECH TRIMSTYLE BLACK CORDED TELEPHONES FOR CLIENT ROOMS AT FAMILY RESIDENCE
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5798-50	2021-05-11	2021-05-12	BEST BUY #57	101.69	CAD	101.69	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01450	FAMILY RESIDENCE DONATION	5732	Electronic Sales	PRE-PAID PHONES FOR CLIENT USE - PARTIAL ORDER - DELIVERY #1
"SHELTER, SUPPORT & HOUSING ADMINSTRATION"	5798-51	2021-05-11	2021-05-12	BEST BUY #977	101.69	CAD	101.69	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	F01450	FAMILY RESIDENCE DONATION	5732	Electronic Sales	PRE-PAID PHONES FOR CLIENT USE - PARTIAL ORDER - DELIVERY #2
