Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Center / WBS Element / Order	Cost Center / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose
TORONTO WATER	5716-37	2021-01-20	2021-01-22	BRAFASCO	217.57	CAD	217.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5085	Industrial Supplies Not Elsewhere Classi	WATER HOSES
					646.55	CAD	646.55	CAD							
SOLID WASTE MANAGEMENT	5704-31	2021-01-05	2021-01-06	INFRASTRUCTURE H&S ASS	"2,373.00"	CAD	"2,373.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	SW0709	TRANSFER STATION RECYCLE HAULAGE	5942	Book Stores	FLEET SIGNING AUTHORITY CERTIFICATION
SOLID WASTE MANAGEMENT	5706-65	2021-01-06	2021-01-08	MECP-HWIN WEB	50.00	CAD	50.00	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP HWIN RENEWAL FOR 2021 - WELLINGTON YARD REGISTRATION FEE
SOLID WASTE MANAGEMENT	5706-66	2021-01-06	2021-01-08	MECP-HWIN WEB	69.40	CAD	69.40	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MECP HWIN RENEWAL FOR 2021 CASTLEFIELD YARD (REGISTRATION FEE $50 + MANIFEST/TONNAGE FEE $ 19.40)
SOLID WASTE MANAGEMENT	5713-42	2021-01-17	2021-01-19	WWW.CANADIANTIRE.CA	128.82	CAD	128.82	CAD	2665	PROTECTIVE CLOTHING	SW0612	HOUSEHOLD HAZARDOUS WASTE	5200	Home Supply Warehouse	"INFLATION DEVICE FOR CITY VEHICLE ($39.99), 3 BOTTLES OF ANTI-FOG SPRAY ($20.97) & 6 BOXES OF DISPOSABLE MASKS ($59.94)"
SOLID WASTE MANAGEMENT	5714-25	2021-01-19	2021-01-20	TRAILCON LEASING INC.	267.38	CAD	267.38	CAD	4699	REPAIRS AND MAINTENANCE - OTHER	SW0765	REUSE CENTRE	7513	Truck and Utility Trailer Rental	DOCUMENT HOLDER REPAIR ($35.92) & TRAILER ROOF REPAIR ($231.46)
SOLID WASTE MANAGEMENT	5717-50	2021-01-22	2021-01-25	MECP-HWIN WEB	33.50	CAD	33.50	CAD	4830	PERMIT & LICENSE FEES	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	MANIFEST FEES FOR THE CLOSURE OF 1480 JANE ST. SITE OVERPASS (ILLEGAL DUMPING SITE).
SOLID WASTE MANAGEMENT	5719-21	2021-01-25	2021-01-27	MECP-HWIN WEB	50.00	CAD	50.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	SW0612	HOUSEHOLD HAZARDOUS WASTE	9399	Government Services - Not Elsewhere Clas	Approved from list
					"2,972.10"	CAD	"2,972.10"	CAD							
FIRE SERVICES	5713-43	2021-01-18	2021-01-19	D & D ENGINEERED PRODU	117.00	CAD	117.00	CAD	2710	GENERAL HARDWARE	FR0038	MECH MAINTENANCE - MARINE SECTION	5085	Industrial Supplies Not Elsewhere Classi	RUBBER GASKET MATERIAL
					117.00	CAD	117.00	CAD							
FACILITIES MANAGEMENT	5705-37	2021-01-06	2021-01-07	LAKESHORE LUMBER	293.80	CAD	293.80	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61654153	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LUMBER
FACILITIES MANAGEMENT	5708-33	2021-01-11	2021-01-12	LAKESHORE LUMBER	318.65	CAD	318.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61654153	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LUMBER
FACILITIES MANAGEMENT	5709-46	2021-01-12	2021-01-13	LAKESHORE LUMBER	76.84	CAD	76.84	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61654153	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	LUMBER
FACILITIES MANAGEMENT	5716-38	2021-01-20	2021-01-22	INTERIOR CO-ORDINATORS	542.40	CAD	542.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61653934	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7399	Business Services - Not Elsewhere Classi	WASHROOM DOOR
FACILITIES MANAGEMENT	5719-22	2021-01-26	2021-01-27	LAKESHORE LUMBER	11.29	CAD	11.29	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61659648	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	HARDWARE
					"1,242.98"	CAD	"1,242.98"	CAD							
TORONTO WATER	5707-62	2021-01-08	2021-01-11	THE HOME DEPOT CANADA	268.94	CAD	268.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	5200	Home Supply Warehouse	CORDLESS FOGGER
TORONTO WATER	5715-34	2021-01-20	2021-01-21	CANSEL SURVEY EQUIPMEN	239.56	CAD	239.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	8911	"Architectural, Engineering, and Surveyin"	RAIODETECTION DIRECT CONNECTION LEAD
					508.50	CAD	508.50	CAD							
MUNICIPAL LICENSING & STANDARDS	5712-52	2021-01-15	2021-01-18	WWW.AASAO.ORG	100.00	CAD	100.00	CAD	4760	MEMBERSHIP FEES	MS5030	TAS HEAD OFFICE	8699	"Organizations, Membership - Not Elsewher"	MEMBERSHIP FEE 
MUNICIPAL LICENSING & STANDARDS	5721-27	2021-01-28	2021-01-29	CANVA  02949-18507432	34.19	CAD	25.90	USD	4414	ADVERTISING & PROMOTION	MS5030	TAS HEAD OFFICE	7221	Photographic Studios	DESIGN PROGRAM FOR COMMUNICATIONS
					134.19	CAD	100.00	CAD							
							25.90	USD							
TORONTO WATER	5716-39	2021-01-21	2021-01-22	COSTCO WHOLESALE W524	33.87	CAD	33.87	CAD	2082	HEALTH & SAFETY SUPPLIES	TW7035	WTR TREAT & SUPPLY:RC HARRIS TP-SERVICE	5300	Wholesale Clubs	DISINFECTANT SPRAY
					33.87	CAD	33.87	CAD							
TORONTO WATER	5707-63	2021-01-09	2021-01-11	AMZN MKTP CA V704M0713	90.34	CAD	90.34	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2025	D&C: CENTRAL SERVICES	4816	Computer Network/Information Services	OTTERBOX DEFECDER CASE
TORONTO WATER	5707-64	2021-01-10	2021-01-11	AMZN MKTP CA 2Z88O1LU1	62.97	CAD	62.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2025	D&C: CENTRAL SERVICES	4816	Computer Network/Information Services	RETURNED
TORONTO WATER	5712-53	2021-01-15	2021-01-18	THE HOME DEPOT #7078	111.64	CAD	111.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2025	D&C: CENTRAL SERVICES	5200	Home Supply Warehouse	BUCKET & LIDS
TORONTO WATER	5715-35	2021-01-21	2021-01-21	AMZ GOOBANG DOO CA	-62.97	CAD	-62.97	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2025	D&C: CENTRAL SERVICES	4816	Computer Network/Information Services	RETURNED
					201.98	CAD	201.98	CAD							
TORONTO WATER	5709-47	2021-01-12	2021-01-13	SQ  VANQUISH CAR CARE	169.50	CAD	169.50	CAD	4424	CONTRACTED SERVICES - GENERAL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5399	Miscellaneous General Merchandise	CAR WASH
TORONTO WATER	5711-32	2021-01-14	2021-01-15	SQ  VANQUISH CAR CARE	113.00	CAD	113.00	CAD	4424	CONTRACTED SERVICES - GENERAL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5399	Miscellaneous General Merchandise	CAR WASH
TORONTO WATER	5713-44	2021-01-18	2021-01-19	BELL TV	40.39	CAD	40.39	CAD	4441	CONTRACTED SERVICES - CABLE TV	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	4812	Telecommunication Equipment Including Te	CABLE TV
TORONTO WATER	5715-36	2021-01-20	2021-01-21	MR METAL(ETOBICOKE) IN	124.11	CAD	124.11	CAD	2532	STEEL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5051	Metal Service Centers and Offices	STEEL- HR SHEET FOR RIDGEVALLEY
TORONTO WATER	5716-40	2021-01-21	2021-01-22	MR METAL(ETOBICOKE) IN	194.10	CAD	194.10	CAD	2532	STEEL	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5051	Metal Service Centers and Offices	STEEL- SS SHEET FOR RIDGEVALLEY
TORONTO WATER	5720-37	2021-01-27	2021-01-28	350 WESTLUND RANGEVIEW	"1,495.37"	CAD	"1,495.37"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5039	Construction Materials Not Elsewhere Cla	TRASH PUMPS FOR BABY POINT
TORONTO WATER	5721-28	2021-01-27	2021-01-29	NEXT SUPPLY	99.94	CAD	99.94	CAD	2535	PLUMBING SUPPLIES	TW2060	D&C: WASTEWATER & STORMWATER PUMPING	5251	Hardware Stores	PLUMBING SUPPLIES- LOCKING LEVER FOR BABY POINT
					"2,236.41"	CAD	"2,236.41"	CAD							
FIRE SERVICES	5703-15	2021-01-04	2021-01-05	"M & L SUPPLY, FIRE & S"	196.35	CAD	196.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5099	Durable Goods Not Elsewhere Classified	MULTI CARRY STRAP
FIRE SERVICES	5704-32	2021-01-05	2021-01-06	CANADIAN SAFETY EQUIPM	202.27	CAD	202.27	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	DRY SUIT REPAIRS
FIRE SERVICES	5704-33	2021-01-05	2021-01-06	CANADIAN SAFETY EQUIPM	87.01	CAD	87.01	CAD	4424	CONTRACTED SERVICES - GENERAL	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	POLE BAG REPAIRS
FIRE SERVICES	5711-33	2021-01-14	2021-01-15	W.E. ENTERPRISES LTD	"2,074.68"	CAD	"2,074.68"	CAD	3080	M & E - HAND TOOLS	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5261	Lawn and Garden Supply Stores	ROOF VENT SAWS/BLADES
					"2,560.31"	CAD	"2,560.31"	CAD							
LEGAL SERVICES	5703-16	2021-01-04	2021-01-05	LSO STORE	452.00	CAD	452.00	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	MEMBERSHIP-CERT SPECIALIST APP FEE
LEGAL SERVICES	5706-67	2021-01-07	2021-01-08	LSO STORE	-452.00	CAD	-452.00	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	REFUND-CERT SPECIALIST APP FEE_
LEGAL SERVICES	5708-34	2021-01-11	2021-01-12	LSO PORTAL	423.75	CAD	423.75	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	MEMRSHIP-CERT SPECIALIST ANNUAL FEE
LEGAL SERVICES	5709-48	2021-01-12	2021-01-13	LSO STORE	56.50	CAD	56.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEMINAR-PRACTICAL CONSIDERATIONS
LEGAL SERVICES	5711-34	2021-01-14	2021-01-15	LSO STORE	56.50	CAD	56.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL1903	COURT SERVICES	7399	Business Services - Not Elsewhere Classi	SEMINAR-PRACTICAL CONSIDERATIONS_
LEGAL SERVICES	5711-35	2021-01-15	2021-01-15	ONTARIO BAR ASSOCIATIO	707.95	CAD	707.95	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8398	"Organizations, Charitable and Social Ser"	SEMINAR-BUILDING COMMUNITIES
LEGAL SERVICES	5713-45	2021-01-19	2021-01-19	ACI CANADIAN INSTITUTE	"1,651.51"	CAD	"1,651.51"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	**MORE**  SEM-RISK IN CONST CONTRACTS&PROJECTS
LEGAL SERVICES	5713-46	2021-01-14	2021-01-19	UHN HEALTH RECORDS - P	33.90	CAD	33.90	CAD	4124	MEDICAL REPORTS	LL1708	CLAIMS  MCLARENS & ACCLAIM	8062	Hospitals	MEDICAL RECORDS-CS16-69908
LEGAL SERVICES	5715-37	2021-01-20	2021-01-21	YORK U-OSGOODE PROF DE	672.35	CAD	672.35	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	8220	"Colleges, Universities, Professional Sch"	SEM-GUIDE TO MANAGING CONST LIENS IN ONT_
LEGAL SERVICES	5717-51	2021-01-22	2021-01-25	LSO STORE	"1,356.00"	CAD	"1,356.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	INCORRECTLY CHRGD.CREDIT TO BE SENT NEXT STATEMENT.
LEGAL SERVICES	5717-52	2021-01-22	2021-01-25	LSO STORE	169.50	CAD	169.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEMINAR-RESIDENTIAL LANDLORD&TENANT 2021_
LEGAL SERVICES	5717-53	2021-01-21	2021-01-25	PAYPAL  WOMENGENERA WO	250.00	CAD	250.00	CAD	4760	MEMBERSHIP FEES	LL0014	ADMINISTRATION-METRO HALL	5968	Direct Marketing - Continuity/Subscripti	MEMBERSHIP RENEWAL 2021
LEGAL SERVICES	5720-38	2021-01-27	2021-01-28	LSO STORE	237.30	CAD	237.30	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	LL0014	ADMINISTRATION-METRO HALL	7399	Business Services - Not Elsewhere Classi	SEMINAR-A FOCUS ON KEY CLAUSES
					"5,615.26"	CAD	"5,615.26"	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5712-54	2021-01-17	2021-01-18	IN  GLENDA MATTINSON	847.50	CAD	847.50	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	SE0010	AC CE GENERAL ADMIN	7392	"Consulting, Management, and Public Relat"	"COACHING SESSIONS - KERRI,NOVEMBER 17/20 -JAN 9/21"
					847.50	CAD	847.50	CAD							
TORONTO WATER	5710-60	2021-01-12	2021-01-14	ROY TURK INDUSTRIAL SA	194.69	CAD	194.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	5085	Industrial Supplies Not Elsewhere Classi	THREADING DIES
TORONTO WATER	5712-55	2021-01-12	2021-01-18	HONIG INDUSTRIAL EQUIP	295.27	CAD	295.27	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	5085	Industrial Supplies Not Elsewhere Classi	SWEEPER PARTS
TORONTO WATER	5716-41	2021-01-21	2021-01-22	JJ DOWNS INDUSTRIAL	95.42	CAD	95.42	CAD	2535	PLUMBING SUPPLIES	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	5085	Industrial Supplies Not Elsewhere Classi	PVC BUSHING
TORONTO WATER	5720-39	2021-01-26	2021-01-28	BRAFASCO / ETOBICOKE	594.36	CAD	594.36	CAD	2710	GENERAL HARDWARE	TW4075	WW TREATMNT:  HUMBER TP - WA 2  LQD PRIM	5085	Industrial Supplies Not Elsewhere Classi	"FASTNERS, BOLTS AND NUTS"
					"1,179.74"	CAD	"1,179.74"	CAD							
TORONTO WATER	5707-65	2021-01-07	2021-01-11	MECP-HWIN WEB	50.00	CAD	50.00	CAD	4860	HAZARDOUS WASTE REMOVAL	TW4090	WW TREATMNT:  HIGHLAND CREEK TP-ADMIN	9399	Government Services - Not Elsewhere Clas	HWIN RENEWAL FEE (ON0146210)
					50.00	CAD	50.00	CAD							
SOLID WASTE MANAGEMENT	5713-47	2021-01-18	2021-01-19	DUROX FLOOR ACCESSORIE	76.52	CAD	76.52	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0855	SCARBOROUGH TS SITE MAINTENANCE	5713	Floor Covering Stores	RENOVATION SUPPLIES (W.O.# 340793)
SOLID WASTE MANAGEMENT	5714-26	2021-01-19	2021-01-20	DUROX FLOOR ACCESSORIE	19.22	CAD	19.22	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	SW0855	SCARBOROUGH TS SITE MAINTENANCE	5713	Floor Covering Stores	RENOVATION SUPPLIES (W.O.# 340793)
SOLID WASTE MANAGEMENT	5720-40	2021-01-27	2021-01-28	MONARCH PAINTS	150.53	CAD	150.53	CAD	2715	PAINT SUPPLIES	SW0854	INGRAM TS SITE MAINTENANCE	5231	"Glass, Paint, Wallpaper Stores"	RENOVATION SUPPLIES (W.O.# 341147)
					246.27	CAD	246.27	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5712-56	2021-01-15	2021-01-18	INDIGO ONLINE	39.16	CAD	39.16	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0125	BGS SD ICT	5399	Miscellaneous General Merchandise	BOOK-NEVER SPLIT THE DIFFERENCE
					39.16	CAD	39.16	CAD							
TRANSPORTATION SERVICES	5710-61	2021-01-13	2021-01-14	STINSON EQUIPMENT LTD	159.10	CAD	159.10	CAD	2553	SIGN BLANKS	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	5039	Construction Materials Not Elsewhere Cla	NO LEFT HAND TURN SIGNS WITH MOUNTING POSTS
TRANSPORTATION SERVICES	5718-22	2021-01-25	2021-01-26	BELL TV	76.78	CAD	76.78	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	4812	Telecommunication Equipment Including Te	SATELLITE SERVICE
TRANSPORTATION SERVICES	5719-23	2021-01-26	2021-01-27	BELL TV	80.39	CAD	80.39	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6020	ROAD OPERATIONS & MAINTENANCE AREA 1	4812	Telecommunication Equipment Including Te	SATELLITE SERVICE
					316.27	CAD	316.27	CAD							
TRANSPORTATION SERVICES	5709-49	2021-01-12	2021-01-13	DOLLARAMA # 560	77.97	CAD	77.97	CAD	2610	KITCHEN SUPPLIES	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5310	Discount Stores	CLEANING SUPPLIES FOR MURRAY ROAD & ORIOLE ROAD
TRANSPORTATION SERVICES	5710-62	2021-01-13	2021-01-14	BELL TV	21.19	CAD	21.19	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	4812	Telecommunication Equipment Including Te	CABLE TV FOR SUPERINTENDENT'S OFFICE
TRANSPORTATION SERVICES	5721-29	2021-01-28	2021-01-29	BELL TV	22.54	CAD	22.54	CAD	4441	CONTRACTED SERVICES - CABLE TV	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	4812	Telecommunication Equipment Including Te	CABLE TV FOR MANAGER'S OFFICE
					121.70	CAD	121.70	CAD							
FACILITIES MANAGEMENT	5719-24	2021-01-26	2021-01-27	VANDEN BUSSCHE IRRIGAT	122.77	CAD	122.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61653003	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	0780	Horticultural and Landscaping Services	1.5” SOLENOID VALVE
					122.77	CAD	122.77	CAD							
TORONTO WATER	5712-57	2021-01-15	2021-01-18	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	OWWCO-COURSE ASSESSMENT
TORONTO WATER	5712-58	2021-01-15	2021-01-18	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	OWWCO-COURSE ASSESSMENT
TORONTO WATER	5712-59	2021-01-15	2021-01-18	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	OWWCO-COURSE ASSESSMENT
TORONTO WATER	5712-60	2021-01-15	2021-01-18	MECP-DRINK WAT WASTE C	125.00	CAD	125.00	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	TW1060	TW: STRATEGIC PLNN & WORKFORCE DEV.	9399	Government Services - Not Elsewhere Clas	OWWCO-COURSE ASSESSMENT
					500.00	CAD	500.00	CAD							
TORONTO WATER	5710-63	2021-01-13	2021-01-14	SESCO 712	77.83	CAD	77.83	CAD	2710	GENERAL HARDWARE	TW4110	WW TREATMNT: HIGHLAND CREEK TP-WA 4	5065	Electrical Parts and Equipment	LED BULBS
					77.83	CAD	77.83	CAD							
TRANSPORTATION SERVICES	5703-17	2021-01-04	2021-01-05	COSTCO WHOLESALE W547	135.55	CAD	135.55	CAD	2710	GENERAL HARDWARE	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	5300	Wholesale Clubs	CAT RATCHETS
					135.55	CAD	135.55	CAD							
TORONTO WATER	5720-41	2021-01-27	2021-01-28	SQ  PRECISION GASKETS	"1,727.54"	CAD	"1,727.54"	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	8999	Professional Services - Not Elsewhere Cl	GASKET FOR VALVE INSTALLATION
					"1,727.54"	CAD	"1,727.54"	CAD							
TORONTO WATER	5705-38	2021-01-07	2021-01-07	AMZN MKTP CA A450O7FE3	50.72	CAD	50.72	CAD	2010	STATIONERY AND OFFICE SUPPLIES	TW2040	D&C: CONSTR. SERVICES: SOUTH & EAST	4816	Computer Network/Information Services	DESKTOP MOBILE PHONE HOLDER
					50.72	CAD	50.72	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5720-42	2021-01-27	2021-01-28	KOOY BROS LAWN	168.37	CAD	168.37	CAD	3099	GENERAL EQUIPMENT	AH0156	MH OS 98 AA FACILITY OPERATIONS	5261	Lawn and Garden Supply Stores	TORO POWER SHOVEL
					168.37	CAD	168.37	CAD							
ECONOMIC DEVELOPMENT & CULTURE	5701-16	2021-01-01	2021-01-04	TWITTER ONLINE ADS	634.29	CAD	634.29	CAD	4414	ADVERTISING & PROMOTION	AH0068	PS MKG MUSEUMS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5701-17	2021-01-02	2021-01-04	TWITTER ONLINE ADS	111.15	CAD	111.15	CAD	4414	ADVERTISING & PROMOTION	AH0068	PS MKG MUSEUMS	7311	Advertising Services	ADVERTISING
ECONOMIC DEVELOPMENT & CULTURE	5708-35	2021-01-11	2021-01-12	CNW GROUP LTD.	"1,412.50"	CAD	"1,412.50"	CAD	4085	PROF & TECH-MGMT	AH0068	PS MKG MUSEUMS	4816	Computer Network/Information Services	NEWS WIRE
ECONOMIC DEVELOPMENT & CULTURE	5710-64	2021-01-12	2021-01-14	STAR METROLAND SBSCRP	16.94	CAD	16.94	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	ED0150	PS MKG EDC MKTG TACTICS	5192	"Books, Periodicals, and Newspapers"	PAYWALL SUBSCRIPTION
ECONOMIC DEVELOPMENT & CULTURE	5711-36	2021-01-14	2021-01-15	IABC CAN	339.00	CAD	339.00	CAD	4760	MEMBERSHIP FEES	ED0150	PS MKG EDC MKTG TACTICS	8641	"Associations - Civic, Social, and Frater"	MEMBERSHIP
ECONOMIC DEVELOPMENT & CULTURE	5716-42	2021-01-20	2021-01-22	PAYPAL  ABALEADESIG	339.00	CAD	339.00	CAD	4085	PROF & TECH-MGMT	ED0150	PS MKG EDC MKTG TACTICS	7333	"Commercial Art, Graphics, Photography"	GRAPHIC DESIGN
					"2,852.88"	CAD	"2,852.88"	CAD							
FACILITIES MANAGEMENT	5703-18	2021-01-04	2021-01-05	LOCK-UP SERVICES	"3,969.98"	CAD	"3,969.98"	CAD	4463	CONTRACTED SERVICES - LOCKING SYSTEMS	61652588	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	LOCKSMITH SERVICES
FACILITIES MANAGEMENT	5711-37	2021-01-14	2021-01-15	LOCK-UP SERVICES	-529.69	CAD	-529.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0183	21 ALNESS-OPS-N (ALNESS YARD)	7299	Other Services (Not Elsewhere Classified	Approved from list
					"3,440.29"	CAD	"3,440.29"	CAD							
TORONTO WATER	5710-65	2021-01-13	2021-01-14	CITY ELECTRIC SUPPLY	56.04	CAD	56.04	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5065	Electrical Parts and Equipment	PKN AND TEATER
TORONTO WATER	5714-27	2021-01-19	2021-01-20	CITY ELECTRIC SUPPLY	114.81	CAD	114.81	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY:TRANSMISSION-WEST SVC	5065	Electrical Parts and Equipment	"PMI, GFI'S"
					170.85	CAD	170.85	CAD							
TRANSPORTATION SERVICES	5712-61	2021-01-15	2021-01-18	METRO RENTALL LTD	205.60	CAD	205.60	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TS6030	ROAD OPERATIONS & MAINTENANCE AREA 2	7394	"Equipment Rental and Leasing Services, F"	SMALL ENGINE PARTS
					205.60	CAD	205.60	CAD							
TORONTO WATER	5707-66	2021-01-08	2021-01-11	WAJAX ON500 #41	186.45	CAD	186.45	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5085	Industrial Supplies Not Elsewhere Classi	BACKFLOW KIT CALIBRATION
TORONTO WATER	5717-54	2021-01-21	2021-01-25	PACIFIC FASTENERS (198	13.56	CAD	13.56	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5251	Hardware Stores	COMPARTMENT BOX
TORONTO WATER	5717-55	2021-01-21	2021-01-25	PACIFIC FASTENERS (198	129.42	CAD	129.42	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5251	Hardware Stores	PARTS
TORONTO WATER	5718-23	2021-01-25	2021-01-26	COSTCO WHOLESALE W524	414.71	CAD	414.71	CAD	2082	HEALTH & SAFETY SUPPLIES	TW7050	WTR TREAT & SUPPLY:RL CLARK TP - SERVICE	5300	Wholesale Clubs	CLOTH AND DISPOSABLE MASKS
