Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
					"1,326.05"	CAD	"1,326.05"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2193-37	10-01-2012	10-03-2012	PAYPAL *SEWHISTORIC	"1,017.00"	CAD	"1,017.00"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0101	HS-MH-PUB-FORT YORK	8999	Professional Services - Not Elsewhere Cl	6XSOLDIERS LEATHER CROSS BELTS	
ECONOMIC DEVELOPMENT & CULTURE	2225-25	10-29-2012	10-30-2012	SCHIPPERFABRIK	394.71	CAD	384.90	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0101	HS-MH-PUB-FORT YORK	5999	Miscellaneous and Specialty Retail Store	GREAT WAR REPLICA GASMASK & HELMET FOR WW1 MUSEUM	
					"1,411.71"	CAD	"1,017.00"	CAD								
							384.90	USD								
"PARKS, FORESTRY & RECREATION"	2189-55	09-27-2012	10-01-2012	WAL-MART #1004	14.87	CAD	14.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P02867	W-N-YOUTH-SP NEEDS	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2189-56	09-28-2012	10-01-2012	WAL-MART # 3740	13.56	CAD	13.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-	5411	"Grocery Stores, Supermarkets"	FOOD FOR PROGRAM	
"PARKS, FORESTRY & RECREATION"	2203-40	10-09-2012	10-11-2012	WAL-MART # 3740	15.97	CAD	15.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR YOUTH  PROGM	
"PARKS, FORESTRY & RECREATION"	2220-33	10-23-2012	10-24-2012	NOFRILLS SHERIFFS 270	18.94	CAD	18.94	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	FOOD SUPPLIES FOR YOUTH FITNESS PROGM	
"PARKS, FORESTRY & RECREATION"	2224-54	10-26-2012	10-29-2012	LOBLAWS #1066	14.68	CAD	14.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	SNACKS FOR YOUTH PROGRAM	
					78.02	CAD	78.02	CAD								
"PARKS, FORESTRY & RECREATION"	2189-57	09-27-2012	10-01-2012	YONGE-STEELES FORD	10.98	CAD	10.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5511	"Automobile and Truck Dealers - Sales, Se"	SPARK PLUGS	
"PARKS, FORESTRY & RECREATION"	2193-38	10-01-2012	10-03-2012	YONGE-STEELES FORD	10.98	CAD	10.98	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5511	"Automobile and Truck Dealers - Sales, Se"	SPARK PLUGS	
"PARKS, FORESTRY & RECREATION"	2195-44	10-02-2012	10-04-2012	NAPA WILLOWDALE #143	30.37	CAD	30.37	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	RELAY	
"PARKS, FORESTRY & RECREATION"	2201-21	10-09-2012	10-10-2012	CARDANIC DRIVE-LINE	203.40	CAD	203.40	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	P00859	ALNESS YD-YD OPERN	7531	Automotive Body and Repair Shops	REBUILD AXEL SHAFT	
"PARKS, FORESTRY & RECREATION"	2217-38	10-22-2012	10-23-2012	STATEINDUSTRIAL  CA	587.60	CAD	587.60	CAD	2401	LUBRICANTS	P00859	ALNESS YD-YD OPERN	5085	Industrial Supplies Not Elsewhere Classi	*****	
"PARKS, FORESTRY & RECREATION"	2220-34	10-23-2012	10-24-2012	FIBA CANNING INC	"1,000.00"	CAD	"1,000.00"	CAD	4411	CONTRACTED SERVICES - HEATING & AIR COND	P00859	ALNESS YD-YD OPERN	7538	Automotive Service Shops	INSPECTION OF GAS TANKS	
"PARKS, FORESTRY & RECREATION"	2223-43	10-24-2012	10-26-2012	NAPA WILLOWDALE #143	42.28	CAD	42.28	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	HALOGEN SEAL BEAM	
"PARKS, FORESTRY & RECREATION"	2224-55	10-24-2012	10-29-2012	TRACTION MARKHAM #738	94.92	CAD	94.92	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	HALOGEN SEAL BEAM	
"PARKS, FORESTRY & RECREATION"	2224-56	10-25-2012	10-29-2012	G C DUKE EQUIPMENT LTD	156.48	CAD	156.48	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00404	N-CENTRAL-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	"1/2"" TINES"	
"PARKS, FORESTRY & RECREATION"	2224-57	10-26-2012	10-29-2012	ALPINE LAWN   GARDEN E	175.24	CAD	175.24	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5261	Lawn and Garden Supply Stores	BATTERY & RECOIL ASSY	
"PARKS, FORESTRY & RECREATION"	2228-30	10-30-2012	10-31-2012	ALPINE LAWN   GARDEN E	8.87	CAD	8.87	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5261	Lawn and Garden Supply Stores	CHOKE ROD	
					"2,321.12"	CAD	"2,321.12"	CAD								
"PARKS, FORESTRY & RECREATION"	2214-40	10-17-2012	10-19-2012	CDN TIRE STORE #00654	19.18	CAD	19.18	CAD	2715	PAINT SUPPLIES	P00539	EASTERN BEACHES-TURF	5200	Home Supply Warehouse	SPRAY PAINT	
"PARKS, FORESTRY & RECREATION"	2216-64	10-18-2012	10-22-2012	CDN TIRE STORE #00654	16.02	CAD	16.02	CAD	*****	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF	5200	Home Supply Warehouse	*****	
					35.20	CAD	35.20	CAD								
FIRE SERVICES	2199-51	09-18-2012	10-09-2012	THE SHOE NETWORK INC.	129.95	CAD	129.95	CAD	2670	UNIFORMS	FR0012	ADMIN-HEADQUARTERS	5661	Shoe Stores	FOOTWEAR	
FIRE SERVICES	2220-35	10-22-2012	10-24-2012	THE UNIFORM GROUP INC	563.59	CAD	563.59	CAD	2670	UNIFORMS	FR0012	ADMIN-HEADQUARTERS	7296	"Clothing Rental - Costumes, Uniforms and"	UNIFORM	
					693.54	CAD	693.54	CAD								
"PARKS, FORESTRY & RECREATION"	2214-41	10-18-2012	10-19-2012	DOWNTOWN LUMBER   BUIL	38.94	CAD	38.94	CAD	2710	GENERAL HARDWARE	P00536	WATERFRONT	5251	Hardware Stores	"TIES, REBAR WIRE"	
					38.94	CAD	38.94	CAD								
"PARKS, FORESTRY & RECREATION"	2190-31	09-27-2012	10-02-2012	WOLSELEY CDA INC-HUDSO	12.27	CAD	12.27	CAD	2535	PLUMBING SUPPLIES	P07649	TAM OSHANTER-OPERATI	1711	"Air Conditioning, Heating, and Plumbing"	BRASS BUSHING	
"PARKS, FORESTRY & RECREATION"	2190-32	09-28-2012	10-02-2012	RONA # 55100	56.26	CAD	56.26	CAD	2715	PAINT SUPPLIES	P07649	TAM OSHANTER-OPERATI	5251	Hardware Stores	MARKING PAINT	
"PARKS, FORESTRY & RECREATION"	2223-44	10-24-2012	10-26-2012	WAL-MART # 3000	42.80	CAD	42.80	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07649	TAM OSHANTER-OPERATI	5310	Discount Stores	TOTE BOXES	
"PARKS, FORESTRY & RECREATION"	2228-31	10-30-2012	10-31-2012	ROHEN FIRE PROTECTION	106.16	CAD	106.16	CAD	2590	EMERGENCY SERVICES SUPPLIES	P07649	TAM OSHANTER-OPERATI	6211	Securities - Brokers/Dealers	FIRE EXTINGUISHER & LOG BOOK	
					217.49	CAD	217.49	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2220-36	10-23-2012	10-24-2012	YOUNG PEOPLE'S THEATRE	63.28	CAD	63.28	CAD	4118	TICKETS AND ADMISSION FEES	F01530	CHILDREN'S PROGRAM S	7911	"Dance Halls, Schools, and Studios"	"DEPOSIT FOR ADMISSION DEC 27, 2012 (BI CHILD PROG)"	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2225-26	10-29-2012	10-30-2012	CAYNE'S SUPERHOUSE WAR	841.72	CAD	841.72	CAD	2610	KITCHEN SUPPLIES	F01530	CHILDREN'S PROGRAM S	5712	"Equipment, Furniture, and Home Furnishin"	BIRKDALE RES CHILDREN'S PROGRAM KITCHEN SUPPLIES	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2228-32	10-30-2012	10-31-2012	IKEA NORTH YORK	206.77	CAD	206.77	CAD	2601	DUR REC & EDUC SUPP	F01530	CHILDREN'S PROGRAM S	5712	"Equipment, Furniture, and Home Furnishin"	BI RES CHILDREN'S PROGRAM BILLY N BOOK SHELVING	
					"1,111.77"	CAD	"1,111.77"	CAD								
"PARKS, FORESTRY & RECREATION"	2189-58	09-27-2012	10-01-2012	WAL-MART # 5831	157.40	CAD	157.40	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11563	DRIFTWD-SPORTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR AFTERSCHOOL PRGM	
"PARKS, FORESTRY & RECREATION"	2198-38	10-04-2012	10-05-2012	THE CRAFT   HOBBY EMPO	262.54	CAD	262.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11563	DRIFTWD-SPORTS	5970	"Artist Supply Stores, Craft Shops"	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2205-35	10-11-2012	10-12-2012	NOFRILLS VINCE'S #3930	294.13	CAD	294.13	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06049	DRIFTWOOD-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR BREAKFAST PROGRAM	
"PARKS, FORESTRY & RECREATION"	2207-67	10-12-2012	10-15-2012	NOFRILLS VINCE'S #3930	39.26	CAD	39.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06049	DRIFTWOOD-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR BREAKFAST PROGRAM	
"PARKS, FORESTRY & RECREATION"	2212-38	10-16-2012	10-18-2012	THE HOME DEPOT #7002	47.43	CAD	47.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10303	DRIFTWD-PGM SUPP	5200	Home Supply Warehouse	PAINT	
"PARKS, FORESTRY & RECREATION"	2223-45	10-24-2012	10-26-2012	WAL-MART # 3145	94.75	CAD	94.75	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P11563	DRIFTWD-SPORTS	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR GIRLS CLUB PGRM	
					895.51	CAD	895.51	CAD								
"PARKS, FORESTRY & RECREATION"	2190-33	10-01-2012	10-02-2012	GENERAL PAINT #91	40.15	CAD	40.15	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT & SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2205-36	10-11-2012	10-12-2012	ALPINE LAWN   GARDEN E	395.44	CAD	395.44	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	HEDGE TRIMMER	
"PARKS, FORESTRY & RECREATION"	2207-68	10-12-2012	10-15-2012	VALLEYVIEW GARDENS HK	142.14	CAD	142.14	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5261	Lawn and Garden Supply Stores	PERENNIALS	
"PARKS, FORESTRY & RECREATION"	2212-39	10-17-2012	10-18-2012	PRINCESS AUTO #36	249.56	CAD	249.56	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	STRAP RATCHET	
"PARKS, FORESTRY & RECREATION"	2212-40	10-17-2012	10-18-2012	BEST BUY CANADA #943	188.81	CAD	188.81	CAD	3032	M & E - PHOTOGRAPHIC	P00265	E-CENTRAL3-TURF&HORT	5732	Electronic Sales	CAMERA	
"PARKS, FORESTRY & RECREATION"	2214-42	10-18-2012	10-19-2012	GENERAL PAINT #91	195.43	CAD	195.43	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5231	"Glass, Paint, Wallpaper Stores"	PAINT & SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2216-65	10-18-2012	10-22-2012	CDN TIRE STORE #00427	49.09	CAD	49.09	CAD	2715	PAINT SUPPLIES	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	PAINT	
"PARKS, FORESTRY & RECREATION"	2216-66	10-19-2012	10-22-2012	FUTURE SHOP #52	118.75	CAD	118.75	CAD	3032	M & E - PHOTOGRAPHIC	P00265	E-CENTRAL3-TURF&HORT	5732	Electronic Sales	CAMERA	
"PARKS, FORESTRY & RECREATION"	2216-67	10-19-2012	10-22-2012	BEST BUY CANADA #943	-188.81	CAD	-188.81	CAD	3032	M & E - PHOTOGRAPHIC	P00265	E-CENTRAL3-TURF&HORT	5732	Electronic Sales	CAMERA RETURNED	
"PARKS, FORESTRY & RECREATION"	2224-58	10-25-2012	10-29-2012	CDN TIRE STORE #00427	146.53	CAD	146.53	CAD	3099	GENERAL EQUIPMENT	P00265	E-CENTRAL3-TURF&HORT	5200	Home Supply Warehouse	"LADDER, SOCKET SET"	
					"1,337.09"	CAD	"1,337.09"	CAD								
EMERGENCY MEDICAL SERVICES	2205-37	10-11-2012	10-12-2012	NEWARK        00000018	538.40	CAD	538.40	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5065	Electrical Parts and Equipment	*****	
EMERGENCY MEDICAL SERVICES	2207-69	10-12-2012	10-15-2012	THE HOME DEPOT #7129	18.47	CAD	18.47	CAD	2199	MISCELLANEOUS PARTS	B31100	COMM SYSTEMS SUPPORT	5200	Home Supply Warehouse	*****	
EMERGENCY MEDICAL SERVICES	2216-68	10-18-2012	10-22-2012	GRAYBAR ELECTRIC ONT L	282.50	CAD	282.50	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	B31100	COMM SYSTEMS SUPPORT	5065	Electrical Parts and Equipment	HOT LINE PHONE SETS	
					839.37	CAD	839.37	CAD								
SOLID WASTE MANAGEMENT	2203-41	10-09-2012	10-11-2012	RONA # 55090	48.58	CAD	48.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	CSW359-12-08	2012 BERMONDSEY T.S.	5251	Hardware Stores	W/O-293799	
					48.58	CAD	48.58	CAD								
"PARKS, FORESTRY & RECREATION"	2190-34	09-28-2012	10-02-2012	DESERRES	105.46	CAD	105.46	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12101	BEACHES CC-ARTS-VISL	5970	"Artist Supply Stores, Craft Shops"	ARTS & CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2190-35	09-28-2012	10-02-2012	CDN TIRE STORE #00273	322.95	CAD	322.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12102	BEACHES CC-SOC PGM	5200	Home Supply Warehouse	"DUMBELLS,NET, RAQUET BADMINTON"	
"PARKS, FORESTRY & RECREATION"	2190-36	10-01-2012	10-02-2012	NOFRILLS ROCCA'S #3931	78.40	CAD	78.40	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"CHICKEN, VEGGIES FOR COOKING CLASS"	
"PARKS, FORESTRY & RECREATION"	2190-37	10-01-2012	10-02-2012	STAPLES STORE #159	126.32	CAD	126.32	CAD	2040	"PHOTOCOPY, FAX AND PRINTER SUPPLIES"	P06743	BEACHES CC-PGM SUPP	5943	"Office, School Supply, and Stationery St"	CARTRIDGE FOR FAX MACHINE	
"PARKS, FORESTRY & RECREATION"	2193-39	10-01-2012	10-03-2012	METRO #37	50.24	CAD	50.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	VEGGIES FOR COOKING CLASS	
"PARKS, FORESTRY & RECREATION"	2199-52	10-04-2012	10-09-2012	CDN TIRE STORE #00654	68.98	CAD	68.98	CAD	2710	GENERAL HARDWARE	P12102	BEACHES CC-SOC PGM	5200	Home Supply Warehouse	"POWER BAR OUTLET, SPEAKER WIRE"	
"PARKS, FORESTRY & RECREATION"	2201-22	10-09-2012	10-10-2012	FRESHCO #9750      QPS	61.65	CAD	61.65	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06743	BEACHES CC-PGM SUPP	5411	"Grocery Stores, Supermarkets"	"VEGGIES, CHICKEN, PASTA-COOKING CLASS"	
"PARKS, FORESTRY & RECREATION"	2208-28	10-15-2012	10-16-2012	FRESHCO #9750      QPS	65.69	CAD	65.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"COOKING PROGRAM - VEGGIES, BROTH"	
"PARKS, FORESTRY & RECREATION"	2210-33	10-16-2012	10-17-2012	THE SOURCE 5120	48.47	CAD	48.47	CAD	2710	GENERAL HARDWARE	P06743	BEACHES CC-PGM SUPP	5732	Electronic Sales	"WIRES, CONNECTORS, EARPHONES"	
"PARKS, FORESTRY & RECREATION"	2217-39	10-22-2012	10-23-2012	LOBLAWS #1021	102.54	CAD	102.54	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"CHIPS, FISH, BUNS"	
"PARKS, FORESTRY & RECREATION"	2217-40	10-22-2012	10-23-2012	FRESHCO #9750      QPS	121.89	CAD	121.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"FRUITS, VEGGIES, FOOD FOR HOLIDAY EVENT"	
"PARKS, FORESTRY & RECREATION"	2220-37	10-23-2012	10-24-2012	FRESHCO #9750      QPS	25.30	CAD	25.30	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"BAGELS, APPLES, JUICE"	
"PARKS, FORESTRY & RECREATION"	2223-46	10-25-2012	10-26-2012	FRESHCO #9750      QPS	71.58	CAD	71.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12101	BEACHES CC-ARTS-VISL	5411	"Grocery Stores, Supermarkets"	"CHICKEN, VEGGIES"	
"PARKS, FORESTRY & RECREATION"	2224-59	10-25-2012	10-29-2012	BOOMERANG HOME FITNESS	54.24	CAD	54.24	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12100	BEACHES CC-SPORTS	5941	Sporting Goods Stores	OLYMPIC BARS	
"PARKS, FORESTRY & RECREATION"	2224-60	10-25-2012	10-29-2012	METRO #37	46.16	CAD	46.16	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"SAUCE, CHICKEN"	
"PARKS, FORESTRY & RECREATION"	2225-27	10-29-2012	10-30-2012	LOBLAWS #1021	118.03	CAD	118.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"PASTA, SAUCE, PORK"	
"PARKS, FORESTRY & RECREATION"	2225-28	10-29-2012	10-30-2012	FRESHCO #9750      QPS	50.25	CAD	50.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOC PGM	5411	"Grocery Stores, Supermarkets"	"CHICKEN, VEGGIES"	
					"1,518.15"	CAD	"1,518.15"	CAD								
ACCOUNTING SERVICES 	2189-59	09-27-2012	10-01-2012	PORTER AI	418.38	CAD	418.38	CAD	4253	CONFERENCES/SEMINARS - AIR/RAIL/BUS TRAV	FS0022	ACCTG SVCS-OFF OF TH	4511	"Air Carriers, Airlines - Not Elsewhere C"	AIR FARE - CONFERENCE(OTTAWA)	
ACCOUNTING SERVICES 	2195-45	10-03-2012	10-04-2012	TERRAPIN SOLUTIONS	774.89	CAD	475.00	GBP	2010	STATIONERY AND OFFICE SUPPLIES	FS0146	CHEQUE PRODUCTION	5045	"Computers, Computer Peripheral Equipment"	SIGNATURE CONVERSION (FOR CHEQUES)	
					"1,193.27"	CAD	418.38	CAD								
							475.00	GBP								
"PARKS, FORESTRY & RECREATION"	2195-46	10-02-2012	10-04-2012	WAL-MART # 3740	30.80	CAD	30.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2203-42	10-10-2012	10-11-2012	FORTINOS	37.06	CAD	37.06	CAD	*****	RECREATIONAL & EDUCATIONAL SUPPLIES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR. CHEF SUPPLIES & SCIENCE FUN	
"PARKS, FORESTRY & RECREATION"	2212-41	10-17-2012	10-18-2012	FORTINOS	4.98	CAD	4.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2214-43	10-17-2012	10-19-2012	WAL-MART # 3740	36.47	CAD	36.47	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF COOKING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2217-41	10-22-2012	10-23-2012	FORTINOS	36.63	CAD	36.63	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR. CHEF SUPPLIES & SCIENCE FUN	
"PARKS, FORESTRY & RECREATION"	2220-38	10-23-2012	10-24-2012	FORTINOS	5.22	CAD	5.22	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR. CHEF SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2228-33	10-30-2012	10-31-2012	FORTINOS	24.68	CAD	24.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06781	HUMBERWOOD (BD)-PGM	5411	"Grocery Stores, Supermarkets"	JR CHEF COOKING SUPPLIES	
					175.84	CAD	175.84	CAD								
"PARKS, FORESTRY & RECREATION"	2203-43	10-05-2012	10-11-2012	EAGLE BEAVER SPORTS LT	24.52	CAD	24.52	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P09916	FRANKLAND-INSTRL	5941	Sporting Goods Stores	BALL HOCKEY BALLS	
"PARKS, FORESTRY & RECREATION"	2205-38	10-10-2012	10-12-2012	ABSOLUTE DOLLAR	13.56	CAD	13.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2205-39	10-11-2012	10-12-2012	PAPE IGA #7474     QPS	13.28	CAD	13.28	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5411	"Grocery Stores, Supermarkets"	SALT FOR CRAFTS	
"PARKS, FORESTRY & RECREATION"	2216-69	10-19-2012	10-22-2012	REMENYI MUSIC   BOOKS	82.66	CAD	82.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5733	"Music Stores - Musical Instruments, Pian"	PIANO BOOKS	
"PARKS, FORESTRY & RECREATION"	2220-39	10-22-2012	10-24-2012	ABSOLUTE DOLLAR	11.30	CAD	11.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5310	Discount Stores	CRAFT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2220-40	10-22-2012	10-24-2012	DESERRES	14.41	CAD	14.41	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5970	"Artist Supply Stores, Craft Shops"	PAINT BRUSHES	
"PARKS, FORESTRY & RECREATION"	2220-41	10-22-2012	10-24-2012	CDN TIRE STORE #00273	34.43	CAD	34.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06287	FRANKLAND-ARTS-VISL/	5200	Home Supply Warehouse	"AIR HOCKEY PADDLES & PUCKS,TABLE TENNIS NET"	
"PARKS, FORESTRY & RECREATION"	2224-61	10-26-2012	10-29-2012	PAPE IGA #7474     QPS	16.96	CAD	16.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06287	FRANKLAND-ARTS-VISL/	5411	"Grocery Stores, Supermarkets"	SNACKS FOR PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2228-34	10-30-2012	10-31-2012	SHOPPERS DRUG MART 136	14.73	CAD	14.73	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06287	FRANKLAND-ARTS-VISL/	5912	"Drug Stores, Pharmacies"	HALLOWEEN TREATS	
					225.85	CAD	225.85	CAD								
TORONTO WATER	2193-40	10-01-2012	10-03-2012	THE HOME DEPOT #7011	50.84	CAD	50.84	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5200	Home Supply Warehouse	TOOL CHEST	
TORONTO WATER	2193-41	10-01-2012	10-03-2012	THE HOME DEPOT #7011	4.49	CAD	4.49	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5200	Home Supply Warehouse	17L BUCKET	
TORONTO WATER	2193-42	10-02-2012	10-03-2012	GLOBAL EARTH BAGS	109.27	CAD	109.27	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5261	Lawn and Garden Supply Stores	FILTERS	
TORONTO WATER	2193-43	10-01-2012	10-03-2012	THE HOME DEPOT #7011	-50.84	CAD	-50.84	CAD	2710	GENERAL HARDWARE	WW1176	HTP PLANT SERVICES	5200	Home Supply Warehouse	RETURNED TOOL CHEST	
TORONTO WATER	2195-47	10-02-2012	10-04-2012	BUNNING SPLICING   RIG	54.52	CAD	54.52	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1178	HTP LIQUIDS PRIMARY	5085	Industrial Supplies Not Elsewhere Classi		
TORONTO WATER	2195-48	10-02-2012	10-04-2012	BUNNING SPLICING   RIG	50.85	CAD	50.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	WW1178	HTP LIQUIDS PRIMARY	5085	Industrial Supplies Not Elsewhere Classi		
