Division	Batch-Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element	Cost Centre / WBS Element Description	Merchant Type	Merchant Type Description	Purpose	
"PARKS, FORESTRY & RECREATION"	2045-44	06-19-2012	06-22-2012	AQUATECH LOGISTIC	262.16	CAD	262.16	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
"PARKS, FORESTRY & RECREATION"	2045-45	06-19-2012	06-22-2012	AQUATECH LOGISTIC	196.62	CAD	196.62	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
"PARKS, FORESTRY & RECREATION"	2052-41	06-21-2012	06-27-2012	AQUATECH LOGISTIC	524.32	CAD	524.32	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
"PARKS, FORESTRY & RECREATION"	2052-42	06-21-2012	06-27-2012	AQUATECH LOGISTIC	327.70	CAD	327.70	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
"PARKS, FORESTRY & RECREATION"	2052-43	06-21-2012	06-27-2012	AQUATECH LOGISTIC	327.70	CAD	327.70	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
"PARKS, FORESTRY & RECREATION"	2052-44	06-21-2012	06-27-2012	AQUATECH LOGISTIC	327.70	CAD	327.70	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
"PARKS, FORESTRY & RECREATION"	2052-45	06-21-2012	06-27-2012	AQUATECH LOGISTIC	327.70	CAD	327.70	CAD	2480	SODIUM HYPOCHLORITE	P12783	KIPLING YD-N-FAC&MEC	5996	Swimming Pools - Sales and Supplies	SODIUM HYPOCLORITE 12%	
					"6,095.22"	CAD	"6,095.22"	CAD								
"PARKS, FORESTRY & RECREATION"	2013-40	05-31-2012	06-01-2012	BASS PRO SHOPS OUTDOOR	135.52	CAD	135.52	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P12444	RW-CA-SUM-WN1 CLAREV	5941	Sporting Goods Stores	ARCHERY EQUIPMENT FOR CLAIREVILLE	
"PARKS, FORESTRY & RECREATION"	2016-37	05-30-2012	06-04-2012	PIZZA PIZZA 030	82.31	CAD	82.31	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-	5814	Quick Payment Service - Fast-Food Restau	SPECIAL EVENT FOR PARTICIPANTS IN A&I PROGRAM	
"PARKS, FORESTRY & RECREATION"	2016-38	06-01-2012	06-04-2012	WAL-MART # 3740	-14.05	CAD	-14.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	RETURNED ITEMS	
"PARKS, FORESTRY & RECREATION"	2020-29	06-05-2012	06-06-2012	NOFRILLS FRANCOIS'S 39	41.03	CAD	41.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	FOOD FOR TRAINING	
"PARKS, FORESTRY & RECREATION"	2020-30	06-05-2012	06-06-2012	SHOPPERSDRUGMART0954	5.17	CAD	5.17	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUM-WN1 CLAREV	5912	"Drug Stores, Pharmacies"	SUPPLIES FOR STAFF TRAINING	
"PARKS, FORESTRY & RECREATION"	2029-64	06-07-2012	06-11-2012	MNR SIBBALD PT PROV PA	153.25	CAD	153.25	CAD	4118	TICKETS AND ADMISSION FEES	P12444	RW-CA-SUM-WN1 CLAREV	9399	Government Services - Not Elsewhere Clas	CAMPSITE FOR YOUTH CAMP	
"PARKS, FORESTRY & RECREATION"	2035-38	06-13-2012	06-14-2012	NOFRILLS FRANCOIS'S 39	20.32	CAD	20.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR CLAIREVILL STAFF MEETING	
"PARKS, FORESTRY & RECREATION"	2036-29	06-13-2012	06-15-2012	MNR AWENDA PROV PARK	82.25	CAD	82.25	CAD	4118	TICKETS AND ADMISSION FEES	P12444	RW-CA-SUM-WN1 CLAREV	9399	Government Services - Not Elsewhere Clas	CAMPSITE FOR YOUTH CAMP	
"PARKS, FORESTRY & RECREATION"	2036-30	06-13-2012	06-15-2012	MNR AWENDA PROV PARK	82.25	CAD	82.25	CAD	4118	TICKETS AND ADMISSION FEES	P12444	RW-CA-SUM-WN1 CLAREV	9399	Government Services - Not Elsewhere Clas	CAMPSITE FOR YOUTH CAMP	
"PARKS, FORESTRY & RECREATION"	2045-46	06-20-2012	06-22-2012	WAL-MART # 3740	144.88	CAD	144.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	OVERNIGHT TRAINING SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2045-47	06-20-2012	06-22-2012	WAL-MART # 3740	105.15	CAD	105.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	FANNY PACKS FOR FIRST AID SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2045-48	06-21-2012	06-22-2012	NOFRILLS SHERIFFS 270	61.98	CAD	61.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR STAFF TRAINING	
"PARKS, FORESTRY & RECREATION"	2048-57	06-24-2012	06-25-2012	NOFRILLS FREDDIE 1354	226.88	CAD	226.88	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR STAFF TRAINING	
"PARKS, FORESTRY & RECREATION"	2050-30	06-25-2012	06-26-2012	NOFRILLS SHERIFFS 270	149.44	CAD	149.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR STAFF TRAINING	
"PARKS, FORESTRY & RECREATION"	2052-46	06-26-2012	06-27-2012	FORTINOS	41.25	CAD	41.25	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR STAFF TRAINING	
"PARKS, FORESTRY & RECREATION"	2052-47	06-26-2012	06-27-2012	EUROPEAN QUALITY MEATS	78.93	CAD	78.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12444	RW-CA-SUM-WN1 CLAREV	5422	"Freezer, Locker Meat Provisioners"	SUPPLIES FOR STAFF TRAINING	
					"1,396.56"	CAD	"1,396.56"	CAD								
"PARKS, FORESTRY & RECREATION"	2013-41	05-30-2012	06-01-2012	NAPA WILLOWDALE #143	42.06	CAD	42.06	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	LIGHT ASSY	
"PARKS, FORESTRY & RECREATION"	2013-42	05-30-2012	06-01-2012	NAPA WILLOWDALE #143	118.05	CAD	118.05	CAD	2710	GENERAL HARDWARE	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	"SHOP EQUIPMENT: SCREW DRIVER, COUPLER"	
"PARKS, FORESTRY & RECREATION"	2013-43	05-30-2012	06-01-2012	ONEIDA EQUIPMENT LTD	331.02	CAD	331.02	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	"TRIMMER HEADS, IGNITION MODULE"	
"PARKS, FORESTRY & RECREATION"	2013-44	05-31-2012	06-01-2012	BENSON TIRE #114	321.06	CAD	321.06	CAD	2135	PARTS - TIRES/TUBES	P00404	N-CENTRAL-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	TORO TIRES	
"PARKS, FORESTRY & RECREATION"	2016-39	05-31-2012	06-04-2012	NAPA WILLOWDALE #143	-13.25	CAD	-13.25	CAD	2199	MISCELLANEOUS PARTS	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	REFUND	
"PARKS, FORESTRY & RECREATION"	2018-23	06-04-2012	06-05-2012	HUTCHINSON FARM SUPPLY	75.75	CAD	75.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5599	"Miscellaneous Automotive, Aircraft, and"	ROLLER ASSEMBLEY	
"PARKS, FORESTRY & RECREATION"	2029-65	06-08-2012	06-11-2012	BENSON TIRE #114	80.80	CAD	80.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	URETHANE FILL	
"PARKS, FORESTRY & RECREATION"	2030-21	06-08-2012	06-12-2012	ONEIDA EQUIPMENT LTD	49.72	CAD	49.72	CAD	2401	LUBRICANTS	P00405	N-CENTRAL1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	2 CYCLE OIL	
"PARKS, FORESTRY & RECREATION"	2030-22	06-11-2012	06-12-2012	BENSON TIRE #114	100.00	CAD	100.00	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	URETHANE FILL	
"PARKS, FORESTRY & RECREATION"	2036-31	06-14-2012	06-15-2012	REGIONAL HOSE TORONTO	85.96	CAD	85.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	HOSE ASSEMBLY	
"PARKS, FORESTRY & RECREATION"	2036-32	06-14-2012	06-15-2012	BARTELL MORRISON INC	218.32	CAD	218.32	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5046	Commercial Equipment Not Elsewhere Class	DRUM ASSY	
"PARKS, FORESTRY & RECREATION"	2040-26	06-18-2012	06-19-2012	LAWSON PRODUCTS INC	398.49	CAD	398.49	CAD	2199	MISCELLANEOUS PARTS	P00859	ALNESS YD-YD OPERN	7399	Business Services - Not Elsewhere Classi	SHOP SUPPLIES	
"PARKS, FORESTRY & RECREATION"	2045-49	06-20-2012	06-22-2012	JB   D COMPANY LTD	875.75	CAD	875.75	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	WATER PUMP ASSY	
"PARKS, FORESTRY & RECREATION"	2048-58	06-22-2012	06-25-2012	BENSON TIRE #114	283.86	CAD	283.86	CAD	2135	PARTS - TIRES/TUBES	P00405	N-CENTRAL1-TURF&HORT	5533	"Automotive Parts, Accessories Stores"	URETHANE FILL & TIRES	
"PARKS, FORESTRY & RECREATION"	2048-59	06-22-2012	06-25-2012	H.T. PNEUMATIC REBUILD	463.30	CAD	463.30	CAD	2199	MISCELLANEOUS PARTS	P00859	ALNESS YD-YD OPERN	7394	"Equipment Rental and Leasing Services, F"	REBUILD GREASE PUMP	
"PARKS, FORESTRY & RECREATION"	2050-31	06-25-2012	06-26-2012	ALPINE LAWN   GARDEN E	28.58	CAD	28.58	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5261	Lawn and Garden Supply Stores	LAWN BOY PARTS	
"PARKS, FORESTRY & RECREATION"	2054-58	06-26-2012	06-28-2012	NAPA WILLOWDALE #143	82.74	CAD	82.74	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5533	"Automotive Parts, Accessories Stores"	BRAKE KLEEN & LIGHTS	
"PARKS, FORESTRY & RECREATION"	2054-59	06-26-2012	06-28-2012	ONEIDA EQUIPMENT LTD	28.17	CAD	28.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00405	N-CENTRAL1-TURF&HORT	5712	"Equipment, Furniture, and Home Furnishin"	AV CARRIER	
"PARKS, FORESTRY & RECREATION"	2054-60	06-27-2012	06-28-2012	SCS SUPPLY GROUP	33.29	CAD	33.29	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YD OPERN	5085	Industrial Supplies Not Elsewhere Classi	V BELTS	
"PARKS, FORESTRY & RECREATION"	2056-69	06-28-2012	06-29-2012	LAWSON PRODUCTS INC	154.44	CAD	154.44	CAD	2199	MISCELLANEOUS PARTS	P00859	ALNESS YD-YD OPERN	7399	Business Services - Not Elsewhere Classi	CUT OFF DISCS	
					"3,758.11"	CAD	"3,758.11"	CAD								
"PARKS, FORESTRY & RECREATION"	2048-60	06-22-2012	06-25-2012	STAPLES STORE #3	30.46	CAD	30.46	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P10450	N TOR-PGM SUPP	5943	"Office, School Supply, and Stationery St"	COIL BINDING FOR POOL MANUELS FOR SUMMER OPERATION	
					30.46	CAD	30.46	CAD								
ECONOMIC DEVELOPMENT & CULTURE	2035-39	06-13-2012	06-14-2012	YELLOW CAB CO.	67.49	CAD	64.11	USD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0142	IM-FIL-TRAD-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM AIRPORT TO HOTEL	
ECONOMIC DEVELOPMENT & CULTURE	2036-33	06-13-2012	06-15-2012	DIAMOND TAXI CAB DISPA	87.00	CAD	87.00	CAD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0142	IM-FIL-TRAD-CENTRAL	4121	Limousines and Taxicabs	TAXI TO AIRPORT	
ECONOMIC DEVELOPMENT & CULTURE	2036-34	06-13-2012	06-15-2012	AIR CAN  0142106677389	23.63	CAD	23.63	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	ED0142	IM-FIL-TRAD-CENTRAL	3009	Air Canada	BAGGAGE FEE	
ECONOMIC DEVELOPMENT & CULTURE	2038-50	06-17-2012	06-18-2012	YELLOW CAB CO.	65.74	CAD	62.46	USD	4230	BUSINESS TRAV - OTHER EXPENSES	ED0142	IM-FIL-TRAD-CENTRAL	4121	Limousines and Taxicabs	TAXI TO MEETING	
ECONOMIC DEVELOPMENT & CULTURE	2040-27	06-17-2012	06-19-2012	LA CHECKER CAB COOP IN	49.92	CAD	47.65	USD	4230	BUSINESS TRAV - OTHER EXPENSES	ED0142	IM-FIL-TRAD-CENTRAL	4121	Limousines and Taxicabs	TAXI TO HOTEL	
ECONOMIC DEVELOPMENT & CULTURE	2040-28	06-17-2012	06-19-2012	SHERATON LA DOWNTOWN	946.43	CAD	903.34	USD	*****	BUSINESS TRAV - OTHER EXPENSES	ED0142	IM-FIL-TRAD-CENTRAL	3503	Sheraton Hotels	"ACCOMMODATION/OTHER EXP. - LOS ANGELES, CA"	
ECONOMIC DEVELOPMENT & CULTURE	2042-46	06-17-2012	06-20-2012	AIR CAN  0142106677389	26.85	CAD	26.25	USD	4215	BUSINESS TRAV - AIR TRANSPORTATION	ED0142	IM-FIL-TRAD-CENTRAL	3009	Air Canada	BAGGAGE FEE	
ECONOMIC DEVELOPMENT & CULTURE	2042-47	06-18-2012	06-20-2012	UNITED INDEPENDENT TAX	45.98	CAD	44.00	USD	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0142	IM-FIL-TRAD-CENTRAL	4121	Limousines and Taxicabs	TAXI FROM HOTEL TO AIRPORT	
ECONOMIC DEVELOPMENT & CULTURE	2044-48	06-20-2012	06-21-2012	FEDEX 078055718667	20.56	CAD	19.56	USD	4230	BUSINESS TRAV - OTHER EXPENSES	ED0142	IM-FIL-TRAD-CENTRAL	4215	"Courier Services - Air & Ground, Freight"	*****	
ECONOMIC DEVELOPMENT & CULTURE	2048-61	06-23-2012	06-25-2012	FEDEX 871701394150	287.33	CAD	271.99	USD	4230	BUSINESS TRAV - OTHER EXPENSES	ED0142	IM-FIL-TRAD-CENTRAL	4215	"Courier Services - Air & Ground, Freight"	*****	
					"1,620.93"	CAD	110.63	CAD								
							"1,439.36"	USD								
"PARKS, FORESTRY & RECREATION"	2029-66	06-08-2012	06-11-2012	PLANT PRODUCTS CO. LTD	53.79	CAD	53.79	CAD	2470	FERTILIZERS	P00539	EASTERN BEACHES-TURF	0763	Agricultural Cooperatives	FERTILIZER	
"PARKS, FORESTRY & RECREATION"	2030-23	06-10-2012	06-12-2012	CDN TIRE STORE #00654	237.38	CAD	237.38	CAD	3080	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF	5200	Home Supply Warehouse	"COMPRESSOR, COMPRESSOR HOSE, GRASS SHEARS"	
"PARKS, FORESTRY & RECREATION"	2035-40	06-12-2012	06-14-2012	RONA # 55240	121.49	CAD	121.49	CAD	2710	GENERAL HARDWARE	P00539	EASTERN BEACHES-TURF	5251	Hardware Stores	"CABLE TIES, SPRAY PAINT, COMPRESSOR OIL"	
"PARKS, FORESTRY & RECREATION"	2035-41	06-12-2012	06-14-2012	CDN TIRE STORE #00042	187.55	CAD	187.55	CAD	3080	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF	5200	Home Supply Warehouse	"SOCEKT SET, FUEL PUMP, CORDLESS DRILL"	
"PARKS, FORESTRY & RECREATION"	2038-51	06-15-2012	06-18-2012	EAST END GARDEN CENTRE	180.71	CAD	180.71	CAD	2470	FERTILIZERS	P00539	EASTERN BEACHES-TURF	5261	Lawn and Garden Supply Stores	ANNUAL FERTILIZER	
"PARKS, FORESTRY & RECREATION"	2040-29	06-15-2012	06-19-2012	CDN TIRE STORE #00654	97.71	CAD	97.71	CAD	3080	M & E - HAND TOOLS	P00539	EASTERN BEACHES-TURF	5200	Home Supply Warehouse	"CHEST WADER, SCREWS"	
"PARKS, FORESTRY & RECREATION"	2050-32	06-25-2012	06-26-2012	CUSTOM DOOR   LOCK SER	53.68	CAD	53.68	CAD	2730	LOCKS	P00539	EASTERN BEACHES-TURF	5533	"Automotive Parts, Accessories Stores"	KEYS CUT	
					932.31	CAD	932.31	CAD								
"PARKS, FORESTRY & RECREATION"	2030-24	06-11-2012	06-12-2012	BRINK'S CANADA LIMITED	45.48	CAD	45.48	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P12634	ETO CTR-SKAT-PRG SUP	7393	"Detective Agencies, Protective Agencies,"	COIN CARTRIDGE TUBES	
					45.48	CAD	45.48	CAD								
SOLID WASTE MANAGEMENT	2045-50	06-21-2012	06-22-2012	STAPLES STORE #1	25.57	CAD	25.57	CAD	2120	PARTS - MACHINERY & EQUIPMENT	SW0011	MECHANICAL&ELECTRICA	5943	"Office, School Supply, and Stationery St"	CRED/DEBIT KIT	
					25.57	CAD	25.57	CAD								
FIRE SERVICES	2025-30	06-06-2012	06-07-2012	QUALITY JEWELLERS LTD.	45.20	CAD	45.20	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	FR0012	ADMIN-HEADQUARTERS	5944	"Clock, Jewelry, Watch, and Silverware St"	PLATE WITH ENGRAVING	
FIRE SERVICES	2050-33	06-25-2012	06-26-2012	QUALITY JEWELLERS LTD.	22.60	CAD	22.60	CAD	2790	PRESENTATION/PROMOTIONAL ITEMS	FR0012	ADMIN-HEADQUARTERS	5944	"Clock, Jewelry, Watch, and Silverware St"	PLATE WITH ENGRAVING	
					67.80	CAD	67.80	CAD								
"PARKS, FORESTRY & RECREATION"	2013-45	05-31-2012	06-01-2012	CANADA COMPUTERS #4	11.29	CAD	11.29	CAD	2650	COMPUTER AND PRINTER SUPPLIES	P00536	WATERFRONT	5734	Computer Software Stores	COMPUTER POWER CAB;E	
"PARKS, FORESTRY & RECREATION"	2048-62	06-22-2012	06-25-2012	NEW CANADIAN LUMBER	15.80	CAD	15.80	CAD	2710	GENERAL HARDWARE	P00536	WATERFRONT	5251	Hardware Stores	WHITE DUCT TAPE	
					27.09	CAD	27.09	CAD								
"PARKS, FORESTRY & RECREATION"	2025-31	06-05-2012	06-07-2012	PLANT PRODUCTS CO. LTD	700.60	CAD	700.60	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07649	TAM OSHANTER-OPERATI	0763	Agricultural Cooperatives	LIQUID FUNGICIDE	
"PARKS, FORESTRY & RECREATION"	2025-32	06-06-2012	06-07-2012	VALLEYVIEW GARDENS HK	422.68	CAD	422.68	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07649	TAM OSHANTER-OPERATI	5261	Lawn and Garden Supply Stores	SHRUBS & MULCH	
"PARKS, FORESTRY & RECREATION"	2026-35	06-06-2012	06-08-2012	RONA # 55100	166.10	CAD	166.10	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P07649	TAM OSHANTER-OPERATI	5251	Hardware Stores	LAWN ROLLER	
"PARKS, FORESTRY & RECREATION"	2040-30	06-15-2012	06-19-2012	ALLTURF LTD.	111.67	CAD	111.67	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07649	TAM OSHANTER-OPERATI	0780	Horticultural and Landscaping Services	BALL WASH SOAP	
"PARKS, FORESTRY & RECREATION"	2044-49	06-19-2012	06-21-2012	ALLTURF LTD.	562.54	CAD	562.54	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P07649	TAM OSHANTER-OPERATI	0780	Horticultural and Landscaping Services	GOLF FLAG POLES	
"PARKS, FORESTRY & RECREATION"	2044-50	06-19-2012	06-21-2012	RONA # 55100	244.96	CAD	244.96	CAD	2715	PAINT SUPPLIES	P07649	TAM OSHANTER-OPERATI	5251	Hardware Stores	PAINT BRUSHES & PAINT	
"PARKS, FORESTRY & RECREATION"	2048-63	06-22-2012	06-25-2012	ALPINE LAWN   GARDEN E	42.37	CAD	42.37	CAD	3010	M & E - AGRICULTURAL & BOTANICAL	P07649	TAM OSHANTER-OPERATI	5261	Lawn and Garden Supply Stores	CHAIN SAW CUTTING CHAIN	
"PARKS, FORESTRY & RECREATION"	2050-34	06-25-2012	06-26-2012	TURF CANADA	967.85	CAD	967.85	CAD	2470	FERTILIZERS	P07649	TAM OSHANTER-OPERATI	5998	Tent & Awning Shops	LIQUID FERTILIZER	
					"3,218.77"	CAD	"3,218.77"	CAD								
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2035-42	06-13-2012	06-14-2012	MYBACKCHECK.COM	28.00	CAD	28.00	CAD	4995	OTHER EXPENSES	F01521	BIRKDALE-PROG DEL	7393	"Detective Agencies, Protective Agencies,"	CRIMINAL RECORD CHECK	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2045-51	06-20-2012	06-22-2012	NORTH BEACH VOLLEYBALL	121.48	CAD	121.48	CAD	4118	TICKETS AND ADMISSION FEES	F01530	CHILDREN'S PROGRAM S	5812	"Eating Places, Restaurants"	CHILDREN SUMMER PROG. DEPOSIT FOR VOLLEYBALL	
SHELTER & SUPPORTIVE HOUSING ADMINISTRATION	2054-61	06-26-2012	06-28-2012	RINX	-100.00	CAD	-100.00	CAD	4118	TICKETS AND ADMISSION FEES	F01530	CHILDREN'S PROGRAM S	7996	"Amusement Parks, Carnivals, Circuses, Fo"	RINX - DEPOSIT WAS REVERSED... TRIP CANCELLED.	
					49.48	CAD	49.48	CAD								
"PARKS, FORESTRY & RECREATION"	2013-46	05-31-2012	06-01-2012	NOFRILLS VINCE'S #3930	20.12	CAD	20.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P11563	DRIFTWD-SPORTS	5411	"Grocery Stores, Supermarkets"	FOOD FOR BLACKSMITH ASP	
"PARKS, FORESTRY & RECREATION"	2013-47	05-31-2012	06-01-2012	AVRON FOODS	272.92	CAD	272.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5199	Nondurable Goods Not Elsewhere Classifie	CRAFT SUPPLIES FOR TINY TOTS	
"PARKS, FORESTRY & RECREATION"	2026-36	06-07-2012	06-08-2012	NOFRILLS VINCE'S #3930	6.91	CAD	6.91	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P06049	DRIFTWOOD-SOC PGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR BREAKFAST PROGRAM	
"PARKS, FORESTRY & RECREATION"	2029-67	06-09-2012	06-11-2012	DOLLAR GIANT #40047	31.92	CAD	31.92	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5331	Variety Stores	SUPPLIES FOR TINY TOTS GRADUATION	
"PARKS, FORESTRY & RECREATION"	2029-68	06-09-2012	06-11-2012	DOLLAR GIANT #40047	21.19	CAD	21.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5331	Variety Stores	SUPPLIES FOR TINY TOTS GRADUATION	
"PARKS, FORESTRY & RECREATION"	2029-69	06-10-2012	06-11-2012	DOLLAR GIANT #40047	1.41	CAD	1.41	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5331	Variety Stores	PAPER FOR TINY TOTS GRADUATION	
"PARKS, FORESTRY & RECREATION"	2033-39	06-12-2012	06-13-2012	LOWES #03097*	67.18	CAD	67.18	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5200	Home Supply Warehouse	*****	
"PARKS, FORESTRY & RECREATION"	2038-52	06-14-2012	06-18-2012	WAL-MART # 3145	49.05	CAD	49.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08037	DRIFTWD-ARTS-VISL/PE	5411	"Grocery Stores, Supermarkets"	FOOD FOR BLACKSMITH ASP	
"PARKS, FORESTRY & RECREATION"	2040-31	06-18-2012	06-19-2012	STAPLES STORE #1	21.82	CAD	21.82	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P06049	DRIFTWOOD-SOC PGM	5943	"Office, School Supply, and Stationery St"	CRAFT SUPPLIES FOR CARNIVAL GAMES	
"PARKS, FORESTRY & RECREATION"	2052-48	06-26-2012	06-27-2012	BEST BUY CANADA #932	316.60	CAD	316.60	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P06049	DRIFTWOOD-SOC PGM	5732	Electronic Sales	MUSIC PLAYERS FOR PROGRAMS	
"PARKS, FORESTRY & RECREATION"	2056-70	06-28-2012	06-29-2012	SVS MARKETING	152.81	CAD	152.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04645	DRIFTWOOD-SUMR CAMP	5947	"Card, Gift, Novelty, and Souvenir Shops"	WAIST PACKS FOR SUMMER CAMP	
					961.93	CAD	961.93	CAD								
"PARKS, FORESTRY & RECREATION"	2018-24	05-31-2012	06-05-2012	ALLAN FYFE EQUIPMENT L	84.06	CAD	84.06	CAD	2160	PARTS - UNLICENSED EQUIPMENT	P00022	C-PLANNERS-PGM SUPP	5085	Industrial Supplies Not Elsewhere Classi	STMPER TEETH	
