Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
ECONOMIC DEVELOPMENT & CULTURE	4282-26	2016-11-04	2016-11-07	BED BATH   BEYOND #229	88.12	CAD	88.12	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	AH0080	HS-MH-EXHIBITIONS-MONTGOMERY	5651	Family Clothing Stores	CHAIR	
ECONOMIC DEVELOPMENT & CULTURE	4309-18	2016-11-24	2016-11-25	SHOPPERS DRUG MART #80	13.11	CAD	13.11	CAD	4805	POSTAGE	AH0080	HS-MH-EXHIBITIONS-MONTGOMERY	5912	"Drug Stores, Pharmacies"	TRACKED POSTAGE	
ECONOMIC DEVELOPMENT & CULTURE	4312-32	2016-11-26	2016-11-28	BED BATH   BEYOND #229	"2,847.19"	CAD	"2,847.19"	CAD	3310	FURNISHINGS	AH0080	HS-MH-EXHIBITIONS-MONTGOMERY	5651	Family Clothing Stores	CHAIRS	
					"3,691.17"	CAD	"3,691.17"	CAD								
LONG TERM CARE HOMES & SERVICES	4293-26	2016-11-10	2016-11-14	CDN TIRE STORE #00427	261.09	CAD	261.09	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3F083	SEVEN OAKS-PS-PS	5200	Home Supply Warehouse	FOLDING STOOLS & VINYL PLACEMATS	
LONG TERM CARE HOMES & SERVICES	4307-15	2016-11-23	2016-11-24	FLAGHOUSE INC	49.16	CAD	49.16	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3F083	SEVEN OAKS-PS-PS	5941	Sporting Goods Stores	COLOR BEAN BAG BALL SET	
LONG TERM CARE HOMES & SERVICES	4312-33	2016-11-24	2016-11-28	HUNTS HEALTHCARE INC	152.55	CAD	152.55	CAD	2860	ASSISTED DEVICES & OTHER AIDS	D3F083	SEVEN OAKS-PS-PS	5712	"Equipment, Furniture, and Home Furnishin"	ASSISTED UTENSILS	
					462.80	CAD	462.80	CAD								
FACILITIES MANAGEMENT DIVISON	4283-12	2016-11-07	2016-11-08	TORONTO PARKING AUTHOR	4.75	CAD	4.75	CAD	4770	PARKING EXPENSES (INTOWN)	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7523	Automobile Parking Lots and Garages	STREET PARKING	
FACILITIES MANAGEMENT DIVISON	4290-23	2016-11-08	2016-11-09	INFORMA CANADA INC.	50.85	CAD	50.85	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7991	Tourist Attractions and Exhibits	PM EXPO SEMINAR -ORDER ID#2138878	
FACILITIES MANAGEMENT DIVISON	4295-5	2016-11-14	2016-11-15	INFORMA CANADA INC.	254.25	CAD	254.25	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7991	Tourist Attractions and Exhibits	PM EXPO SEMINAR -ORDER ID#2133805	
FACILITIES MANAGEMENT DIVISON	4295-6	2016-11-14	2016-11-15	INFORMA CANADA INC.	203.40	CAD	203.40	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7991	Tourist Attractions and Exhibits	PM EXPO SEMINAR -ORDER ID#2210106	
FACILITIES MANAGEMENT DIVISON	4295-7	2016-11-14	2016-11-15	INFORMA CANADA INC.	50.85	CAD	50.85	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7991	Tourist Attractions and Exhibits	PM EXPO SEMINAR -ORDER ID#2138878	
FACILITIES MANAGEMENT DIVISON	4296-25	2016-11-15	2016-11-16	INFORMA CANADA INC.	50.85	CAD	50.85	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7991	Tourist Attractions and Exhibits	PM EXPO SEMINAR -ORDER ID#2211975	
FACILITIES MANAGEMENT DIVISON	4302-33	2016-11-18	2016-11-21	INFORMA CANADA INC.	113.00	CAD	113.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FA2608	ADMIN-TORONTO RENEWABLE ENERGY	7991	Tourist Attractions and Exhibits	PM EXPO SEMINAR -ORDER ID#2220298	
					727.95	CAD	727.95	CAD								
SOLID WASTE MANAGEMENT	4271-12	2016-10-31	2016-11-01	OWMA	299.45	CAD	299.45	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	SW0702	POLICY AND PLANNING	7399	Business Services - Not Elsewhere Classi	CONFERENCE: ECONOMIC FREEDOM & THE CIRCULAR ECONOM	
					299.45	CAD	299.45	CAD								
"PARKS, FORESTRY & RECREATION"	4307-16	2016-11-23	2016-11-24	ACTION TROPHY   ENGRAV	295.99	CAD	295.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12952	AQUATICS SUPPORT - NORTH TORONTO MEMO	5947	"Card, Gift, Novelty, and Souvenir Shops"	SWIM MEET SUPPLIES	
					295.99	CAD	295.99	CAD								
EMPLOYMENT & SOCIAL SERVICES	4291-21	2016-11-09	2016-11-10	SOBEYS 741        QPS	19.98	CAD	19.98	CAD	4995	OTHER EXPENSES	C01211	QUEENSWAY ADMIN	5411	"Grocery Stores, Supermarkets"	COFFEE FOR EMPLOYMENT CENTRE FOR HOSTING WORKSHOPS	
EMPLOYMENT & SOCIAL SERVICES	4299-14	2016-11-16	2016-11-17	NO FRILLS TONY   KATHY	16.24	CAD	16.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01258	INVESTING IN FAMILIES	5411	"Grocery Stores, Supermarkets"	SNACKS-IFF LET'S TALK GROUP NOV17/16-25 CLIENTS	
EMPLOYMENT & SOCIAL SERVICES	4304-12	2016-11-21	2016-11-22	COSTCO WHOLESALE W524	61.74	CAD	61.74	CAD	4820	BUSINESS MEETING EXPENSES	C01227	BUSINESS TRANSFORMATION PROJECT	5300	Wholesale Clubs	SNACKS-SDM LAUNCH NOV.22/16   120 STAFF	
EMPLOYMENT & SOCIAL SERVICES	4307-17	2016-11-23	2016-11-24	SOBEYS 741        QPS	30.89	CAD	30.89	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01211	QUEENSWAY ADMIN	5411	"Grocery Stores, Supermarkets"	SNACKS-PAYE YOUTH FOCUS GROUP NOV23/16 10 CLIENTS	
EMPLOYMENT & SOCIAL SERVICES	4307-18	2016-11-23	2016-11-24	NO FRILLS TONY   KATHY	12.60	CAD	12.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01258	INVESTING IN FAMILIES	5411	"Grocery Stores, Supermarkets"	SNACKS-IFF LET'S TALK GROUP NOV24/8 CLIENTS	
					141.45	CAD	141.45	CAD								
FIRE SERVICES	4302-34	2016-11-18	2016-11-21	PROJECTOR LAMP SOURCE	284.84	CAD	284.84	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	5044	"Office, Photographic, Photocopy, and Mic"	PROJECTOR LAMP BULBS	
FIRE SERVICES	4302-35	2016-11-19	2016-11-21	AMAZON *MARKETPLCE CA	155.85	CAD	155.85	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	4816	Computer Network/Information Services	PROJECTOR LAMP BULBS	
FIRE SERVICES	4302-36	2016-11-19	2016-11-21	TIM HORTONS 1723 QTH	94.86	CAD	94.86	CAD	2741	FOOD COSTS	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	5814	Quick Payment Service - Fast-Food Restau	BAKED GOODS - TFA EVENT	
FIRE SERVICES	4306-20	2016-11-22	2016-11-23	PANERA BREAD - YONGE S	618.02	CAD	618.02	CAD	2741	FOOD COSTS	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	5812	"Eating Places, Restaurants"	FOOD FOR TFS EVENT	
FIRE SERVICES	4313-18	2016-11-27	2016-11-29	COMFORT INN MIDLAND	316.40	CAD	316.40	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	3562	Comfort Inns	ACCOMODATION FOR NFPA 1521	
					"1,469.97"	CAD	"1,469.97"	CAD								
"PARKS, FORESTRY & RECREATION"	4309-19	2016-11-23	2016-11-25	WAL-MART # 3105	78.99	CAD	78.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5310	Discount Stores	SLIDE BLANKETS	
"PARKS, FORESTRY & RECREATION"	4309-20	2016-11-24	2016-11-25	BEST BUY CANADA #932	152.54	CAD	152.54	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5732	Electronic Sales	BLUE RAY DVD	
"PARKS, FORESTRY & RECREATION"	4309-21	2016-11-24	2016-11-25	MICHAELS #3933	265.25	CAD	265.25	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5945	"Game, Toy, and Hobby Shops"	"ROCKS, ART BOOKS"	
"PARKS, FORESTRY & RECREATION"	4312-34	2016-11-24	2016-11-28	CDN TIRE STORE #00019	32.96	CAD	32.96	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5200	Home Supply Warehouse	POWER CORD	
"PARKS, FORESTRY & RECREATION"	4312-35	2016-11-26	2016-11-28	WINTERGREEN LEARNING M	"2,847.25"	CAD	"2,847.25"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13495	YORK CC - PRGM SUPPORT CR	5942	Book Stores	PRESCHOOL SUPPLIES	
					"3,376.99"	CAD	"3,376.99"	CAD								
"PARKS, FORESTRY & RECREATION"	4278-20	2016-11-03	2016-11-04	MAD SCIENCE OF TORONTO	186.45	CAD	186.45	CAD	4118	TICKETS AND ADMISSION FEES	P01306	AFTERSCHOOL REC CARE - ELMBANK	7929	"Bands, Orchestras, and Miscellaneous Ent"	ELMBANK ARC- SCIENCE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4278-21	2016-11-03	2016-11-04	MAD SCIENCE OF TORONTO	186.45	CAD	186.45	CAD	4118	TICKETS AND ADMISSION FEES	P13555	AFTERSCHOOL REC CARE - ST. MAURICE	7929	"Bands, Orchestras, and Miscellaneous Ent"	SCIENCE WORKSHOP - ST. MAURICE	
"PARKS, FORESTRY & RECREATION"	4278-22	2016-11-03	2016-11-04	REPTILIA	254.25	CAD	254.25	CAD	4118	TICKETS AND ADMISSION FEES	P03771	AFTERSCHOOL REC CARE - FIRGROVE	7998	"Aquariums, Dolphinariums, Seaquariums"	FIRGROVE ARC - ADMISSION	
"PARKS, FORESTRY & RECREATION"	4278-23	2016-11-03	2016-11-04	REPTILIA	270.07	CAD	270.07	CAD	4118	TICKETS AND ADMISSION FEES	P13563	AFTERSCHOOL REC CARE - MIMICO CENTENNIAL	7998	"Aquariums, Dolphinariums, Seaquariums"	MIMICO ARC - ADMISSION	
"PARKS, FORESTRY & RECREATION"	4282-27	2016-11-03	2016-11-07	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P01236	AFTERSCHOOL REC CARE - GRACEDALE	8351	Child Care Services	GRACEDALE ARC - ADMISSION TO WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4282-28	2016-11-03	2016-11-07	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P13562	AFTERSCHOOL REC CARE - MASRYK COWAN	8351	Child Care Services	MASARYK ARC - SPORTS WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4290-24	2016-11-08	2016-11-09	REPTILIA	531.10	CAD	531.10	CAD	4118	TICKETS AND ADMISSION FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	7998	"Aquariums, Dolphinariums, Seaquariums"	ELLESMERE ARC - REPTILE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4312-36	2016-11-26	2016-11-28	DOLLAR TREE #40138	9.89	CAD	9.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13565	AFTERSCHOOL REC CARE - THISTLETOWN CC	5331	Variety Stores	EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4312-37	2016-11-26	2016-11-28	DOLLAR TREE #40138	21.19	CAD	21.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13565	AFTERSCHOOL REC CARE - THISTLETOWN CC	5331	Variety Stores	EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4313-19	2016-11-28	2016-11-29	NOFRILLS SHERIFFS 270	74.68	CAD	74.68	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13565	AFTERSCHOOL REC CARE - THISTLETOWN CC	5411	"Grocery Stores, Supermarkets"	FOOD ITEMS	
"PARKS, FORESTRY & RECREATION"	4313-20	2016-11-28	2016-11-29	NOFRILLS SHERIFFS 270	16.90	CAD	16.90	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01306	AFTERSCHOOL REC CARE - ELMBANK	5411	"Grocery Stores, Supermarkets"	DISH SOAP	
"PARKS, FORESTRY & RECREATION"	4313-21	2016-11-28	2016-11-29	NOFRILLS SHERIFFS 270	8.97	CAD	8.97	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P03771	AFTERSCHOOL REC CARE - FIRGROVE	5411	"Grocery Stores, Supermarkets"	ARC SPECIAL EVENT SUPPLIES	
"PARKS, FORESTRY & RECREATION"	4316-18	2016-11-28	2016-11-30	WAL-MART #1137	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P01236	AFTERSCHOOL REC CARE - GRACEDALE	5411	"Grocery Stores, Supermarkets"	SPECIAL EVENT SUPPLIES	
					"1,859.40"	CAD	"1,859.40"	CAD								
LONG TERM CARE HOMES & SERVICES	4271-13	2016-10-31	2016-11-01	CANADIAN CARD SYSTEMS	351.43	CAD	351.43	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3A144	BENDALE ACRES-NS-NA	7338	"Quick Copy, Reproduction, and Blueprinti"	ADDRESSOGRAPH INK ROLLERS	
					351.43	CAD	351.43	CAD								
FACILITIES MANAGEMENT DIVISON	4282-29	2016-11-02	2016-11-07	CLEAN-A-BLIND DIV OF U	804.56	CAD	804.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61351336	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7299	Other Services (Not Elsewhere Classified	REPAIR BLINDS	
					804.56	CAD	804.56	CAD								
"PARKS, FORESTRY & RECREATION"	4276-15	2016-11-01	2016-11-02	PRICE CHOPPER 7984QPS	107.33	CAD	107.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR VOLUNTEER RECOGNITION PROGRAM	
"PARKS, FORESTRY & RECREATION"	4276-16	2016-11-01	2016-11-02	PRICE CHOPPER 7984QPS	32.87	CAD	32.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR YOUTH PROGRAM	
"PARKS, FORESTRY & RECREATION"	4290-25	2016-11-08	2016-11-09	PRICE CHOPPER 7984QPS	29.44	CAD	29.44	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4293-28	2016-11-10	2016-11-14	MARCHANT'S SCHOOL SPOR	998.64	CAD	998.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08178	NORTHWOODS-SOCIAL PRGM	5941	Sporting Goods Stores	FOOSBALL TABLE	
"PARKS, FORESTRY & RECREATION"	4296-26	2016-11-15	2016-11-16	PRICE CHOPPER 7984QPS	33.01	CAD	33.01	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4300-27	2016-11-16	2016-11-18	WAL-MART # 3105	294.86	CAD	294.86	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08178	NORTHWOODS-SOCIAL PRGM	5310	Discount Stores	GAMES FOR YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4304-13	2016-11-21	2016-11-22	IKEA NORTH YORK	438.44	CAD	438.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08178	NORTHWOODS-SOCIAL PRGM	5712	"Equipment, Furniture, and Home Furnishin"	ITEMS FOR YOUTH LOUNGE	
"PARKS, FORESTRY & RECREATION"	4306-21	2016-11-22	2016-11-23	PRICE CHOPPER 7984QPS	63.15	CAD	63.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4316-19	2016-11-29	2016-11-30	PRICE CHOPPER 7984QPS	13.23	CAD	13.23	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR YOUTH PRGM	
"PARKS, FORESTRY & RECREATION"	4316-20	2016-11-29	2016-11-30	PRICE CHOPPER 7984QPS	21.03	CAD	21.03	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD FOR YOUTH PRGM	
					"2,032.00"	CAD	"2,032.00"	CAD								
FIRE SERVICES	4277-30	2016-11-02	2016-11-03	DOLLAR TREE CANADA STO	70.63	CAD	70.63	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	FR0045	OPERATIONS - OTHER EXPENSES	5331	Variety Stores	SUPPLIES FOR CABINETS / KITCHENETTE	
FIRE SERVICES	4277-31	2016-11-02	2016-11-03	DOLLAR TREE CANADA STO	24.17	CAD	24.17	CAD	*****	FOOD COSTS	FR0045	OPERATIONS - OTHER EXPENSES	5331	Variety Stores	**MORE**  SUPPLIES FOR CLASSROOM / MEETING ROOM /	
FIRE SERVICES	4312-38	2016-11-25	2016-11-28	365 IT SOLUTIONS	101.70	CAD	101.70	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FR0045	OPERATIONS - OTHER EXPENSES	5734	Computer Software Stores	VERBATIM CD-R	
					196.50	CAD	196.50	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4299-15	2016-11-16	2016-11-17	PRG CANADA	282.50	CAD	282.50	CAD	4520	RENTAL OF MACHINERY AND EQUIPMENT	ED0144	IM-FIL-BUSINESS MEETINGS-CENTRAL	7394	"Equipment Rental and Leasing Services, F"	LIGHT STANDS.	
					282.50	CAD	282.50	CAD								
EMPLOYMENT & SOCIAL SERVICES	4276-17	2016-11-01	2016-11-02	NOFRILLS DICKIES 752	31.46	CAD	31.46	CAD	4995	OTHER EXPENSES	C01201	GOLDEN MILE  - ADMIN	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR TAKE YOUR KIDS TO WORK DAY NOV2/16	
EMPLOYMENT & SOCIAL SERVICES	4290-26	2016-11-08	2016-11-09	NOFRILLS DICKIES 752	46.76	CAD	46.76	CAD	4820	BUSINESS MEETING EXPENSES	C01201	GOLDEN MILE  - ADMIN	5411	"Grocery Stores, Supermarkets"	TESS UNITED WAY MID-CAMPAIGN MTG NOV.8/16	
EMPLOYMENT & SOCIAL SERVICES	4295-8	2016-11-14	2016-11-15	NOFRILLS DICKIES 752	199.49	CAD	199.49	CAD	4820	BUSINESS MEETING EXPENSES	C01227	BUSINESS TRANSFORMATION PROJECT	5411	"Grocery Stores, Supermarkets"	SDM PILOT BREAKFAST NOV.10/16	
EMPLOYMENT & SOCIAL SERVICES	4300-28	2016-11-16	2016-11-18	YORK U-SCHULICH EEC WE	"2,500.00"	CAD	"2,500.00"	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01201	GOLDEN MILE  - ADMIN	8220	"Colleges, Universities, Professional Sch"	LEADERSHIP THROUGH TEAMBUILDING	
EMPLOYMENT & SOCIAL SERVICES	4302-38	2016-11-17	2016-11-21	YORK U-SCHULICH EEC WE	139.12	CAD	139.12	CAD	4310	TRAINING & DEVELOPMENT - EXTERNAL	C01201	GOLDEN MILE  - ADMIN	8220	"Colleges, Universities, Professional Sch"	LEADERSHIP THROUGH TEAMBUILDING	
					"2,916.83"	CAD	"2,916.83"	CAD								
PUBLIC HEALTH	4278-24	2016-11-03	2016-11-04	THE SOURCE 50150	339.84	CAD	339.84	CAD	3032	M & E - PHOTOGRAPHIC	PH3764	PARENTING	5732	Electronic Sales	SONY CAMCORDER BUNDLE	
PUBLIC HEALTH	4282-30	2016-11-03	2016-11-07	WALMART.CA	86.72	CAD	86.72	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3764	PARENTING	5310	Discount Stores	REPLACEMENT PORTABLE CD PLAYERS	
PUBLIC HEALTH	4293-29	2016-11-10	2016-11-14	SICKKIDS EDUCATIONAL E	120.00	CAD	120.00	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH3764	PARENTING	8062	Hospitals	IMHP WORKSHOP REGISTRATION-NURTURING THE SEEDS	
PUBLIC HEALTH	4293-30	2016-11-10	2016-11-14	BED BATH   BEYOND #229	"1,592.96"	CAD	"1,592.96"	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	PH3764	PARENTING	5651	Family Clothing Stores	FOLDING TROLLEY DOLLY BLACK	
PUBLIC HEALTH	4306-22	2016-11-22	2016-11-23	THE SOURCE 50150	679.67	CAD	679.67	CAD	3032	M & E - PHOTOGRAPHIC	PH3764	PARENTING	5732	Electronic Sales	SONY CAMCORDER BUNDLE	
					"2,819.19"	CAD	"2,819.19"	CAD								
FACILITIES MANAGEMENT DIVISON	4296-27	2016-11-15	2016-11-16	COSTCO.CA   *ONLINE	870.09	CAD	870.09	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA0154	5100 YONGE-OP-N (NORTH YORK CIVIC CENTRE	5399	Miscellaneous General Merchandise	LED PRE-LIT CHRISTMAS TREE	
					870.09	CAD	870.09	CAD								
"PARKS, FORESTRY & RECREATION"	4276-18	2016-11-01	2016-11-02	IAN'S AUTOMOTIVE SOLUT	479.66	CAD	479.66	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07645	DENTONIA-OPERATIONS	7538	Automotive Service Shops	STARTER FOR KUBOTA TRACTOR	
"PARKS, FORESTRY & RECREATION"	4296-28	2016-11-14	2016-11-16	THE HOME DEPOT #7001	102.81	CAD	102.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	P07649	TAM OSHANTER-OPERATIONS	5200	Home Supply Warehouse	**MORE**  4X8-1/2.SPRU	
"PARKS, FORESTRY & RECREATION"	4312-39	2016-11-24	2016-11-28	THE HOME DEPOT #7001	168.30	CAD	168.30	CAD	2710	GENERAL HARDWARE	P07649	TAM OSHANTER-OPERATIONS	5200	Home Supply Warehouse	**MORE**  LU LOCK BOX	
					750.77	CAD	750.77	CAD								
"PARKS, FORESTRY & RECREATION"	4271-14	2016-10-29	2016-11-01	BOWLERAMA WEST	66.11	CAD	66.11	CAD	4118	TICKETS AND ADMISSION FEES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	7933	Bowling Alleys	CAMP TRIP ADMISSION	
"PARKS, FORESTRY & RECREATION"	4282-31	2016-11-04	2016-11-07	LOBLAWS #1066	145.49	CAD	145.49	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	5411	"Grocery Stores, Supermarkets"	"PIZZA SAUCE, PEPPERONI, CHEESE"	
"PARKS, FORESTRY & RECREATION"	4282-32	2016-11-04	2016-11-07	WAL-MART # 3031	42.15	CAD	42.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	5310	Discount Stores	PLAYDOH	
"PARKS, FORESTRY & RECREATION"	4302-39	2016-11-18	2016-11-21	ONTARIO CAMPS ASSOCIAT	299.02	CAD	299.02	CAD	4760	MEMBERSHIP FEES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	7032	Recreational and Sporting Camps	MEMBERSHIP FEES	
"PARKS, FORESTRY & RECREATION"	4302-40	2016-11-19	2016-11-21	HUMBER CINEMAS	374.00	CAD	374.00	CAD	4118	TICKETS AND ADMISSION FEES	P05011	ETOBICOKE CIVIC CTR-SPEC NEEDS	7832	Motion Picture Theaters	ADMISSION	
					926.77	CAD	926.77	CAD								
"PARKS, FORESTRY & RECREATION"	4296-29	2016-11-15	2016-11-16	ACKLANDS-GRAINGER INC	422.01	CAD	422.01	CAD	2710	GENERAL HARDWARE	P00530	S-WEST 1-PRGM SUPPORT	5085	Industrial Supplies Not Elsewhere Classi	"BRACKETS, BOLTS AND BAND"	
					422.01	CAD	422.01	CAD								
"PARKS, FORESTRY & RECREATION"	4271-15	2016-10-28	2016-11-01	CDN TIRE STORE #00192	33.85	CAD	33.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5200	Home Supply Warehouse	"FOGGING OIK, POLISH"	
"PARKS, FORESTRY & RECREATION"	4276-19	2016-11-01	2016-11-02	ALPINE LAWN   GARDEN E	169.26	CAD	169.26	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5261	Lawn and Garden Supply Stores	"CARB, AIR FILTERS"	
"PARKS, FORESTRY & RECREATION"	4276-20	2016-11-01	2016-11-02	PRINCESS AUTO #36	576.27	CAD	576.27	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	LED LIGHTS	
"PARKS, FORESTRY & RECREATION"	4276-21	2016-11-01	2016-11-02	PRINCESS AUTO #36	585.30	CAD	585.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	LED LIGHTS	
"PARKS, FORESTRY & RECREATION"	4290-27	2016-11-08	2016-11-09	SCARBOROTOWN CHRYSLER	61.35	CAD	61.35	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	"WHITE, BLUE & BLACK WIRES"	
"PARKS, FORESTRY & RECREATION"	4293-31	2016-11-09	2016-11-14	ONEIDA EQUIPMENT LTD	361.78	CAD	361.78	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5712	"Equipment, Furniture, and Home Furnishin"	"CYLINDER PISTON, GASKET, SEAL, CAGE"	
"PARKS, FORESTRY & RECREATION"	4296-30	2016-11-14	2016-11-16	BRAFASCO / MARKHAM	14.38	CAD	14.38	CAD	2710	GENERAL HARDWARE	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	"BOLTS, SCREWS & WASHERS"	
