Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
CITY PLANNING	4102-37	2016-07-07	2016-07-08	URISA	733.48	CAD	550.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8641	"Associations - Civic, Social, and Frater"	"REGISTRATION FOR GIS-PRO 2016, URIS, # 292780"	
CITY PLANNING	4104-61	2016-07-07	2016-07-11	UDEM BIBLIOTHEQU PEB	25.00	CAD	25.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5942	Book Stores	#PEB20166077 FOR ITNERLIBRARY LOAN OF PLANNING REL	
CITY PLANNING	4106-21	2016-07-11	2016-07-12	URISA	732.93	CAD	550.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8641	"Associations - Civic, Social, and Frater"	"REGISTRATION FOR GIS-PRO 2016, URIS, # 292870"	
CITY PLANNING	4110-44	2016-07-13	2016-07-14	URISA	660.15	CAD	500.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8641	"Associations - Civic, Social, and Frater"	"REGISTRATION FOR GIS-PRO 2016, URIS, # 293290"	
CITY PLANNING	4116-24	2016-07-19	2016-07-19	AMAZON *MARKETPLCE CA	-63.17	CAD	-63.17	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	4816	Computer Network/Information Services	"REFUND  FOR ORDER# 701-0013984-457674, BOOK"	
CITY PLANNING	4122-44	2016-07-21	2016-07-22	AMAZON *MARKETPLCE CA	93.57	CAD	93.57	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	4816	Computer Network/Information Services	ORDER BOOK: CONCRETE TORONTO (ARCHITECTURE GUIDE)	
CITY PLANNING	4128-24	2016-07-25	2016-07-27	THE CHANCELLOR PATERSO	55.00	CAD	55.00	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	8220	"Colleges, Universities, Professional Sch"	INTERLIBARY LOADN OF PLANNING RELATED ARTICLES	
CITY PLANNING	4128-25	2016-07-26	2016-07-27	SOCIAL PINPOINT	"2,198.90"	CAD	"2,198.90"	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	CUR028-38	GROWTH STUDIES 2016	5734	Computer Software Stores	ANNUAL SUBSCRIPTION TO ONLINE PROJECT TOOL	
					"4,998.43"	CAD	"2,309.30"	CAD								
							"2,025.00"	USD								
"PARKS, FORESTRY & RECREATION"	4091-62	2016-06-30	2016-07-04	MIDOCO OFFICE SUPPLIES	53.36	CAD	53.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5943	"Office, School Supply, and Stationery St"	CANVAS FOR ART PRGM	
"PARKS, FORESTRY & RECREATION"	4110-45	2016-07-13	2016-07-14	WIENER'S HOME HARDWARE	30.79	CAD	30.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5251	Hardware Stores	SUPPLIES FOR MUSIC STUDIO	
"PARKS, FORESTRY & RECREATION"	4121-40	2016-07-19	2016-07-21	HONEST EDS LIMITED	26.34	CAD	26.34	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5311	Department Stores	SNACKS FOR YOUTH	
"PARKS, FORESTRY & RECREATION"	4121-41	2016-07-19	2016-07-21	HONEST EDS LIMITED	24.33	CAD	24.33	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P13573	YOUTH LOUNGE - NATIVE CHILD BLOOR STREET	5311	Department Stores	SNACKS FOR YOUTH	
					134.82	CAD	134.82	CAD								
"PARKS, FORESTRY & RECREATION"	4091-63	2016-06-29	2016-07-04	THE HOME DEPOT #7238	89.58	CAD	89.58	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12987	DROP IN AQUATICS - SC DIST WAD/POOL	5200	Home Supply Warehouse	**MORE**  DUST MASKS	
"PARKS, FORESTRY & RECREATION"	4100-46	2016-07-06	2016-07-07	DOLLAR TREE # 40245	5.65	CAD	5.65	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02302	CENTENNIAL POOL-INSTRL-INDR	5331	Variety Stores	CARBINERS	
"PARKS, FORESTRY & RECREATION"	4102-38	2016-07-06	2016-07-08	CDN TIRE STORE #00324	30.94	CAD	30.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02302	CENTENNIAL POOL-INSTRL-INDR	5200	Home Supply Warehouse	DESK FAN AND STORAGE TOTE	
"PARKS, FORESTRY & RECREATION"	4110-46	2016-07-12	2016-07-14	WAL-MART # 3111	17.99	CAD	17.99	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02302	CENTENNIAL POOL-INSTRL-INDR	5411	"Grocery Stores, Supermarkets"	CARANINERS	
"PARKS, FORESTRY & RECREATION"	4112-40	2016-07-13	2016-07-15	CDN TIRE STORE #00264	20.78	CAD	20.78	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02301	CEDARBRAE POOL-INSTRL-INDR	5200	Home Supply Warehouse	DESK FAN	
					164.94	CAD	164.94	CAD								
"PARKS, FORESTRY & RECREATION"	4108-44	2016-07-11	2016-07-13	CDN TIRE STORE #00070	112.94	CAD	112.94	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10914	CENTENNIAL SKI CTR-PROGRAMS	5200	Home Supply Warehouse	FANS FOR THE OLYMPIUM	
					112.94	CAD	112.94	CAD								
TORONTO WATER	4130-34	2016-07-26	2016-07-28	NEXT SUPPLY	6.52	CAD	6.52	CAD	2710	GENERAL HARDWARE	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	5251	Hardware Stores	COUPLER AND NIPPLE	
					6.52	CAD	6.52	CAD								
LEGAL SERVICES	4093-22	2016-07-04	2016-07-05	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
					1.00	CAD	1.00	CAD								
FIRE SERVICES	4098-31	2016-07-05	2016-07-06	PRINCESS AUTO	92.86	CAD	92.86	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	SMALL PARTS	
					92.86	CAD	92.86	CAD								
PUBLIC HEALTH	4124-55	2016-07-22	2016-07-25	CPC/SCP #0068055	270.07	CAD	270.07	CAD	4805	POSTAGE	PH4158	IGAS SEATON HOUSE	9402	Postal Services - Government Only	POSTAGE	
					270.07	CAD	270.07	CAD								
TORONTO WATER	4091-64	2016-06-30	2016-07-04	THE HOME DEPOT #7011	31.59	CAD	31.59	CAD	2710	GENERAL HARDWARE	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5200	Home Supply Warehouse	"2"" BRAD NAIL"	
TORONTO WATER	4112-41	2016-07-13	2016-07-15	BILL'S ELECTRIC SALES	97.97	CAD	97.97	CAD	2575	ELECTRICAL SUPPLIES	TW6060	OPS SUPPORT: COMPLEX SYSTEMS	5251	Hardware Stores	CAPACITOR	
					129.56	CAD	129.56	CAD								
"PARKS, FORESTRY & RECREATION"	4098-32	2016-07-05	2016-07-06	COOPER EQUIPMENT RENTA	13.45	CAD	13.45	CAD	2715	PAINT SUPPLIES	P00263	E-CENTRAL1-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	"PAINT, MARKING ORANGE"	
"PARKS, FORESTRY & RECREATION"	4100-47	2016-07-06	2016-07-07	LOWES #02494*	26.53	CAD	26.53	CAD	2710	GENERAL HARDWARE	P00263	E-CENTRAL1-TURF&HORT	5200	Home Supply Warehouse	**MORE**  4/PKG 5/32X4-1/2 DRILLBITSCARDED	
"PARKS, FORESTRY & RECREATION"	4106-22	2016-07-11	2016-07-12	INTERLINE WHOLESALE HA	137.52	CAD	137.52	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5072	Hardware Equipment and Supplies	WALTER 4 1/2 X 1/16 ZIPCUT WHEEL	
"PARKS, FORESTRY & RECREATION"	4108-45	2016-07-12	2016-07-13	LOWES #02494*	18.03	CAD	18.03	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5200	Home Supply Warehouse	**MORE**  3.5 IN #1 SQ RECESS POWER BIT	
"PARKS, FORESTRY & RECREATION"	4110-47	2016-07-12	2016-07-14	CTF SUPPLY (08)	58.07	CAD	58.07	CAD	2710	GENERAL HARDWARE	P00264	E-CENTRAL2-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	MALLEABLE CLIPS 1/2 CHAIN	
"PARKS, FORESTRY & RECREATION"	4112-42	2016-07-14	2016-07-15	MCGOWAN FENCE   SUPPLY	452.35	CAD	452.35	CAD	2532	STEEL	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5051	Metal Service Centers and Offices	FENCE - STEEL VARIOUS PIECES	
"PARKS, FORESTRY & RECREATION"	4117-43	2016-07-18	2016-07-20	MCGOWAN FENCE   SUPPLY	682.74	CAD	682.74	CAD	2532	STEEL	P00272	E-SOUTH2-TURF&HORT	5051	Metal Service Centers and Offices	FENCE - STEEL VARIOUS PIECES	
"PARKS, FORESTRY & RECREATION"	4117-44	2016-07-18	2016-07-20	MCGOWAN FENCE   SUPPLY	-452.35	CAD	-452.35	CAD	2532	STEEL	P00833	TECH SERV. 3-PARKS CONSTRUCTION	5051	Metal Service Centers and Offices	REFUND - FENCE - STEEL VARIOUS PIECES	
					936.34	CAD	936.34	CAD								
FIRE SERVICES	4116-25	2016-07-15	2016-07-19	AIR CAN  0142164974353	800.28	CAD	800.28	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	FR0046	HUSAR-FIRE	3009	Air Canada	USAR WORKSHOP BUSINESS TRAVEL FLIGHT	
FIRE SERVICES	4116-26	2016-07-18	2016-07-19	FUNDY TACTICAL   UNIFO	397.58	CAD	397.58	CAD	2670	UNIFORMS	FR0046	HUSAR-FIRE	5947	"Card, Gift, Novelty, and Souvenir Shops"	CLOTHING	
FIRE SERVICES	4122-45	2016-07-21	2016-07-22	URBAN TACTICAL BRANTFO	102.82	CAD	102.82	CAD	2660	FOOTWEAR	FR0046	HUSAR-FIRE	5047	Laboratory/Medical/Dental/Ophthalmic Hos	TEST FOOTWEAR	
FIRE SERVICES	4124-56	2016-07-22	2016-07-25	FUNDY TACTICAL   UNIFO	101.69	CAD	101.69	CAD	2670	UNIFORMS	FR0046	HUSAR-FIRE	5947	"Card, Gift, Novelty, and Souvenir Shops"	TEST PANTS	
FIRE SERVICES	4131-32	2016-07-27	2016-07-29	HOLIDAY INN CAPITOL	535.21	CAD	398.46	USD	4210	BUSINESS TRAV - ACCOMMODATION	FR0046	HUSAR-FIRE	3501	Holiday Inns	USAR WORKSHOP BUSINESS TRAVEL: FLIGHT	
					"1,937.58"	CAD	"1,402.37"	CAD								
							398.46	USD								
"PARKS, FORESTRY & RECREATION"	4091-65	2016-06-30	2016-07-04	ALLTURF LTD.	279.00	CAD	279.00	CAD	2499	OTHER CHEMICALS	P07646	DON VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	HERBICIDE-MECOPROP	
"PARKS, FORESTRY & RECREATION"	4098-33	2016-07-04	2016-07-06	VANDEN BUSSCHE IRRIGAT	270.14	CAD	270.14	CAD	2499	OTHER CHEMICALS	P07646	DON VALLEY-OPERATIONS	5719	Miscellaneous House Furnishing Specialty	WATERIN HOSE	
"PARKS, FORESTRY & RECREATION"	4110-48	2016-07-12	2016-07-14	ALLTURF LTD.	143.51	CAD	143.51	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	"SPRAY SUITS, FLEX STAKES"	
"PARKS, FORESTRY & RECREATION"	4110-49	2016-07-13	2016-07-14	TURF CARE	136.07	CAD	136.07	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	"IRRIGATION PARTS, (SWING JOINTS)"	
"PARKS, FORESTRY & RECREATION"	4114-59	2016-07-16	2016-07-18	EARTHWAY PRODUCTS	35.04	CAD	26.50	USD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	5099	Durable Goods Not Elsewhere Classified	PARTS FOR FERTILIZERS SPREADER	
"PARKS, FORESTRY & RECREATION"	4117-45	2016-07-18	2016-07-20	ALLTURF LTD.	62.15	CAD	62.15	CAD	2665	PROTECTIVE CLOTHING	P07646	DON VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	"SPRAY SUITS,"	
"PARKS, FORESTRY & RECREATION"	4117-46	2016-07-18	2016-07-20	ALLTURF LTD.	279.00	CAD	279.00	CAD	2499	OTHER CHEMICALS	P07646	DON VALLEY-OPERATIONS	0780	Horticultural and Landscaping Services	HERBICIDE	
"PARKS, FORESTRY & RECREATION"	4121-42	2016-07-20	2016-07-21	TURF CANADA	644.09	CAD	644.09	CAD	2470	FERTILIZERS	P07646	DON VALLEY-OPERATIONS	5998	Tent & Awning Shops	FERTILIZEER	
"PARKS, FORESTRY & RECREATION"	4128-26	2016-07-25	2016-07-27	CDN TIRE STORE #00192	49.70	CAD	49.70	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5200	Home Supply Warehouse	SHOVEL	
"PARKS, FORESTRY & RECREATION"	4131-33	2016-07-28	2016-07-29	"PLANT SCIENCE, INC."	576.30	CAD	576.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P07646	DON VALLEY-OPERATIONS	0763	Agricultural Cooperatives	WETTING AGENTS	
"PARKS, FORESTRY & RECREATION"	4131-34	2016-07-28	2016-07-29	TURF CARE	424.96	CAD	424.96	CAD	2199	MISCELLANEOUS PARTS	P07646	DON VALLEY-OPERATIONS	5261	Lawn and Garden Supply Stores	DRIVE ASSEMBLIES - IRRIGATION	
					"2,899.96"	CAD	"2,864.92"	CAD								
							26.50	USD								
MUNICIPAL LICENSING & STANDARDS	4122-46	2016-07-20	2016-07-22	CDN TIRE STORE #00654	31.05	CAD	31.05	CAD	2120	PARTS - MACHINERY & EQUIPMENT	MS1300	DIRECTOR BY-LAW ENFORCEMENT	5200	Home Supply Warehouse	BIKE LIGHT	
					31.05	CAD	31.05	CAD								
ACCOUNTING SERVICES 	4100-48	2016-07-06	2016-07-07	CAFE ON THE SQUARE	71.19	CAD	71.19	CAD	4820	BUSINESS MEETING EXPENSES	TR1000	TREASURER	5812	"Eating Places, Restaurants"	MEETING WITH THE DELEGATES FROM INDIA	
					71.19	CAD	71.19	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4091-66	2016-06-30	2016-07-04	FIVE STAR ENTERPRISES	525.17	CAD	525.17	CAD	2670	UNIFORMS	AH0087	HS-MH-PROGRAM SUPPORT-GIBSON HOU	5137	"Mens, Womens, and Childrens Uniforms and"	T-SHIRTS	
ECONOMIC DEVELOPMENT & CULTURE	4091-67	2016-06-30	2016-07-04	CDN TIRE STORE #00160	21.64	CAD	21.64	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5200	Home Supply Warehouse	"GRASS SEED, PREMIUM MASK"	
ECONOMIC DEVELOPMENT & CULTURE	4091-68	2016-06-30	2016-07-04	WAL-MART #3001	50.91	CAD	50.91	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"SOCKS, YARN, DVDS"	
ECONOMIC DEVELOPMENT & CULTURE	4091-69	2016-07-03	2016-07-04	REAL CANADIAN SUPERSTO	17.60	CAD	17.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"MILK, APPLE, PEACH, PEARS, BREAD, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	4093-23	2016-07-04	2016-07-05	ZIBBERS INC	218.20	CAD	218.20	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0113	HS-MH-RETAIL-GIBSON HOU	7399	Business Services - Not Elsewhere Classi	ITEMS FOR RESALE AT THE GIFTSHOP	
ECONOMIC DEVELOPMENT & CULTURE	4098-34	2016-07-05	2016-07-06	LOBLAWS #1010	5.13	CAD	5.13	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	MILK	
ECONOMIC DEVELOPMENT & CULTURE	4100-49	2016-07-06	2016-07-07	REAL CANADIAN SUPERSTO	4.97	CAD	4.97	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"LEMON, POLY THREAD"	
ECONOMIC DEVELOPMENT & CULTURE	4104-62	2016-07-09	2016-07-11	ULINE	335.26	CAD	335.26	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0087	HS-MH-PROGRAM SUPPORT-GIBSON HOU	5964	Direct Marketing - Catalog Merchants	**MORE**  DEBBIE KRAFT PAPER SHOPPER	
ECONOMIC DEVELOPMENT & CULTURE	4104-63	2016-07-09	2016-07-11	ULINE	95.60	CAD	95.60	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	AH0087	HS-MH-PROGRAM SUPPORT-GIBSON HOU	5964	Direct Marketing - Catalog Merchants	7.5X25 1.5MIL NEWSPAPER BG 1M/CT	
ECONOMIC DEVELOPMENT & CULTURE	4104-64	2016-07-10	2016-07-11	NOFRILLS JUSTIN'S #279	47.80	CAD	47.80	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"BUTTER, EGGS, CARROTS, CREAM"	
ECONOMIC DEVELOPMENT & CULTURE	4108-46	2016-07-12	2016-07-13	LOBLAWS #1010	2.47	CAD	2.47	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	SOIL FOR NEWSPAPER PLANTERS	
ECONOMIC DEVELOPMENT & CULTURE	4110-50	2016-07-12	2016-07-14	J E HASTINGS LTD	328.91	CAD	328.91	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0113	HS-MH-RETAIL-GIBSON HOU	5441	"Candy, Nut, Confectionery Stores"	CANDY FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4112-43	2016-07-13	2016-07-15	TTC NORTH YORK CENTRE	31.10	CAD	31.10	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	4789	Transportation Services-Not Elsewhere Cl	TOKENS	
ECONOMIC DEVELOPMENT & CULTURE	4114-60	2016-07-15	2016-07-18	LOBLAWS #1010	61.86	CAD	61.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"RAISINS, CHEESE, BUTTER, EGGS, CREAM, APPLE, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	4114-61	2016-07-17	2016-07-18	NOFRILLS JUSTIN'S #279	11.96	CAD	11.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	BUTTER	
ECONOMIC DEVELOPMENT & CULTURE	4121-43	2016-07-19	2016-07-21	WAL-MART #3001	50.56	CAD	50.56	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"CREAM, MILK, WOOD STICK, STICK, FOAM, PLASTIC BAGS"	
ECONOMIC DEVELOPMENT & CULTURE	4124-57	2016-07-22	2016-07-25	LOBLAWS #1010	28.86	CAD	28.86	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	"WHIPPING CREAM, MILK"	
ECONOMIC DEVELOPMENT & CULTURE	4124-58	2016-07-22	2016-07-25	PAYPAL *PAWSITIVELY	186.45	CAD	186.45	CAD	4102	ENTERTAINER AND BAND FEES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5995	Pet Shops - Pet Food and Supplies	PETS PROGRAM	
ECONOMIC DEVELOPMENT & CULTURE	4128-27	2016-07-26	2016-07-27	SQ *MUDDY YORK TOURS	176.40	CAD	176.40	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0113	HS-MH-RETAIL-GIBSON HOU	7929	"Bands, Orchestras, and Miscellaneous Ent"	BOOKS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4130-35	2016-07-27	2016-07-28	NOFRILLS JUSTIN'S #279	205.19	CAD	205.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0055	HS-MH-COLLECTION MGMT-ZION SCHOO	5411	"Grocery Stores, Supermarkets"	"TEA, APPLE VINEGAR, PEAS, BEANS, BUTTER, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	4131-35	2016-07-27	2016-07-29	AMBROSIA THORNHILL INC	13.99	CAD	13.99	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	BULK FLOUR	
ECONOMIC DEVELOPMENT & CULTURE	4131-36	2016-07-28	2016-07-29	LOBLAWS #1010	11.98	CAD	11.98	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0054	HS-MH-COLLECTION MGMT-GIBSON HOU	5411	"Grocery Stores, Supermarkets"	SALT	
					"2,432.01"	CAD	"2,432.01"	CAD								
LEGAL SERVICES	4091-70	2016-06-29	2016-07-04	ATG NORTH YORK SCC	145.00	CAD	145.00	CAD	4128	COURT FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4091-71	2016-06-29	2016-07-04	ATG-TORONTO CIVIL INTA	144.00	CAD	144.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4091-72	2016-06-29	2016-07-04	ATG-TORONTO CIVIL INTA	144.00	CAD	144.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4091-73	2016-06-30	2016-07-04	ATG-TORONTO CIVIL INTA	398.00	CAD	398.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4098-35	2016-07-04	2016-07-06	ATG-TORONTO CIVIL INTA	127.00	CAD	127.00	CAD	4128	COURT FEES	LL5201	CHILDRENS SERVICES	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4098-36	2016-07-04	2016-07-06	ATG-TORONTO CIVIL INTA	144.00	CAD	144.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4100-50	2016-07-05	2016-07-07	ATG NORTH YORK SCC	40.00	CAD	40.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4102-39	2016-07-06	2016-07-08	ATG-TORONTO CIVIL INTA	271.00	CAD	271.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4104-65	2016-07-07	2016-07-11	ATG NORTH YORK SCC	80.00	CAD	80.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4104-66	2016-07-08	2016-07-11	ATG NORTH YORK SCC	40.00	CAD	40.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4104-67	2016-07-08	2016-07-11	ATG-TORONTO CIVIL INTA	432.00	CAD	432.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4108-47	2016-07-11	2016-07-13	ATG-TORONTO CIV RECORD	122.00	CAD	122.00	CAD	4128	COURT FEES	LL0005	REAL ESTATE-CITY HALL	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4110-51	2016-07-12	2016-07-14	ATG NORTH YORK SCC	80.00	CAD	80.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4112-44	2016-07-13	2016-07-15	ATG-TORONTO CIVIL INTA	22.00	CAD	22.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4112-45	2016-07-13	2016-07-15	ATG-TORONTO CIVIL INTA	325.00	CAD	325.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4114-62	2016-07-14	2016-07-18	ATG NORTH YORK SCC	130.00	CAD	130.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4114-63	2016-07-14	2016-07-18	ATG-TORONTO CIVIL ESTA	24.00	CAD	24.00	CAD	4128	COURT FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	4114-64	2016-07-15	2016-07-18	ATG-TORONTO CIVIL INTA	325.00	CAD	325.00	CAD	4128	COURT FEES	LL5708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
