Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
FACILITIES MANAGEMENT DIVISON	3902-16	2016-02-25	2016-02-26	WWG / TOTALINE	355.95	CAD	355.95	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2308	ADMIN-OPS-EAST-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	TOOLS	
					"1,843.27"	CAD	"1,843.27"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3893-18	2016-02-19	2016-02-22	TORONTO PARKING AUTHOR	9.00	CAD	9.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0057	BUSINESS & PROFESSIONAL SERVICES	7523	Automobile Parking Lots and Garages	PARKING FOR MEETING	
ECONOMIC DEVELOPMENT & CULTURE	3893-19	2016-02-20	2016-02-22	PARKING AUTHORITYOFTOR	8.00	CAD	8.00	CAD	4770	PARKING EXPENSES (INTOWN)	ED0057	BUSINESS & PROFESSIONAL SERVICES	9399	Government Services - Not Elsewhere Clas	PARKING FOR MEETING	
					17.00	CAD	17.00	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3865-11	2016-02-02	2016-02-03	ST SERVICES IBERIA	222.27	CAD	142.37	EUR	4220	BUSINESS TRAV - GROUND TRANSPORTATION	ED0131	DIRECTOR'S OFFICE	4722	Travel Agencies and Tour Operators	TAXIFARE-CANNES AIRPORT	
					222.27	CAD	142.37	EUR								
"PARKS, FORESTRY & RECREATION"	3872-24	2016-02-04	2016-02-08	G C DUKE EQUIPMENT LTD	153.30	CAD	153.30	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5046	Commercial Equipment Not Elsewhere Class	TOOTH BAR	
"PARKS, FORESTRY & RECREATION"	3875-11	2016-02-05	2016-02-09	CDN TIRE STORE #00192	22.59	CAD	22.59	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5200	Home Supply Warehouse	DIGITAL CALIPER	
"PARKS, FORESTRY & RECREATION"	3881-18	2016-02-09	2016-02-12	ONEIDA EQUIPMENT LTD	13.76	CAD	13.76	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5712	"Equipment, Furniture, and Home Furnishin"	BAR NUTS	
"PARKS, FORESTRY & RECREATION"	3887-15	2016-02-16	2016-02-17	DIESEL EQUIPMENT LIMIT	404.78	CAD	404.78	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	SIDE CARGO TOOLBOX	
"PARKS, FORESTRY & RECREATION"	3898-10	2016-02-22	2016-02-24	CDN TIRE STORE #00192	45.19	CAD	45.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5200	Home Supply Warehouse	ELECTRIC ENGRAVER	
					639.62	CAD	639.62	CAD								
TORONTO WATER	3893-20	2016-02-19	2016-02-22	ACKLANDS-GRAINGER INC	130.52	CAD	130.52	CAD	2710	GENERAL HARDWARE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5085	Industrial Supplies Not Elsewhere Classi	GRINDING DISC	
					130.52	CAD	130.52	CAD								
"PARKS, FORESTRY & RECREATION"	3865-12	2016-02-02	2016-02-03	DOLLAR TREE CANADA STO	2.83	CAD	2.83	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06672	PORT UNION-PRGM SUPPORT	5331	Variety Stores	PLASTIC CONTAINERS	
"PARKS, FORESTRY & RECREATION"	3867-11	2016-02-02	2016-02-04	WAL-MART #3159	111.87	CAD	111.87	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P06672	PORT UNION-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	MICROWAVE FOR FACILITY  USE	
"PARKS, FORESTRY & RECREATION"	3872-25	2016-02-06	2016-02-08	METRO #808	9.03	CAD	9.03	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P06672	PORT UNION-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	FLOWERS FOR SCIENCE PROGRAM	
					123.73	CAD	123.73	CAD								
DEPUTY CITY MGR & CFO	3872-26	2016-02-05	2016-02-08	N R U PUBLISHING INC./	439.57	CAD	439.57	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	FS0001	COMMISSIONERS OFFICE	2741	Miscellaneous Publishing and Printing	"SUBSCRIPTION ""CITY OF TORONTO"" EDITION FOR 1 YEAR"	
					439.57	CAD	439.57	CAD								
LONG TERM CARE HOMES & SERVICES	3865-13	2016-02-02	2016-02-03	PRINT THREE #28	42.94	CAD	42.94	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	D3F083	SEVEN OAKS-PS-PS	2741	Miscellaneous Publishing and Printing	RESIDENT MONTHLY CALENDAR	
LONG TERM CARE HOMES & SERVICES	3881-19	2016-02-11	2016-02-12	STM	126.18	CAD	126.18	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	D3F011	SEVEN OAKS-PA-OA	5085	Industrial Supplies Not Elsewhere Classi	MAGIK FRAME - POSTING SUPPLIES	
					169.12	CAD	169.12	CAD								
EMPLOYMENT & SOCIAL SERVICES	3902-17	2016-02-25	2016-02-26	FRESHCO #9864	29.96	CAD	29.96	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01274	CONSILIUM PLACE-ADMIN	5411	"Grocery Stores, Supermarkets"	FOOD FOR CLIENTS - LET'S TALK MEETING	
EMPLOYMENT & SOCIAL SERVICES	3902-18	2016-02-25	2016-02-26	METRO #35	32.15	CAD	32.15	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01274	CONSILIUM PLACE-ADMIN	5411	"Grocery Stores, Supermarkets"	FOOD FOR CLIENTS - LET'S TALK MEETING	
					62.11	CAD	62.11	CAD								
EMPLOYMENT & SOCIAL SERVICES	3872-27	2016-02-05	2016-02-08	CPC/SCP# 101579	11.30	CAD	11.30	CAD	4805	POSTAGE	C01211	QUEENSWAY ADMIN	9402	Postal Services - Government Only	POSTAGE	
EMPLOYMENT & SOCIAL SERVICES	3883-24	2016-02-12	2016-02-15	CPC/SCP# 101579	11.30	CAD	11.30	CAD	4805	POSTAGE	C01211	QUEENSWAY ADMIN	9402	Postal Services - Government Only	POSTAGE	
EMPLOYMENT & SOCIAL SERVICES	3891-17	2016-02-18	2016-02-19	LOBLAWS #1003	35.32	CAD	35.32	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01211	QUEENSWAY ADMIN	5411	"Grocery Stores, Supermarkets"	GROCERY	
					57.92	CAD	57.92	CAD								
FIRE SERVICES	3872-28	2016-02-05	2016-02-08	NUMBER 9 AUDIO GROUP	270.75	CAD	270.75	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	7929	"Bands, Orchestras, and Miscellaneous Ent"	40 BLANK DVDS	
FIRE SERVICES	3883-26	2016-02-12	2016-02-15	NUMBER 9 AUDIO GROUP	270.75	CAD	270.75	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	7929	"Bands, Orchestras, and Miscellaneous Ent"	40 BLANK DVDS	
FIRE SERVICES	3902-21	2016-02-24	2016-02-26	NUMBER 9 AUDIO GROUP	168.94	CAD	168.94	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	7929	"Bands, Orchestras, and Miscellaneous Ent"	50 BLANK CDS	
FIRE SERVICES	3904-18	2016-02-26	2016-02-29	UPS*943702816	172.68	CAD	172.68	CAD	4815	COURIER SERVICES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	4214	"Motor Freight Carriers, Trucking - Local"	**MORE**  UPS BROKERAGE FEES + HST	
					883.12	CAD	883.12	CAD								
"PARKS, FORESTRY & RECREATION"	3872-29	2016-02-04	2016-02-08	CDN TIRE STORE #00427	42.91	CAD	42.91	CAD	2575	ELECTRICAL SUPPLIES	P03651	TECH SERV. 2-FACILITIES MAIN/CONST	5200	Home Supply Warehouse	"24"" FLXBKR BAR, SOCKETS"	
					42.91	CAD	42.91	CAD								
"PARKS, FORESTRY & RECREATION"	3898-11	2016-02-22	2016-02-24	METRO #750	26.42	CAD	26.42	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P10284	AMESBURY CC-PRGM SUPPORT	5411	"Grocery Stores, Supermarkets"	"FLOUR, BREAD, CONDIMENTS"	
					26.42	CAD	26.42	CAD								
LONG TERM CARE HOMES & SERVICES	3861-24	2016-01-29	2016-02-01	DOCK SYSTEMS INC	"1,791.05"	CAD	"1,791.05"	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	D3A061	BENDALE ACRES-MT-OA	7399	Business Services - Not Elsewhere Classi	MATERIALS & INTALL OF NEW GEAR ASSEMBLY	
LONG TERM CARE HOMES & SERVICES	3871-14	2016-02-03	2016-02-05	DOCK SYSTEMS INC	513.02	CAD	513.02	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3A061	BENDALE ACRES-MT-OA	7399	Business Services - Not Elsewhere Classi	REPAIR TO ROLLER DOOR	
LONG TERM CARE HOMES & SERVICES	3900-10	2016-02-23	2016-02-25	DOCK SYSTEMS INC	"1,302.89"	CAD	"1,302.89"	CAD	4407	CONTRACTED SERVICES - BUILDINGS	D3A061	BENDALE ACRES-MT-OA	7399	Business Services - Not Elsewhere Classi	REPAIR TO ROLLER DOOR	
LONG TERM CARE HOMES & SERVICES	3904-19	2016-02-25	2016-02-29	PAYPAL *REDCOTTONUN RE	95.96	CAD	95.96	CAD	2670	UNIFORMS	D3A041	BENDALE ACRES-HK-OA	5641	Children's and Infants' Wear Stores	NEED COTTON UNIFORM FOR STAFF	
					"3,702.92"	CAD	"3,702.92"	CAD								
FACILITIES MANAGEMENT DIVISON	3863-8	2016-02-01	2016-02-02	DEBSEL INC	929.03	CAD	929.03	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321660	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5722	Household Appliance Stores	SUPPLY FRIDGE	
FACILITIES MANAGEMENT DIVISON	3863-9	2016-02-01	2016-02-02	DEBSEL INC	544.81	CAD	544.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61321660	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5722	Household Appliance Stores	SUPPLY STOVE	
FACILITIES MANAGEMENT DIVISON	3872-30	2016-02-04	2016-02-08	DEBSEL INC	768.40	CAD	768.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61320395	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5722	Household Appliance Stores	DISHWASHERS	
FACILITIES MANAGEMENT DIVISON	3900-11	2016-02-23	2016-02-25	THE HOME DEPOT #7080	45.13	CAD	45.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61327499	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	3X4 CONTCHOC	
FACILITIES MANAGEMENT DIVISON	3904-20	2016-02-25	2016-02-29	THE HOME DEPOT #7012	675.72	CAD	675.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61327663	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  APPLIANCE DE	
					"2,963.09"	CAD	"2,963.09"	CAD								
"PARKS, FORESTRY & RECREATION"	3865-14	2016-02-02	2016-02-03	PRICE CHOPPER 7984QPS	27.39	CAD	27.39	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"TUNA CHUNK LIGHT, ONION, CARROTS"	
"PARKS, FORESTRY & RECREATION"	3877-17	2016-02-09	2016-02-10	PRICE CHOPPER 7984QPS	34.56	CAD	34.56	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - BREADCRUMBS, RICE, CHEESE"	
"PARKS, FORESTRY & RECREATION"	3881-20	2016-02-10	2016-02-12	PARASPORT ONTARIO	508.50	CAD	508.50	CAD	4118	TICKETS AND ADMISSION FEES	P08178	NORTHWOODS-SOCIAL PRGM	8398	"Organizations, Charitable and Social Ser"	WHEELCHAIR BASKETBALL YOUTH EVENT	
"PARKS, FORESTRY & RECREATION"	3881-21	2016-02-10	2016-02-12	WAL-MART #1139	81.61	CAD	81.61	CAD	3050	M & E - KITCHEN	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"MICROWAVE, FASTENERS"	
"PARKS, FORESTRY & RECREATION"	3887-17	2016-02-16	2016-02-17	PRICE CHOPPER 7984QPS	29.43	CAD	29.43	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PROGRAM SUPPLIES - BANANAS,SALT,SUGAR,COCOA"	
"PARKS, FORESTRY & RECREATION"	3893-22	2016-02-18	2016-02-22	WAL-MART #1139	18.05	CAD	18.05	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08178	NORTHWOODS-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FASTENERS	
"PARKS, FORESTRY & RECREATION"	3900-12	2016-02-24	2016-02-25	MARCHANT'S SCHOOL SPOR	303.06	CAD	303.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P08178	NORTHWOODS-SOCIAL PRGM	5941	Sporting Goods Stores	"PROGRAM SUPPLIES - BASKETBALLS, TABLE TENNIS BALLS"	
					"1,002.60"	CAD	"1,002.60"	CAD								
EMPLOYMENT & SOCIAL SERVICES	3863-10	2016-02-01	2016-02-02	NOFRILLS DICKIES 752	2.69	CAD	2.69	CAD	4995	OTHER EXPENSES	C01201	GOLDEN MILE  - ADMIN	5411	"Grocery Stores, Supermarkets"	EC EVENT - JOB FAIR	
EMPLOYMENT & SOCIAL SERVICES	3891-18	2016-02-18	2016-02-19	NOFRILLS DICKIES 752	44.27	CAD	44.27	CAD	4820	BUSINESS MEETING EXPENSES	C01201	GOLDEN MILE  - ADMIN	5411	"Grocery Stores, Supermarkets"	CLMM MEETING	
EMPLOYMENT & SOCIAL SERVICES	3893-23	2016-02-19	2016-02-22	COUNTRY STYLE 513	23.96	CAD	23.96	CAD	4820	BUSINESS MEETING EXPENSES	C01201	GOLDEN MILE  - ADMIN	5814	Quick Payment Service - Fast-Food Restau	CLMM MEETING	
					70.92	CAD	70.92	CAD								
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	3877-18	2016-02-09	2016-02-10	THE SOURCE #51570	163.56	CAD	163.56	CAD	4804	WIRELESS DEVICES	WE0002	DIRECTOR PROGRAM SUPPORT	5732	Electronic Sales	PHONE CHARGERS	
"POLICY, PLANNING, FINANCE & ADMINISTRATION"	3893-24	2016-02-18	2016-02-22	PIZZAIOLO	25.53	CAD	25.53	CAD	4820	BUSINESS MEETING EXPENSES	WE0002	DIRECTOR PROGRAM SUPPORT	5814	Quick Payment Service - Fast-Food Restau	MEETING EXPENSES	
					189.09	CAD	189.09	CAD								
"PARKS, FORESTRY & RECREATION"	3871-15	2016-02-03	2016-02-05	NAPA SCARBOROUGH #136	46.95	CAD	46.95	CAD	2401	LUBRICANTS	P07645	DENTONIA-OPERATIONS	5533	"Automotive Parts, Accessories Stores"	HYDRAULIC OIL	
"PARKS, FORESTRY & RECREATION"	3893-25	2016-02-19	2016-02-22	MOE-EAAB PESTICIDES	90.00	CAD	90.00	CAD	4830	PERMIT & LICENSE FEES	P07649	TAM OSHANTER-OPERATIONS	9399	Government Services - Not Elsewhere Clas	EXTERMINATOR LICENSE	
					136.95	CAD	136.95	CAD								
"PARKS, FORESTRY & RECREATION"	3865-15	2016-02-02	2016-02-03	METAL SUPERMARKETS (NO	31.64	CAD	31.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5051	Metal Service Centers and Offices	METAL	
"PARKS, FORESTRY & RECREATION"	3871-16	2016-02-03	2016-02-05	CDN TIRE STORE #00192	20.42	CAD	20.42	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5200	Home Supply Warehouse	"DOUBLE SIDED TAPE, GRAY PRIMER"	
"PARKS, FORESTRY & RECREATION"	3871-17	2016-02-04	2016-02-05	ALPINE LAWN   GARDEN E	83.38	CAD	83.38	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5261	Lawn and Garden Supply Stores	"WORM GEAR, CLUTH, NEEDLE CAGE"	
"PARKS, FORESTRY & RECREATION"	3877-19	2016-02-08	2016-02-10	G C DUKE EQUIPMENT LTD	416.39	CAD	416.39	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5046	Commercial Equipment Not Elsewhere Class	"PIN PIVOT, BUSHINGS, TEETH, GUARD"	
"PARKS, FORESTRY & RECREATION"	3883-27	2016-02-11	2016-02-15	CDN TIRE STORE #00192	158.19	CAD	158.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5200	Home Supply Warehouse	BATTERY	
"PARKS, FORESTRY & RECREATION"	3883-28	2016-02-11	2016-02-15	CDN TIRE STORE #00192	158.19	CAD	158.19	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5200	Home Supply Warehouse	BATTERY	
"PARKS, FORESTRY & RECREATION"	3883-29	2016-02-12	2016-02-15	PRINCESS AUTO #36	106.20	CAD	106.20	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	ANCHORS	
"PARKS, FORESTRY & RECREATION"	3889-16	2016-02-17	2016-02-18	EQUIPALL INC	378.89	CAD	378.89	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5039	Construction Materials Not Elsewhere Cla	"ELECTRICAL MOTOR, EYEBOLTS, SPRINGS"	
"PARKS, FORESTRY & RECREATION"	3891-19	2016-02-17	2016-02-19	ONEIDA EQUIPMENT LTD	103.78	CAD	103.78	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00859	ALNESS YD-YARD OPERNS	5712	"Equipment, Furniture, and Home Furnishin"	"CHAIN SPROCKETS, NEEDLE CAGE"	
"PARKS, FORESTRY & RECREATION"	3891-20	2016-02-17	2016-02-19	ONEIDA EQUIPMENT LTD	116.64	CAD	116.64	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5712	"Equipment, Furniture, and Home Furnishin"	"PLUG, FUEL FILTER, O RING"	
"PARKS, FORESTRY & RECREATION"	3891-21	2016-02-18	2016-02-19	PRINCESS AUTO #36	85.85	CAD	85.85	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	ANCHORS	
"PARKS, FORESTRY & RECREATION"	3891-22	2016-02-18	2016-02-19	CHAMBERS   COOKE (1968	52.17	CAD	52.17	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	HYDRAULIC HOSE	
"PARKS, FORESTRY & RECREATION"	3891-23	2016-02-18	2016-02-19	SCARBOROTOWN CHRYSLER	738.24	CAD	738.24	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	"HOSE REEL, RAIL CAPS"	
"PARKS, FORESTRY & RECREATION"	3891-24	2016-02-18	2016-02-19	PRINCESS AUTO #36	-53.10	CAD	-53.10	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00430	N-EAST-WINTER MAINT	5085	Industrial Supplies Not Elsewhere Classi	ANCHORS	
"PARKS, FORESTRY & RECREATION"	3893-26	2016-02-19	2016-02-22	BRAFASCO / MARKHAM	47.69	CAD	47.69	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P12135	ALNESS YARD-FORESTRY-PROTECTION&MTCE	5085	Industrial Supplies Not Elsewhere Classi	OIL HOSE	
"PARKS, FORESTRY & RECREATION"	3902-22	2016-02-25	2016-02-26	ALPINE LAWN   GARDEN E	68.82	CAD	68.82	CAD	2120	PARTS - MACHINERY & EQUIPMENT	P00408	N-EAST-TURF&HORT	5261	Lawn and Garden Supply Stores	"BOLTS, WASHERS"	
					"2,513.39"	CAD	"2,513.39"	CAD								
FACILITIES MANAGEMENT DIVISON	3861-25	2016-01-29	2016-02-01	SPEED FASTENING SYSTEM	2.71	CAD	2.71	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	7538	Automotive Service Shops	CORNER BRACE	
FACILITIES MANAGEMENT DIVISON	3867-12	2016-02-02	2016-02-04	CDN TIRE STORE #00654	45.19	CAD	45.19	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5200	Home Supply Warehouse	WORK LIGHT	
FACILITIES MANAGEMENT DIVISON	3872-31	2016-02-05	2016-02-08	COLVILLE FASTENERS	351.66	CAD	351.66	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	GFCI CORDS	
FACILITIES MANAGEMENT DIVISON	3875-12	2016-02-08	2016-02-09	HISTORIC BUILDING PROD	105.77	CAD	105.77	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61323818	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	ANGLE IRON	
FACILITIES MANAGEMENT DIVISON	3875-13	2016-02-08	2016-02-09	PARLIAMENT BUILDING SU	26.58	CAD	26.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61323818	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5211	"Building Materials, Lumber Stores"	HARDWARE	
FACILITIES MANAGEMENT DIVISON	3877-20	2016-02-08	2016-02-10	THE HOME DEPOT #7080	78.69	CAD	78.69	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61323818	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	6X6X10SIENNA	
FACILITIES MANAGEMENT DIVISON	3881-22	2016-02-11	2016-02-12	COLVILLE FASTENERS	45.20	CAD	45.20	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	HAND CLEANER	
FACILITIES MANAGEMENT DIVISON	3889-17	2016-02-17	2016-02-18	SPEED FASTENING SYSTEM	101.21	CAD	101.21	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	7538	Automotive Service Shops	TOOL REPAIR	
FACILITIES MANAGEMENT DIVISON	3893-27	2016-02-19	2016-02-22	JAMES SIGNS	194.81	CAD	194.81	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61324215	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7333	"Commercial Art, Graphics, Photography"	RESERVED SIGNS	
FACILITIES MANAGEMENT DIVISON	3893-28	2016-02-19	2016-02-22	JAMES SIGNS	177.15	CAD	177.15	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61324448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7333	"Commercial Art, Graphics, Photography"	HANDICAPPED SIGNS (SEE CREDIT ON 3904-21)	
FACILITIES MANAGEMENT DIVISON	3898-12	2016-02-23	2016-02-24	KOOY BROS LAWN	62.58	CAD	62.58	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5261	Lawn and Garden Supply Stores	REPLACE BULBS	
FACILITIES MANAGEMENT DIVISON	3902-23	2016-02-25	2016-02-26	COLVILLE FASTENERS	340.13	CAD	340.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	TRACTION CLEATS	
FACILITIES MANAGEMENT DIVISON	3902-24	2016-02-25	2016-02-26	COLVILLE FASTENERS	126.56	CAD	126.56	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA2311	ADMIN-OPS-SOUTH-OPERATIONAL EXP RCVRY	5085	Industrial Supplies Not Elsewhere Classi	SWEEPING COMP #235408	
FACILITIES MANAGEMENT DIVISON	3904-21	2016-02-24	2016-02-29	JAMES SIGNS	-59.40	CAD	-59.40	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61324448	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7333	"Commercial Art, Graphics, Photography"	CREDIT	
					"1,598.84"	CAD	"1,598.84"	CAD								
HUMAN RESOURCES 	3867-13	2016-02-02	2016-02-04	SANSOTEI RAMEN	35.35	CAD	35.35	CAD	4820	BUSINESS MEETING EXPENSES	CM0201	COLLECTIVE BARGAINING SERVICES	5812	"Eating Places, Restaurants"	COLLECTIVE BARGAINING	
HUMAN RESOURCES 	3867-14	2016-02-03	2016-02-04	THE GABARDINE	55.88	CAD	55.88	CAD	4820	BUSINESS MEETING EXPENSES	CM0201	COLLECTIVE BARGAINING SERVICES	5812	"Eating Places, Restaurants"	COLLECTIVE BARGAINING	
HUMAN RESOURCES 	3871-18	2016-02-03	2016-02-05	AROMA - BAY AND DUNDAS	72.89	CAD	72.89	CAD	4820	BUSINESS MEETING EXPENSES	CM0201	COLLECTIVE BARGAINING SERVICES	5814	Quick Payment Service - Fast-Food Restau	COLLECTIVE BARGAINING	
HUMAN RESOURCES 	3872-32	2016-02-04	2016-02-08	YUEH TUNG RESTAURANT	9.44	CAD	9.44	CAD	4820	BUSINESS MEETING EXPENSES	CM0201	COLLECTIVE BARGAINING SERVICES	5812	"Eating Places, Restaurants"	COLLECTIVE BARGAINING	
HUMAN RESOURCES 	3872-33	2016-02-05	2016-02-08	AVENUE CAFE   BISTRO	104.79	CAD	104.79	CAD	4820	BUSINESS MEETING EXPENSES	CM0201	COLLECTIVE BARGAINING SERVICES	5812	"Eating Places, Restaurants"	COLLECTIVE BARGAINING	
HUMAN RESOURCES 	3872-34	2016-02-05	2016-02-08	JOEY EATON CENTRE	148.47	CAD	148.47	CAD	4820	BUSINESS MEETING EXPENSES	CM0201	COLLECTIVE BARGAINING SERVICES	5812	"Eating Places, Restaurants"	COLLECTIVE BARGAINING	
