Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
					705.84	CAD	705.84	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3830-27	2016-01-07	2016-01-08	LAKESHORE LUMBER	76.05	CAD	76.05	CAD	2710	GENERAL HARDWARE	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5251	Hardware Stores	"LATCH, CASTORS, 1/2 LBS CARRY BOTTLE,DRYWALL PUTTY"	
ECONOMIC DEVELOPMENT & CULTURE	3830-28	2016-01-07	2016-01-08	RABBA 177            Q	10.98	CAD	10.98	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5411	"Grocery Stores, Supermarkets"	MILK AND CREAM	
ECONOMIC DEVELOPMENT & CULTURE	3836-20	2016-01-12	2016-01-13	NO FRILL'S #1306	3.94	CAD	3.94	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5411	"Grocery Stores, Supermarkets"	BOTTLED WATER-RETAIL SALES	
ECONOMIC DEVELOPMENT & CULTURE	3836-21	2016-01-12	2016-01-13	RABBA 177            Q	11.03	CAD	11.03	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	5411	"Grocery Stores, Supermarkets"	MILK AND CREAM	
ECONOMIC DEVELOPMENT & CULTURE	3842-39	2016-01-14	2016-01-18	TORONTO PUBLIC HEALTH	96.30	CAD	96.30	CAD	4995	OTHER EXPENSES	AH0128	AS-PR-PROGRAM SUPPORT-LAKESHORE A.H	9399	Government Services - Not Elsewhere Clas	TOR PUB HEALTH DIV COURSE	
					198.30	CAD	198.30	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3821-15	2016-01-04	2016-01-05	PAYPAL *PITNEYBOWES	24.63	CAD	24.63	CAD	3330	ARTIFACTS & ART OBJECTS	AH0061	HS-MH-COMMUNICATION/MKT-GIBSON HOU	5999	Miscellaneous and Specialty Retail Store	SHIPPING SERVICES	
ECONOMIC DEVELOPMENT & CULTURE	3821-16	2016-01-04	2016-01-05	PAYPAL *RCJLKEARNS1	36.71	CAD	36.71	CAD	3330	ARTIFACTS & ART OBJECTS	AH0061	HS-MH-COMMUNICATION/MKT-GIBSON HOU	5999	Miscellaneous and Specialty Retail Store	ARTIFACT	
ECONOMIC DEVELOPMENT & CULTURE	3828-34	2016-01-06	2016-01-07	PAYPAL *ONTARIOARCH	74.00	CAD	74.00	CAD	4760	MEMBERSHIP FEES	AH0061	HS-MH-COMMUNICATION/MKT-GIBSON HOU	8999	Professional Services - Not Elsewhere Cl	MEMBERSHIP FEES	
ECONOMIC DEVELOPMENT & CULTURE	3855-20	2016-01-25	2016-01-27	TTC CHESTER STATION	145.00	CAD	145.00	CAD	4225	BUSINESS TRAV - PUBLIC TRANSIT	AH0061	HS-MH-COMMUNICATION/MKT-GIBSON HOU	4789	Transportation Services-Not Elsewhere Cl	TOKENS	
ECONOMIC DEVELOPMENT & CULTURE	3855-21	2016-01-26	2016-01-27	BOOK DISTRIBUTORS LTD	61.88	CAD	39.22	EUR	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0061	HS-MH-COMMUNICATION/MKT-GIBSON HOU	5192	"Books, Periodicals, and Newspapers"	HISTORY REFERENCE BOOK	
					342.22	CAD	280.34	CAD								
							39.22	EUR								
TORONTO WATER	3825-16	2016-01-04	2016-01-06	CDN TIRE STORE #00182	567.19	CAD	567.19	CAD	*****	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	COAT RACK/HEATER/PAINT	
TORONTO WATER	3825-17	2016-01-04	2016-01-06	THE HOME DEPOT #7134	410.33	CAD	410.33	CAD	2715	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	**MORE**  5WR CG FRAME	
TORONTO WATER	3830-29	2016-01-06	2016-01-08	THE HOME DEPOT #7134	256.39	CAD	256.39	CAD	2715	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	**MORE**  GREEN TAPE	
TORONTO WATER	3838-29	2016-01-13	2016-01-14	SQ *SHADOWBOX CUSTOM F	184.64	CAD	184.64	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5399	Miscellaneous General Merchandise	FRAME FOR RETIREMENT	
TORONTO WATER	3846-21	2016-01-19	2016-01-20	LOWES #02640*	163.74	CAD	163.74	CAD	2715	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	**MORE**  3.78 L TRMCLD FIRE RED	
TORONTO WATER	3855-22	2016-01-25	2016-01-27	CDN TIRE STORE #00214	54.21	CAD	54.21	CAD	2715	PAINT SUPPLIES	TW7075	WTR TREAT & SUPPLY: SYSTEM CONTROL	5200	Home Supply Warehouse	PAINT	
					"1,636.50"	CAD	"1,636.50"	CAD								
FIRE SERVICES	3842-40	2016-01-13	2016-01-18	ASSOCIATION CONCEPTS	450.00	CAD	450.00	CAD	4760	MEMBERSHIP FEES	FR0006	FIRE CODE ENFORCEMENT-EAST DIST	7392	"Consulting, Management, and Public Relat"	CFSA MEMBERSHIP RENEWAL FEE	
FIRE SERVICES	3859-37	2016-01-28	2016-01-29	BEST BUY.CA # 900	296.33	CAD	296.33	CAD	3410	COMPUTERS - HARDWARE	FR0006	FIRE CODE ENFORCEMENT-EAST DIST	5732	Electronic Sales	COMPUTER SCREEN	
					746.33	CAD	746.33	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3830-30	2016-01-06	2016-01-08	AIR CAN  0142157098281	542.18	CAD	542.18	CAD	4215	BUSINESS TRAV - AIR TRANSPORTATION	ED0171	IM-FILM COMMISSIONER'S OFFICE	3009	Air Canada		
ECONOMIC DEVELOPMENT & CULTURE	3840-23	2016-01-14	2016-01-15	PARKING PPL	12.00	CAD	12.00	CAD	4995	OTHER EXPENSES	ED0171	IM-FILM COMMISSIONER'S OFFICE	7523	Automobile Parking Lots and Garages		
					554.18	CAD	554.18	CAD								
"PARKS, FORESTRY & RECREATION"	3830-31	2016-01-07	2016-01-08	FOODLAND  6425	18.24	CAD	18.24	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"ZUCCHINI, APPLES, CUCUMBER"	
"PARKS, FORESTRY & RECREATION"	3832-32	2016-01-07	2016-01-11	CDN TIRE STORE #00273	9.03	CAD	9.03	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12100	BEACHES CC-SPORTS	5200	Home Supply Warehouse	7 BASKETBALLS	
"PARKS, FORESTRY & RECREATION"	3832-33	2016-01-08	2016-01-11	LOBLAWS #1021	62.69	CAD	62.69	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"LETTUCE, POTATOES, CRACKERS"	
"PARKS, FORESTRY & RECREATION"	3832-34	2016-01-08	2016-01-11	FRESHCO 9750      QPS	69.19	CAD	69.19	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"CHILLI SAUCE, PEPPERONI, COLE SLAW"	
"PARKS, FORESTRY & RECREATION"	3833-15	2016-01-08	2016-01-12	CDN TIRE STORE #00654	58.68	CAD	58.68	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	P12100	BEACHES CC-SPORTS	5200	Home Supply Warehouse	BASKETBALL	
"PARKS, FORESTRY & RECREATION"	3840-24	2016-01-14	2016-01-15	FOODLAND  6425	25.74	CAD	25.74	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P12102	BEACHES CC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"PASTA, CELERY, LIMES"	
					243.57	CAD	243.57	CAD								
LEGAL SERVICES	3828-35	2016-01-05	2016-01-07	ATG NORTH YORK SCC	80.00	CAD	80.00	CAD	4128	COURT FEES	LL2708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3828-36	2016-01-05	2016-01-07	ATG NORTH YORK SCC	40.00	CAD	40.00	CAD	4128	COURT FEES	LL2204	SOCIAL SERVICES & EMPLOYMENT	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3832-35	2016-01-07	2016-01-11	ATG NORTH YORK SCC	80.00	CAD	80.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3832-36	2016-01-08	2016-01-11	ATG-TORONTO CIVIL INTA	127.00	CAD	127.00	CAD	4128	COURT FEES	LL2708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3836-22	2016-01-11	2016-01-13	ATG NORTH YORK SCC	150.00	CAD	150.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3838-30	2016-01-12	2016-01-14	ATG NORTH YORK SCC	150.00	CAD	150.00	CAD	4128	COURT FEES	LL2202	TERM CARE -HOMES FR THE AGED	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3838-31	2016-01-12	2016-01-14	ATG NORTH YORK SCC	115.00	CAD	115.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3842-41	2016-01-14	2016-01-18	ATG NORTH YORK SCC	110.00	CAD	110.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3846-22	2016-01-18	2016-01-20	ATG-TORONTO CIVIL INTA	469.00	CAD	469.00	CAD	4128	COURT FEES	LL2708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3848-30	2016-01-19	2016-01-21	ATG NORTH YORK SCC	222.00	CAD	222.00	CAD	4128	COURT FEES	LL2708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3851-34	2016-01-21	2016-01-25	ATG NORTH YORK SCC	190.00	CAD	190.00	CAD	4128	COURT FEES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3851-35	2016-01-22	2016-01-25	ATG-TORONTO CIVIL INTA	271.00	CAD	271.00	CAD	4128	COURT FEES	LL2708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
LEGAL SERVICES	3851-36	2016-01-22	2016-01-25	ATG-TORONTO CIVIL INTA	144.00	CAD	144.00	CAD	4128	COURT FEES	LL2708	CLAIMS  MCLARENS & ACCLAIM	9399	Government Services - Not Elsewhere Clas	TITLE SEARCHES	
					"2,148.00"	CAD	"2,148.00"	CAD								
"PARKS, FORESTRY & RECREATION"	3828-37	2016-01-06	2016-01-07	AUDIBLE	-21.55	CAD	-14.95	USD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5968	Direct Marketing - Continuity/Subscripti	ERROR IN MERCHANT	
"PARKS, FORESTRY & RECREATION"	3828-38	2016-01-05	2016-01-07	THE HOME DEPOT #7011	8.20	CAD	8.20	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  ABS11/2COUPL	
"PARKS, FORESTRY & RECREATION"	3832-37	2016-01-08	2016-01-11	DOLLAR TREE #40138	49.44	CAD	49.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5331	Variety Stores	ART CLASS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3833-16	2016-01-11	2016-01-12	MICHAELS #4921	88.06	CAD	88.06	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	ART CLASS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3838-32	2016-01-12	2016-01-14	THE CHILDREN'S PLACE#3	50.98	CAD	50.98	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08587	ISLINGTON CS-SPEC EVNTS	5641	Children's and Infants' Wear Stores	DANCE RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	3838-33	2016-01-12	2016-01-14	THE HOME DEPOT #7011	26.02	CAD	26.02	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	*****	"MULTIPLE COST CENTRES, WBS ELEMENTS OR WORK ORDERS"	5200	Home Supply Warehouse	**MORE**  ABS11/2 TEE	
"PARKS, FORESTRY & RECREATION"	3846-23	2016-01-19	2016-01-20	CANADIAN RED CROSS	221.30	CAD	221.30	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	7399	Business Services - Not Elsewhere Classi	BABYSITTING PACKAGES	
"PARKS, FORESTRY & RECREATION"	3848-31	2016-01-18	2016-01-21	WAL-MART ECOMM #8514	16.95	CAD	16.95	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5310	Discount Stores	BABYSITTING DOLLS	
"PARKS, FORESTRY & RECREATION"	3848-32	2016-01-20	2016-01-21	THE CHILDRENS PLACE	254.95	CAD	254.95	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08587	ISLINGTON CS-SPEC EVNTS	5641	Children's and Infants' Wear Stores	DANCE RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	3850-37	2016-01-21	2016-01-22	MICHAELS #4921	33.89	CAD	33.89	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12045	ISLINGTON-COMM CTR-PRGM SUPPORT	5945	"Game, Toy, and Hobby Shops"	ART CLASS SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3855-23	2016-01-26	2016-01-27	URBAN KIDS 1518	245.56	CAD	245.56	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08587	ISLINGTON CS-SPEC EVNTS	5691	Men's and Women's Clothing Stores	DANCE RECITAL COSTUMES	
"PARKS, FORESTRY & RECREATION"	3857-21	2016-01-26	2016-01-28	WAL-MART # 3031	72.29	CAD	72.29	CAD	3040	M & E - RECREATIONAL & EDUCATIONAL	P08587	ISLINGTON CS-SPEC EVNTS	5310	Discount Stores	DANCE RECITAL COSTUMES	
					"1,046.09"	CAD	"1,067.64"	CAD								
							-14.95	USD								
TORONTO PARAMEDIC SERVICES	3830-32	2016-01-06	2016-01-08	PARKING AUTHORITYOFTOR	11.00	CAD	11.00	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTERNAL TRAINING CPR	9399	Government Services - Not Elsewhere Clas	PARKING - METRO HALL	
TORONTO PARAMEDIC SERVICES	3832-38	2016-01-07	2016-01-11	PARKING AUTHORITYOFTOR	15.00	CAD	15.00	CAD	4770	PARKING EXPENSES (INTOWN)	B22040	EXTERNAL TRAINING CPR	9399	Government Services - Not Elsewhere Clas	PARKING - METRO HALL	
TORONTO PARAMEDIC SERVICES	3846-24	2016-01-19	2016-01-20	THE CANADIAN HEARING S	"2,389.54"	CAD	"2,389.54"	CAD	4086	TECH SRV TRANSL/INT	B22040	EXTERNAL TRAINING CPR	5975	"Hearing Aids - Sales, Service, Supply St"	ASL INTERPRETOR SERVICES	
					"2,415.54"	CAD	"2,415.54"	CAD								
CITY PLANNING	3821-17	2016-01-04	2016-01-05	N R U PUBLISHING INC	-371.52	CAD	-371.52	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	2741	Miscellaneous Publishing and Printing	REFUND SUBSCRIPTION TO NOVAE RES URBIS	
CITY PLANNING	3821-18	2016-01-04	2016-01-05	N R U PUBLISHING INC	-18.57	CAD	-18.57	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	2741	Miscellaneous Publishing and Printing	REFUND SUBSCRIPTION TO NOVAE RES URBIS	
CITY PLANNING	3833-17	2016-01-10	2016-01-12	THE GLOBE AND MAIL	600.57	CAD	600.57	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5192	"Books, Periodicals, and Newspapers"	GLOBE & MAIL NEWSPAPER RENEWAL	
CITY PLANNING	3840-25	2016-01-14	2016-01-15	PRZCHARGE.PREZI.COM	235.19	CAD	159.00	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	5045	"Computers, Computer Peripheral Equipment"	ANNUAL RENEWAL-ONLINE SUBSCRIPTION TO PREZI PRESEN	
CITY PLANNING	3853-18	2016-01-25	2016-01-26	CARSWELL	"1,902.93"	CAD	"1,902.93"	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	7338	"Quick Copy, Reproduction, and Blueprinti"	ONTARIO PLANNING PRACTICE PUBLICATION	
CITY PLANNING	3853-19	2016-01-25	2016-01-26	REI LEXISNEXIS CANADA	139.91	CAD	139.91	CAD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	UR0005	HEAD OFFICE-POLICY&RESRCH-CITY PLNG	7399	Business Services - Not Elsewhere Classi	PUBLICATION-ONTARIO PLANNING LAW & PRACTICE	
					"2,488.51"	CAD	"2,253.32"	CAD								
							159.00	USD								
FACILITIES MANAGEMENT DIVISON	3836-23	2016-01-12	2016-01-13	RELIANT REFRIGERATION	596.64	CAD	596.64	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	7623	Air Conditioning and Refrigeration Repai	REPAIR MARKET FRIDGE	
FACILITIES MANAGEMENT DIVISON	3843-17	2016-01-16	2016-01-19	CDN TIRE STORE #00654	267.53	CAD	267.53	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5200	Home Supply Warehouse	OPERATIONAL EQUIPMENT	
FACILITIES MANAGEMENT DIVISON	3846-25	2016-01-18	2016-01-20	MISTER CHEMICAL -VAUGH	43.65	CAD	43.65	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5169	Chemicals and Allied Products Not Elsewh	CLEANING SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3848-33	2016-01-19	2016-01-21	MISTER CHEMICAL -VAUGH	195.82	CAD	195.82	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	FA1375	91 FRONT E-LEASNG (ST.LAWRENCE MKT-SOUTH	5169	Chemicals and Allied Products Not Elsewh	CLEANING SUPPLIES	
					"1,103.64"	CAD	"1,103.64"	CAD								
"PARKS, FORESTRY & RECREATION"	3825-18	2016-01-05	2016-01-06	EB GAMES 840	316.36	CAD	316.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5945	"Game, Toy, and Hobby Shops"	CONTROLLOR FOR GAMES	
"PARKS, FORESTRY & RECREATION"	3836-24	2016-01-12	2016-01-13	EB GAMES 840	45.19	CAD	45.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5945	"Game, Toy, and Hobby Shops"	GAMES FOR PS4	
"PARKS, FORESTRY & RECREATION"	3851-37	2016-01-22	2016-01-25	PLAYSTATION SONYENTERT	50.00	CAD	50.00	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5945	"Game, Toy, and Hobby Shops"	MEMBERSHIP PLAYSTAION	
"PARKS, FORESTRY & RECREATION"	3851-38	2016-01-22	2016-01-25	FACTORY DIRECT	22.59	CAD	22.59	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P12901	TORONTO REHAB FITNESS PILOT PROJECT	5734	Computer Software Stores	HEADPHONES FOR PRIZES	
					434.14	CAD	434.14	CAD								
"PARKS, FORESTRY & RECREATION"	3851-39	2016-01-22	2016-01-25	SCHOOLSPEC	198.43	CAD	198.43	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02302	CENTENNIAL POOL-INSTRL-INDR	5943	"Office, School Supply, and Stationery St"	FADELESS DESING PAPER	
"PARKS, FORESTRY & RECREATION"	3855-24	2016-01-25	2016-01-27	WAL-MART # 3111	13.53	CAD	13.53	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02326	WEST HILL POOL-INSTRL-INDR	5411	"Grocery Stores, Supermarkets"	LARGE STORAGE BOX	
"PARKS, FORESTRY & RECREATION"	3859-38	2016-01-27	2016-01-29	WAL-MART #3186	192.81	CAD	192.81	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02327	WEXFORD POOL-INSTRL-INDR	5411	"Grocery Stores, Supermarkets"	PA SPEAKER  SYSTEM	
					404.77	CAD	404.77	CAD								
"PARKS, FORESTRY & RECREATION"	3828-39	2016-01-05	2016-01-07	WAL-MART # 3031	103.79	CAD	103.79	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10914	CENTENNIAL SKI CTR-PROGRAMS	5310	Discount Stores	SKI SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3848-34	2016-01-19	2016-01-21	THE HOME DEPOT #7011	83.51	CAD	83.51	CAD	2710	GENERAL HARDWARE	P10914	CENTENNIAL SKI CTR-PROGRAMS	5200	Home Supply Warehouse	"DOWEL 1"""	
					187.30	CAD	187.30	CAD								
EMPLOYMENT & SOCIAL SERVICES	3833-18	2016-01-11	2016-01-12	STAPLES STORE #217	13.42	CAD	13.42	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01205	YORK/HUMBER-ADMIN	5943	"Office, School Supply, and Stationery St"	STAFF RECOGNITION	
EMPLOYMENT & SOCIAL SERVICES	3842-42	2016-01-15	2016-01-18	PIZZA NOVA 081	42.12	CAD	42.12	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5814	Quick Payment Service - Fast-Food Restau	NAP MEETING	
EMPLOYMENT & SOCIAL SERVICES	3846-26	2016-01-19	2016-01-20	DOLLAR TREE #40144	8.48	CAD	8.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5331	Variety Stores	NAP MEETING	
EMPLOYMENT & SOCIAL SERVICES	3846-27	2016-01-19	2016-01-20	FOOD BASICS #631	4.05	CAD	4.05	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5411	"Grocery Stores, Supermarkets"	NAP MEETING	
EMPLOYMENT & SOCIAL SERVICES	3851-40	2016-01-24	2016-01-25	FOOD BASICS #904	34.45	CAD	34.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5411	"Grocery Stores, Supermarkets"	PAYE MEET AND GREET	
EMPLOYMENT & SOCIAL SERVICES	3855-25	2016-01-26	2016-01-27	METRO #719	43.26	CAD	43.26	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5411	"Grocery Stores, Supermarkets"	HAMMER HEADS MEET AND GREET	
EMPLOYMENT & SOCIAL SERVICES	3859-39	2016-01-28	2016-01-29	REAL CANADIAN WHOLESAL	10.87	CAD	10.87	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01205	YORK/HUMBER-ADMIN	5411	"Grocery Stores, Supermarkets"	JOB SEARCH SERIES INFO SESSION	
					156.65	CAD	156.65	CAD								
TORONTO WATER	3851-41	2016-01-22	2016-01-25	SHOWTECH POWER  LIGHTI	218.09	CAD	218.09	CAD	2575	ELECTRICAL SUPPLIES	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	7399	Business Services - Not Elsewhere Classi	POWER SUPPLY	
TORONTO WATER	3857-22	2016-01-27	2016-01-28	PAYPAL *1679772ONTA	186.45	CAD	186.45	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	TW5010	BUS OP MGMT: BUSINESS & CUSTOMER SUPPORT	7399	Business Services - Not Elsewhere Classi	PODIUM BROCHURE DISPLAY	
					404.54	CAD	404.54	CAD								
LEGAL SERVICES	3821-19	2016-01-04	2016-01-05	TERANET EXPRESS	31.45	CAD	31.45	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3821-20	2016-01-04	2016-01-05	TERANET EXPRESS	1.00	CAD	1.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3833-19	2016-01-11	2016-01-12	TERANET EXPRESS	31.45	CAD	31.45	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3833-20	2016-01-11	2016-01-12	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3833-21	2016-01-11	2016-01-12	TERANET EXPRESS	30.40	CAD	30.40	CAD	4827	ONLINE SERVICES FEES	LL5606	FACILITIES AND REAL ESTATE	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3833-22	2016-01-11	2016-01-12	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3833-23	2016-01-11	2016-01-12	TERANET EXPRESS	30.40	CAD	30.40	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3833-24	2016-01-11	2016-01-12	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL0005	REAL ESTATE-CITY HALL	9222	Fines	TITLE SEARCHES	
