Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order No.	Cost Centre / WBS Element / Order No. Description	Merchant Type	Merchant Type Description	Purpose	
LEGAL SERVICES	3436-42	2015-03-26	2015-03-27	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-43	2015-03-26	2015-03-27	TERANET EXPRESS	20.00	CAD	20.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-44	2015-03-26	2015-03-27	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-45	2015-03-26	2015-03-27	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-46	2015-03-26	2015-03-27	TERANET EXPRESS	18.00	CAD	18.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-47	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-48	2015-03-26	2015-03-27	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-49	2015-03-26	2015-03-27	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL0005	REAL ESTATE-CITY HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-50	2015-03-26	2015-03-27	TERANET EXPRESS	3.50	CAD	3.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-51	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-52	2015-03-26	2015-03-27	TERANET EXPRESS	2.50	CAD	2.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-53	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-54	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-55	2015-03-26	2015-03-27	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-56	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-57	2015-03-26	2015-03-27	TERANET EXPRESS	30.00	CAD	30.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-58	2015-03-26	2015-03-27	TERANET EXPRESS	2.00	CAD	2.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-59	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-60	2015-03-26	2015-03-27	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-61	2015-03-26	2015-03-27	TERANET EXPRESS	10.00	CAD	10.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-62	2015-03-26	2015-03-27	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3436-63	2015-03-26	2015-03-27	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5705	REVENUE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	3438-47	2015-03-27	2015-03-30	TERANET EXPRESS	9.00	CAD	9.00	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
					715.00	CAD	715.00	CAD								
FIRE SERVICES	3414-23	2015-03-10	2015-03-11	CENTER FOR PUBLIC SAFE	846.76	CAD	650.00	USD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	8699	"Organizations, Membership - Not Elsewher"	CFAI CONFERENCE REGISTRATION FEE	
FIRE SERVICES	3438-48	2015-03-26	2015-03-30	SUPERIOR TIRE   AUTO	46.01	CAD	46.01	CAD	4404	CONTR SERVICES - LICENSED VEHICLES&EQUIP	FR0025	MECHANICAL MAINT-VEHICLE MAINT	5511	"Automobile and Truck Dealers - Sales, Se"	SERVICE FOR COMPANY VEHICLE	
FIRE SERVICES	3438-49	2015-03-27	2015-03-30	BEST WESTERN - BARRIE	188.92	CAD	188.92	CAD	4252	CONFERENCES/SEMINARS - ACCOMMODATION	FR0027	PROFDEV/TRAINING-OPERATIONS TRAINING	3502	Best Western Hotels	CONFERENCE ACCOMMODATION	
					"1,081.69"	CAD	234.93	CAD								
							650.00	USD								
ACCOUNTING SERVICES 	3433-43	2015-03-23	2015-03-25	CDN TIRE STORE #00169	33.88	CAD	33.88	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	FS0022	ACCTG SVCS-OFFICE OF THE DIRECTOR	5200	Home Supply Warehouse	KETTLES FOR 14TH FLOOR KITCHEN	
					33.88	CAD	33.88	CAD								
FACILITIES MANAGEMENT DIVISON	3416-44	2015-03-11	2015-03-12	PACE PARKING LTD	5.00	CAD	5.00	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61240886	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	7523	Automobile Parking Lots and Garages	PARKING ON JOB SITE	
					5.00	CAD	5.00	CAD								
TORONTO WATER	3438-50	2015-03-27	2015-03-30	PRINCESS AUTO #36	192.61	CAD	192.61	CAD	2710	GENERAL HARDWARE	TW2040	DIST OPS: OPERATION & MTCE - TORONTO/EAS	5085	Industrial Supplies Not Elsewhere Classi	LIGHTS FOR TRUCK	
					192.61	CAD	192.61	CAD								
"PARKS, FORESTRY & RECREATION"	3429-79	2015-03-19	2015-03-23	TTC ST ANDREW STATION	39.00	CAD	39.00	CAD	4118	TICKETS AND ADMISSION FEES	P13005	DROP IN SKATE - HARRY GAIREY AIR	4789	Transportation Services-Not Elsewhere Cl	BUS TICKETS FOR RINK GUARDS IN TRAINING	
					39.00	CAD	39.00	CAD								
FIRE SERVICES	3406-36	2015-03-04	2015-03-05	THOMASOS SPRING SERVIC	75.94	CAD	75.94	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0025	MECHANICAL MAINT-VEHICLE MAINT	7538	Automotive Service Shops	PARTS - U BOLTS	
					75.94	CAD	75.94	CAD								
"PARKS, FORESTRY & RECREATION"	3410-74	2015-03-06	2015-03-09	PRINCESS AUTO #36	945.73	CAD	945.73	CAD	3099	GENERAL EQUIPMENT	P13472	NY - SPORTS FIELD MAINTENANCE	5085	Industrial Supplies Not Elsewhere Classi	AIR TOOLS	
"PARKS, FORESTRY & RECREATION"	3416-45	2015-03-11	2015-03-12	PRINCESS AUTO #36	39.53	CAD	39.53	CAD	3099	GENERAL EQUIPMENT	P00404	N-CENTRAL-TURF&HORT	5085	Industrial Supplies Not Elsewhere Classi	AIR GUNS	
"PARKS, FORESTRY & RECREATION"	3416-46	2015-03-11	2015-03-12	KOOY BROS LAWN	907.18	CAD	907.18	CAD	3015	M & E - GROUNDS	P00404	N-CENTRAL-TURF&HORT	5261	Lawn and Garden Supply Stores	TURF SUPPLIES	
"PARKS, FORESTRY & RECREATION"	3420-71	2015-03-12	2015-03-16	THE HOME DEPOT #7078	412.27	CAD	412.27	CAD	3080	M & E - HAND TOOLS	P13472	NY - SPORTS FIELD MAINTENANCE	5200	Home Supply Warehouse	**MORE**  HAND SEAMER	
"PARKS, FORESTRY & RECREATION"	3420-72	2015-03-12	2015-03-16	CDN TIRE STORE #00126	429.38	CAD	429.38	CAD	3099	GENERAL EQUIPMENT	P13472	NY - SPORTS FIELD MAINTENANCE	5200	Home Supply Warehouse	AIR TOOLS	
"PARKS, FORESTRY & RECREATION"	3420-73	2015-03-13	2015-03-16	SAFETY MEDIA INC	797.33	CAD	797.33	CAD	2082	HEALTH & SAFETY SUPPLIES	P00404	N-CENTRAL-TURF&HORT	5047	Laboratory/Medical/Dental/Ophthalmic Hos	DOCUMENT BOXES	
"PARKS, FORESTRY & RECREATION"	3422-39	2015-03-13	2015-03-17	CDN TIRE STORE #00126	138.29	CAD	138.29	CAD	3080	M & E - HAND TOOLS	P13472	NY - SPORTS FIELD MAINTENANCE	5200	Home Supply Warehouse	TOOLS	
					"3,669.71"	CAD	"3,669.71"	CAD								
PUBLIC HEALTH	3398-54	2015-02-27	2015-03-02	CANADA WIDE PARKING IN	"1,924.98"	CAD	"1,924.98"	CAD	4995	OTHER EXPENSES	PH5103	HE-FOOD HANDLER TRAINING	7523	Automobile Parking Lots and Garages		
PUBLIC HEALTH	3400-34	2015-03-02	2015-03-03	REVEAL MARKETING GROUP	599.35	CAD	599.35	CAD	4995	OTHER EXPENSES	PH5103	HE-FOOD HANDLER TRAINING	7399	Business Services - Not Elsewhere Classi		
PUBLIC HEALTH	3406-37	2015-03-02	2015-03-05	PILLAR TAPES	652.91	CAD	652.91	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	PH5029	HE:  FOOD SAFETY - CITY WIDE	5085	Industrial Supplies Not Elsewhere Classi	MISCELLANEOUS MATERIALS & SUPPLIES	
PUBLIC HEALTH	3416-47	2015-03-11	2015-03-12	CRFA	-282.50	CAD	-282.50	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	PH5029	HE:  FOOD SAFETY - CITY WIDE	8699	"Organizations, Membership - Not Elsewher"	CONFERENCES/SEMINARS - REGISTRATION	
PUBLIC HEALTH	3438-51	2015-03-26	2015-03-30	STAPLES.CA	124.29	CAD	124.29	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	PH5029	HE:  FOOD SAFETY - CITY WIDE	5943	"Office, School Supply, and Stationery St"	OTHER OFFICE MATERIAL &MINOR FURNISH	
PUBLIC HEALTH	3438-52	2015-03-27	2015-03-30	THE EXHIBITION PLACE	164.99	CAD	164.99	CAD	4570	RENTAL/LEASE OF PARKING SPACES	PH5132	HAINE'S FUNDING	9399	Government Services - Not Elsewhere Clas	RENTAL/LEASE OF PARKING SPACES	
					"3,184.02"	CAD	"3,184.02"	CAD								
"PARKS, FORESTRY & RECREATION"	3400-35	2015-03-02	2015-03-03	FLAGHOUSE INC.	9.66	CAD	9.66	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10044	HUMBERWOOD CC-INSTRL	5712	"Equipment, Furniture, and Home Furnishin"	SPORTS EQUIPMENT	
"PARKS, FORESTRY & RECREATION"	3434-48	2015-03-25	2015-03-26	LIFESAVING SOCIETY	-97.36	CAD	-97.36	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P10044	HUMBERWOOD CC-INSTRL	8641	"Associations - Civic, Social, and Frater"	SPORTS EQUIP. RET'D FOR CREDIT	
					-87.70	CAD	-87.70	CAD								
EMPLOYMENT & SOCIAL SERVICES	3422-40	2015-03-16	2015-03-17	RCSS SCARBOROUGH #2809	26.15	CAD	26.15	CAD	4820	BUSINESS MEETING EXPENSES	C01275	CLIFFCREST EMPLOYMENT SERVICES	5411	"Grocery Stores, Supermarkets"	FOOD AND BEVERAGE FOR GENERAL STAFF MEETING	
EMPLOYMENT & SOCIAL SERVICES	3438-53	2015-03-27	2015-03-30	TIMOTHY'S WORLD COFFEE	22.59	CAD	22.59	CAD	4820	BUSINESS MEETING EXPENSES	C01275	CLIFFCREST EMPLOYMENT SERVICES	5814	Quick Payment Service - Fast-Food Restau	FOOD FOR MEETING	
					48.74	CAD	48.74	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3429-80	2015-03-20	2015-03-23	AROUND THE BLOCK	107.35	CAD	107.35	CAD	3330	ARTIFACTS & ART OBJECTS	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5931	"Second Hand Stores, Used Merchandise Sto"	ART	
					107.35	CAD	107.35	CAD								
EMPLOYMENT & SOCIAL SERVICES	3398-55	2015-02-27	2015-03-02	STAPLES 450	22.59	CAD	22.59	CAD	2010	STATIONERY AND OFFICE SUPPLIES	C01242	FAMILY SUPPORT PROGRAM	5943	"Office, School Supply, and Stationery St"	CARD STOCK PAPER	
					22.59	CAD	22.59	CAD								
FACILITIES MANAGEMENT DIVISON	3431-26	2015-03-23	2015-03-24	TILE CITY	14.24	CAD	14.24	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61291162	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5713	Floor Covering Stores	SUPPLIES	
					14.24	CAD	14.24	CAD								
FACILITIES MANAGEMENT DIVISON	3433-44	2015-03-24	2015-03-25	COSTCO WHOLESALE W537	45.19	CAD	45.19	CAD	2010	STATIONERY AND OFFICE SUPPLIES	FA2133	ADMIN-ST.LAWRENCE MARKET-LEASING & SITE	5300	Wholesale Clubs	WINDOW FILM FOR NEW OFFICE	
					45.19	CAD	45.19	CAD								
FACILITIES MANAGEMENT DIVISON	3424-49	2015-03-16	2015-03-18	CDN TIRE STORE #00197	39.54	CAD	39.54	CAD	3099	GENERAL EQUIPMENT	61286973	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOOLS SCREWDRIVER SET	
FACILITIES MANAGEMENT DIVISON	3428-60	2015-03-19	2015-03-20	APPLE STORE #R208	79.10	CAD	79.10	CAD	3099	GENERAL EQUIPMENT	61286973	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5732	Electronic Sales	LIGHTNING TO USB CABLE	
					118.64	CAD	118.64	CAD								
FACILITIES MANAGEMENT DIVISON	3398-56	2015-02-27	2015-03-02	STEELES PAINT   DECORA	150.93	CAD	150.93	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61283680	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINTING SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3398-57	2015-02-27	2015-03-02	STEELES PAINT   DECORA	96.85	CAD	96.85	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61286763	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINTING SUPPLIES	
FACILITIES MANAGEMENT DIVISON	3398-58	2015-02-27	2015-03-02	STEELES PAINT   DECORA	68.72	CAD	68.72	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61288810	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINT	
FACILITIES MANAGEMENT DIVISON	3429-81	2015-03-20	2015-03-23	STEELES PAINT   DECORA	272.79	CAD	272.79	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61291359	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINT	
FACILITIES MANAGEMENT DIVISON	3429-82	2015-03-20	2015-03-23	STEELES PAINT   DECORA	79.04	CAD	79.04	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61283680	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINT	
FACILITIES MANAGEMENT DIVISON	3429-83	2015-03-20	2015-03-23	STEELES PAINT   DECORA	164.78	CAD	164.78	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61290575	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINT	
FACILITIES MANAGEMENT DIVISON	3436-64	2015-03-26	2015-03-27	STEELES PAINT   DECORA	97.01	CAD	97.01	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61290848	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINT	
FACILITIES MANAGEMENT DIVISON	3436-65	2015-03-26	2015-03-27	STEELES PAINT   DECORA	137.43	CAD	137.43	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61289009	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5198	"Paints, Varnishes, and Supplies"	PURCHASE PAINT	
					"1,067.55"	CAD	"1,067.55"	CAD								
"PARKS, FORESTRY & RECREATION"	3429-84	2015-03-20	2015-03-23	AMAZON *MARKETPLCE CA	823.13	CAD	823.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	4816	Computer Network/Information Services	OTTER BOXES FOR IPOD AIR	
					823.13	CAD	823.13	CAD								
EMPLOYMENT & SOCIAL SERVICES	3412-26	2015-03-09	2015-03-10	IKEA ETOBICOKE	246.22	CAD	246.22	CAD	*****	MISCELLANEOUS MATERIALS & SUPPLIES	C01202	ATTWELL-ADMIN	5712	"Equipment, Furniture, and Home Furnishin"	EC/RES CHILDREN'S PLAY AREA	
EMPLOYMENT & SOCIAL SERVICES	3414-24	2015-03-09	2015-03-11	WAL-MART #1137	84.61	CAD	84.61	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	C01202	ATTWELL-ADMIN	5411	"Grocery Stores, Supermarkets"	SUPPLIES FOR RES AND ATTWELL	
EMPLOYMENT & SOCIAL SERVICES	3426-70	2015-03-18	2015-03-19	SHOPPERS DRUG MART # 0	12.20	CAD	12.20	CAD	4805	POSTAGE	C01202	ATTWELL-ADMIN	9402	Postal Services - Government Only	REGISTERED MAIL TO STAFF	
					343.03	CAD	343.03	CAD								
TORONTO WATER	3412-27	2015-03-10	2015-03-10	UPS*000000502A9A105	61.74	CAD	61.74	CAD	4815	COURIER SERVICES	TW5030	BUS OP MGMT: TW LABORATORIES	4214	"Motor Freight Carriers, Trucking - Local"	SHIPMENT TO GUELPH AND HAMILTON	
TORONTO WATER	3431-27	2015-03-24	2015-03-24	UPS*000000502A9A125	30.44	CAD	30.44	CAD	4815	COURIER SERVICES	TW5030	BUS OP MGMT: TW LABORATORIES	4214	"Motor Freight Carriers, Trucking - Local"	SHIPMENT TO HAMILTON	
					92.18	CAD	92.18	CAD								
ECONOMIC DEVELOPMENT & CULTURE	3418-51	2015-03-12	2015-03-13	HOOTSUITE MEDIA INC.	51.68	CAD	39.54	USD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	5968	Direct Marketing - Continuity/Subscripti	SOCIAL MEDIA ADVERTISING	
ECONOMIC DEVELOPMENT & CULTURE	3420-74	2015-03-12	2015-03-16	ESC CORP / CRAC SERVIC	45.20	CAD	45.20	CAD	4995	OTHER EXPENSES	ED0059	BUSINESS INCUBATION & COMMUNITY ECON DEV	9399	Government Services - Not Elsewhere Clas	**MORE**  CORPORATE FILE (MICRO. COP	
ECONOMIC DEVELOPMENT & CULTURE	3420-75	2015-03-12	2015-03-16	ESC CORP / CRAC SERVIC	44.80	CAD	44.80	CAD	4995	OTHER EXPENSES	ED0059	BUSINESS INCUBATION & COMMUNITY ECON DEV	9399	Government Services - Not Elsewhere Clas	**MORE**  ONTARIO BUSINESS NAME SEAR	
ECONOMIC DEVELOPMENT & CULTURE	3429-88	2015-03-23	2015-03-23	FACEBK *AWXZH7S2E2	24.94	CAD	24.94	CAD	4414	ADVERTISING & PROMOTION	ED0139	SM. BUSINESS SUPPORT & ADVISORY SERVICE	7311	Advertising Services	FACEBOOK ADS	
					166.62	CAD	114.94	CAD								
							39.54	USD								
TORONTO WATER	3406-38	2015-03-03	2015-03-05	CDN TIRE STORE #00427	107.34	CAD	107.34	CAD	2130	PARTS - MOBILE EQUIPMENT	TW4105	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5200	Home Supply Warehouse	CAR BATTERY	
TORONTO WATER	3428-61	2015-03-18	2015-03-20	CDN TIRE STORE #00427	24.84	CAD	24.84	CAD	2130	PARTS - MOBILE EQUIPMENT	TW4105	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5200	Home Supply Warehouse	BRAKE FLUID	
TORONTO WATER	3431-28	2015-03-23	2015-03-24	KOOY BROS LAWN	31.64	CAD	31.64	CAD	2130	PARTS - MOBILE EQUIPMENT	TW4105	WW TREATMNT:  HIGHLAND CREEK TP - WORK A	5261	Lawn and Garden Supply Stores	FUEL TAGS	
					163.82	CAD	163.82	CAD								
"PARKS, FORESTRY & RECREATION"	3398-59	2015-02-27	2015-03-02	FOOD BASICS #930	9.51	CAD	9.51	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	"APPLES, JUICE, GRANOLA BARS"	
"PARKS, FORESTRY & RECREATION"	3418-52	2015-03-12	2015-03-13	FOOD BASICS #653	19.70	CAD	19.70	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	"GROCERIES - JUICE, GRANOLA BARS, MUFFINS"	
"PARKS, FORESTRY & RECREATION"	3424-50	2015-03-17	2015-03-18	NOFRILLS LUCIANO'S #34	23.82	CAD	23.82	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P13541	YOUTH LOUNGE- HERON PARK	5411	"Grocery Stores, Supermarkets"	GROCERY - JUICE FRUIT PUNCH	
					53.03	CAD	53.03	CAD								
PUBLIC HEALTH	3410-75	2015-03-06	2015-03-09	PAYPAL *FITC EVENTS	207.74	CAD	207.74	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CPH001-18	HF/HL POINT OF CARE	8999	Professional Services - Not Elsewhere Cl	FITC SPOTLITE	
PUBLIC HEALTH	3418-53	2015-03-12	2015-03-13	MS RETAIL - TORONTO EA	361.55	CAD	361.55	CAD	3410	COMPUTERS - HARDWARE	CPH001-19	CDC WIRELESS ROLLOUT	5734	Computer Software Stores	SURFACE PRO HARDWARE	
PUBLIC HEALTH	3424-51	2015-03-18	2015-03-18	ISPEECH.ORG	"1,308.00"	CAD	"1,000.00"	USD	4760	MEMBERSHIP FEES	PH3755	INJURY PREVENTION	8999	Professional Services - Not Elsewhere Cl	SOPEECH DEVELOPER	
PUBLIC HEALTH	3436-66	2015-03-26	2015-03-27	PAYPAL *FITC EVENTS	878.92	CAD	878.92	CAD	4256	CONFERENCES/SEMINARS - REGISTRATION FEES	CPH001-18	HF/HL POINT OF CARE	8999	Professional Services - Not Elsewhere Cl	FITC CONVERENCE	
					"2,756.21"	CAD	"1,448.21"	CAD								
							"1,000.00"	USD								
"PARKS, FORESTRY & RECREATION"	3398-60	2015-02-27	2015-03-02	WMT SUPRCTR #1117	28.57	CAD	28.57	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"MUSHROOMS, TOMATO PASTE, FLOUR"	
"PARKS, FORESTRY & RECREATION"	3400-36	2015-03-02	2015-03-03	METRO #808	41.60	CAD	41.60	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"ROMANO CHEESE, SPAGHETTI SAUCE"	
"PARKS, FORESTRY & RECREATION"	3407-43	2015-03-04	2015-03-06	CDN TIRE STORE #00175	338.98	CAD	338.98	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P07694	SCAR VILLAGE-PRGM SUPPORT	5200	Home Supply Warehouse	AIR CLEANER F	
"PARKS, FORESTRY & RECREATION"	3410-76	2015-03-06	2015-03-09	METRO #808	4.35	CAD	4.35	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	EGGS	
"PARKS, FORESTRY & RECREATION"	3412-28	2015-03-09	2015-03-10	METRO #808	10.33	CAD	10.33	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	"RAISINS,LEMONS,MILK, CUPS"	
"PARKS, FORESTRY & RECREATION"	3416-48	2015-03-10	2015-03-12	LOUISE KOOL   GAULT	158.19	CAD	158.19	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5945	"Game, Toy, and Hobby Shops"	"SUPPLIES FOR SUMMER CAMP-PARACHUTE,PLAYGRND SET"	
"PARKS, FORESTRY & RECREATION"	3418-54	2015-03-11	2015-03-13	THE HOME DEPOT #7107	54.10	CAD	54.10	CAD	2730	LOCKS	P07694	SCAR VILLAGE-PRGM SUPPORT	5200	Home Supply Warehouse	**MORE**  PADLOCK	
"PARKS, FORESTRY & RECREATION"	3428-62	2015-03-18	2015-03-20	CDN TIRE STORE #00209	451.99	CAD	451.99	CAD	3050	M & E - KITCHEN	P07694	SCAR VILLAGE-PRGM SUPPORT	5200	Home Supply Warehouse	REPLACEMENT OF BROKEN BBQ	
"PARKS, FORESTRY & RECREATION"	3428-63	2015-03-19	2015-03-20	PRINCESS AUTO #36	542.37	CAD	542.37	CAD	2099	OTHER OFFICE MATERIAL &MINOR FURNISHING	P04111	SCAR VILLAGE RC-SUMMER CAMPS	5085	Industrial Supplies Not Elsewhere Classi	FANS FOR THE ARENA	
"PARKS, FORESTRY & RECREATION"	3428-64	2015-03-19	2015-03-20	HURONIA ART GLASS	472.11	CAD	472.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	P05233	SCAR VILLAGE RC-ARTS-VISL/PERF	5231	"Glass, Paint, Wallpaper Stores"	REPLACEMENT EQUIPMENT FOR STAINEDGLASS CLASSES	
"PARKS, FORESTRY & RECREATION"	3429-89	2015-03-20	2015-03-23	METRO #808	45.45	CAD	45.45	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	P07899	SCAR VILLAGE RC-SOCIAL PRGM	5411	"Grocery Stores, Supermarkets"	FOOD-ARTS SYMPOSIUM	
