Division	Batch Transaction ID	Transaction Date	Card Posting Dt	Merchant Name	Transaction Amt.	Trx Currency	Original Amount	Original Currency	G/L Account	G/L Account Description	Cost Centre / WBS Element / Order	Cost Centre / WBS Element / Order Description	Merchant Type	Merchant Type Description	Purpose	
FACILITIES MANAGEMENT DIVISON	4462-15	2017-03-03	2017-03-07	CDN TIRE STORE #00175	84.73	CAD	84.73	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61363020	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	TOOLS	
FACILITIES MANAGEMENT DIVISON	4462-16	2017-03-06	2017-03-07	INDEPENDENT ELECTRIC S	73.90	CAD	73.90	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61370658	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	4467-19	2017-03-03	2017-03-10	ELS	320.02	CAD	320.02	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61370661	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	4469-30	2017-03-09	2017-03-13	BRAFASCO / SCARBOROUGH	44.05	CAD	44.05	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61363020	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5085	Industrial Supplies Not Elsewhere Classi	TOOLS	
FACILITIES MANAGEMENT DIVISON	4476-20	2017-03-13	2017-03-17	ELS	86.11	CAD	86.11	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61373166	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5251	Hardware Stores	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	4481-35	2017-03-17	2017-03-20	INDEPENDENT ELECTRIC S	86.47	CAD	86.47	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61373853	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5065	Electrical Parts and Equipment	SUPPLIES	
FACILITIES MANAGEMENT DIVISON	4483-14	2017-03-20	2017-03-21	LOWES #02633*	62.13	CAD	62.13	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61363020	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	**MORE**  3 LBS DRILLING SLEDGE HAMMER	
FACILITIES MANAGEMENT DIVISON	4490-34	2017-03-24	2017-03-27	LOWES #02633*	224.87	CAD	224.87	CAD	2530	BLDG REPAIRS & RENOVATION SUPPLIES	61363020	BLDG REPAIRS & RENOVATIONS - VARIOUS LOCATIONS	5200	Home Supply Warehouse	17' MT TELESCOPING 4-STAR 300#	
					"1,438.64"	CAD	"1,438.64"	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4453-30	2017-02-28	2017-03-02	THETINBIN THETINBIN	765.40	CAD	563.35	USD	3330	ARTIFACTS & ART OBJECTS	CAC101-01	 MONTGOMERY'S INN INTERIORS-2015	5964	Direct Marketing - Catalog Merchants	REPRODUCTION	
ECONOMIC DEVELOPMENT & CULTURE	4453-31	2017-02-28	2017-03-02	THETINBIN THETINBIN	460.45	CAD	338.90	USD	3330	ARTIFACTS & ART OBJECTS	CAC101-01	 MONTGOMERY'S INN INTERIORS-2015	5964	Direct Marketing - Catalog Merchants	REPRODUCTION	
ECONOMIC DEVELOPMENT & CULTURE	4454-25	2017-03-02	2017-03-03	SKR*ABEBOOKS.CO 3VI4D	53.84	CAD	39.47	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5942	Book Stores	BOOK	
ECONOMIC DEVELOPMENT & CULTURE	4454-26	2017-03-02	2017-03-03	METRO #720	5.64	CAD	5.64	CAD	2570	JANITORIAL SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5411	"Grocery Stores, Supermarkets"	LAUNDRY DETERGENT	
ECONOMIC DEVELOPMENT & CULTURE	4454-27	2017-03-02	2017-03-03	ABEBOOKS.COM	-49.03	CAD	-35.94	USD	2020	BOOK & MAGAZINE SUBSCRIPTIONS	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5192	"Books, Periodicals, and Newspapers"	REFUND FOR UNDELIVERED BOOK	
ECONOMIC DEVELOPMENT & CULTURE	4463-16	2017-03-07	2017-03-08	HENRY'S	101.60	CAD	101.60	CAD	2080	PHOTOGRAPHIC AND VIDEO SUPPLIES	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5946	Camera and Photographic Supply Stores	SLIDE PROTECTOR PAGES	
ECONOMIC DEVELOPMENT & CULTURE	4469-31	2017-03-10	2017-03-13	ACRYLICS BY DESIGN INC	248.60	CAD	248.60	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0124	AS-CM-COLLECTION MGMT-MARKET GALLERY	5085	Industrial Supplies Not Elsewhere Classi	EXHIBIT STANDS	
ECONOMIC DEVELOPMENT & CULTURE	4473-19	2017-03-14	2017-03-15	ACRYLICS BY DESIGN INC	"2,895.06"	CAD	"2,895.06"	CAD	2999	MISCELLANEOUS MATERIALS & SUPPLIES	AH0124	AS-CM-COLLECTION MGMT-MARKET GALLERY	5085	Industrial Supplies Not Elsewhere Classi	EXHIBIT STANDS	
ECONOMIC DEVELOPMENT & CULTURE	4483-15	2017-03-20	2017-03-21	HOUSE OF ANTIQUE HARDW	119.46	CAD	88.31	USD	3330	ARTIFACTS & ART OBJECTS	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5072	Hardware Equipment and Supplies	REPRODUCTION IRON HOOKS	
ECONOMIC DEVELOPMENT & CULTURE	4485-23	2017-03-21	2017-03-22	AMJ CAMPBELL TORONTO	751.45	CAD	751.45	CAD	4416	"TRANSFER, HAULAGE AND STORAGE"	CAC101-01	 MONTGOMERY'S INN INTERIORS-2015	4214	"Motor Freight Carriers, Trucking - Local"	ARTIFACT FURNITURE MOVE	
ECONOMIC DEVELOPMENT & CULTURE	4486-22	2017-03-22	2017-03-23	PAXTON HARDWARE LTD	118.77	CAD	87.49	USD	3330	ARTIFACTS & ART OBJECTS	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5072	Hardware Equipment and Supplies	REPRODUCTION OIL LAMP REFLECTOR	
ECONOMIC DEVELOPMENT & CULTURE	4486-23	2017-03-22	2017-03-23	PAXTON HARDWARE LTD	37.98	CAD	27.98	USD	4416	"TRANSFER, HAULAGE AND STORAGE"	AH0059	HS-MH-COLLECTION REGISTRATN-98 ATLANTIC	5072	Hardware Equipment and Supplies	SHIPPING FOR REPRODUCTION OIL LAMP	
					"5,509.22"	CAD	"4,002.35"	CAD								
							"1,109.56"	USD								
TORONTO WATER	4454-28	2017-03-02	2017-03-03	PMMI INTERNATIONAL LTD	56.50	CAD	56.50	CAD	4410	CONTRACTED SERVICES - ELECTRICAL	TW4090	WW TREATMNT:  HIGHLAND CREEK TP - ADMINI	5085	Industrial Supplies Not Elsewhere Classi	ELECTRICAL GLOVE CERTIFICATION	
					56.50	CAD	56.50	CAD								
"PARKS, FORESTRY & RECREATION"	4451-23	2017-02-28	2017-03-01	ROGERS 368	99.41	CAD	99.41	CAD	4804	WIRELESS DEVICES	P00039	E-FIELD SERV. 2-PRGM SUPPORT	4814	Telecommunication Service Including Loca	PHONE CHARGERS	
"PARKS, FORESTRY & RECREATION"	4476-21	2017-03-15	2017-03-17	WAL-MART # 3000	98.95	CAD	98.95	CAD	2575	ELECTRICAL SUPPLIES	P00039	E-FIELD SERV. 2-PRGM SUPPORT	5310	Discount Stores	CAR CHARGERS	
					198.36	CAD	198.36	CAD								
EMPLOYMENT & SOCIAL SERVICES	4463-17	2017-03-07	2017-03-08	ROYAL PARKING SERVICES	"1,062.20"	CAD	"1,062.20"	CAD	4995	OTHER EXPENSES	C01208	BEACHES  ADMIN	5046	Commercial Equipment Not Elsewhere Class	100 PARKING PASSES MODEL 26 SA	
EMPLOYMENT & SOCIAL SERVICES	4465-18	2017-03-08	2017-03-09	ROYAL PARKING SERVICES	-16.95	CAD	-16.95	CAD	4995	OTHER EXPENSES	C01208	BEACHES  ADMIN	5046	Commercial Equipment Not Elsewhere Class	REBATE FOR SHIPPING COSTS CHARGED AT INVOICE #4037	
EMPLOYMENT & SOCIAL SERVICES	4469-32	2017-03-09	2017-03-13	TIM HORTONS 4365 QTH	21.30	CAD	21.30	CAD	4820	BUSINESS MEETING EXPENSES	C01208	BEACHES  ADMIN	5814	Quick Payment Service - Fast-Food Restau	"COFFE FOR MEETING MAR 9TH,2017"	
					"1,066.55"	CAD	"1,066.55"	CAD								
CITY CLERK'S OFFICE	4486-24	2017-03-22	2017-03-23	PMI - MEMBERSHIP	243.91	CAD	179.67	USD	4760	MEMBERSHIP FEES	GV0016	ELECTION OPERATIONS	8299	Educational Services	PMI MEMBERSHIP RENEWAL	
					243.91	CAD	179.67	USD								
TRANSPORTATION SERVICES 	4451-24	2017-02-28	2017-03-01	STINSON EQUIPMENT LIMI	"2,826.36"	CAD	"2,826.36"	CAD	2551	ROAD MATERIALS	TP0100	"ROADWAY SURFACE REPAIR-D1,A1"	5039	Construction Materials Not Elsewhere Cla	FLEX BOLLARDS AND HARDWARE	
TRANSPORTATION SERVICES 	4481-36	2017-03-16	2017-03-20	METRIX READY MIX LTD	"1,000.05"	CAD	"1,000.05"	CAD	2551	ROAD MATERIALS	TP0100	"ROADWAY SURFACE REPAIR-D1,A1"	7399	Business Services - Not Elsewhere Classi	UNSHRINKABLE FILL	
					"3,826.41"	CAD	"3,826.41"	CAD								
EMPLOYMENT & SOCIAL SERVICES	4475-18	2017-03-15	2017-03-16	FRESHCO #9658	60.76	CAD	60.76	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01276	CROSSWAYS EMPLOYMENT SERVICES	5411	"Grocery Stores, Supermarkets"	"FOOD FOR TEAM 500 NETWORKING EVENT FEB 16TH,2017"	
EMPLOYMENT & SOCIAL SERVICES	4476-22	2017-03-16	2017-03-17	PIZZA NOVA 075	27.11	CAD	27.11	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	C01276	CROSSWAYS EMPLOYMENT SERVICES	5814	Quick Payment Service - Fast-Food Restau	"PIZZA FOR TEAM 500 NETWORKING EVENT FEB 16TH,2017"	
					87.87	CAD	87.87	CAD								
SOLID WASTE MANAGEMENT	4454-29	2017-03-02	2017-03-03	METRO #35	169.05	CAD	169.05	CAD	4820	BUSINESS MEETING EXPENSES	SW1050	SWM - COLLECTIONS NIGHT SHIFT	5411	"Grocery Stores, Supermarkets"	BUSINESS MEETING	
SOLID WASTE MANAGEMENT	4457-29	2017-03-03	2017-03-06	METRO #35	168.39	CAD	168.39	CAD	4820	BUSINESS MEETING EXPENSES	SW1060	SWM-PARKS COLLECTION	5411	"Grocery Stores, Supermarkets"	GENERAL MANAGERS TOWN HALL MEETING-ELLESMERE YARD	
					337.44	CAD	337.44	CAD								
EMPLOYMENT & SOCIAL SERVICES	4497-25	2017-03-30	2017-03-31	NOFRILLS SHERIFFS 270	48.97	CAD	48.97	CAD	4995	OTHER EXPENSES	C01293	REXDALE HUB	5411	"Grocery Stores, Supermarkets"	PLASTIC KNIVES AND FORKS FOR OFFICE EVENTS	
					48.97	CAD	48.97	CAD								
"PARKS, FORESTRY & RECREATION"	4457-30	2017-03-02	2017-03-06	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P13568	AFTERSCHOOL REC CARE - ANTIBES CLASP	8351	Child Care Services	DANCE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4457-31	2017-03-02	2017-03-06	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P13390	AFTERSCHOOL REC CARE - O'CONNOR PS	8351	Child Care Services	DANCE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4469-33	2017-03-09	2017-03-13	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P13567	AFTERSCHOOL REC CARE - TREADWAY WW CLASP	8351	Child Care Services	DANCE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4469-34	2017-03-09	2017-03-13	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P13577	AFTERSCHOOL REC CARE - LAW HEIGHTS CLASP	8351	Child Care Services	DANCE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4469-35	2017-03-09	2017-03-13	U GOT DANCE	141.25	CAD	141.25	CAD	4118	TICKETS AND ADMISSION FEES	P12870	AFTERSCHOOL REC CARE - CHALKFARM	8351	Child Care Services	DANCE WORKSHOP	
"PARKS, FORESTRY & RECREATION"	4492-12	2017-03-24	2017-03-28	CDN TIRE STORE #00019	7.33	CAD	7.33	CAD	2710	GENERAL HARDWARE	P02062	AFTERSCHOOL REC CARE - ADMINISTRATION	5200	Home Supply Warehouse	BRACKETS FOR BINS	
					713.58	CAD	713.58	CAD								
EMPLOYMENT & SOCIAL SERVICES	4454-30	2017-03-02	2017-03-03	AMAZON *MARKETPLCE CA	291.52	CAD	291.52	CAD	2010	STATIONERY AND OFFICE SUPPLIES	C01261	E&SS DESIGNING&DEV INNOV BUS SOLUTIONS	4816	Computer Network/Information Services	LABELS FOR DYMO LABEL MAKER	
					291.52	CAD	291.52	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4453-32	2017-03-01	2017-03-02	MICHAELS #3990	170.11	CAD	170.11	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5945	"Game, Toy, and Hobby Shops"	"SPANISH MOSS, RIBBON, FELT, EMBROIDERY FLOSS"	
ECONOMIC DEVELOPMENT & CULTURE	4454-31	2017-03-01	2017-03-03	CDN TIRE STORE #00182	47.13	CAD	47.13	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5200	Home Supply Warehouse	"GARMENT BAG, PLASTIC STORAGE BOXES, SUIT HANGERS"	
ECONOMIC DEVELOPMENT & CULTURE	4457-32	2017-03-03	2017-03-06	NOFRILLS PETER'S 3926	10.93	CAD	10.93	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	7999	Recreation Services (Not Elsewhere Class	"SUGAR, ALL PURPOSE FLOUR"	
ECONOMIC DEVELOPMENT & CULTURE	4465-19	2017-03-07	2017-03-09	OLD TRUNK	56.50	CAD	56.50	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5931	"Second Hand Stores, Used Merchandise Sto"	VICTORIAN IRON	
ECONOMIC DEVELOPMENT & CULTURE	4467-20	2017-03-08	2017-03-10	WWW.CANADIANTIRE.CA	108.43	CAD	108.43	CAD	2615	"DISHES, CUTLERY AND UTENSILS"	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5200	Home Supply Warehouse	"MASON JARS, FLATWARE"	
ECONOMIC DEVELOPMENT & CULTURE	4469-36	2017-03-10	2017-03-13	NOFRILLS JOSEPHS 730	20.04	CAD	20.04	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5411	"Grocery Stores, Supermarkets"	"BUTTER, EGGS, LEMON, POTATO, APPLES"	
ECONOMIC DEVELOPMENT & CULTURE	4469-37	2017-03-10	2017-03-13	WAL-MART #3106	43.15	CAD	43.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5411	"Grocery Stores, Supermarkets"	"LATCH BOX, MATTER UNO GAME, PLAYING CARDS, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	4481-37	2017-03-18	2017-03-20	NOFRILLS JOSEPHS 730	12.58	CAD	12.58	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5411	"Grocery Stores, Supermarkets"	"EGGS, BUTTER"	
ECONOMIC DEVELOPMENT & CULTURE	4486-25	2017-03-22	2017-03-23	TOYS R US #3560	79.92	CAD	79.92	CAD	3099	GENERAL EQUIPMENT	AH0093	HS-MH-PROGRAM SUPPORT-COLBORNE L	5945	"Game, Toy, and Hobby Shops"	BABY MONITOR	
ECONOMIC DEVELOPMENT & CULTURE	4496-10	2017-03-29	2017-03-30	NOFRILLS PETER'S 3926	15.48	CAD	15.48	CAD	2750	FOOD & NON-ALCOHOLIC BEVERAGES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	7999	Recreation Services (Not Elsewhere Class	"STRAWBERRY JAM, TUMERIC, CREAM CHEESE, BREAD, ETC."	
ECONOMIC DEVELOPMENT & CULTURE	4496-11	2017-03-29	2017-03-30	MICHAELS #3990	56.44	CAD	56.44	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5945	"Game, Toy, and Hobby Shops"	REINDEER MOSS	
ECONOMIC DEVELOPMENT & CULTURE	4497-26	2017-03-29	2017-03-31	BOWRING   CO #369	56.48	CAD	56.48	CAD	2610	KITCHEN SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	5719	Miscellaneous House Furnishing Specialty	3 TIER TRAYS	
ECONOMIC DEVELOPMENT & CULTURE	4497-27	2017-03-30	2017-03-31	NOFRILLS PETER'S 3926	93.42	CAD	93.42	CAD	*****	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0075	HS-MH-EDUCATION/OUTRCH-COLBORNE L	7999	Recreation Services (Not Elsewhere Class	"SUGAR, VANILLA, TEA, COOKIE CUTTER, PLASTIC, ETC."	
					770.61	CAD	770.61	CAD								
TORONTO WATER	4473-20	2017-03-13	2017-03-15	NOBLE 1038	45.06	CAD	45.06	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5251	Hardware Stores	WATER METER PART	
TORONTO WATER	4475-19	2017-03-14	2017-03-16	THE HOME DEPOT #7134	81.71	CAD	81.71	CAD	2710	GENERAL HARDWARE	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  3/4COUPLING	
TORONTO WATER	4476-23	2017-03-15	2017-03-17	THE HOME DEPOT #7134	68.62	CAD	68.62	CAD	2535	PLUMBING SUPPLIES	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	5200	Home Supply Warehouse	**MORE**  34X3 NIPPLE	
TORONTO WATER	4483-16	2017-03-20	2017-03-21	TUBEFIT INC (TORONTO)	26.62	CAD	26.62	CAD	2120	PARTS - MACHINERY & EQUIPMENT	TW7070	WTR TREAT & SUPPLY: TRANSMISSION - WEST	4900	"Utilities - Electric, Gas, Sanitary, Wat"	TUBE FITTINGS	
					222.01	CAD	222.01	CAD								
LEGAL SERVICES	4457-33	2017-03-03	2017-03-06	TERANET EXPRESS	29.55	CAD	29.55	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4457-34	2017-03-03	2017-03-06	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4467-21	2017-03-09	2017-03-10	TERANET EXPRESS	29.55	CAD	29.55	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4467-22	2017-03-09	2017-03-10	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL0005	REAL ESTATE-CITY HALL	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4475-20	2017-03-15	2017-03-16	TERANET EXPRESS	34.80	CAD	34.80	CAD	4827	ONLINE SERVICES FEES	LL5502	FIRE SERVICES	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4475-21	2017-03-15	2017-03-16	TERANET EXPRESS	1.50	CAD	1.50	CAD	4827	ONLINE SERVICES FEES	LL5401	BUILDING	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4485-24	2017-03-21	2017-03-22	TERANET EXPRESS	3.00	CAD	3.00	CAD	4827	ONLINE SERVICES FEES	LL5202	LONG-TERM CARE-HOMES FR THE AGED	9222	Fines	TITLE SEARCHES	
LEGAL SERVICES	4492-13	2017-03-27	2017-03-28	TERANET EXPRESS	0.50	CAD	0.50	CAD	4827	ONLINE SERVICES FEES	LL5403	MUNICIPAL LICENSING & STANDARD	9222	Fines	TITLE SEARCHES	
					101.90	CAD	101.90	CAD								
SOLID WASTE MANAGEMENT	4483-17	2017-03-20	2017-03-21	TDSB PERMIT UNIT	"1,078.62"	CAD	"1,078.62"	CAD	4830	PERMIT & LICENSE FEES	SW0008	COLLECTIONS-OPERATIONS SUPPORT	8211	"Schools, Elementary and Secondary"	SCHOOL PERMIT FOR COMMUNITY ENVIRONMENT DAY.	
SOLID WASTE MANAGEMENT	4492-14	2017-03-24	2017-03-28	CDN TIRE STORE #00214	62.13	CAD	62.13	CAD	2160	PARTS - UNLICENSED EQUIPMENT	SW0008	COLLECTIONS-OPERATIONS SUPPORT	5200	Home Supply Warehouse	REPLACED BROKEN CART TRANSPORT PRESENTION MATERIAL	
SOLID WASTE MANAGEMENT	4497-28	2017-03-29	2017-03-31	CDN TIRE STORE #00214	51.96	CAD	51.96	CAD	2120	PARTS - MACHINERY & EQUIPMENT	SW0008	COLLECTIONS-OPERATIONS SUPPORT	5200	Home Supply Warehouse	LOAD STRAPS FOR TRAILER TRANSPORT ENV DAY MATERIAL	
					"1,192.71"	CAD	"1,192.71"	CAD								
TORONTO WATER	4451-25	2017-02-27	2017-03-01	CDN TIRE STORE #00070	112.99	CAD	112.99	CAD	3080	M & E - HAND TOOLS	TW4070	WW TREATMNT:  HUMBER TP - WORK AREA 1  S	5200	Home Supply Warehouse	TOOL	
TORONTO WATER	4487-19	2017-03-23	2017-03-24	CCS ENVIRON TECH GROUP	614.83	CAD	614.83	CAD	4403	CONTRACTED SERVICES - MACHINERY AND EQUI	TW4070	WW TREATMNT:  HUMBER TP - WORK AREA 1  S	7349	"Cleaning and Maintenance, Janitorial Ser"	STEAMER REPAIR	
					727.82	CAD	727.82	CAD								
"PARKS, FORESTRY & RECREATION"	4492-15	2017-03-27	2017-03-28	BALL HORTICULTURAL	809.34	CAD	809.34	CAD	2560	AGRICULTURE & BOTANICAL SUPPLIES	P00117	HIGH PARK-PLANT PRODUCTION	5193	"Florists Supplies, Nursery Stock, and Fl"	SEEDS FOR ANNUALS PRODUCTION	
					809.34	CAD	809.34	CAD								
"PARKS, FORESTRY & RECREATION"	4485-25	2017-03-21	2017-03-22	STAPLES STORE #127	40.30	CAD	40.30	CAD	2010	STATIONERY AND OFFICE SUPPLIES	P00790	S-EAST-PRGM SUPPORT	5943	"Office, School Supply, and Stationery St"	OFFICE SUPPLIES	
					40.30	CAD	40.30	CAD								
FIRE SERVICES	4457-35	2017-03-05	2017-03-06	PRINCESS AUTO #36	34.38	CAD	34.38	CAD	2710	GENERAL HARDWARE	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5085	Industrial Supplies Not Elsewhere Classi	SOCKETS	
FIRE SERVICES	4494-26	2017-03-28	2017-03-29	CHAIN SAW CLINIC	221.80	CAD	221.80	CAD	2120	PARTS - MACHINERY & EQUIPMENT	FR0024	MECH MAINTENANCE - EQUIPMENT MAINTANCE	5261	Lawn and Garden Supply Stores	MUFFLER PROTECTOR	
					256.18	CAD	256.18	CAD								
ECONOMIC DEVELOPMENT & CULTURE	4453-33	2017-03-01	2017-03-02	LE GITE DU CERF-VOLANT	-298.15	CAD	-298.15	CAD	2600	RECREATIONAL & EDUCATIONAL SUPPLIES	AH0117	HS-MH-RETAIL-FORT YORK	5945	"Game, Toy, and Hobby Shops"	CREDIT FOR ENTRY ERROR	
ECONOMIC DEVELOPMENT & CULTURE	4463-18	2017-03-07	2017-03-08	MONAGUE NATIVE CRAFTS	"1,029.43"	CAD	"1,029.43"	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5199	Nondurable Goods Not Elsewhere Classifie	"ASSORTED DREAM CATCHERS, JEWELRY KITS FOR RESALE"	
ECONOMIC DEVELOPMENT & CULTURE	4465-20	2017-03-08	2017-03-09	YVAN LAMARCHE IMPORTAT	267.44	CAD	267.44	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5111	"Stationery, Office Supplies, Printing an"	CALLIGRAPHY BOOKLETS AND WAX KITS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4467-23	2017-03-09	2017-03-10	HARTLEY   MARKS PUBLIS	868.13	CAD	868.13	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	2741	Miscellaneous Publishing and Printing	PAPERBLANK BOOKS CUSTOM LOGO EMBOSSING FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4469-38	2017-03-10	2017-03-13	RHC A/R MANUAL	346.95	CAD	346.95	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5969	Direct Marketing - Other Direct Marketer	BOOKS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4473-21	2017-03-13	2017-03-15	BURNEY GIFTWARE	"1,898.82"	CAD	"1,898.82"	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5947	"Card, Gift, Novelty, and Souvenir Shops"	ASSORTED REPRODUCTIONS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4475-22	2017-03-15	2017-03-16	DISTRIBUTION SIGNATURE	552.57	CAD	552.57	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5111	"Stationery, Office Supplies, Printing an"	PACKAGING	
ECONOMIC DEVELOPMENT & CULTURE	4483-18	2017-03-20	2017-03-21	CREATIVE BAG TORONTO	273.46	CAD	273.46	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0117	HS-MH-RETAIL-FORT YORK	5999	Miscellaneous and Specialty Retail Store	PAPER BAGS FOR PACKAGING CLIENTS PURCHASES	
ECONOMIC DEVELOPMENT & CULTURE	4485-26	2017-03-21	2017-03-22	SCHOLASTIC CANADA LTD	503.58	CAD	503.58	CAD	2990	GIFT SHOP ITEMS FOR RESALE	AH0117	HS-MH-RETAIL-FORT YORK	5942	Book Stores	VIMY OAKS BOOKS FOR RESALE	
ECONOMIC DEVELOPMENT & CULTURE	4496-12	2017-03-29	2017-03-30	FABRICLAND DISTRIBUTOR	227.81	CAD	227.81	CAD	2740	"CONC, SNACKBAR/GIFTSHOP FOOD ITEMS&SUP"	AH0050	HS-MH-BOARD & COMMITTEE-YORK MUSEU	5949	"Fabric, Needlework, Piece Goods, and Sew"	CLEAR PLASTIC TO COVER TABLES FOR EVENT	
					"5,670.04"	CAD	"5,670.04"	CAD								
